MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,av0,av2,av3,av5,av7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
8,3,8,10,50,10,6.8,3,7,3.2,50,10,10,50,10,1.51,1,35,4050.30887472732,9903.66292690793,5974.79981771326,382.556383791503,945.111852702456,5763026.38107479,421215.68837525,7901374.35784101,2859774.35159226,449508.023357333,1.772090612063e-05,1.96346908017319e-05,1.78299199206117e-05,4.28617223005418e-05,2.01296161409995e-05,105.527504795993,39.6136349583721,42.9043286807348,0.0489329757751058,45.7678197874169,74801.9155233096,136.666016258615,0.0243483663620086,-18.7944669,50.976899470297,81015.69,5.90089715967708e-06,4.23995310243705e-05,64.90551,9.04570750094244e-06,3.37547548705519e-06,0.00399880983463197,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,0
4.4,6,9,10,1,2,8.8,8,9,10,6,9,6.4,24,10,14.6,1,40,1109.33317187151,4.8073204639374,2588.0869913609,490.719337729055,874.897819858261,21688192.8293625,22992743.3456922,7752091.82697285,13841291.2320935,11134316.7642701,0.000101862658783667,1.10178917590515e-05,0.00010745286474636,0.000164116345607411,0.000281806330274743,56.4876186176869,45.8703528690295,53.2862011211093,198147.784739994,22.8269345074972,1359893.38345016,64.5042634249861,0.259232249300144,-123.487248907018,37.0283838278814,1579747,9.26451740063024e-05,8.57324214066896e-05,32.93931,8.59291545064159e-07,0.000894626885560415,0.319598238783728,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
10,4,9,10,1,5,3.6,13,10,1.6,13,10,4.8,50,10,17,12,43,1754.89908161968,43.3643216280358,2794.94266129272,225.655568503903,797.299617566418,7936401.71912052,24127138.3806711,25975875.7873532,101327270.648308,14775451.0286427,6.22382773016088e-05,2.76721795766802e-05,0.000199503561653833,0.000316837243650505,0.00052373277161228,91.8771706317157,98.3268905474277,79.6020858030059,4.45708466649368,45.646540021192,3589980.05250086,64.8999229583518,0.0245111041192795,350,47.828653434807,2906325,0.000114095824668165,5.05467865876386e-05,51.34101,2.62694305966385e-07,4.82734457516854e-05,0.00439256930109599,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
10,50,10,10,50,10,10,24,10,0.8,50,10,9.6,50,10,1.71,0,5,7080,10000,11000,168,929,840000,484000,1400000,11000000,537000,4.27e-05,2.29e-05,3.73e-05,5.28e-05,2.34e-05,121.614020344396,434897070.373962,29.4688397609005,0.0174983699222957,49.6449480072455,892377513703.136,159.373774505092,0.488842310862573,1.23408019202451,55.4441156352476,60467.94,6.41227527222557e-06,3.05044739836359e-05,63.96108,1.38000465090632e-06,3.98203998815516e-06,0.00247609435066498,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,0
8.8,50,6,9.6,4,10,0.4,50,8,3.6,50,10,8.8,50,10,1.65,14,0,3601.32239663356,9520.2866950527,127.792008585809,303.48396600264,976.216090089442,970033.959234813,2159817.9405376,13832892.6445747,1839868.35061233,395396.100249486,3.11774748271753e-05,1.20321495330154e-05,3.48531680361888e-05,3.54266576333969e-05,1.77377159745055e-05,110.808978142549,62.3992943130638,95.748366081753,0.00548713453813025,53.3307723742434,134605.232148194,108.295890965447,0.0157738266344648,682,58.8815757640014,206544.5,6.74112351900494e-06,3.64011851933507e-05,56.54702,6.00463388104605e-06,3.19357768413075e-06,0.00154117380264185,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,0
9.6,2,7,9.6,7,9,1.2,50,10,3.2,50,10,10,30,10,1.65,10,0,3746.65299754719,10109.2343685146,907.001151877809,381.591874729365,942.368027272166,5376052.21265475,1551229.37474807,7489580.39394488,3084828.30833201,480281.923617733,1.33843625541578e-05,1.04440162959922e-05,4.70075003551127e-05,4.66000153517217e-05,1.30291748763478e-05,128.401086055266,32.35209320395,60.7465181375575,0.00496197158584131,52.4947407201494,60531.2268303303,93.5093578204877,0.020309391887075,616.5,58.8393768223227,113657.6,5.84691947603832e-06,2.95065093249501e-05,72.161,1.16151268406685e-05,3.61510976419455e-06,0.00168753264311095,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,0
6.9,1,7,8.97,1,6,0.4,50,7,6.91,50,10,10.7,30,10,2.42,38,0,1279.32002262419,4808.85358962013,127.030993149325,470.541780918083,1046.82998985569,11243832.9643143,5756803.76184744,22888617.7604715,1251834.03136544,579640.130399188,1.16346152942682e-05,6.22458189297425e-06,5.07973891730503e-05,4.942283670246e-05,2.09241629136291e-05,115.17095448132,57.5452009570019,93.4211932957333,0.00166559223252867,55.8737929747665,172126.757592558,102.742104319505,0.0137404246979933,639,59.8946729398639,279437.5,9.34736708763366e-06,3.01356958824159e-05,58.74303,5.19909697910697e-06,1.7029692553594e-06,0.00109061716215098,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,0
3.6,4,10,2,50,10,2.8,12,10,3.2,33,10,6.8,50,10,12.8,12,0,1401.2833334538,1848.82837855042,2474.39068936355,364.541266274109,825.760887150729,38009622.4563467,24420809.3454665,37753903.62601,19348018.2152647,5205464.00487939,0.000104031746161911,0.000277657031148632,0.000186313497728132,0.00026295772531261,0.000227968575692166,103.241265116611,71.7655858941911,88.1949506108981,0.140242080912642,47.2944880499462,1398823.08381571,91.2578763723987,0.0210746038774951,621.5,51.448369839754,1719057,6.0911118922223e-05,4.87076349084837e-05,58.29263,5.39396755252705e-07,4.16488626323042e-06,0.00375627726372496,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
7.77,13,10,10,13,9,0.4,19,10,2.47,50,10,4,48,10,17.2,18,0,1957.35616743098,6373.66805860895,127.569472921247,263.238889240858,713.885531698604,6650084.57871847,4049474.32735877,261637251.403645,19720719.0700822,9074394.45332798,0.000128281963723971,8.96667997885271e-05,0.000336708158885917,0.000328347715723267,0.000227379983753561,117.04529897171,78.3415059782694,95.3667233685895,0.0098713066234508,53.8681972940359,1931845.34986474,88.8374920852677,0.0195796476354889,618,56.7289509844081,2351675,7.70602587088622e-05,3.65920374353679e-05,51.82778,4.68908111388167e-07,1.76709897730998e-06,0.00155463233073183,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
10.1,50,6,9.6,4,10,0.4,50,7,3.6,50,10,7.93,50,10,1.25,15,0,3981.65138462546,9688.4131437404,127.942607646141,298.08068153908,936.349780618157,661393.906958782,1945229.3039173,12010137.8038441,1440039.94256537,380929.522129054,2.39230768730483e-05,1.0556542006814e-05,2.64444073995372e-05,2.70981536960399e-05,1.5024546701269e-05,110.271611528609,65.1228234827622,117.476017911683,0.00529226172234734,53.0734882868764,109197.957714295,107.902733978338,0.0156310528368108,680.5,58.4664453566757,196983.8,5.2400003502228e-06,3.73999778851259e-05,58.25958,8.0303575191475e-06,3.47515485414007e-06,0.00161523540971098,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,0
6.9,1,2,8.97,1,6,0.4,50,7,6.23,50,10,10,30,10,1.54,25,0,962.744658383753,5907.52280581005,127.435501862683,428.324418897019,1027.98477733492,15853346.1422465,4927395.15341374,14748052.3138103,961612.159720367,423182.927487971,4.98631618275556e-06,4.95797375653934e-06,3.25560610841264e-05,3.23507598046135e-05,1.34335356526659e-05,113.559032809907,55.7928748338021,99.6705841799855,0.00197503884382588,55.0623011834287,105809.920414086,98.1399001426025,0.0155987755119423,641.5,59.5640122098209,189023,5.92649155073996e-06,3.06823047193334e-05,65.45802,8.28285726512558e-06,2.14359249724017e-06,0.00122232038609082,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,0
8,7,10,10,41,10,8,7,10,4,11,10,10,29,10,1.73,12,0,5024.31537088444,10561.4330067944,8074.59872026607,421.418170409037,933.320052538978,3894905.07938739,1209326.96939883,3898247.8228638,7902164.07698275,1554071.69860049,2.90360345954345e-05,5.3281731836787e-05,2.87977920872852e-05,3.98451913605302e-05,5.13535006554064e-05,118.617298302198,83.1258448226783,107.141968161067,0.0101253307282073,49.9167289336659,258306.839243738,116.876002669496,0.0186970230578509,621,55.696224399281,332935,9.71068473780442e-06,5.08134745300662e-05,50.7401,2.41354528240922e-06,2.22076541011473e-06,0.00231930202887587,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,0
12,1,9,11.1,7,5,0.4,17,9,1.06,50,10,2.66,50,10,13.5,16,0,1620.7609685584,3918.94055671339,150.160531484682,180.806356595675,474.511357251777,11173496.8272382,6624710.87494706,375269393.876542,53918331.7556525,18570465.7686093,2.62654069690611e-05,5.3655753677228e-05,0.000354048088687448,0.000352391678923081,0.000282265437280681,114.263508230984,75.4361464011238,97.3103573991394,0.00930606673035525,52.8211356073519,1507109.59735442,58.2872198685098,0.0176983699801758,650,53.1698439015005,1944126,6.24331665444456e-05,3.48970637701457e-05,59.80695,6.29603029114853e-07,1.37777148357499e-06,0.00178060776617284,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
6.8,50,10,6.8,50,10,1.2,50,10,2.4,48,10,3.2,50,10,18,1,0,4110,6320,991,301,538,5930000,5820000,60700000,27300000,18400000,0.000281,0.00027,0.000436,0.000393,0.000362,111.152474399472,74.9743605086127,104.900191083766,0.0281751692200738,51.7221409904584,2099166.05905377,123.709336753537,0.032751906481993,601,54.8991053208594,2937043,8.74951635471364e-05,4.09482583074325e-05,50.8877,3.2844212328639e-07,2.4803726224798e-06,0.00216504565003883,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
12.6,1,8,2.4,19,10,3.65,28,10,6.8,7,10,8.4,9,10,14.2,20,0,1556.87719403473,2137.44217182757,3364.70488694886,625.458211971281,1146.4281077768,11183018.0229167,41933674.8036041,17838182.2149189,19780897.732152,13404342.0332997,2.45790739760293e-05,0.000262145853633041,0.000242857113867159,0.000174457634845809,0.000187183155359498,107.719698345589,86.0871757182184,116.443851122399,0.0191473269002967,52.9917830352762,2009792.57328049,69.0275307395535,0.0232719880507698,635,59.1055173010641,2718500,7.29562996939205e-05,4.39301512978719e-05,60.18071,3.1510944030066e-07,2.75291035390479e-06,0.00162921579895481,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
10,9,10,2,17,10,10,5,9,8.4,4,8,7.2,10,10,13,10,0,3063.54076501617,1413.88283347291,4443.33203262925,551.574966893693,1066.32618866024,4826164.24079022,86765827.49869,6295322.27682128,19036550.47264,26420802.0847143,8.53837549692523e-05,0.000512679142797061,5.9780112993597e-05,0.000105938145299422,0.000392327360686852,105.734070934572,137.878490407461,59.8398514224708,1.21153356424498,44.6776943355717,5943812.70240156,61.135914158537,0.0253757787918221,650,49.562321928308,2579640,0.00013471582579787,8.30418063171731e-05,58.32314,1.10186919161735e-07,8.66838254897417e-06,0.00439983327232896,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
12.6,1,9,3.67,1,10,3.65,23,10,6.8,7,10,6.53,9,10,6.91,31,0,2121.45254729619,1347.24327592133,3542.08922647766,615.937235759014,942.128891675281,7687426.14785196,57066055.3064753,13503418.7305668,12838587.6966719,14233792.6154877,1.87697695159583e-05,4.43191159531354e-05,0.000138621064763216,0.000102380617660844,0.000139285509120725,120.950970679774,116.977923240215,163.19046251424,0.000845161814528395,58.2088916681103,1484046.2991717,58.3566620018657,0.0219609578583898,664.5,60.2549734040737,2070324,3.96454694736553e-05,3.86476169195968e-05,62.83464,4.82249076167036e-07,6.81743346460095e-07,0.000838040482682878,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
7.77,10,10,1.93,1,9,0.4,19,10,2.47,18,10,4,20,10,17.7,29,0,1751.76105519571,693.839290150229,126.562260769,268.519616051837,763.481288175096,7315897.09223037,157972071.487634,268648948.501881,43125223.7512909,18739958.4605905,0.000113419906187727,6.11535027087863e-05,0.000346845219597615,0.00029359990192563,0.000224380292426103,118.333101446926,91.3498405990524,148.309432501166,0.00725487996186693,55.1927597594061,2395294.25353809,51.5066985934839,0.0168564055974134,658,56.6357067538225,3888838,8.19409699373265e-05,3.5854484163932e-05,69.389,3.46478822165104e-07,2.03873908722563e-06,0.00130722782591786,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
16.6,1,9,8.47,1,5,2.82,29,9,7.2,7,10,6.53,9,10,3.73,38,0,2949.89526144104,1853.52977997794,2689.28239351857,619.846496162192,880.389329502277,3817569.2587417,16581945.215038,11412353.2057937,8092308.48320048,10008276.5697074,1.21395202977405e-05,1.51468668676372e-05,9.14366819082394e-05,6.2301687113938e-05,8.9126798268794e-05,121.773426927449,119.286482532754,190.025947386859,0.000168971834270569,61.2583725549672,838724.955771025,57.4616393779363,0.0203312478465474,658.5,61.4251175537904,1336107,2.19724434079508e-05,3.70672320057767e-05,53.05846,8.02748070282526e-07,4.44605973004553e-07,0.000452980059004959,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
8.25,1,8,4.25,1,3,0.4,43,9,7.91,1,10,3.11,2,10,2.1,50,0,1552.17539134231,575.884717737804,122.029435828671,496.312347565575,649.715881496974,7592954.24798672,64633266.0298451,18106490.8525559,13035086.422479,86516675.2014882,1.0592601218109e-05,1.95042599379375e-05,4.47168876684041e-05,2.00395599366205e-05,0.000103681918256771,124.802006347985,163.388286778941,344.243972062151,0.000293090844458188,62.4788432342619,1415799.36529881,24.9299017246358,0.0155132635327944,706,61.3083075237015,2982958,2.70788873779234e-05,6.83625118550695e-05,52.50447,5.14431562066332e-07,9.32488884709537e-07,0.000268065590503852,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,1
0.4,50,10,1.2,50,10,10,18,10,2.4,50,10,6.4,50,10,1.6,1,0,119,896,11000,319,796,15100000,5080000,1660000,4200000,1040000,4.87e-05,3.16e-05,3.44e-05,4.83e-05,3.01e-05,76.4175279041218,430999793.894864,81.930118419236,0.23239171008697,45.5488186781694,1039999999971.29,102.95630140987,0.482817240827935,460.5,49.2338714073229,197696.9,7.54060685398629e-06,3.69965155388474e-05,73.04623,3.05281138772628e-07,8.19364806514567e-06,0.00531011961175287,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,10,0
