MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av11,av17,av21,av23,av8,ft0,ft10,ft11,ft17,ft21,ft23,ft8,gm0,gm10,gm11,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.5,1,0.9869795,0.5031514,4,4.073133,1.5,2,5,0.5,1,2.832586,0.18,1,1.931258,10,20,5,7.153454,20,5,6.391142,0.1144383,5.134128,24,23,273.0468,31.2315,49.52813,25.62721,605.302,48.06599,120.652,2332216000,2518905000,2356161000,8266204,16808600,1227680000,1308759000,4.152461e-05,5.448499e-05,0.0005370556,0.009051514,0.0124064,0.0005006152,8.168219e-05,31.0336047013301,25.2649769438871,29.7154909343208,35245.5654992998,45.9341380375154,1043120.65150322,124.677874718233,0.125246309947472,-1.48293199999999,66.0611982793662,1226870,0.000485731995402158,0.00143599516998117,44.32594,1.96904341651453e-07,6.85525261055764e-05,0.0289613684324406,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,1.859181,0.6915295,5,4.429622,1.381003,1,2.823761,0.5,1,0.268166,0.9292467,8,5,10,20,4.997699,3.39615,20,4.168306,2.488642,0.1606673,4.436421,19,53,253.0501,85.85414,82.14282,24.28376,565.6451,71.89165,90.56024,45486810,2098965000,1592608000,8244612,20901080,2502107000,2415678000,0.001958532,5.015797e-05,0.0004438203,0.01610393,0.01696656,0.0002837054,2.196366e-05,22.0839715708348,41.4776638048878,32.3307080149779,41606.8413063452,22.0791038038997,785280.578946686,103.758838268952,0.0631636495452316,-38.4016248,84.4785332448382,612104.8,0.000222736629765124,0.00042521793281642,46.09741,2.56449678091371e-07,9.04195675550407e-05,0.0257977577265948,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,0.9869795,0.6568457,4,4.35,1.5,2,5,0.5,1,2.832586,0.18,1,1.931258,10,20,5,7.153454,20,5,5.008599,0.1144383,5.134128,18,11,225.0468,30.98834,26.32962,25.62721,604.99,58.42006,119.0321,2296764000,2525012000,2161864000,8266204,16853780,5338850000,1309055000,4.152461e-05,5.464344e-05,0.0004035706,0.009051514,0.01240784,0.0004893486,6.927506e-05,30.8118788150052,37.738967087373,42.1110799874115,28825.9063133858,45.7255030457633,1355491.39772304,118.499850726277,0.128111465288271,-14.536918,68.8350963524399,1512527,0.000422559461771986,0.00149526332131393,38.39231,1.82644112319466e-07,7.13514434771251e-05,0.0295841742084199,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,1.859181,1,6,4.429622,0.8540244,1,2.823761,0.5,1,0.268166,0.6281544,20,5,10,20,5,7,20,5,2.488642,0.1606673,3.650233,18,38,374.5363,85.38285,113.1178,33.86863,639.1568,78.23604,87.94186,36523410,1810262000,2019466000,8220536,10415930,1985545000,2435944000,0.005978104,8.976262e-05,0.0002931635,0.0251007,0.01813635,0.0002601024,1.419313e-05,19.3669841289746,49.8362134847464,43.7031325721934,96327.8058954868,19.4951119169997,728688.915718381,108.709743799688,0.0898129517860854,-43.3607781490443,87.9042911648839,639013,0.000172019705625937,0.00057204332212441,43.17692,2.58928801018538e-07,0.000110736546335362,0.0311360863312954,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,2.786079,0.5,7,4.49,1,10,4.67,0.5,1,0.4893743,4.158271,20,5,10,20,5,10,20,5,2.919461,0.143681,3.061054,15,57,712.456,112.0965,119.6741,73.86595,772.6872,239.6782,108.189,9468526,1370764000,1169383000,8188856,9197021,558991500,2640715000,0.005269325,7.610632e-05,0.0007002688,0.02078841,0.01124096,0.001091175,2.644849e-05,37.7328333746225,49.2441182172226,40.6390780974059,13.2530856139722,37.641720528752,793329.108372865,125.406043920538,0.484857686850093,-89.7713388,127.861589581144,654700.8,0.000189530932135807,0.000726877016134835,19.73331,3.20555666404561e-05,5.56539746807028e-06,0.00184509688387102,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,0.9869795,1.158043,4,3.58048,2.32831,2,2.735383,0.5,1,0.2324556,1,1,1.931258,10,20,5,5.5,14,5,1.04123,0.1144383,5.134128,19,18,210.4231,44.8879,65.44837,19.49683,536.5057,55.17322,103.8159,299002200,2539826000,1529033000,8261414,21807350,1191307000,1860038000,0.007369849,3.346338e-05,0.0004577213,0.007164537,0.01068536,0.0004301834,3.1706e-05,29.2285001911165,38.4985181621397,60.7880400444929,31835.8091015148,28.8329577828305,683961.304746167,95.257660198212,0.0688282098863046,-15.744762,91.196242386671,1079955,0.000209010735201809,0.00484898618271506,37.84329,1.91456513254766e-07,5.09972867160979e-05,0.0151236788108203,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,3.94487,0.18,2,3.15,1.5,2,3.700376,0.5,1,3.067631,0.18,1,2.877634,8.985028,20,4.918524,5.5,20,5,5.223291,0.2069697,5.134128,23,14,148.2548,83.18658,22.10147,16.82134,473.4798,35.9039,122.2587,2860123000,1409939000,11306240000,8322784,12749460,594975200,1445274000,0.003529679,0.0001308199,0.0007803642,0.005126763,0.007134505,0.0003243984,7.93592e-05,36.4734857044288,54.4130179568376,57.4378224650177,4474.8753720285,53.1790689361754,1431460.50911812,114.986971042262,0.0840181110335127,-2.92721,65.5172790146958,1511035,0.000309497846367141,0.00174448487152963,43.66945,1.63376865119428e-07,4.08500659790112e-05,0.0161104733375909,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,1.859181,1,5,4.429622,1.5,1,2.823761,0.5,1,0.268166,0.9292467,20,5,10,20,5,7,20,5,2.488642,0.1606673,3.650233,15,11,415.6809,83.92467,104.4261,43.47042,647.9179,80.86993,87.36577,28270110,1786519000,2395854000,8218478,10303080,1452036000,2440679000,0.007446906,6.858612e-05,0.0002176282,0.03135037,0.02260573,0.0002130649,1.420591e-05,21.0993283906546,60.1654416090237,49.077071653838,28393.1790670135,21.162410343463,771410.3830509,109.800167102332,0.0721678757636491,-54.112553,90.4287780446152,629241,0.000150841014849726,0.000451271443129718,37.08754,2.89327715229806e-07,8.59881614238656e-05,0.0250938564088895,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,2.164328,0.5,3,3.004729,0.5,1,1.688267,0.5,1,0.2642866,3.5,20,5,10,20,5,9,20,5,2.488642,0.1606673,5.363595,18,52,688.5629,79.5805,78.97395,53.10128,538.4255,49.43111,93.25272,10163970,1806315000,2091675000,8269304,9922550,6725769000,2449148000,0.004546613,8.140231e-05,0.0003489333,0.02117123,0.005402153,0.0003163434,1.416162e-05,26.926161935552,60.8109354903577,38.8216950506149,3958.711388195,26.6874422292026,914334.418415611,120.38187365754,0.416954223654686,-53.364927,98.24383253159,583711,0.000176890479056641,0.000478629239972914,39.47622,3.08924860317545e-05,4.75421224129058e-05,0.0149797278556605,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,3.94487,0.18,2,3.15,1.5,1,3.700376,0.5,1,3.067631,0.18,1,5,7.663932,20,5,5.5,20,5,5.223291,0.1144383,5.134128,25,58,178.6228,79.95735,22.24035,20.0179,443.7531,31.70145,116.4404,2448250000,1642959000,11195930000,8415326,11898180,474487800,1273205000,0.00439331,0.0001471703,0.0007394558,0.01516143,0.009985864,0.0002700496,8.011683e-05,33.8356290481787,53.5881945560375,65.2339573177567,39836.3123140321,51.1401882451155,1343949.4905658,110.889423470861,0.0977582645759119,-3.92167182155989,57.6232291990546,1636016,0.000295049508725488,0.00746816741259258,48.20494,1.5875594849742e-05,4.31419937257954e-05,0.0213153309789433,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,3.646649,0.5,1,3.004729,0.5,7,1.98738,0.5,1,0.2642866,3.5,20,5,10,20,5,9,20,5,2.488642,0.1606673,4.798575,16,26,533.9908,92.39328,116.7623,53.09475,537.5695,93.22837,91.87068,10534150,1617389000,1903052000,8251377,12447900,3179384000,2437319000,0.009282397,0.0001474836,0.0001203933,0.02116471,0.02819791,0.0002184789,1.409046e-05,30.2800381075099,102.203436868389,70.3609651615491,352.781114023626,30.0537203854742,839176.028085653,120.39785560092,0.360574046235589,-59.4212146,113.108473753131,577722.6,9.65981131012472e-05,0.000387878968447269,36.99284,1.84108692832908e-05,3.11364954737225e-05,0.00974069611485051,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,0.9869795,1,4,4.35,0.7379947,2,2.735383,0.5,1,0.4672048,1,1,1.931258,10,20,5,5.5,14,5,1.019021,0.1144383,5.134128,13,7,360.0231,37.59542,67.94678,38.69683,531.6903,69.04142,125.3928,89490000,2315280000,2788217000,8261414,21494860,2035717000,1523546000,0.01802498,5.180906e-05,0.0004304266,0.01405873,0.01922813,0.0004276117,7.046487e-05,33.2837437212927,76.9230228480957,78.4018914853615,1625.73991448771,32.9989957159755,1735144.31984496,95.0904061015776,0.539537930864525,-66.1241664961466,98.9368538203224,1768503,0.000265375200175413,0.00185845834785456,18.24121,1.7999999e-05,2.73831949166131e-05,0.00756133799361702,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,3.646649,1.211462,1,5,0.5,7,1.98738,0.5,1,0.2642866,3.5,20,5,10,20,5,9,20,5,2.488642,0.1606673,3.650233,14,37,537.0342,94.89164,123.0275,53.07746,537.0559,94.87963,92.06696,10310550,1578029000,4779918000,8211753,12172950,6842224000,2431915000,1.662288e-05,0.0001285459,0.000112221,0.02115952,0.02818747,0.0001967127,1.405806e-05,32.2909848478041,92.8667108229338,97.8146432426258,76.0120760978945,32.103019628786,548701.897932924,120.416770338687,0.184625943072472,-87.4366207,118.387223082044,577936.7,6.95116300455376e-05,0.000358055012303496,24.24893,3.94439628615553e-05,2.11901935153258e-05,0.0066009217916625,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,2.164328,0.5,1,3.004729,0.5,1,1.688267,0.5,1,0.2642866,3.5,20,5,10,20,5,9,20,5,2.488642,0.1606673,3.650233,10,9,525.8342,77.40742,80.38959,80.27746,465.0242,39.95286,90.39396,11794830,1676891000,2145513000,8211753,14671450,4971416000,2506294000,0.01445462,6.967819e-05,0.0001308243,0.03300755,0.04390597,0.0001823182,1.453042e-05,29.8699805288172,138.505981208086,80.92982469085,268.004547929251,29.6871056114431,958445.667262449,120.369393021233,0.322115929220386,-91.0366952,109.666004547554,560025.2,8.14104292190662e-05,0.000387714362554783,23.41855,1.82446898308244e-05,2.79089206700062e-05,0.00861232878836005,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
0.5,1,2.014626,0.5,2,4.407001,0.5,1,1.677122,1,1,0.2682941,4.5,20,5,10,20,5,8.5,20,5,1.019021,0.278236,3.454613,16,63,726.3189,94.04312,124.996,47.47441,553.2547,106.2173,108.1495,9030880,1777679000,2249581000,8203885,9595956,7755160000,2427642000,0.02936024,0.0001029719,0.0002514272,0.01546018,0.02974326,0.0002246014,8.892227e-06,27.6254652003874,138.268826354035,72.1515081397753,11391.6956004932,27.4038190434176,1358396.03778226,117.130279331179,0.274044794020582,-76.012489025,100.343847996965,708838.9,0.000115580136735539,0.00252779422218306,25.93879,2.89750645397762e-05,4.93593352046662e-05,0.0153514992921504,"Leung_NMCF_Pin_3",180,1.8,0.8,20,0
