MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_11_1_L_gm2_PMOS,MOSFET_11_1_M_gm2_PMOS,MOSFET_11_1_W_gm2_PMOS,MOSFET_12_1_L_gmf2_PMOS,MOSFET_12_1_M_gmf2_PMOS,MOSFET_12_1_W_gmf2_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_18_7_L_BIASCM_NMOS,MOSFET_18_7_M_BIASCM_NMOS,MOSFET_18_7_W_BIASCM_NMOS,MOSFET_22_2_L_LOAD2_NMOS,MOSFET_22_2_M_LOAD2_NMOS,MOSFET_22_2_W_LOAD2_NMOS,MOSFET_25_1_L_gm3_NMOS,MOSFET_25_1_M_gm3_NMOS,MOSFET_25_1_W_gm3_NMOS,MOSFET_59_2_L_HSBCM_PMOS,MOSFET_59_2_M_HSBCM_PMOS,MOSFET_59_2_W_HSBCM_PMOS,MOSFET_60_2_L_gma_NMOS,MOSFET_60_2_M_gma_NMOS,MOSFET_60_2_W_gma_NMOS,MOSFET_9_2_L_gm1_PMOS,MOSFET_9_2_M_gm1_PMOS,MOSFET_9_2_W_gm1_PMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,RESISTOR_0,gen,index,VDS0,VDS11,VDS12,VDS17,VDS18,VDS22,VDS25,VDS59,VDS60,VDS9,ft0,ft11,ft12,ft17,ft18,ft22,ft25,ft59,ft60,ft9,gm0,gm11,gm12,gm17,gm18,gm22,gm25,gm59,gm60,gm9,gmid_offset0,gmid_offset11,gmid_offset12,gmid_offset17,gmid_offset18,gmid_offset22,gmid_offset25,gmid_offset59,gmid_offset60,gmid_offset9,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.5,1,1.01,0.594,4,0.714,0.5,200,1,0.5,1,0.988,0.5,1,1.04,0.392,14,0.773,0.5,29,1.46,0.5,22,0.959,0.5,2,0.978,0.5,32,0.944,1.56,1.56,1,2.5,100,32,0.318503987164749,0.356249161774799,0.356249161774799,0.326015184966376,0.318503987164749,0.238734147806262,0.43613006962968,0.239680244828194,0.34847425197313,0.318503987164749,323029289.069159,296316723.54583,387952060.581793,408406377.623988,317385129.603373,186970898.040699,1360701492.23676,74512788.6963719,591065875.700142,317385129.603373,3.82653650738068e-05,1.44443438014013e-05,0.00112337528200658,2.08547126448926e-05,1.8819271311381e-05,2.02381787691591e-05,0.00104847195223105,1.89553344228671e-05,1.61857159986119e-05,1.8819271311381e-05,4.31387396879561,1.12997304105964,7.07940714097006,6.29807167036402,5.54485892266691,7.88835276066001,7.83525754638612,6.9813595146265,6.7436619539477,4.23735712975919,79.4147600839164,1349.94956530715,2024.71902683783,49.2006723521593,75.3551260433579,2015034.3183042,59.9452326044365,0.00155925333934542,280.6,100.113475829118,3022245,9.21403566917118e-05,0.000260568131016424,45.83545,1.3151855294532e-06,1.83517987096149e-06,0.000332957799646316,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,1.04,0.547,4,0.714,0.5,200,1,0.5,6,0.989,0.5,1,1.06,0.392,33,0.989,0.5,8,1.53,0.5,18,1.31,0.5,9,0.987,0.5,21,1.01,1.56,1.56,1,2.5,100,34,0.317951922634882,0.347132395805403,0.347132395805403,0.255933795136153,0.317951922634882,0.18857988085115,0.535410763866329,0.250848430871293,0.290801747260924,0.317951922634882,359868331.659617,327183895.595239,361143869.54397,107647590.120716,312978032.570772,65562084.1635616,2504897747.89091,82669169.5587887,220250605.749588,312978032.570772,4.28720776525328e-05,1.43676985864848e-05,0.00101800794828273,2.69795526633237e-05,1.88804046533189e-05,2.03155791194188e-05,0.000644802175181864,2.36401732063478e-05,2.25071582277784e-05,1.88804046533189e-05,4.83489773625789,1.63886736062007,2.20027728460015,8.2688215621505,12.282981122719,8.78284249975809,-0.113754378301412,6.98404095167271,7.36060802277166,8.3847777497637,76.7583948034099,1758.24192132659,2493.50485740206,60.5921680348701,78.8363401080521,2448425.55157578,60.1104120764448,0.00133744740979616,278.8,99.3267128740956,3472310,8.59593767465555e-05,0.000264746096900001,48.27368,1.21798784808663e-06,6.06345514740092e-07,0.000127544797229817,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,1.01,0.547,4,0.714,0.5,200,1,0.5,5,0.993,0.5,1,1.06,0.392,30,0.977,0.5,8,1.55,0.5,22,0.967,0.5,16,0.987,0.5,21,0.985,1.56,1.56,1,2.5,100,35,0.317897510478673,0.347249450476526,0.347249450476526,0.263000545628617,0.317897510478673,0.193618836902605,0.534188432268738,0.251438758505938,0.267298796381304,0.317897510478673,358161545.863892,327335403.140733,361488224.037651,124831992.851649,312763117.627055,72589680.2630626,2491867273.28346,90450218.0902812,138119408.691935,312763117.627055,4.26873109771496e-05,1.43803306416068e-05,0.00101933051726119,2.6566951208193e-05,1.88647033248741e-05,2.0268270584865e-05,0.000648825364667659,2.3530707648124e-05,2.35812339383481e-05,1.88647033248741e-05,4.83026760380616,1.63402752256392,2.19416753424882,8.09846481807777,5.58439007390787,8.71210285093094,-0.422892539433173,6.6351898742577,7.98469128203554,4.27688828100015,76.6750694272134,1734.62932402633,2427.64346023376,58.9917360836805,78.7716290283831,2418216.91039948,60.0940909907122,0.0016811213244926,277,99.3098487510635,3384336,8.60544940192796e-05,0.000261184120210868,53.56128,1.18923221875647e-06,2.71910582423374e-07,9.28482810985121e-05,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,1.03,0.594,4,0.615,0.5,200,1,0.5,1,1,0.5,1,0.989,0.392,8,0.773,0.5,21,2.32,0.5,16,0.964,0.5,2,0.965,0.5,31,0.908,1.56,1.56,1,2.5,100,40,0.320110657914703,0.365120416601466,0.365120416601466,0.326615172570435,0.320110657914703,0.268667898808106,0.434939881049836,0.25633281718212,0.349745683132391,0.320110657914703,337966695.542436,320819026.955784,413863875.057793,407076254.43932,330009107.411505,305151833.091087,1368578204.75593,97953738.7715709,600209712.7421,330009107.411505,3.82565239062938e-05,1.39336792188776e-05,0.00123001678724799,2.1037090078733e-05,1.87062260107287e-05,1.97779129169524e-05,0.00119724886756104,1.86033006873433e-05,1.62667448520441e-05,1.87062260107287e-05,4.23465276082763,1.03513231320492,1.06785441158262,6.30989126922933,10.2411957205589,7.270286249765,10.7058339257201,6.4715030893784,8.05988793329673,4.12866119754863,79.7969701846192,1231.22298984436,1766.16139770302,42.9177219641834,75.415632363303,2126199.59623413,59.8743099834979,0.00169743922501064,267.3,100.075413482095,3049985,0.000106598796269243,0.000253412166102318,52.07748,9.54719365459584e-07,2.12107929794397e-06,0.000371289385685925,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,1.03,0.594,4,0.615,0.5,200,1,0.5,1,1,0.5,1,1.1,0.392,14,0.773,0.5,21,2.32,0.5,12,0.964,0.5,2,0.965,0.5,31,0.944,1.56,1.56,1,2.5,100,45,0.316736358597645,0.364265978648069,0.364265978648069,0.324914499383432,0.316736358597645,0.238796847946031,0.434057785079253,0.27036396333439,0.347692648633764,0.316736358597645,307838622.303596,319818071.40659,411367620.337883,402198718.830292,304077437.358025,187170237.275031,1358978645.17887,121636694.367588,590026842.941904,304077437.358025,3.83629669746103e-05,1.38498561667256e-05,0.00121955603788456,2.07475369808995e-05,1.89616650782753e-05,2.02614478535481e-05,0.00118671805566379,1.77165798192159e-05,1.59416243014281e-05,1.89616650782753e-05,4.40279860486025,0.554870220762641,1.30670570708499,6.32941326340321,5.658318960809,7.88713883578067,9.39409019536514,5.98201964890423,6.65272545532297,4.35081716790128,78.0809297477756,1232.19771897522,1746.41740541726,42.4379429516395,75.72704213836,2110926.8376876,59.885037263076,0.00120262695362463,254.5,99.953747118046,2991857,0.000105749364551295,0.000254177935792047,51.72096,1.10536659921079e-06,1.46145524529934e-06,0.000251801450517786,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,1.03,0.594,4,0.615,0.5,200,1,0.5,1,1,0.5,1,1.1,0.392,14,0.773,0.5,21,2.32,0.5,12,0.964,0.5,2,0.966,0.5,31,0.944,1.56,1.56,1,2.5,100,46,0.316736358597645,0.364265978647008,0.364265978647008,0.324914500213287,0.316736358597645,0.23879684794524,0.434057785125747,0.270375142407189,0.347675619229539,0.316736358597645,307838623.824846,319818071.404465,411367620.445526,402198724.428672,304077437.358025,187170237.272516,1358978645.00659,121656964.778241,589667076.213665,304077437.358025,3.83629671521787e-05,1.38498561665898e-05,0.00121955603813605,2.07475373305515e-05,1.89616650782753e-05,2.02614478532544e-05,0.00118671805577843,1.77198763741354e-05,1.59470086515561e-05,1.89616650782753e-05,4.40279862606419,0.554870220813541,1.30670570657252,6.32941323558979,5.658318960809,7.88713883579599,7.99307586539453,5.98160886265425,6.6887335136342,4.35081716790128,78.0809993883806,1232.04453673868,1746.20130858171,42.4326917985356,75.7275732425055,2110670.90911136,59.8850539617357,0.00125061348611538,251.1,99.9532144338454,2991496,0.000105749689916086,0.00025415989350948,51.7458,1.10476445601036e-06,1.46085429859943e-06,0.00025177416480221,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,1.01,0.594,4,0.615,0.5,200,1,0.5,1,1,0.5,1,1.1,0.392,14,0.773,0.5,21,1.46,0.5,24,0.964,0.5,2,0.978,0.5,31,0.944,1.56,1.56,1,2.5,100,49,0.316700029132727,0.363420869691238,0.363420869691238,0.32503638995091,0.316700029132727,0.238229805505185,0.469980322130705,0.234514369769228,0.34735757710109,0.316700029132727,307997528.653745,318119723.712532,408927998.131917,403104251.188557,303936772.088444,185374079.460591,1739490427.28906,68070442.9776395,585950338.136805,303936772.088444,3.83766839520096e-05,1.37415101340563e-05,0.00120931844991097,2.08037878506874e-05,1.89510627505781e-05,2.00519048987007e-05,0.00103126135013532,1.88835331264617e-05,1.60161666832348e-05,1.89510627505781e-05,4.4081387124563,0.595512361484651,1.35042994349728,6.32492996815053,5.65946551713763,7.89810561505502,6.37412986217072,7.13760724774165,6.76479852225132,4.35196372422991,82.3015224404004,1235.45221951313,1739.55604438977,42.2712118786713,74.6721670852163,2099250.13464707,59.9057734112498,0.00234517241287169,246.9,99.0738997384345,2955811,0.000104887376134989,0.000254985966176781,51.21679,1.26543177001811e-06,3.02627985420356e-06,0.000541950276645109,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,0.996,0.697,4,0.85,0.5,200,1,0.5,11,0.974,0.5,1,0.979,1.11,21,0.996,0.5,11,0.92,0.5,20,0.96,0.5,21,1,0.5,22,1.01,1.56,1.56,5,2.5,28,12,0.420133530130746,0.507465050976849,0.507465050976849,0.324629190080971,0.420133530130746,0.330398331785269,0.877888764362814,0.347167333142198,0.350654062397253,0.420133530130746,1132461494.6809,420508274.314002,818496499.217933,246924669.466706,933308515.581361,128262332.766512,5728308066.00573,300573596.730333,392339787.867397,933308515.581361,0.000159888814244204,3.95354336311505e-05,0.00329256295286227,0.00012212899240099,6.72918489834701e-05,8.01452650753998e-05,0.00140309831893822,8.71393988775136e-05,0.000103539524372972,6.729184898347e-05,8.36878542961332,-4.72218877545232,1.12746807363514,7.31475830521662,5.35733495619122,4.92725385836907,1.0140668932677,2.40034461731489,6.50478912323053,6.50982414152447,74.1505810071555,977.16201570825,1178.29709997219,28.6326195293242,82.3637165342834,7326143.25075265,60.4886172763108,0.0010887662975116,231.1,90.0929778785444,8834127,0.000462800495303224,0.000236658083518223,54.54185,2.38512551207026e-07,3.26176377415943e-07,0.000106842679686581,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,1,1,4,0.893,0.5,200,1,0.5,19,0.981,0.5,1,0.954,0.5,22,1.05,0.5,20,1.05,0.5,14,0.954,0.5,11,0.996,0.5,22,0.99,1.56,1.56,2,2.5,33,61,0.361576922889246,0.442870404477352,0.442870404477352,0.249475555047892,0.361576922889246,0.249380561654941,0.612643964736243,0.313392248254861,0.322803848219137,0.361576922889246,648067066.473536,157459900.555034,631979508.131508,72997746.1968616,541766676.752719,137994065.436723,3354127169.21283,214717513.57597,320992897.210836,541766676.752719,7.77615309923581e-05,1.97907481515749e-05,0.0022891831816127,5.53084505849836e-05,3.31196369340092e-05,3.80645473997476e-05,0.0015858447374737,3.96176001009641e-05,4.28863839141277e-05,3.31196369340092e-05,7.03727882528032,-2.87017872453815,0.970152195744184,8.742753346124,6.78551510288263,7.5807716016349,4.39098537811668,4.13508842543968,6.9641193432029,8.13194445087457,79.0761078989255,910.839825639894,1231.08312109471,29.9153198426014,82.7897901578096,3587147.42233902,60.4443504390609,0.0014779292620636,212.3,96.9430471632791,4848357,0.000243104052982359,0.000242190589787299,58.37932,5.8092346383631e-07,1.49256436881268e-06,0.000251287329786576,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,4,1,0.663,4,0.893,0.5,200,1,0.5,19,0.981,0.5,1,0.958,0.5,22,1.09,0.201,21,1.05,0.5,14,0.954,0.5,11,0.996,0.5,22,0.99,1.56,1.56,2,2.5,100,59,0.363952077002776,0.409699149026736,0.409699149026736,0.251968650332614,0.363952077002776,0.252291415319938,0.44950118797695,0.31579264503952,0.325170615572338,0.363952077002776,664669275.452108,313529691.31406,540310694.444251,76488385.2968485,554509158.440996,142334506.712252,9719180705.00228,220605474.020497,331234647.292921,554509158.440996,8.05628450043891e-05,2.45394520387265e-05,0.00181460055147799,5.8073306838186e-05,3.42515752802599e-05,4.09499814385754e-05,0.00197789694736558,4.09502159763079e-05,4.4507786984038e-05,3.42515752802599e-05,9.81269863048275,-1.29693060288224,3.98761501029899,8.70300531426478,6.48970504025153,7.54475286801673,10.0286052673476,4.0191819522258,6.7587464635618,7.89422221401862,104.212659250293,1354.15460451981,1736.26707091691,42.1912898232808,79.8062239953775,3994177.49028459,60.4908405132546,0.00348138153996932,203.5,93.5704586972988,5121246,0.000182072390585253,0.000262736171393204,46.85014,9.99264854374593e-07,3.65334830568442e-06,0.000674628075545525,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,1.01,0.989,4,0.714,0.5,200,1,0.5,6,0.999,0.5,1,1.06,0.643,26,0.989,0.5,8,1.13,0.5,11,0.962,0.5,9,0.987,0.5,27,0.985,1.56,1.56,1,2.5,100,60,0.317897510478673,0.393924990121457,0.393924990121457,0.255965130796767,0.317897510478673,0.213723627471351,0.658496152830422,0.28801761339606,0.290869054649656,0.317897510478673,359677066.114748,133500375.434546,496259511.65839,106726596.988295,312763117.627055,55746697.3784993,3841103987.62506,156381856.549891,219893667.477327,312763117.627055,4.28421165092872e-05,1.18469322003712e-05,0.00159971547927002,2.70315531789203e-05,1.88647033248742e-05,1.95120791690157e-05,0.000798218148814406,2.15546889825132e-05,2.24838484081248e-05,1.88647033248741e-05,4.8365569759387,-0.929918199337529,-0.183851584530059,8.27276240752746,5.58439007390787,7.83750120945464,0.425344786382213,5.28738116133911,7.3606926575602,4.27688828100015,82.0500093417176,1021.11418770064,1791.88762421986,43.5428692685427,82.8746203285417,2281246.05266647,60.1072523744015,0.00167121600647502,202.3,97.3436325086871,4003212,0.000137905886793229,0.000257234572506604,65.41105,9.03251431291964e-07,1.88576202393626e-06,0.000260933803785002,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,0.996,0.697,4,0.85,0.5,200,1,0.5,11,0.974,0.5,1,0.979,1.11,21,0.996,0.5,11,0.92,0.5,20,1.02,0.5,21,1.02,0.5,22,1.01,1.56,1.56,5,2.5,30,48,0.420133530130746,0.507464968328623,0.507464968328623,0.324644381167331,0.420133530130746,0.330398291371081,0.877893554882251,0.344122796145782,0.350190957139017,0.420133530130746,1132468680.93912,420508149.855652,818499938.57188,246994293.071065,933308515.581361,128262274.34059,5728194270.96597,290246984.732223,386357052.945551,933308515.581361,0.00015988967744371,3.95354178901874e-05,0.00329257316176325,0.000122169229203577,6.72918489834701e-05,8.01452188149837e-05,0.00140307441593754,8.85059056887699e-05,0.000103774688260233,6.729184898347e-05,7.46714698787374,-4.82937306885324,0.629336934381557,7.31430990537919,4.65629373457257,4.92725509128084,-0.733111712700537,2.63083096739767,6.54191469174795,0.503235682509578,74.2541347384719,975.079469755841,1179.05694952608,28.6510838734837,82.4183922158245,7310570.26635873,60.5020067435783,0.00122705074638855,201.7,90.0487882310804,8839873,0.000462803067365693,0.000236681189779923,54.59586,2.3889645236538e-07,3.49796736107411e-07,0.000142197499862884,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,0.996,0.697,4,0.85,0.5,200,1,0.5,11,0.973,0.5,1,0.979,1.11,21,0.996,0.5,11,0.92,0.5,20,0.96,0.5,21,1,0.5,22,0.99,1.56,1.56,6,2.5,27,6,0.433231033931239,0.530107643828208,0.530107643828208,0.336253369556131,0.433231033931239,0.341203935650665,0.932351583383975,0.359111825604908,0.362651749484021,0.433231033931239,1260628899.09663,455291566.227102,888430029.96845,284231673.159629,1036286085.4194,144516953.954439,6028915908.06902,332050621.785589,448356585.953809,1036286085.4194,0.000182699503705675,4.39080965575546e-05,0.00366611066033531,0.000143660023644221,7.67284318846395e-05,9.32524615870655e-05,0.00148563808538588,9.9466039203976e-05,0.000121559175702405,7.67284318846395e-05,8.30779666092756,-5.33045702567441,1.6814378390482,7.09892384689007,5.18992698458091,4.58502962333626,-0.779183542288837,1.76856927899911,6.23656240896734,6.19066036013023,73.3412982092463,906.049069135159,1078.45603903753,26.206481748612,83.1583294984802,8128906.2524473,60.4846618573668,0.00124690803195509,240.8,87.4253112005104,9675710,0.00055381585133108,0.000238693120693921,55.09933,2.21896650113066e-07,4.12169405074048e-07,0.000100218734581881,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,0.983,1,4,0.85,0.5,200,1,0.5,26,0.981,0.5,1,0.955,0.5,21,1.04,0.5,16,0.92,0.5,20,0.96,0.5,21,0.996,0.5,22,0.99,1.56,1.56,6,2.5,27,7,0.434515625598681,0.579307416849566,0.579307416849566,0.301297723596435,0.434515625598681,0.308220893817266,0.923628634798307,0.359050494570021,0.363204332613465,0.434515625598681,1293677586.93652,256609708.053158,1047906171.14517,142332613.069515,1050724523.25699,336175899.042059,5983250548.96734,331888801.57643,449582017.492428,1050724523.25699,0.000183132456471601,3.64890298032383e-05,0.00450437734690706,0.000154903454585572,7.61178147113425e-05,9.97712956761923e-05,0.0021427144320809,9.94008955046301e-05,0.000121411364074269,7.61178147113425e-05,8.27835085173794,-6.32781556514267,0.631149713360386,8.11128482691705,5.20537426037272,6.38145668958293,-0.720774607707981,1.77181169258022,6.23075817566362,6.10250904125651,76.2770968220806,585.304142247962,780.831894975484,18.9742150479043,88.3981358638712,7077532.71339371,60.7348458465155,0.00348781508089222,235.1,84.7124877035712,9441866,0.000746423446990726,0.000238563952550334,59.82663,2.92086465126595e-07,3.17129780480541e-06,0.000719920482442682,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,0.996,0.697,4,0.85,0.5,200,1,0.5,11,0.973,0.5,1,0.979,1.11,21,0.996,0.5,11,0.92,0.5,20,0.963,0.5,21,1,0.5,22,0.99,1.56,1.56,6,2.5,30,49,0.433231033931239,0.530107637648329,0.530107637648329,0.336254191133464,0.433231033931239,0.341203932436229,0.932351919857115,0.358944432495458,0.362651155441447,0.433231033931239,1260629329.03515,455291556.560075,888430229.161736,284235878.777934,1036286085.4194,144516948.932059,6028905583.32658,331481535.910659,448358581.955038,1036286085.4194,0.000182699556761363,4.39080953493254e-05,0.00366611125425941,0.000143662537841347,7.67284318846395e-05,9.32524574660476e-05,0.0014856358484238,9.95516019502523e-05,0.00012155923138502,7.67284318846396e-05,7.90702459688542,-5.24422947454268,0.575777733916731,7.09889853198744,4.59289539125815,4.58502972883513,-0.829552978495573,1.78080540686548,6.23656669744416,5.94645345476523,73.3430335751349,905.987236836925,1078.39584028019,26.2050189188087,83.1752514933739,8128352.42199863,60.4851578488475,0.00103411229209143,197,87.42324206706,9675171,0.000553815913850895,0.000238695489121674,55.09784,2.21921756341573e-07,4.02989109066221e-07,0.000102210597984709,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,0.996,1,4,0.85,0.5,200,1,0.5,42,0.973,0.5,1,0.979,0.5,6,0.996,0.5,16,0.92,0.5,20,0.96,0.5,9,0.996,0.5,22,0.99,1.56,1.56,6,2.5,30,53,0.433231033931239,0.582615768283327,0.582615768283327,0.281832275968948,0.433231033931239,0.386620142573089,0.930610520235084,0.357840396933237,0.402353787332177,0.433231033931239,1284033005.09866,258456797.131444,1058904787.15014,95615501.8235705,1036286085.4194,875516325.354638,6016876654.69008,328696008.417575,807837410.7615,1036286085.4194,0.000185621957854485,3.68515217090308e-05,0.00456155558696351,0.000160235174802861,7.67284318846395e-05,8.67911367506707e-05,0.00215634208408913,9.81193301123358e-05,0.000108097622376897,7.67284318846396e-05,8.32724153544241,-6.37893204612391,0.622266868810865,8.57728785138634,5.19277322557823,3.82993385056089,-0.768393476050334,1.83580504812758,7.29633349860132,6.24395787981407,76.4748748077863,624.602412307932,769.364053550407,18.6955465012749,86.799604555887,7684792.83052269,60.9491714463782,0.00353278592792896,173.6,84.7981963174031,9465867,0.000759475017166883,0.000238542984076311,54.19511,4.59293935754179e-07,3.32494873553635e-06,0.000749545875734225,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,0.983,1,4,0.85,0.5,200,1,0.5,33,0.981,0.5,1,0.955,0.5,23,1.05,0.5,16,0.92,0.5,20,0.96,0.5,21,0.996,0.5,22,0.983,1.56,1.56,6,2.5,30,54,0.434515625598677,0.579073925237858,0.579073925237858,0.291695309250472,0.434515625598677,0.302740007849773,0.923136035258059,0.359050494570017,0.363204332613462,0.434515625598677,1297451129.5712,256477633.846754,1047129781.36852,116518370.752133,1050724523.25696,310261535.798382,5980868549.29182,331888801.57642,449582017.492407,1050724523.25696,0.00018359657063637,3.64632807856435e-05,0.00450034051269499,0.00015750157545722,7.61178147113397e-05,0.000100426591280409,0.00214174787561077,9.9400895504626e-05,0.000121411364074262,7.61178147113397e-05,7.93098383248128,-6.47950143306329,0.480606248089677,8.35515517365616,4.80096962017569,6.51907225791844,-0.814846411090375,1.77181169258042,6.23075817566373,7.10328962368521,76.1687442481655,633.760180585322,758.376998139674,18.4285610547941,88.319733919321,7655125.07408242,60.9500779326819,0.00347799884448587,172.6,84.6829524338264,9160359,0.000745611035997055,0.000237523339020138,58.21468,3.06351117705892e-07,3.11126934915501e-06,0.000709624270221809,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,0.996,1.36,4,0.741,0.5,200,1,0.5,6,1,0.5,1,1,0.5,23,1.06,0.5,8,1.13,0.5,17,0.962,0.5,21,0.996,0.5,27,1,1.56,1.56,1,2.5,36,61,0.319706474463643,0.418047861403329,0.418047861403329,0.256781996035885,0.319706474463643,0.210214953215579,0.708114945535878,0.265353644054744,0.256788927328588,0.319706474463643,376420905.415806,78480036.6335716,563425209.136437,107092746.999754,326974905.876462,70615087.814005,4336789070.59607,112831293.623419,108857699.918501,326974905.876462,4.25432293642045e-05,1.04898826206941e-05,0.00193130309158106,2.71621945441342e-05,1.87160935149847e-05,1.94119546462771e-05,0.000916753589226571,2.30395617957939e-05,2.40239946836733e-05,1.87160935149847e-05,4.72782406885069,-1.99270187658161,0.327765248489913,8.27060155888604,5.46227993045479,8.21734516361337,-1.75204970922086,6.15963433760157,8.263694116138,4.15477813754707,96.3805746740736,742.479301322174,1190.43020681351,28.9274540255682,86.5682131236041,2132134.50882733,60.1943937588875,0.00419841647712564,216.1,94.4987985974544,3418489,0.000177261832149754,0.000262467585652096,77.79252,1.65638944786547e-06,4.71152265759917e-06,0.0007698307139275,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,1.01,1.36,4,0.741,0.5,200,1,0.5,6,1,0.5,1,1.04,0.5,23,1.02,0.5,8,1.13,0.5,17,0.962,0.5,21,0.996,0.5,27,1,1.56,1.56,1,2.5,39,57,0.318503987164749,0.41809382772945,0.41809382772945,0.256455012265429,0.318503987164749,0.211230805561471,0.708212300792167,0.265391130774278,0.25644834491297,0.318503987164749,365165886.753348,78492204.8635452,563552742.731285,107150708.076212,317385129.603348,73213339.6131387,4337715003.17121,112895951.190829,108883807.472936,317385129.603348,4.27563111091697e-05,1.04927653840548e-05,0.0019319523707773,2.71864547095225e-05,1.88192713113795e-05,1.93991704690613e-05,0.000916975327796024,2.30541752541355e-05,2.40376414659444e-05,1.88192713113795e-05,4.80170391638697,-1.99437707272624,1.12545474224087,8.26761575205694,5.54485892266748,8.19616589936609,-0.445921926132548,6.1583073067329,8.2610321023408,4.23735712975976,97.0275150877124,734.574074823472,1188.78008901894,28.8873561631603,86.5662521046215,2110068.47544666,60.1883796093565,0.00423446705238441,213.7,94.4566753252131,3414778,0.000177315188384468,0.00026187974743562,77.9001,1.64498565081137e-06,4.75838221636854e-06,0.000775940280128506,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
0.5,1,0.996,0.697,4,0.85,0.5,200,1,0.5,45,0.973,0.5,1,0.979,1.11,21,1.19,0.5,11,0.92,0.5,20,0.96,0.5,21,1,0.5,22,1.02,1.56,1.56,6,2.5,29,30,0.433231033931239,0.529877778444773,0.529877778444773,0.278638459522678,0.433231033931239,0.333882309656466,0.93177302115784,0.359111825604908,0.362651749484021,0.433231033931239,1284929645.55563,455105877.99375,887700656.029717,89691378.6293257,1036286085.4194,127916229.095225,6026578003.29409,332050621.785589,448356585.953808,1036286085.4194,0.000185734911420465,4.38767297909239e-05,0.00366224852479755,0.000159964187571852,7.67284318846395e-05,9.5525837528068e-05,0.00148496456820051,9.9466039203976e-05,0.000121559175702404,7.67284318846395e-05,0.52247313634053,-5.23979260871466,0.581056520306555,8.65101279841436,4.84054219988243,4.98986716804395,-0.825562310979927,1.76856927899911,6.23656240896734,5.94645345476524,73.1440087236538,852.569156260411,987.299116512192,23.9913685312463,82.7855637367575,7645133.40840608,61.5132961236837,0.00109230026013677,199.3,87.3853193115989,8853280,0.000553529073704332,0.000236557352757027,46.67569,2.90666109219503e-07,7.04767012257579e-07,5.76230322273386e-05,HoiLee_AFFC_Pin_3,180,1.8,0.4,100,0
