MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,av0,av2,av3,av5,av7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.4,1,4,0.4,3,9,0.4,1,8,0.4,1,2,0.4,7,7,157,66,0,24.9918870756827,11.7387884892741,45.2283386102011,20.8527997292163,31.2571040950835,7036516792.75544,9741674840.30888,5822074554.31073,16105046564.406,17111166048.3455,0.000309522770789704,0.00296007141310664,0.00047877416190314,0.000362404908715371,0.00884276854397617,29.3023008765788,11.3863490863531,3.98959776987386,462446.182665649,26.7263771708124,5599631863.17906,7.12741187248218,0.044420862156687,-6.6969441,25.156402348119,1962023000,0.00768413537988549,0.00102670355321731,47.56713,1.73608007011943e-10,0.000149734645324791,0.026921023267755,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,0
0.4,1,5,0.4,3,10,0.4,1,8,0.4,1,2,0.4,7,7,161,36,0,26.8910280862486,12.8749904462166,44.5604280693034,20.7133941714795,30.7064730746813,6558705155.65533,9628004555.39272,5874340302.51681,16225733375.3228,17265577625.9181,0.000358864398577121,0.00324732685610269,0.000483904602806347,0.000365321769553592,0.00894058716556891,30.7686489557961,11.0869033843963,3.80027034405779,388877.990616368,26.7290908812096,5646368260.76153,7.32120208708925,0.0440943811055606,-8.6520654,25.2412817349389,1935412000,0.00795754242781317,0.00103739443534238,47.24497,1.74810678167095e-10,0.000142406622673306,0.0250850542170662,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,0
0.4,1,4,0.4,3,10,0.4,1,8,0.4,1,2,0.4,7,7,165,65,0,24.5606454683245,12.718683094043,44.240023558309,20.659338794924,30.5451265909411,7156779893.34893,9643309273.46466,5893423679.35755,16272919598.3282,17296750101.5599,0.000315102183174155,0.0032528873902869,0.00048588804287634,0.000366462367667469,0.0089622376552059,29.3265920461815,11.0356295357981,3.7915869633192,359388.998116173,27.0082602417553,5687845188.58352,7.29383301152419,0.043940442194643,-7.7813208,25.1527556572809,1954212000,0.00805324071303107,0.00102668816896338,47.21474,1.7342410532512e-10,0.00012935465758559,0.0235834239194181,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,0
0.4,1,4,0.4,3,10,0.4,1,8,0.4,1,2,0.4,7,7,161,55,0,24.7723691482386,13.0570563284957,44.9309866738618,20.7763672478012,30.8929665614192,7097237060.61015,9610106160.15985,5852260813.23701,16171040061.0847,17229079850.2197,0.000312340350132003,0.00324080987187092,0.000481615869676705,0.000363999824937662,0.00891540395547247,29.9117790113399,11.2128568305502,3.88412179180787,310149.159397653,27.1162718237777,5659598623.46858,7.29383301152419,0.0443479110079582,-7.9219107,25.3255278851019,1960479000,0.00788659213508906,0.00103383209122295,46.98706,1.73594824453956e-10,0.000124818340673239,0.0227748413221371,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,0
0.4,1,4,0.4,2,10,0.4,1,6,0.4,1,2,0.4,5,7,161,23,0,24.7723691482386,12.2828730533926,40.5611572620794,20.8468697576785,31.1091788028604,7097237060.61015,9692059694.45906,6460217635.0624,16110151647.8538,17133532783.2247,0.000312340350132003,0.00218027463162763,0.000402774858303624,0.000362528281492532,0.00632805770542736,26.6708572474698,19.1450792300958,5.26626755058751,485912.125641786,26.5420902471662,6956079832.35927,6.16441400296898,0.051990342399971,-14.5514556,23.7274284635651,1913420000,0.00567711139109608,0.00118626927929658,44.81528,1.51459914598022e-10,0.000139236951281945,0.0255801576140411,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,0
0.4,1,4,0.4,4,5,0.4,1,2,0.4,1,2,0.4,1,10,300,27,0,20.1046760381628,40.9868575122018,32.1713824456388,22.2299785966156,34.786650324247,8687726410.46722,7120981973.49774,8865240343.93143,14975913187.8853,16811973042.9482,0.000385957068368693,0.00147357637027176,0.000186422902353891,0.000335130218343176,0.00175095825006581,37.6606762439748,44.8444699989378,10.285305145415,236646.347463869,24.1518720155295,5610973310.76362,4.97995983919549,0.0675640281801715,-51.294255501794,20.3994313780335,1286905000,0.00195501157629376,0.00168031276838117,49.77986,1.30656636117971e-10,7.4016540648566e-05,0.0480815817209539,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,1
0.4,1,3,0.4,2,10,0.4,1,4,0.4,1,2,0.4,3,9,161,11,0,22.329363667117,18.5725406594422,38.153031909518,21.5466089773044,32.8950776846074,7837183461.46165,9084300549.33015,7187038380.10286,15523396411.3656,16850219574.2152,0.000260300198784378,0.00202193909913198,0.000299682982099808,0.000348352957340222,0.00476858309781903,28.0959195613835,27.0968246121911,6.51748960490899,38168.5777393147,29.7924782988118,7305510972.17218,5.72712842531054,0.0577366458991452,-27.9025461,22.9377477356595,1757165000,0.00421261939632712,0.00139382256701801,41.97868,1.43966689461989e-10,4.84959094910298e-05,0.00828530931844518,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,0
0.4,1,6,0.4,4,9,0.4,1,4,0.4,1,4,0.4,3,7,142,3,0,30.1164109479252,51.1868018593268,45.1857237476824,26.5324337543639,42.8206870930179,5874806678.98545,6257868026.93334,7165575907.81071,12043876662.6841,14379630173.3085,0.000382440087564441,0.00228451043118541,0.000294151759323145,0.000527112753311331,0.00306271285553894,46.0143656823407,47.8035768166428,12.2436915819976,75704.3184182571,25.0653393501549,5975589814.61874,6.78232998312527,0.0589356578060022,-68.8941974639848,22.8560457531701,1530498000,0.00195317164679007,0.00148050642366914,45.10328,1.60792396543011e-10,6.0430159766186e-05,0.0471117057343859,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,0
0.4,1,4,0.4,4,5,0.4,1,3,0.4,1,2,0.4,1,10,167,28,0,24.4575671281552,40.1301562507374,36.532731050355,21.9550661722898,33.7899819173465,7186123618.11964,7227501698.7094,7811627053.06419,15193525089.6063,16972500734.7708,0.000316462885483361,0.00149787131951186,0.000244639946624777,0.00034038586805476,0.00177334282534055,38.6784782482366,60.3294534084631,13.4367230370916,75197.7449515643,25.8071564996926,7121330044.38313,5.05964425626941,0.0598150473398004,-20.7357356919019,22.3831374938061,1586080000,0.00184438571306328,0.00152453693865737,44.7962,1.34643078429106e-10,5.63620250508601e-05,0.0377321938647959,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,1
0.4,2,6,0.4,7,9,0.4,1,5,0.4,1,4,0.4,3,8,143,2,0,38.7834619049862,61.2122679773953,48.3437906821999,26.291854701048,42.1954191383606,4605616281.69989,5521354898.81758,6694252164.17746,12206965494.7838,14616902600.3411,0.000582050289729693,0.0034542052294893,0.000341559762074167,0.000534971732984019,0.0035660228075436,52.9941478243612,32.4971336569175,11.1531416751333,67267.1433696513,25.7628435298127,4686555696.15926,8.48528137423857,0.0617144136615614,-75.3255321296732,23.7298032950718,1608444000,0.00225335051163507,0.00140847009902635,41.19634,1.62465569317014e-10,7.26828827440551e-05,0.0491008618191029,"PseudoTwoSt_Null_Pin_1",65,3.3,1.6,0.05,0
