MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS2,VDS3,VDS5,VDS7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,gmid_offset0,gmid_offset2,gmid_offset3,gmid_offset5,gmid_offset7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.344,30,0.1,0.298,1,0.984,0.121,19,0.173,0.333,15,0.1,0.382,29,0.154,17,100,46,0.359894190050038,0.687726198088356,0.249521863417102,0.323286637255902,0.301317350001883,3070288283.56011,8495990114.90462,13213895923.4956,5287530664.96642,3367461150.06131,0.000216168910554395,0.000179713192495736,0.00030351975874782,0.000210448251255,0.000380281662981756,-6,-5,10,-11,-15,39.8987074407391,270.769239343854,732.029535473666,8894.15885600504,40.6081130701141,245689867.45224,2.2625052486127,0.126914264783863,327.350000000001,37.7429349467784,664227000,0.000112021891685384,0.000945043047072809,49.71705,3.88236483633074e-10,1.00178062355497e-05,0.00125677789480588,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.85,18,0.1,0.45,18,0.1,0.13,13,0.642,0.379,11,0.356,0.37,20,0.13,29,17,46,0.638508655214177,0.687821958272103,0.187799681802423,0.377205488689236,0.301244202175255,1089875453.19951,3621020129.54058,9410140135.2799,3568283018.31381,5323113883.65918,0.000144072682453505,0.000246255682076429,0.000527081945090014,0.000341211050247572,0.000400260994125022,-10,-5,-11,-2,-3,44.4661941964503,150.679134244717,439.436502659528,5339.15350731327,40.4634576057973,205288650.132384,3.04142861168892,0.151143605462537,-0.214797,35.9367021819158,598698200,0.000168200314669714,0.00072479316726688,50.74431,3.85642882001259e-10,7.69080250522303e-06,0.000880940063602398,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.304,15,0.42,0.353,13,0.61,0.107,27,0.66,0.38,17,0.16,0.29,17,0.13,16,10,12,0.316016057873522,0.685925867768383,0.167123276905212,0.320744839275429,0.303650005367331,2626605207.87052,2342771276.14936,4300844433.57025,3261555360.76125,6406819228.91426,0.000252634712754933,0.000338756917336712,0.000360324509172481,0.000217505026572958,0.000302242436695244,-5,-5,-9,1,12,55.6464791174129,294.699635378154,699.204528226048,8495.33501794648,40.9037305505353,225063713.912411,3.74637958568002,0.151743944413457,-10.8922605,36.6496034335846,533986300,9.42846218904755e-05,0.000713880017357503,49.48553,4.44735765453715e-10,1.36088586281774e-05,0.00255126828416952,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.304,15,0.529,0.331,13,0.438,0.107,20,0.66,0.38,17,0.16,0.302,17,0.1,16,13,63,0.303471872531292,0.68594539023321,0.179764082551378,0.320907655937377,0.303624262057582,2348741295.84391,2963882457.60474,5503407192.93628,3265684535.05903,6582288650.36239,0.000268182620119676,0.000306731794499115,0.000353458727494539,0.000217861893740065,0.000275799652319233,-4,6,-5,-6,12,57.4972740868742,271.056262803409,694.637717398373,8439.84826639024,41.0511491012823,205244902.744361,3.40397826080015,0.153559792782747,-12.2128875,35.8535477858441,525982500,9.34819827439206e-05,0.000684033994236186,55.64925,4.86087584198908e-10,1.37708526843466e-05,0.00246682800291492,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.12,1,1,0.45,7,0.53,0.25,21,1,0.5,10,1,0.309,6,1,26,13,3,0.385786815352009,0.687601255830348,0.204523398242223,0.362060480887159,0.30204944216978,32149233883.7946,2401598223.70832,2359670679.99912,1436076416.08388,3768143376.74409,0.000276157587205025,0.000253980072828143,0.000509512536598327,0.00037452332112386,0.000398764229154434,3,1,-3,-2,15,54.0723131311145,260.631521671254,507.673831934754,6168.23705800726,42.7379820644796,270812008.733479,5.08064956477024,0.259023166749404,-20.0577722365588,39.4631207125015,527504000,0.000128279116473456,0.00060586983360583,41.92402,0.259023166749404,6.6285352788778e-06,0.001478598130289,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,1
0.282,29,0.954,0.45,5,0.507,0.25,23,0.57,0.702,10,1,0.611,29,0.126,30,13,52,0.265547097424322,0.687959463370845,0.200443634619198,0.399448856602993,0.30130393965802,1890057144.16743,3213779095.76033,3281077675.49687,964242009.908216,2124445200.94706,0.000590607798931323,0.000254570866132083,0.000522542353782042,0.000382716421791427,0.000373045988534317,-6,1,-4,5,7,45.3992365675494,180.714337592644,366.681063104607,4455.17491672098,39.6504013638399,255233324.18733,5.73680276809304,0.264399352655592,-44.2316142150305,36.2151584989776,517884900,0.000174365174099999,0.000854756713345858,35.3113,0.264399352655592,7.47900292082909e-06,0.000813874500484924,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,1
0.282,29,0.954,0.45,5,0.53,0.25,23,0.57,0.702,10,1,0.611,29,0.126,30,10,24,0.265547097418354,0.687908942154976,0.20050266528462,0.399414394006311,0.301355131884342,1890057144.04191,3158456161.2125,3280419943.84066,964024270.598229,2124865010.47381,0.000590607798874778,0.000259864774535474,0.000522376743845581,0.000382598352281236,0.000373129417718366,-6,1,-4,3,7,46.1975498073993,181.256609603452,366.419635754664,4451.99857441916,40.1077539560114,256014505.976431,5.74581639107969,0.294053756339625,-44.5498987594697,36.2142586830425,517546600,0.000174375594920599,0.000856628858749641,35.19301,0.294053756339625,7.60455718452901e-06,0.000852784687189134,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,1
0.282,29,0.954,0.45,5,0.53,0.25,23,0.57,0.702,10,1,0.611,29,0.126,30,12,43,0.265547097418354,0.687908942154976,0.20050266528462,0.399414394006311,0.301355131884342,1890057144.04191,3158456161.2125,3280419943.84066,964024270.598229,2124865010.47381,0.000590607798874778,0.000259864774535474,0.000522376743845581,0.000382598352281236,0.000373129417718366,-6,1,-4,1,7,46.1975498073993,181.256631582578,366.419635754664,4451.99857441916,40.1077539560114,256014537.020679,5.74581639107969,0.270518793389114,-44.5498987594697,36.2142586830425,517546600,0.000174375594920599,0.000856628858749641,35.19301,0.270518793389114,7.60455718452901e-06,0.000852784687189134,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,1
0.297,20,0.1,0.249,1,0.95,0.123,16,0.163,0.405,13,0.1,0.41,30,0.115,17,100,24,0.377437321049788,0.687221317896318,0.229982745211969,0.357586199224008,0.301338521063177,4722129290.48463,13224525281.5338,14578109440.2902,4372793274.86444,4018026844.48485,0.000201447438385235,0.000232543773554463,0.000284371241755317,0.000188093442678302,0.000445362581500127,-3,-7,15,-15,-15,38.5218222994878,289.902099275057,718.288253674745,8727.20228214815,39.0790759918849,296610779.389602,2.04356746891313,0.123605137527908,350.900000000001,35.3529557558399,734910300,0.000126313727396343,0.00102334893574201,47.99007,3.11202643441379e-10,1.37687338033635e-05,0.00128784734920451,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.542,19,0.1,0.474,23,0.1,0.13,29,0.152,0.315,14,0.1,0.299,22,0.141,29,100,26,0.52986171739211,0.687900409737041,0.224252832712446,0.367375316084459,0.301064360286769,2289602162.5603,3351967069.96665,13471334673.3918,7873089492.34495,7613605637.97098,0.000195118200156343,0.000309084563709002,0.000472189031993341,0.000295211606707983,0.000542705368901162,-4,-2,6,-14,-7,38.7842306746508,241.949517593974,501.974518028487,6098.99039404612,40.8641112147244,366451531.382323,2.48309846764078,0.109913030747618,345.600000000001,35.7885539021879,760279800,0.000186984996912487,0.00108218686845848,45.4677,2.27651664178914e-10,1.42725445553685e-05,0.00126550769621681,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.85,30,0.1,0.298,6,0.271,0.121,19,0.184,0.333,15,0.1,0.382,29,0.144,29,40,57,0.548339157136893,0.687159110453287,0.233298840602033,0.367689035228923,0.301522359094561,882776740.393024,8537491753.87007,16867838555.0772,7033417488.07341,4607163465.22134,0.000185161943048935,0.000309190177533406,0.000448717632300071,0.000296796792979605,0.000544111044947264,10,-5,10,-3,-15,41.6415020514509,188.807126881178,494.381234958561,6006.73200474651,39.4013725210478,283462193.543034,2.63805989317908,0.120468915697363,318.600000000001,35.3802461253805,742230400,0.00018534963756003,0.00105559091748371,47.29352,2.37567236053705e-10,6.96967348660066e-06,0.00117966915421919,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.509,19,0.1,0.445,22,0.1,0.13,28,0.139,0.299,13,0.1,0.299,22,0.138,29,100,56,0.517519815352217,0.68771561942393,0.230036722870611,0.367852258838349,0.301222131104012,2548312657.85286,3809201926.51452,14394075940.5108,8776142660.49015,7694456110.05617,0.000202770374639284,0.000315344828307286,0.000460240211734065,0.000292153309623453,0.000541348535845435,2,-5,6,-11,-12,39.0490513384273,187.314729758073,487.851317892546,5927.39351239443,40.5069941032482,283884007.478873,2.37111450588115,0.115671214382036,318.150000000001,35.3023242033058,739360900,0.000187104390434168,0.00107110544413294,48.06131,2.22935621020301e-10,1.27391998546489e-05,0.00116556185622368,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.5,7,0.1,0.261,9,1,0.116,10,0.968,0.254,10,0.1,0.375,20,0.13,29,18,35,0.693845966345776,0.685313203985023,0.176039795526558,0.3691299816285,0.304140427725046,3944510916.73768,4356804999.78808,9365079708.12073,12152200548.0912,5137972315.26319,0.00012436724707703,0.000536127196497333,0.00053442256741374,0.000270947512423381,0.000389337846197598,-15,-5,-15,-1,-15,49.8768020997986,255.714786636659,641.614818222443,7795.62004140268,40.0300791422841,316410885.125223,2.96255970403973,0.14765160109796,296.6,35.5293454026216,793907600,0.000152760318444885,0.0006955804686659,51.3926,3.31210263401993e-10,1.97822165477318e-05,0.00294274217276402,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.5,7,0.1,0.261,9,1,0.116,10,0.968,0.254,10,0.1,0.371,20,0.13,29,19,47,0.693845966345646,0.685308776795835,0.176044007329426,0.369127178219584,0.304137444963906,3944510916.73684,4385973377.08794,9364926793.72849,12152016487.6911,5252459870.89193,0.000124367247076998,0.000541234543675931,0.000534410317023298,0.000270942613307772,0.000394245245169625,-15,-5,-15,-1,-15,49.8705487884903,256.070148991816,645.194195006142,7839.10946932462,40.0079946965916,318791351.690969,2.96080394487713,0.147512168570096,283,35.4792230243774,803226500,0.000153695997576598,0.000698608934650889,51.25393,3.30376547399163e-10,2.01088315206469e-05,0.0029431085488365,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.573,27,0.1,0.298,9,0.227,0.13,30,0.171,0.344,18,0.1,0.288,30,0.135,29,100,3,0.49156037606531,0.687063351569098,0.229319004389428,0.355048221049081,0.301656255588927,1788717058.16568,8578573364.13415,12450139209.1084,6096217001.29519,7805504718.91052,0.000221211007742487,0.000395382209696805,0.000487002153926626,0.000312941320474257,0.000700187610040461,-10,-5,15,-15,-15,39.1653581635886,247.54913488286,601.693598021217,7310.57721595779,38.5846921365128,425754482.987113,2.55016234777318,0.0900164269148303,401.050000000002,34.4095368536787,1034840000,0.000212330703054702,0.00126605844304508,45.2079,2.15237418166314e-10,1.02377494183226e-05,0.0013190046226535,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.776,25,0.305,0.298,9,0.227,0.13,30,0.171,0.344,20,0.1,0.288,28,0.135,29,100,21,0.451236022548734,0.686867697753398,0.238556630419363,0.345878313186389,0.302022500487547,690201410.165815,8017567338.72608,12495203552.2972,5754597192.5342,7410495837.17221,0.00026200794988361,0.000362627744118265,0.000487975730464328,0.000324400391497535,0.000611025386505966,-10,-5,15,-3,-9,39.5348684770085,233.038025686444,632.869550350958,7689.36503676414,38.7591209367487,367295172.908723,3.3065190155207,0.0980501045376516,352.450000000002,34.6699318464433,997476400,0.000194582334542104,0.00116006453324954,48.55292,1.8085082997138e-10,8.61634728194116e-06,0.0015505263985196,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.573,30,0.1,0.298,18,0.1,0.13,30,0.181,0.38,18,0.1,0.29,26,0.138,29,40,40,0.478169299205657,0.686774663062258,0.2151932978166,0.367175618269515,0.301881101905045,1707260632.03529,8892058177.26262,12005685093.7817,5311848429.58783,8199101322.60465,0.0002315844175683,0.000409433374209426,0.00049058021854279,0.000302285276008851,0.000664287657192522,-6,-5,15,-15,-15,36.9542331123389,255.77930176562,624.929213595499,7592.88994518531,38.4855579264353,437987559.742516,2.5714042855996,0.114899434685722,331.300000000001,33.9644822969741,1070107000,0.000211403103638798,0.00124106618273254,45.2752,2.02683123898163e-10,1.50087854083117e-05,0.00165215268500729,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.85,30,0.979,0.319,18,0.1,0.13,30,0.162,0.417,26,0.1,0.287,30,0.112,28,39,58,0.343717903482371,0.686840807209852,0.241714482371305,0.34355391863902,0.302038027800369,322383797.952524,7536657523.11361,12659008437.0536,3749174624.61015,7868103851.65131,0.000397543745011872,0.000367977834456473,0.000472546050089834,0.000324997329215288,0.000614975748338627,-13,-5,3,-5,-15,33.4402818121851,207.911148483463,686.33584562508,8338.98052434472,36.6261030949165,317794813.812099,5.52351518509726,0.10106568262769,308.500000000001,34.0061807857717,1049073000,0.000188705261441254,0.00124269644097287,45.64659,1.5782010659264e-10,1.40993732527597e-05,0.00217229266151869,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.54,10,0.1,0.265,10,0.6,0.118,11,0.852,0.25,11,0.1,0.324,22,0.13,29,27,63,0.639563075315539,0.685674536911216,0.189454914303312,0.35938342183845,0.303656851795179,3002697568.46746,5606653652.61173,9546658614.50129,11862950948.4688,6536420311.70922,0.000142631008622694,0.000525543459630039,0.000536918818573396,0.0002840812801019,0.000470789038825587,-13,-5,-12,-1,-15,52.4180250402075,241.419671028065,711.026076626707,8638.96683101449,39.8188896720396,330276481.608895,2.72184349292901,0.129931073356181,280.2,35.2343330167263,972726000,0.000168896238235546,0.000765401070671168,49.99475,2.95482398477483e-10,1.5489244357049e-05,0.0026579549255647,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.35,23,0.1,0.21,16,0.1,0.13,30,0.171,0.38,18,0.1,0.268,28,0.13,28,100,8,0.430365926755372,0.685420490132743,0.22036211627002,0.363222483843389,0.302967918689643,4293100450.84949,17512456148.088,12107632286.9222,5188512895.78511,9665088439.75521,0.000266440068081045,0.000512618478532776,0.000470322507943842,0.000293884271411596,0.000755452129989933,-14,-3,15,-15,-15,36.6677275705042,274.830125446054,693.976542422357,8431.81499043163,36.5826842788012,491186745.637017,2.27031275378526,0.0952979913694829,378.300000000002,32.1915894018351,1240301000,0.000220646622596823,0.00131771990257679,47.01225,1.69899729701717e-10,1.22672587262943e-05,0.00227022513259201,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
0.85,30,0.42,0.298,18,0.1,0.13,15,0.43,0.38,15,0.1,0.29,24,0.13,30,13,47,0.417103235236748,0.686836051343353,0.192795870635612,0.388525368043878,0.301574890980707,482823266.893098,9361291518.96021,11204890054.762,5985112928.21879,9258492048.20349,0.000308713898429296,0.000437100240954451,0.000518152835521298,0.000290544447681464,0.000689247081529279,-13,-5,8,-2,-15,27.72496010013,243.990898315604,716.133143769139,8701.01769679504,34.4672259414064,458885060.856483,3.93758809425262,0.123556223940746,-8.011894,33.0041876573169,1346865000,0.000232190942531258,0.00102222194148177,41.35823,1.70394323440782e-10,3.4709644237671e-05,0.00417898602261801,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.1,2
