RESISTOR_0,MOSFET_15_1_L_EXTCM_NMOS,MOSFET_15_1_M_EXTCM_NMOS,MOSFET_15_1_W_EXTCM_NMOS,MOSFET_16_1_L_EXTCM_PMOS,MOSFET_16_1_M_EXTCM_PMOS,MOSFET_16_1_W_EXTCM_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_19_7_L_gm1_NMOS,MOSFET_19_7_M_gm1_NMOS,MOSFET_19_7_W_gm1_NMOS,MOSFET_28_1_L_gm2_PMOS,MOSFET_28_1_M_gm2_PMOS,MOSFET_28_1_W_gm2_PMOS,MOSFET_29_1_L_gm2_NMOS,MOSFET_29_1_M_gm2_NMOS,MOSFET_29_1_W_gm2_NMOS,MOSFET_4_1_L_gm1_PMOS,MOSFET_4_1_M_gm1_PMOS,MOSFET_4_1_W_gm1_PMOS,CAPACITOR_0,CURRENT_0_BIAS,gen,index,av0,av15,av16,av17,av19,av28,av29,av4,ft0,ft15,ft16,ft17,ft19,ft28,ft29,ft4,gm0,gm15,gm16,gm17,gm19,gm28,gm29,gm4,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.02195621,0.5,1,0.5,0.5,50,3.663419,0.9000268,50,6.755094,1,5,0.5,0.5,34,2.367228,0.5,50,5,0.5,5,3.402233,0.5,12,4.101339,0.412739,216.8784,22,25,78.25167,201.9556,211.2996,59.82038,354.8647,121.7541,192.8302,537.6717,237610400,24719720000,47021860000,1718715000,50322250000,37281450000,86880140000,186828100000,0.05725532,4.758041e-05,0.1247627,0.0006603429,0.01389199,0.0006536617,0.002542682,0.001892931,44.0955983309189,51.2160742982089,30.047280722701,97889976.6356702,60.1247524000701,213912341.085029,58.5716486890857,0.106131754458927,-85.0525686600559,66.7779308320379,125497400,0.00379696740305522,0.000325190951295408,31.75095,4.04242160356489e-09,1.84787522706365,0.0602602061999758,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.04,0.5,50,5,0.5,50,5.392096,4.5,50,5,0.5,1,1.323657,0.5,1,0.5,0.5,50,1.243715,0.5,5,3.532609,0.5,4,3.61,0.4114964,65.33649,20,4,121.8914,257.2567,74.24303,238.5505,190.3932,215.2716,348.1273,58.47136,121625900,98221230000,18553950000,3467081000,69483540000,58589620000,237659300000,345432000000,0.04015658,0.2013014,0.0004646478,0.0002336782,0.01713845,0.01253573,0.002661591,0.0008574456,40.1396125531417,46.7922409775458,39.7488088041564,137252722.849588,42.0533973946681,83450417.8245458,98.8010585803614,0.0550816129991069,-68.2503642053015,66.3396503767558,70888990,0.00162129478347783,0.000490487765545842,64.96159,7.99165564547392e-09,8.30961655529663,0.00877190843466197,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.04416613,0.5,1,0.5,0.5,50,7.057376,0.9000268,34,5,1,5,0.5,0.5,50,2.367228,0.5,50,5,0.5,5,3.972616,0.5,16,4.101339,0.412739,67.68784,25,45,36.6404,249.4465,432.3032,97.20919,357.2433,376.5156,201.456,183.3907,293271800,21472530000,47021860000,1002016000,49906000000,34502450000,502404600,92587010000,0.09491927,2.454811e-05,0.0371593,0.0004351981,0.04805514,0.0005077566,0.005597628,0.0009050497,92.8628922082148,55.1548339833099,62.276692939972,21127.5296531334,104.481182647294,75870202.4618451,49.4966827337954,0.104818420145701,-45.5791908,91.0863663204697,85666930,0.00125053248006914,0.000252507355779355,33.07506,8.30540008548202e-09,1.53942565040096,0.00125676740827568,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.005,0.5,50,5.023907,0.5,1,0.5,4.5,50,5,1.198874,1,2.156223,0.5,1,0.5,0.5,50,7.684771,0.5,6,4.67,0.5,2,4.868334,0.3993955,45.39553,15,0,179.3883,294.1251,168.7759,177.1681,179.1258,102.9312,358.4389,66.90672,81509470,368381400000,18281440000,919501600,85224820000,58102370000,148222700000,168550800000,0.09663603,0.1056255,1.005668e-05,5.407582e-05,1.856655e-05,0.04461737,0.004809572,0.0004647834,49.1988941074913,11.4392755937251,36.0129246451317,2201283.75229438,75.943969435069,15645755.4619979,98.9528032010732,0.0244335542953661,-74.1092369798329,76.625285646326,49255690,0.00124338415836086,0.000278279516309589,44.30949,3.9841079420388e-08,5.25478141166411,0.00278589330203227,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.01350203,0.5,1,0.5,0.5,50,5,0.5,50,5,1,5,3.046327,0.5,1,0.5,0.5,50,5,0.5,5,3.972616,0.5,12,4.101339,0.412739,173.4987,14,0,186.0892,187.0343,317.58,227.4114,81.76765,108.9628,171.0073,123.4829,378615700,95480150000,22346900000,447055300,116816200000,140684100000,207458200000,50711770000,0.09883715,2.371974e-05,0.05284601,0.0005842472,5.745457e-05,0.0003303735,0.004290486,0.0006903366,62.193905115496,20.2251755581484,22.5171703763707,13359414.8789101,68.1104473436514,70958140.1672622,42.9266968231892,0.0512714785129054,-111.861090508832,73.5067298527253,78999390,0.00318946057929606,0.000413654797196136,31.22974,6.94295859255806e-09,12.949950140975,0.00269533791646309,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.02195621,0.5,1,0.5,0.5,11,4.473784,0.9000268,50,4.977564,1,5,0.5,0.5,14,1.235133,0.5,50,12.0898,0.5,5,3.930378,0.5,9,4.658923,0.412739,184.6923,25,0,41.45682,134.0752,228.2947,18.02499,303.6547,126.6142,161.0249,169.2159,176349600,16905770000,20088770000,1718128000,26312780000,20756200000,26471320000,1264679000,0.04983236,5.349928e-05,0.03101515,0.0006143017,0.05497591,0.0007149521,0.005866748,0.001158028,58.4811813548661,35.7977018859334,28.1617777943218,738989.140705393,84.579780430111,131277622.777969,51.7442980340451,0.0493985188327635,633,82.2556514045052,103275100,0.00333382555714876,0.0002156809568268,54.86249,4.25003227843996e-09,0.955934682714784,0.0072345219894675,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.006679704,0.5,1,0.5,0.5,1,4.473784,0.9000268,50,4.977564,1,5,0.5,0.5,14,1.235133,0.5,50,12.0898,0.5,5,3.930378,0.5,9,5.563172,0.412739,184.6923,26,0,33.45682,134.0758,190.352,18.02499,288.4537,128.2142,168.2264,171.0312,168144600,15668390000,16071020000,1824387000,22074360000,17315330000,21995060000,1480770000,0.04033552,5.782989e-05,0.02481212,0.0006029867,0.04420238,0.0008750223,0.006671038,0.001218775,58.9981303217702,32.8255454565599,32.5889070668219,605308.875555238,89.8911394345785,120394016.919634,51.5664250943003,0.0461979866791454,623.5,82.6380807480167,119526100,0.0033342661871504,0.000211837700323843,53.47431,4.65842517859011e-09,1.08300570950612,0.00664668126922602,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.02195621,0.5,1,0.5,0.5,4,1.723662,1.242315,50,6.755094,1,5,0.5,0.5,36,0.5,0.5,50,11.69924,0.5,5,3.402233,0.5,12,3.532863,0.3878995,173.4987,30,0,18.32489,188.2716,256.3231,32.35318,233.5364,109.2428,151.4196,218.6697,99600870,12196710000,2707202000,1997758000,1887019000,7349505000,8361438000,90794100000,0.110442,5.818831e-05,1.00531e-05,0.0007648997,0.003748194,0.0007569291,0.009891975,0.001257492,64.7445537357756,32.7790356074369,29.5140411883618,273689.323965445,94.8694453856536,112838179.686016,64.6969494033065,0.0550218550102315,643.5,83.782897486841,101598800,0.00312944421487649,0.000221542282522312,59.45172,4.974593434191e-09,0.948359150346799,0.00444462798505801,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.006679704,0.5,1,0.5,0.5,1,4.473784,0.9000268,50,4.977564,1,5,0.5,0.5,26,3.095376,0.5,50,12.0898,0.5,5,3.930378,0.5,9,5.563172,0.412739,146.3461,31,0,27.04773,137.7275,207.3604,32.9505,145.077,186.8731,175.2023,232.5503,183493400,13822850000,12856820000,1856981000,18077440000,14479940000,18319510000,49525600000,0.0326628,5.47784e-05,0.0198497,0.0005905964,0.03630351,0.0008527705,0.007046473,0.0009184741,70.1329863193517,33.0672719173477,36.6464318098763,168300.792964551,103.584086740828,97249081.7888052,53.6679969442319,0.0493947151149696,694.5,87.6231683541239,107775200,0.00267358784216065,0.000212028167732781,47.82199,5.49427280609793e-09,1.24633553641587,0.00400821702315601,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.01619814,0.5,1,0.5,0.5,17,2.339675,0.9000268,50,4.70859,1,5,0.5,0.5,18,0.7770886,0.5,50,12.0898,0.5,5,3.930378,0.5,11,4.411738,0.3668941,146.572,36,0,16.64973,128.3722,242.4352,19.35232,233.9578,210.8726,177.4787,178.8083,154263500,10212090000,11682420000,2112487000,1117954000,10516190000,17748440000,18952840000,0.0304854,6.229222e-05,0.005286899,0.0005529758,0.03243311,0.0006286689,0.005440344,0.001351434,64.9564179831873,30.0715565996159,36.9702658885237,145040.341982296,95.1931093461815,88642453.8530184,50.1766964335517,0.0543305562063793,661.5,84.904576062038,108977900,0.00267974318822986,0.000215744544345212,52.0087,5.32985118382409e-09,0.729262306011263,0.00395930187891069,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.03036408,0.5,1,0.5,0.5,23,5.487206,2.665865,50,2.679889,0.5597468,5,0.5,0.5,40,0.5,0.5,50,14.69873,0.5,5,2.995417,0.5,32,4.647066,0.153001808614902,123.8844,50,0,17.14617,468.228,254.3892,17.05966,212.4278,181.818,207.7438,190.5789,148548800,4474418000,80000000,3603808000,2017808000,705436500,2096598000,11064610000,0.001398887,1.097504e-05,0.002568454,0.0007492534,0.0004044709,0.0002444363,0.006488615,0.001561177,94.9656785738759,33.9017850874157,53.9548663149032,562.354085494663,91.4087330971706,81360401.6237556,60.1408180196747,0.0669312960482241,661,92.7274908748471,129485500,0.00218171406860805,0.000215492725352736,50.4826,4.40061734012369e-08,0.517435349227944,6.81741327872021e-05,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.02,0.5,50,5,0.5,50,5,0.5,50,5,1.5,1,1.657337,2,50,5,0.5,1,0.9978635,0.5,3,3.83,2,23,4.96,0.452178,82.14258,6,0,330.098,107.7436,324.9731,539.7786,970.7087,147.4589,714.6368,927.7815,1018670000,71971000000,341825100000,1433334000,80000120,476806300000,474368400000,129012300,0.4891466,0.591264,0.3809304,7.941001e-05,0.02216,0.0001471861,0.003179085,0.0005779165,48.0021203228348,60.2402590375792,11.7892338059463,15722324209.1698,12.3173062339802,131537047.999942,74.1237331240811,0.17219585966577,-173.165576013983,54.8497892916356,25742270,0.00198503685833764,0.000407949971792903,36.87758,1.86601779144161e-08,2.40256915007913,0.172484878922139,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.04416613,0.5,1,0.5,0.5,50,3.663419,0.9000268,50,5,1,5,0.5,0.5,34,2.367228,0.5,50,5,0.5,5,3.972616,0.5,12,4.101339,0.412739,173.4987,16,0,119.8538,246.5585,303.605,148.3484,409.3755,117.9327,186.7333,148.9002,305642900,33285060000,73471660000,846004000,77309920000,65745100000,133800100000,143958400000,0.147752,3.730423e-05,0.03382145,0.0006740337,0.02057163,0.0005314083,0.006851885,0.0009529549,53.0920548341801,49.3481688805505,38.4483228470456,12850204.3191957,69.5367029783502,166076602.591116,52.918072363324,0.101125353299774,-40.903493125,74.5843976651849,129394200,0.00305945961224495,0.000306342523101575,32.94224,3.92348773361804e-09,1.79053996458187,0.026416460901781,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.0100078,0.5,1,0.5,0.5,23,0.9809115,3.423043,50,5.174622,0.7809846,5,0.5,0.5,24,0.7612653,0.5,50,6.832914,0.5,5,2.518115,0.5,14,4.597707,0.2572886,113.8233,44,0,17.88485,251.8795,278.5803,17.22175,114.5491,100.1497,190.0648,167.0835,83443620,13448590000,2005257000,1896094000,16833310000,1888647000,5949486000,17631310000,0.0004134887,0.01062805,1.00531e-05,0.0005386071,0.007941846,0.0004047747,0.007267702,0.001163859,94.2530590027957,43.5905004435208,55.930797634936,2667.20116802146,92.7056039437798,96863444.3948821,87.5435026415347,0.0906887800196562,589,91.0185266627607,124285100,0.00202011162585101,0.000260231546440451,50.5362,3.474734615105e-08,0.66043091929669,0.00021668311734091,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.006855415,0.5,1,0.5,0.5,19,1.748957,3.423043,50,5.748607,0.7809846,5,0.5,0.5,20,0.7612653,0.5,50,6.832914,0.5,5,2.518115,0.5,14,5.935674,0.2583298,92.99086,46,0,23.42386,241.157,275.2593,17.12296,150.8059,85.90266,192.8585,245.0267,82972960,9461948000,12131210000,1905498000,12216660000,8165867000,5046870000,15209590000,0.0006420639,0.006806613,1.00531e-05,0.0004335009,0.0001576789,0.0004324285,0.008381685,0.00114352,99.5393154302429,42.9703518722939,62.4408452304753,815.522572857058,95.8366570283726,78205050.589239,91.9507246203933,0.0865866903973891,634.5,93.6755251332497,113640900,0.00165452451371505,0.000257220131856202,46.31707,3.9218177369553e-08,0.476759317660785,0.000136864508546108,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.02183005,0.5,1,0.5,0.5,15,2.339675,3.841002,50,4.399117,0.5,5,0.5,0.5,30,0.5,0.5,50,9.839158,0.5,5,2.554045,0.5,27,4.411738,0.153001808614902,113.2442,45,0,17.19326,362.4489,333.5401,16.98178,220.4589,153.0401,199.493,173.7408,83138990,194220100,14587380000,2924613000,1013004000,724830600,8368108000,2933066000,0.0318387,1.755489e-05,0.003926048,0.0007295602,0.001253965,0.0001127865,0.002651756,0.00119959,101.796885694954,37.329893374978,53.3494448697253,803.763748602934,89.2280226817695,79929976.0580818,85.5365716283113,0.0901571133522066,610.5,91.5872104987054,114230700,0.00194652617590818,0.000255478443905345,54.72554,5.40719393617739e-08,0.512924731857848,9.32293936092288e-05,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.006855415,0.5,1,0.5,0.5,50,1.748957,2.69503,50,3.23022,0.5607696,5,0.5,0.5,29,0.5,0.5,50,11.82208,0.5,5,2.518115,0.5,42,4.561613,0.153001808614902,86.28645,65,0,17.04423,225.8442,260.0382,16.93948,77.00805,100.3636,197.992,234.6798,85400050,3865029000,7763974000,4222090000,8990694000,2900797000,4795766000,7135087000,0.0003123788,0.002932998,0.001770012,0.0004961108,0.003545632,0.0004322374,0.006995585,0.001030329,108.730591861302,39.2388652129433,64.1565613552738,152.550216050067,93.8406710548283,65427342.3174299,64.4286250264324,0.0743237287317321,703.5,95.4112084242186,106975400,0.00151582880350818,0.000230158627140125,48.05758,4.3327734989925e-08,0.361530758779707,4.74216453352216e-05,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
0.007371775,0.5,1,0.5,0.5,28,0.5,1.828558,50,1.998975,0.7618361,5,0.5,0.5,19,1.013833,0.5,50,8.285049,0.5,5,1.922265,0.5,14,6.174123,0.153001808614902,83.64012,59,0,16.93766,221.8122,223.7033,17.06494,171.8088,69.93345,183.814,165.3413,99190170,304805700,7182504000,1687555000,11731680000,1927393000,757367400,467553500,0.008939759,0.002871343,0.001676346,0.000176078,0.0001569834,0.0002954916,0.008760749,0.0006186005,103.122717333644,61.450599735382,69.5551899211378,69.81007494282,96.2340888930785,101043133.868289,44.406140278419,0.0834720326911937,703,95.8318342244775,114369500,0.00149481689066132,0.000263746152428427,47.94057,6.31696347291804e-09,0.490478548980331,1.39677108201841e-05,R2R_SMCNR_PNin_2,40,2.5,1.2,2,0
