MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_11_1_L_gm2_PMOS,MOSFET_11_1_M_gm2_PMOS,MOSFET_11_1_W_gm2_PMOS,MOSFET_12_1_L_gmf2_PMOS,MOSFET_12_1_M_gmf2_PMOS,MOSFET_12_1_W_gmf2_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_18_7_L_BIASCM_NMOS,MOSFET_18_7_M_BIASCM_NMOS,MOSFET_18_7_W_BIASCM_NMOS,MOSFET_22_2_L_LOAD2_NMOS,MOSFET_22_2_M_LOAD2_NMOS,MOSFET_22_2_W_LOAD2_NMOS,MOSFET_24_1_L_gm4_NMOS,MOSFET_24_1_M_gm4_NMOS,MOSFET_24_1_W_gm4_NMOS,MOSFET_25_1_L_gm3_NMOS,MOSFET_25_1_M_gm3_NMOS,MOSFET_25_1_W_gm3_NMOS,MOSFET_9_2_L_gm1_PMOS,MOSFET_9_2_M_gm1_PMOS,MOSFET_9_2_W_gm1_PMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av11,av12,av17,av18,av22,av24,av25,av9,ft0,ft11,ft12,ft17,ft18,ft22,ft24,ft25,ft9,gm0,gm11,gm12,gm17,gm18,gm22,gm24,gm25,gm9,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.85,30,1,0.5233298,1,0.5174364,0.7912439,30,0.9805189,0.85,30,1,0.7307993,30,1,0.6986887,28,1,0.4707627,1,0.3014987,0.8467909,24,0.9499754,0.1234454,1,0.1868106,0.8724349,0.1070817,2.963462,23,19,391.4504,185.0236,292.5801,289.6949,190.932,300.7717,16.40494,149.9011,110.5559,111154200,4009902000,761814900,78190010,56056500,48874640,4397707000,1289662000,21479060000,3.710408e-05,3.456509e-05,0.0007943534,0.007916919,0.02267829,0.00292209,2.745657e-05,0.001223047,3.053456e-05,30.9166450530253,232.294574995801,398.768737229589,45.6370901611259,30.7806306755896,2483932.81833992,41.0466571620237,0.0431474871186281,553,99.5654735569239,4264046,0.000132012713874227,0.000650425278184335,69.24522,7.14772762989999e-08,1.742737401632e-05,0.00226152311265287,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.4,1,0.6859758,0.85,29,1,0.85,30,1,0.85,30,1,0.85,30,1,0.64,1,0.1000293,0.85,1,0.1779642,0.16,1,0.18689,0.75834,0.05745774,2.150225,10,5,416.6074,198.9816,465.6869,301.4173,294.1335,170.2488,482.4085,556.1531,171.6667,71496700,2800041000,185281800,57942030,22411650,103613800,2222891000,423828200,19188110000,0.01988299,2.927319e-05,0.0001289177,0.02669633,0.06630356,0.03796447,4.013713e-06,7.889485e-05,2.35057e-05,44.5720430199592,201.134579297393,774.898911959913,1.62882369972062,49.7550931025304,648882.503731477,39.0589710860642,0.13577843224703,-16.6310212366996,54.881993189879,2499910,3.98285323974615e-05,0.000417425136631424,41.27895,2.12883947381109e-07,9.83131638121776e-06,0.000933623132019501,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.28,1,0.3025079,0.84,30,0.99,0.85,30,1,0.76,30,1,0.85,30,1,0.44,1,0.1947684,0.85,18,0.97,0.16,1,0.1510385,1.016844,0.1422505,2.857782,13,3,348.8508,141.5529,206.3268,475.0111,170.933,313.594,330.5343,169.7129,67.84693,94757800,7190188000,410050900,49413170,46246680,71084130,4284133000,811497600,18921330000,0.008338783,3.1572e-05,0.0006078824,0.01932329,0.01996693,0.01070577,2.72055e-05,0.0006243723,3.779119e-05,27.2837729059365,241.734349523009,264.790467887942,102.914872177697,27.1103419405868,1984278.63956511,43.5357513215059,0.037349663921972,597.5,96.8032140361908,2173535,0.000101339620138648,0.000574547682909571,74.5659,8.0348659418265e-08,1.82982161259926e-05,0.00292055738121938,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.2,1,0.1898874,0.85,24,0.99,0.85,30,1,0.44,30,1,0.85,30,1,0.64,1,0.106355,0.85,3,0.89,0.28,1,0.3240215,0.7465067,0.07656824,3.376953,10,12,189.7873,491.2332,581.0864,196.4029,132.5454,650.6392,582.4988,546.3942,245.6098,77077740,13274430000,369548900,63489010,67322960,146206400,1936649000,739964300,7059437000,0.02058659,3.69093e-05,0.0002817392,0.03486943,0.03340369,0.01680206,8.206313e-06,0.0002045927,2.167938e-05,25.7352980106061,363.081331986419,322.958452189047,449.307396178934,26.1703601900701,2991283.54332939,38.0129136791696,0.0508498431664555,-28.2328662,76.897529869793,2660727,0.00010171116829063,0.000844360988288468,75.49931,6.7522767526512e-08,2.34400728244649e-05,0.00390616460720028,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,0.6587095,0.7530324,1,0.4364616,0.85,30,0.9896709,0.6149819,30,1,0.8470685,30,1,0.8226056,20,1,0.419672,1,0.1,0.8232303,30,1,0.2728442,1,0.4163078,0.6664479,0.07532868,3.773999,18,49,436.2564,344.4397,385.5453,364.5802,92.54091,310.0801,353.4482,200.743,124.8814,124677000,236117000,521197700,97050730,46466120,210673800,4835377000,977950700,11660460000,0.01756442,2.08808e-05,0.001138804,0.01485591,0.01020155,0.01189435,2.234589e-05,0.001580743,3.115988e-05,26.1372318685017,344.648057140152,298.508901268349,390.805018233195,24.1941559443065,7546636.80321734,36.5053087897287,0.162067999885417,539,102.00768676571,6536344,0.000270328973760582,0.000859604455262018,55.94512,4.36497439985981e-08,1.67861353615942e-05,0.00426335532175498,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.28,1,0.3276592,0.85,30,0.99,0.85,30,1,0.85,30,1,0.85,30,1,0.56,1,0.1,0.85,1,0.7030421,0.2,1,0.2737497,0.9994948,0.07145804,3.585079,13,35,302.7695,144.9963,587.4044,406.0005,51.7407,356.2318,342.4138,123.3912,211.7518,133273000,6079187000,393618700,49286510,56176190,110804100,1989316000,971578600,13861950000,0.00261574,3.74188e-05,0.0005217902,0.01323981,0.02024592,0.03871033,2.435858e-06,4.480389e-05,3.880569e-05,36.4707081639992,293.364053358431,400.781982165583,13.0893764392186,39.8680267267408,2085216.81069713,42.4778468498699,0.13022406375569,-9.14426166357483,54.4580232341971,2848738,8.77524601985258e-05,0.000419439560751581,57.42301,9.4419953076869e-08,1.04399889479559e-05,0.00144190979948378,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.32,1,0.3394069,0.85,25,1,0.85,30,1,0.64,30,1,0.84,30,1,0.36,1,0.1737298,0.85,28,0.99,0.32,1,0.3011503,0.7511119,0.0517112,2.027333,10,22,413.7591,366.1894,613.0756,463.2028,170.9228,285.492,148.3351,482.4225,266.5843,62185430,4730632000,302628400,29095500,32134680,63451890,3581180000,374225800,5055903000,0.05984351,2.33201e-05,0.0002424051,0.0326826,0.03863606,0.04512153,1.05118e-05,0.0002945753,2.292731e-05,29.5022417174662,267.124125228375,436.268613851041,161.573887321952,29.3630673140321,1423512.1517726,38.5584004469584,0.0640348118998272,-52.219728,94.1365227190865,2324888,6.57904787930823e-05,0.0015205016260754,73.86527,9.7226859871793e-08,2.48809967667138e-05,0.00263295630394461,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.16,1,0.2188834,0.85,30,0.98,0.85,30,1,0.32,30,1,0.85,30,1,0.68,1,0.456676,0.85,9,0.94,0.85,3,0.71,0.6122307,0.07188675,4.267428,10,30,763.436,359.5569,666.874,573.8755,66.89156,257.7251,302.3908,38.92997,537.8556,62473590,18759630000,205166600,25173590,61232450,107648400,1754457000,329230300,112358100,0.04617284,4.050686e-05,0.0002409959,0.01179456,0.05890091,0.0335901,1.391295e-05,0.0002182719,2.556471e-05,27.6897313069784,445.225488821807,417.64361750443,184.488666726333,27.5260020882706,4140245.63309958,35.8029532870404,0.0706914935065202,-59.6773485,94.9242586926199,3883756,0.000114805070468395,0.000965196945373007,61.28735,6.12613239874371e-08,2.03473368519291e-05,0.00337636397199609,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.48,1,0.4559532,0.85,30,1,0.85,30,1,0.8,30,1,0.85,30,1,0.4,1,0.1310969,0.84,30,0.99,0.32,1,0.4100815,0.6664479,0.07865935,2.863327,11,45,389.6616,83.03156,551.1521,404.1533,222.1347,333.6154,398.4204,316.6768,81.07455,82309290,3923051000,429286400,37608950,39864600,90032170,5584912000,608595800,4132302000,0.03833031,2.92303e-05,0.0005410127,0.02979754,0.02476028,0.02890823,1.650194e-05,0.0006473185,2.400132e-05,28.9645855866718,263.843126569621,399.830543664809,104.351144078218,28.8859737836981,2636078.47907767,38.260992455842,0.0467160416523754,-71.6641695,97.8971276837368,3994740,0.000123346699143431,0.000808488568598687,61.83148,6.30464871237009e-08,1.96184333017702e-05,0.00286077887891817,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.36,1,0.5399997,0.85,30,0.98,0.85,30,1,0.72,30,1,0.48,30,1,0.56,1,0.1054514,0.85,12,0.97,0.16,1,0.1717701,0.75834,0.06337898,2.150225,10,28,557.4065,186.4238,483.735,336.763,189.3276,166.7853,402.4376,418.428,129.1736,77817620,3473616000,203094700,49916280,27080680,78361890,2646180000,532138700,18401870000,0.0127453,2.949343e-05,0.0001750076,0.01710734,0.04245567,0.03215991,8.788143e-06,0.0002009138,2.591044e-05,32.9950396333167,347.25552581905,661.896804512395,32.7197357769805,32.8059837758389,1720866.93126344,38.6334620287646,0.0421654705190399,-59.261598,94.2054791645688,3280110,6.11805116887021e-05,0.00124142477039129,74.37869,8.02957300159741e-08,1.84712768835257e-05,0.00175686875591258,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.85,2,0.5000315,0.80176,30,0.9891696,0.1889533,30,1,0.7661556,30,1,0.6306339,1,0.8445989,0.5779351,1,0.3900675,0.8464496,30,0.98,0.1728598,1,0.1730354,0.7344141,0.1009113,1.831474,18,11,254.5299,351.063,512.8231,34.9715,16.52568,254.4332,73.15201,538.8635,131.2742,75360350,107492200,366407700,67185800,22225740,489595500,1938201000,449691800,5338295000,0.01107842,1.322499e-05,0.0006753638,2.434339e-05,0.008846016,9.307112e-06,1.024098e-05,0.0009194099,1.418086e-05,34.7949936274738,503.477439901491,729.379215177606,9.7534463503101,34.3611613311782,3425536.81629005,36.947540117987,0.13738915806082,618.5,98.3611523188231,4962517,8.39969671474533e-05,0.000611077958460283,50.38525,7.0354987880494e-08,1.52432015572154e-05,0.00153620467880877,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
0.85,30,1,0.6740187,1,0.6469535,0.8437901,30,0.9862179,0.04,30,1,0.85,30,1,0.8,4,0.97,0.4702565,1,0.2165549,0.8462179,30,0.9897009,0.2388037,1,0.2512735,0.7383952,0.09910452,1,17,58,204.7578,281.4183,555.8426,17.75731,16.51663,271.9014,116.5475,371.3419,121.1489,61715060,1653310000,317664200,68445480,19352840,273151500,389105000,135008900,11500810000,0.004773062,1.511325e-05,0.0004487234,0.001128873,0.00926782,1.245214e-05,4.895947e-06,0.0005852429,1.839027e-05,44.6208331986428,516.412285839542,1029.48667967151,3.56337403962558,44.2992433195286,1988348.46296098,36.8767271568404,0.104678342481692,523,93.7170015785078,3963845,4.75347170497691e-05,0.000564901955423082,50.72846,1.17535602010659e-07,2.60068857443099e-05,0.00139447949144461,"Leung_DFCFC1_Pin_3",22,0.9,0.3,10,0
