MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_15_2_L_gmc_NMOS,MOSFET_15_2_M_gmc_NMOS,MOSFET_15_2_W_gmc_NMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_7_1_L_gmf1_PMOS,MOSFET_7_1_M_gmf1_PMOS,MOSFET_7_1_W_gmf1_PMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,CAPACITOR_0,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS11,VDS15,VDS17,VDS21,VDS23,VDS7,VDS8,ft0,ft10,ft11,ft15,ft17,ft21,ft23,ft7,ft8,gm0,gm10,gm11,gm15,gm17,gm21,gm23,gm7,gm8,gmid_offset0,gmid_offset10,gmid_offset11,gmid_offset15,gmid_offset17,gmid_offset21,gmid_offset23,gmid_offset7,gmid_offset8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
8.01,65,0.995,0.18,27,0.854,0.18,33,1.02,0.255,137,0.22,0.587,1,1.01,5.11,10,0.959,5.19,7,1.1,3.17,200,0.961,1.24,153,0.981,1.15,2.9,69,35,0.385228441772322,0.277031646849542,0.277031646849542,0.207886597578321,0.385228441772322,0.577511537495457,0.641221641524228,0.385228441772322,0.385228441772322,639058190.265538,1141335288.59986,919538025.789872,368839087.307669,519780608.205834,33752215.4673104,39839142.6271668,519780608.205834,519780608.205834,9.87525671813132e-05,0.000168332249597805,0.000200778746610458,8.0636525687252e-05,4.12151153430027e-05,6.63058432357425e-05,6.55607730976109e-05,4.12151153430027e-05,4.12151153430027e-05,5.43099285213702,12.3951552107779,11.0151128783651,13.1625879519141,3.10381878486247,-0.655203886189831,-1.16233454655384,1.90065277686687,1.90065277686687,105.412637696865,19409.0057143721,10781.2338362946,32.7479977777449,85.0843464648487,2864025.53110653,80.9069352404354,0.000944404970692056,960.4,125.177892512853,1590897,7.28699664692701e-05,0.000189175702107906,49.26962,1.45936239129809e-06,1.27191538636329e-06,0.000128955824979404,Sau_CFCC_Pin_3,180,1.8,0.9,800,10
4.37,21,0.633,0.18,24,0.982,0.18,37,1.05,0.406,17,1.29,17.3,1,0.692,3.56,3,1.25,2.06,19,1.04,4.56,166,1.03,4.43,135,1.01,1.15,1.8,100,18,0.709775028226335,0.267767643205641,0.267767643205641,0.417004304528663,0.709775028226335,0.640070451342882,0.427185811729791,0.709775028226335,0.709775028226335,4444523.76252813,916815887.833519,783928975.842571,199405884.665465,3800199.78890698,82531341.8988218,96034231.4857362,3800199.78890698,3800199.78890698,1.77871263967826e-05,0.000137594272036154,0.000196218026240921,3.90355650235099e-05,7.9866102896766e-06,4.56333193868805e-05,0.000132032173365424,7.9866102896766e-06,7.9866102896766e-06,-5.6238026524253,13.1296607504715,13.6234454523475,9.26019268467859,-2.89034684670032,-1.35563364709597,4.93467737617379,-5.98817285072864,-5.98817285072864,97.7642012987208,15960.928263019,11550.5778942531,35.0848803537939,81.9576784766906,1957806.31155419,62.3301875498542,0.000491962908147964,957.2,125.162713050464,1416822,6.05740415406657e-05,0.000197862046870935,56.97599,2.49649818962567e-06,1.88768208160162e-06,0.000180578095875461,Sau_CFCC_Pin_3,180,1.8,0.9,800,10
4.37,26,0.778,0.18,13,0.982,0.239,55,0.747,0.194,113,0.22,1.33,29,1.01,2.92,2,1.05,3.27,11,1.29,2.21,197,1.05,0.18,155,0.991,1.15,2.72,100,39,0.211949309424638,0.375860575010136,0.375860575010136,0.140194552623083,0.211949309424638,0.981153796483805,0.721505810734889,0.211949309424638,0.211949309424638,18698912.5563227,3501120515.28665,1951742388.46227,472076397.010671,16896533.2198198,234570796.448981,120310570.781137,16896533.2198198,16896533.2198198,0.000110629099200201,0.00032452603708413,0.000692931197193647,7.57769127851949e-05,5.06037709019019e-05,6.33030453002726e-05,0.000237017295126945,5.06037709019019e-05,5.06037709019019e-05,7.97084685729819,12.4905467146709,11.6081633579662,15,10.8644930931522,-4.25484215092,-2.39167791845661,7.76666708912388,7.76666708912388,116.413848480058,7922.37741654432,6591.1707254153,20.020681078449,84.8422146987927,2745191.9315577,53.1514369984481,0.000965436178397245,933.200000000001,124.802868027194,2283914,0.000171116606202161,0.000301122514203616,48.3422,6.40212942048997e-07,9.33305750872582e-07,0.000119083627988181,Sau_CFCC_Pin_3,180,1.8,0.9,800,10
3.71,29,0.816,0.449,19,0.611,0.295,47,0.801,0.195,14,3.41,3.2,1,1.19,2.85,2,1.45,2.71,11,1.24,2.11,149,1.04,4.13,124,0.959,1.15,2.19,100,41,0.458771068611307,0.39671344281633,0.39671344281633,0.257937432849077,0.458771068611307,0.689934831899299,0.68204120179711,0.458771068611307,0.458771068611307,48599944.9044281,654512839.999757,1473194363.6097,198639928.286417,39072854.3532073,145585729.235004,158827318.420146,39072854.3532073,39072854.3532073,5.29306498519176e-05,0.000114218020239366,0.000585826038073176,5.73728871220469e-05,2.25075179207814e-05,5.09176039088653e-05,0.000247347637282546,2.25075179207814e-05,2.25075179207814e-05,0.618638801604078,9.60160672505802,8.68723365579115,14.705683334433,2.74180793419014,-1.83458459049956,-1.59883050066344,-0.356018069838184,-0.356018069838184,111.269432353601,11769.4082656703,10958.5111524673,33.2864776256193,98.3938932684645,2342037.36650428,58.1291371516901,0.000987346846429746,932.4,128.520286786754,2180674,9.82684631516081e-05,0.000246075503497309,44.97447,1.02412785721048e-06,2.08764485957746e-07,3.80842930334246e-05,Sau_CFCC_Pin_3,180,1.8,0.9,800,10
4.38,11,1.37,0.18,19,0.379,0.18,86,0.594,0.224,29,0.235,6.04,1,0.892,2.34,1,1.64,0.18,1,0.961,2.39,61,0.598,1.8,72,1.16,1.15,2.1,31,0,0.538019050018652,0.277253830707103,0.277253830707103,0.293447012680153,0.538019050018652,0.607622437566917,0.50458859577641,0.538019050018652,0.538019050018652,21119097.0551485,1530043224.92621,1090642135.38075,1035437253.76864,17407707.6759874,170344096.769224,21571565271.9753,17407707.6759874,17407707.6759874,3.55522246827023e-05,7.17874596206711e-05,0.000361175117738989,4.93657862327235e-05,1.54882835849771e-05,2.69616524966324e-05,0.00018431007423185,1.54882835849771e-05,1.5488283584977e-05,-6,7,7,15,1,7,15,2,2,97.6277621884863,34414.0384685133,35747.3769626971,108.582657524193,83.4612271443396,3644251.03336516,47.1949529081236,0.000655031613999913,1099.6,118.606285194073,3785444,5.2293488937079e-05,0.000417530173698305,51.61811,8.14302190762459e-07,1.94150134821602e-06,0.000204909743354964,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
4.32,10,3.36,0.18,19,0.505,0.18,76,0.678,0.18,70,0.22,11,1,0.685,2.05,1,0.948,0.18,1,1.4,2.29,56,0.844,2.8,76,1.16,1.15,2.39,21,2,0.741012655078354,0.373119013329342,0.373119013329342,0.449792155573069,0.741012655078354,0.686607354279613,0.586073665060358,0.741012655078354,0.741012655078354,13265909.0304645,1010008826.0558,805069874.173214,747192877.988927,11182904.2974934,281391916.311417,13798709329.5739,11182904.2974934,11182904.2974934,3.1968942385326e-05,6.19505081168791e-05,0.000268655751283941,6.23354769109369e-05,1.43991668903197e-05,2.21141285410703e-05,0.000159069559278745,1.43991668903197e-05,1.43991668903197e-05,-1,1,-2,15,1,5,12,-2,8,101.577730939131,38084.8933279811,40502.7037421899,123.026962616902,82.9401587690774,3258008.12726617,55.5781116987614,0.000884510149644833,1084,118.110519420987,3464842,4.22449102981104e-05,0.000292401617685237,40.51327,1.50896406698616e-06,1.74962958856384e-06,0.000204037169137306,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
4.36,10,1.84,0.18,19,0.392,0.18,32,0.898,0.19,50,0.22,11,1,0.826,3.09,1,1.21,0.18,1,0.762,2.36,73,0.58,3.01,43,1.2,1.15,1.84,28,4,0.678751093014283,0.388518497936552,0.388518497936552,0.43664078976129,0.678751093014283,0.734483079617605,0.6043352228425,0.678751093014283,0.678751093014283,10541729.1931372,1498674248.18116,995482430.967753,792283208.627093,8771223.97852251,154152460.208306,15762514015.2216,8771223.97852251,8771223.97852251,3.01737597574013e-05,7.42530125337955e-05,0.000188188614444865,4.80563991850656e-05,1.34797425581169e-05,2.36794723856365e-05,0.000100680563671982,1.34797425581169e-05,1.34797425581169e-05,-1,5,3,15,1,1,12,-7,1,98.6993165957344,32662.0683517378,34298.9387688278,104.183026510314,82.9205145587049,2479401.94691497,48.8529065665493,0.000718388775774909,1031.4,118.216037249969,2603658,3.7486787731333e-05,0.000271901284267841,42.04854,9.05679776263715e-07,1.78359522150451e-06,0.000212373610100403,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
4.35,9,3.78,0.18,19,0.505,0.18,107,0.641,0.212,1,0.257,11,1,0.93,1.89,1,1.53,0.18,1,1.22,4.26,44,2.04,7.16,158,1.16,1.15,3.69,27,4,0.712209067710435,0.266551485365083,0.266551485365083,0.561200048665152,0.712209067710435,0.579330383608171,0.492519398486099,0.712209067710435,0.712209067710435,10755796.4697476,1134848618.78815,894476345.673838,14965533150.4715,9357813.78246393,235705969.81533,20065242136.129,9357813.78246393,9357813.78246393,3.69760461897956e-05,6.91774076963955e-05,0.000394943106166622,3.91281803659678e-05,1.67592037581187e-05,2.77922208542816e-05,0.00021437798749854,1.67592037581187e-05,1.67592037581187e-05,-1,13,-15,15,1,8,12,10,15,95.8592754275567,37025.0448639953,23075.4273600595,70.0916106061807,82.0976733532473,5159863.91245977,74.3974994741087,0.000665779710412367,1027.4,117.847707700397,3215825,6.88204687876675e-05,0.000347579428332539,44.80027,9.45194916034563e-07,2.05928514062703e-06,0.000246151269771566,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
4.35,9,3.78,0.18,19,0.505,0.18,107,0.641,0.212,1,0.257,11,1,0.93,1.89,1,1.53,0.18,1,1.22,4.26,44,2.04,7.16,158,1.16,1.15,3.69,25,8,0.712209067710435,0.266551485365083,0.266551485365083,0.561200048665152,0.712209067710435,0.579330383608171,0.492519398486099,0.712209067710435,0.712209067710435,10755796.4697476,1134848618.78815,894476345.673838,14965533150.4715,9357813.78246393,235705969.81533,20065242136.129,9357813.78246393,9357813.78246393,3.69760461897956e-05,6.91774076963955e-05,0.000394943106166622,3.91281803659678e-05,1.67592037581187e-05,2.77922208542816e-05,0.00021437798749854,1.67592037581187e-05,1.67592037581187e-05,-1,15,-5,15,1,8,12,10,15,95.8592754275567,36897.7003253992,23075.4273600595,70.0916106061807,82.0976733532473,5142116.9930012,74.3974994741087,0.000614456659266285,1021.6,117.847707700397,3215825,6.88204687876675e-05,0.000347579428332539,44.80027,9.44212146497411e-07,2.05928514062703e-06,0.000246151269771566,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
4.29,8,2.7,0.18,19,0.586,0.18,129,0.463,0.216,24,0.247,11,1,0.767,2.26,1,1.53,0.18,1,1.14,3.74,50,1.53,0.889,176,1.16,1.15,3.22,32,9,0.721042524060829,0.278072293768424,0.278072293768424,0.377518790238065,0.721042524060829,0.646520381691471,0.520528626954201,0.721042524060829,0.721042524060829,11079346.0014574,1256148420.46581,1219365438.03735,1639838386.26275,9552937.45140649,204877699.431618,22762248845.9783,9552937.45140649,9552937.45140649,3.14131476042894e-05,8.96326176786205e-05,0.000475116929357329,6.91183834660832e-05,1.4165742593092e-05,2.9721183283424e-05,0.000232579296753478,1.4165742593092e-05,1.4165742593092e-05,-1,5,2,15,1,7,12,11,-2,106.096953431659,26914.1007936885,26116.3955133228,79.3285513717179,84.9579088682852,4006672.50541204,52.1944839614303,0.000593812827666444,993.499999999999,119.903667882113,3887919,7.35155048107833e-05,0.000275505662640609,49.71032,7.82253061602799e-07,1.82131270107633e-06,0.000193812714602171,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
4.13,9,1.73,0.18,19,0.475,0.18,122,0.581,0.205,31,0.244,11.8,1,0.685,1.92,1,1.97,0.18,1,1.05,2.43,66,0.493,1.31,122,1.06,1.15,2.68,34,1,0.709549156950622,0.502272880821028,0.502272880821028,0.411425242856172,0.709549156950622,0.567729542873112,0.577882999132447,0.709549156950622,0.709549156950622,12424925.1789399,1226408154.67945,1083635273.74431,1388887808.79292,10576270.9607262,231489660.053244,24857523421.465,10576270.9607262,10576270.9607262,3.34823342753736e-05,6.72084749680374e-05,0.000484266997235777,7.16974066064683e-05,1.51925186703978e-05,3.48314267336866e-05,0.000242102759760916,1.51925186703978e-05,1.51925186703978e-05,0,-3,0,15,1,2,10,-2,4,103.162241265071,32428.992515943,34464.958074143,104.687310150209,83.6808780594484,4215779.80102112,47.6076447642603,0.000653078583629693,1087.2,117.502944265726,4480456,6.4197694929375e-05,0.000448420389346447,49.93339,1.31995427069475e-06,2.19878793074169e-06,0.00021729069460108,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
4.13,9,2.25,0.18,19,0.505,0.18,151,0.641,0.182,32,0.22,11,1,0.685,2.64,1,1.91,0.18,1,1.85,2.39,38,1.7,2.8,108,1.16,1.15,4.39,16,14,0.818088189825673,0.319847453350274,0.319847453350274,0.371031002831121,0.818088189825673,0.741389230616669,0.59808274795011,0.818088189825673,0.818088189825673,13512776.2629397,2277624688.60725,2001325100.51488,2056971547.67483,11746780.5490122,190988315.782385,29591585880.6028,11746780.5490122,11746780.5490124,3.47490134818989e-05,0.000145809489699101,0.0013032780658492,9.7336507511142e-05,1.57359542880777e-05,4.13410025802932e-05,0.000508804612802132,1.57359542880777e-05,1.57359542880779e-05,-1,3,0,15,1,2,12,-2,5,87.7367207436559,15028.57393526,16131.9248674711,49.0007217849434,84.8311946394738,4639189.22512048,53.4999704672816,0.00137365982553875,1012.7,116.807444546522,4979784,0.000152440121857454,0.000270166541853092,55.24923,5.51675959905307e-07,1.92068232749421e-06,0.000225028083294054,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
4.08,8,1.82,0.18,19,0.525,0.18,145,0.463,0.197,28,0.23,11,1,0.747,2.73,1,1.53,0.18,1,1.75,2.82,40,1.62,0.18,200,1.16,1.15,3.22,31,17,0.725930753782692,0.310209365924382,0.310209365924382,0.353981960619712,0.725930753782692,0.765608822410118,0.550390689810595,0.725930753782692,0.725930753782692,11207795.384999,1960812259.19229,1944712300.93536,1644407280.70205,9666003.30512733,187887646.009007,25978675274.6003,9666003.30512733,9666003.30512733,3.09778077230572e-05,0.000129245921278204,0.000874635987367497,7.17950278888124e-05,1.39738795222767e-05,3.38038112257215e-05,0.000412649156126932,1.39738795222767e-05,1.39738795222767e-05,-1,13,14,15,1,12,8,8,-6,75.8429519549657,18741.0436953086,21643.8779941375,65.7432794071927,105.245574604228,4087806.26292482,45.5680739114569,0.000819092613790342,985.299999999998,116.797265734337,4720974,0.000107713838796202,0.000274875858515856,51.88106,6.94147237985415e-07,2.39469354430699e-06,0.000267470638839029,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
4.13,10,2.37,0.18,19,0.406,0.18,196,0.641,0.192,43,0.22,11,1,0.847,1.5,1,2.21,0.18,1,1.96,1.54,35,1.5,0.75,93,1.16,1.15,4.89,33,63,0.7945656081304,0.334047879204698,0.334047879204698,0.366660398984239,0.7945656081304,0.64227785054569,0.674482810840136,0.7945656081304,0.7945656081304,12877502.183701,3070802367.45147,2411589046.98824,1698670055.1269,11248986.4877324,452443169.528618,33872490549.4696,11248986.4877324,11248986.4877324,4.07696131441297e-05,0.000162753616853029,0.00207038118357361,0.000109070374268841,1.85368347542625e-05,6.38867478375567e-05,0.000633585106965784,1.85368347542625e-05,1.85368347542625e-05,-5,3,11,15,1,2,12,-2,-4,86.0925031816481,13232.5483896924,16709.9499816161,50.7564730691589,90.0757478213964,6014563.63945192,48.7637717983341,0.00167485407611267,901.199999999997,114.30918677702,7595140,0.00022445826731256,0.000379334728932827,44.76537,8.02959901215642e-07,1.50884509528826e-06,0.000182203001775516,Sau_CFCC_Pin_3,180,1.8,0.9,800,12
