MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av11,av17,av21,av23,av8,ft0,ft10,ft11,ft17,ft21,ft23,ft8,gm0,gm10,gm11,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.5,1,2.644169,1,20,4.867419,1.5,11,5,1,6,5,1.5,20,5,4,1,0.4809945,1.543277,20,5,2.999169,0.005076277,22.531,29,29,250.901,84.34002,76.05512,29.86445,300.4806,80.94941,150.9066,92977360,2746483000,1621220000,158748600,137981900,5340252000,219821700,0.0002271767,0.0002164627,0.002910891,9.641117e-05,0.01981919,0.003267257,0.0002949359,48.9507728007865,4.07952079257622,28.3037018534991,205970.075668485,21.5875274991626,1388934.93284385,70.9571477523794,0.0986075451283881,-3.5993826,81.5902092245859,9636426,0.00200273657194851,0.000452731406616754,50.61529,1.1085005738165e-07,0.000736074133465254,0.0284863701671672,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,1,2.691867,1,20,4.919065,1.5,9,2.140421,1,5,5,1.5,20,5,4,1,0.8395544,2,20,5,3.264424,0.02797181,15.0353,25,16,316.4077,44.42084,80.94899,73.1407,329.6759,49.63382,155.1219,90073490,2242356000,4005875000,133187100,159828500,14686700000,170121900,0.009403115,0.0002154351,0.00252972,5.141993e-05,0.03011022,0.001718786,0.0002429769,67.7903740175435,4.94470938411084,38.4929768533329,3.06375607383523,60.3982864978217,1096980.70481655,73.3999283193792,0.0519159738520807,-17.4891618,112.026791544158,8539643,0.00130499634541249,0.000342498357569236,45.47659,1.32880251194949e-07,1.89739575172937e-05,0.000888459045548462,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,1,3.12557,1,20,4.804624,1.5,5,5,1,6,5,1.5,20,5,4,1,0.4809945,2,20,5,2.999169,0.005076277,20.59842,23,0,232.356,129.3873,95.81903,49.42252,324.0943,97.43969,144.0763,91232010,2089229000,2369128000,114397900,167614100,8843755000,166798100,0.0001247229,0.0002312161,0.002247294,4.618522e-05,0.03745625,0.001933831,0.0002413529,49.0443828635166,5.19975952430769,36.1652709478864,7888.0421440204,36.6288129435811,1381337.9391614,71.2758459623805,0.063482017142103,-3.8861856,90.3233802157358,9607456,0.00156267174495278,0.000408270101147593,51.67013,1.00717936747511e-07,0.000449715653095414,0.00897438458129529,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,1,2.295767,1,20,5,1.5,8,3.429414,1,5,5,1.5,20,5,4,1,0.5570577,2,20,5,2.361666,0.01420749,19.60193,30,23,435.3871,70.06325,73.66638,49.66497,280.4311,47.85136,126.4528,91391030,2374971000,2416637000,122194300,140476700,17909370000,3507997000,0.01171167,0.0002122909,0.002644475,3.84987e-05,0.04786529,0.002507313,0.0002882378,52.6026267156932,5.18331944285039,32.254341384359,24407.0337822265,27.6236682292884,1736715.03783357,66.296490840089,0.0940814841927236,246,81.0084458832558,10807090,0.00197093212629932,0.000422862009573441,45.65951,6.99258892362461e-08,0.000387771579690895,0.0137600884620506,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,1,3.12557,1,20,4.804624,1.5,7,5,1,6,5,1.5,20,5,4,1,0.4809945,2,20,5,2.999169,0.005076277,22.61863,27,9,241.2714,111.9224,88.86477,41.02197,320.7452,90.71474,149.2212,93002020,2269499000,2061184000,134709100,134202800,7435946000,141442600,0.0001691733,0.0002297416,0.002506772,5.117543e-05,0.03023113,0.00238638,0.0002707462,49.3747912496238,5.58400804062632,37.5843022874922,41881.3382265003,28.4441916355648,1642994.68126343,71.3809933921699,0.0746083658203465,-3.128065875,88.0529297361786,11058510,0.00173077734225168,0.000457094551571767,51.28309,8.52163696798791e-08,0.000570950635837925,0.01886116004306,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,1,3.549268,1,20,4.957075,1.5,6,3.429414,1,5,5,1.5,20,5,9.414644,1,0.6106982,2,20,5,3.310014,0.02797181,14.73844,23,29,314.0672,51.87742,116.0744,23.65077,358.6709,64.22563,146.2442,89599640,2004447000,2339977000,101033500,133888500,8881774000,5346252000,0.01169121,0.0002320268,0.002370522,4.122081e-05,0.0374152,0.00120064,0.0002320326,61.0709448740769,7.98477941844884,43.1550346729084,1435.67826853959,41.6627127948032,1422316.11570709,73.8721459692426,0.0600279141768232,-25.3247478,98.5071702320042,7687138,0.00104781421602973,0.000370128220144767,43.89663,8.74187189302511e-08,0.000205957331593244,0.0125223480503578,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,1,2.270677,1,20,4.957075,1.5,11,2.972159,1,9,5,1.5,20,5,1.528013,1,0.3536844,1.003526,20,5,3.310014,0.02797181,16.12809,34,56,293.3509,63.36544,90.02445,35.45847,280.1513,50.47485,156.8725,91033610,2383587000,2047488000,318179700,731439400,19500190000,3375269000,0.005476733,0.0002048258,0.002646999,7.254019e-05,0.03621855,0.002256659,0.0002804348,71.6579763835412,5.66780693201256,37.4473947027432,52.6914529649488,42.8832713582666,1555501.2372532,72.6558480070096,0.0397758307831252,453,98.7165717183655,10277250,0.00161438231536779,0.000383579343971775,51.46147,9.3304912912548e-08,4.77706044805765e-05,0.00210184802273017,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,1,4.862596,1,20,4.957075,1.5,6,3.429414,1,5,5,1.5,20,5,4,1,0.6106982,2,20,5,3.310014,0.108576,15.19041,20,33,256.3335,70.8762,125.8594,59.39354,371.2781,76.53012,135.5843,89741140,1950618000,2721709000,110524400,134920700,10582500000,14831740000,0.01455226,0.0002627287,0.002041288,4.38918e-05,0.04653738,0.001405056,0.0002238279,69.7059908131362,6.94401012153718,51.4267653597418,0.431860239785898,71.1770675918087,1015166.87232743,74.3127282745022,0.0476160545043019,-32.50403145,126.114222580752,7518242,0.000859959840596875,0.000341780496176785,51.07257,1.46495414202061e-07,1.21550515361746e-05,0.000519072043648872,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,2,3.26,1,16,4.648093,1.5,6,4.47,1,8,4.986818,2.572764,20,5,7.446526,1,0.4469304,2,20,5,2.910987,0.02797181,13.57178,13,18,411.0414,69.15991,102.1311,16.93401,408.3543,113.2491,133.0333,128912000,1749303000,14721550000,90397340,147044400,19529620000,6718121000,4.199487e-05,5.927314e-05,0.00134468,1.944861e-05,0.09015441,0.001260115,0.000291576,66.3659513940548,10.6282506161916,76.615509137732,53.1152946964382,54.7494594940469,975467.579463514,76.6790875793168,0.0520821801444174,-80.5204125,118.747319950189,7031820,0.000539886082130759,0.0010622317943353,45.63929,1.23960776634972e-07,5.75512043252752e-05,0.0031778659197057,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,2,3.615917,1,20,4.957075,1.5,3,3.429414,1,5,5,1.5,20,5,4,1,0.6106982,1.294801,20,5,2.920881,0.02797181,21.02802,23,3,363.4352,96.19936,110.1414,31.43959,250.5053,74.22864,137.1018,91337650,1893705000,7181444000,117349000,205871600,13070460000,9099161000,0.00864477,0.000286125,0.002106923,1.972107e-05,0.05805874,0.0006414974,0.0002418973,69.6379635466452,9.45329137451999,67.4093394505115,11.904827451832,49.1905073490533,1427960.22935333,69.6817783906955,0.0688777250314277,-12.954434625,105.300273750212,10182470,0.00088855465490675,0.000286579190022785,45.88045,1.09161279794227e-07,7.06612540797191e-05,0.00109878635310989,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
0.5,2,3.26,1,20,4.589779,1.5,3,5,1,6,4.986818,2.572764,20,3.574938,7.446526,1,0.5704801,1.302517,20,4.992236,3.71199,0.02797181,20.92238,22,27,369.246,75.3385,121.1431,16.19311,197.8341,88.77793,141.6563,85673710,1866217000,1532320000,85826920,203873200,930316900,6159840000,0.0001614212,0.0002319562,0.001738496,2.10846e-05,0.01288833,0.0006056353,0.0003287613,50.9520950288665,19.1897498034686,45.7955557578531,4780.05282610624,22.8268142372993,2995343.84502187,77.5348105554629,0.0828534833594174,-28.2321666,90.9405947632914,7148266,0.000918181313307922,0.000297918513331847,52.38889,5.09953309266801e-08,0.000122830230533197,0.0170212759464616,"Leung_NMCF_Pin_3",180,1.8,0.8,10,0
