MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CAPACITOR_0,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,RESISTOR_0,CURRENT_0_BIAS,gen,index,av0,av3,av5,av7,ft0,ft3,ft5,ft7,gm0,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
1.5,30,2,0.04,4,0.12,1.1,30,0.7521979,0.8875143,0.8808595,30,2,0.1,6.802406,19,53,131.4415,132.0332,31.73892,36.40129,87428700,35859140000,98472100,302034300,0.02373695,4.770676e-05,0.02772039,0.0006698301,23.13265310158,618.531915826716,1095.25525798234,17792.4923490218,26.0885979509496,3855827.28281132,34.461096085296,0.214095512023192,-66.2122107049758,41.2641143385156,6827643,7.69609534166216e-05,0.000235366158783141,44.17657,1.51370941232982e-07,0.000141494624538853,0.0449961346990697,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
1.5,30,2.943986,0.04,4,0.4218729,1.171726,30,1.373338,2.062658,0.8808595,30,1.583552,0.1,9.930143,19,51,76.50835,195.18,65.53191,51.01129,87387700,29846840000,117475200,158896100,0.05835125,8.838207e-05,0.01404598,0.0009839265,24.7767396507487,547.70541682151,678.70198123403,6230.22619168476,35.2096560485901,4986226.31924277,50.1130463646572,0.108717826208411,-60.3549969742263,42.0086516551052,6178799,0.000112393172916787,0.000144867594446834,56.15864,4.35412027882709e-08,0.000131569871880796,0.0388362753627216,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
8.85,30,2,1.15,1,0.12,1.4,1,0.3663115,2.115192,10,30,2,68.22,0.1,3,28,712.8525,692.4121,150.9947,79.92508,846238,199711700,849215.6,418341200,0.002723387,4.28571e-07,0.001609562,3.13731e-06,35.7100109257773,514.936379975711,772.391398603924,2.7822993716837,57.3544214627539,46155.5937307885,66.1538579683755,0.092005970694574,-38.1571861,67.1930679421962,69232.21,1.10658746785657e-06,0.000159547183537721,41.50133,5.09590564765467e-06,0.000100422491416532,0.00312805787562259,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
8.75,30,2,1.15,1,0.12,1.4,1,0.3732795,1.557705,10,30,2,37.39,0.1,1,5,385.8065,829.2106,558.1952,85.65056,1050094,204354500,1003313,439843500,0.003403684,3.792178e-07,0.002011406,3.01025e-06,35.8831964475466,553.998565863101,955.171349443439,2.72748875328719,57.4382852912894,49669.5897672816,60.0756967192225,0.0958546180183947,-44.4615215,67.3564332214479,85637.35,1.10687075694214e-06,0.000178620771001187,31.25341,0.000488563928308697,0.000100297843381358,0.00310296904320329,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
3.95,30,2,3.9,3,1.37,5.7,15,1.99,1.406748,2.5,30,2,6.045124,1,10,5,256.9928,239.1797,137.1317,247.0393,8600370,11244740,9374369,11915280,0.005119186,7.454702e-06,0.004971824,6.498395e-05,58.2528913989185,619.740365405226,840.351504254122,0.264724400654701,67.3952065058982,560539.942218955,47.9726713035662,0.0356716169387699,-41.8763213,77.3039160323597,760077.3,1.11663635072554e-05,0.000142887097339716,36.76183,2.63872068813555e-06,2.21997237012406e-05,0.00240063691974751,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
1.059484,30,2,0.05,4,0.4218729,0.04,1,1.636295,0.8875143,0.8808595,30,2.48531,0.1,7.48765,20,43,192.4858,86.76793,41.35568,25.64907,104937300,39980640000,97243640,32395070000,6.801771e-05,8.817232e-05,0.03971518,0.0007125862,28.8015564399295,598.731131980657,1291.84836194078,5029.15497203458,38.4209363685508,4187252.81203652,34.090450995795,0.197024029829211,-19.6935177840095,25.5927458115348,9034599,8.63400554935814e-05,0.000162599197909499,43.80027,4.75890711609071e-07,0.000106429220994213,0.0324578251678501,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
1.059484,30,2,0.05,4,0.4218729,0.04,1,1.636295,0.8875143,0.8808595,30,2,0.1,7.48765,19,17,220.4858,106.7636,38.44631,31.24729,92343020,46317700000,100107600,18143100000,5.182505e-05,8.201299e-05,0.0496064,0.0007423775,28.9003130232862,599.591823578577,1293.57577708715,4716.46402494757,38.1083416049885,4193911.39796447,33.7121558738091,0.194168251537662,-13.6557032278933,25.5623996665443,9048059,8.63532187888514e-05,0.000161963697849765,44.92031,4.20871676492962e-07,0.000102805594799915,0.0312816533625765,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
4.25,30,2,1.15,11,1.95,0.3,1,0.3794119,2.778688,3.05,30,2,6.881391,1,8,0,191.5052,127.7749,156.5009,273.4342,8545392,24638820,9076247,9964853000,0.01176458,1.171379e-05,0.002752368,4.306579e-05,12.2551229923127,454.355882512192,831.677008002617,1014.62087456605,59.9914052229443,410991.799600546,61.0806598734002,0.230052597890116,-46.8714631,37.2081258053227,752301.1,1.11673976938958e-05,8.76730972339117e-05,34.84124,5.78849717465003e-07,0.000236842252605566,0.0113598115301422,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
4.3,30,2,0.1,1,0.2017425,0.25,1,0.3809242,1.923776,7,30,2,11.38815,1,7,0,431.3853,17.94507,382.9868,23.24225,8537074,9225321000,8370530,10596550000,0.009591763,7.044142e-06,0.002629414,4.050257e-05,22.1974728245907,509.251668242211,765.84684892871,1425.25179348474,38.2161033961024,459999.478970528,57.0093711029161,0.191865106558978,-46.8846301,41.430644452438,691778.1,1.11516687472398e-05,0.000254157507572894,37.55879,1.5856556093056e-06,8.81611556696457e-05,0.0234400300582828,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
5.35,30,2,3.25,3,1.88,0.3,1,0.384513,1.943007,6.1,30,2,4.68,1,6,0,413.312,299.9452,215.7613,331.7225,8402609,13874550,8441848,9938031000,0.008338926,8.326082e-06,0.008980111,4.348434e-05,32.4481567075028,496.136739459847,761.77875970454,1.60187584848801,80.6456809590272,446378.750868768,56.8252582651412,0.1445144194298,-60.6223893,56.3262845766003,685379.3,1.11075200400547e-05,0.00012729068783582,31.6023,1.90585843431139e-06,3.43865178404421e-05,0.00237037412168722,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
10,30,2,1.3,1,0.12,1.1,1,0.5333807,1.863797,9.75,30,2,23.76,0.1,1,0,364.9799,40.12246,607.7256,69.94759,1292395,370604800,1285483,245435100,0.0003352866,4.959903e-07,0.003438057,4.194698e-06,42.0836072217163,604.163652151351,852.056583891726,1.36832598978181,58.9572059846268,54000.5673729231,62.6049011800993,0.0771218628738354,-34.1494681,71.2675099676791,76157.41,1.10346537547685e-06,0.000164702664358226,40.20668,1.74546978645287e-05,0.000106464290869346,0.00244076082739159,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
4.2,30,2,1.2,8,1.9,0.3,1,0.3022142,1.801161,6.1,30,2,5.44,1,5,0,189.2235,133.733,207.0643,419.3019,8827215,21235360,8443971,10156510000,0.01837082,7.18921e-06,0.004288891,3.552713e-05,10.137338400843,619.892128321904,947.762633609571,3431.8819643863,56.7322994647341,560791.453138146,54.8564945403915,0.248064144544605,-68.9023247,33.682214942466,857402.7,1.11686387953538e-05,0.000112260953775307,20.09764,5.05489047848695e-07,0.000275310363465619,0.0138179358347794,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
4.8,30,2,0.6,1,0.12,0.95,1,0.12,1.810415,7.35,1,1.131372,62.4,0.1,3,0,437.1495,316.4996,315.9171,62.64241,1040056,713289200,2779697,986871900,0.001503032,4.640995e-07,5.568064e-07,2.455997e-06,27.8582159208536,561.24814504979,1015.64728768216,3.13693611048772,57.970695183076,51084.4435869117,50.876626297348,0.141849391130243,-8.6093216,54.6981877916505,92443.56,1.12369572819228e-06,0.000173815777628514,44.48707,4.9581790448506e-06,4.10095296855956e-05,0.00371664237910263,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
3.7,30,2,0.15,1,0.2003305,0.4,1,0.751247,1.445818,3.15,30,2,5.72,1,10,0,234.326,89.97297,160.7944,82.61634,8654015,8286367000,9032106,4979040000,0.008133466,1.030644e-05,0.01227068,5.67889e-05,26.9918094673109,544.232131796169,984.540245825763,164.665559123337,48.2175693670099,493107.996192642,46.9409884850117,0.162458057967275,-22.7878464,48.0831904839044,892054.4,1.11859493104964e-05,0.00024907495017677,39.49944,2.11300532184669e-06,5.36766513431736e-05,0.0162903832550557,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
8.968127,30,2,2.909629,1,4.436986,0.04,1,0.4654742,0.9916332,7.3,2,1.02,11.38815,1,15,0,332.7487,275.1102,272.8292,291.3384,8201759,6308528000,12493760,15227200000,0.002528539,1.042585e-05,5.373346e-06,6.754899e-05,51.5471528187579,662.755882726319,1381.92704940679,0.166211802248955,51.8607870722143,592064.560850511,41.5997537257661,0.0679631950157886,290,45.4190240711641,1234527,1.10288557421439e-05,0.000129689879778414,49.03778,4.31167807632238e-07,8.02346297047701e-06,0.000948935989241284,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
1.5,30,2.515437,0.05,1,0.4218729,0.7364988,30,1.636295,0.7543062,0.8808595,30,2,0.1,10.90694,18,0,50.52873,132.2967,32.8295,36.95444,88659230,43303200000,113197600,364029900,0.0237506,7.38957e-05,0.02773631,0.0008306435,30.5938486920772,638.1750150554,989.850967300813,2910.4372695836,27.3148087091873,6349936.093029,32.8181858610189,0.112206344308499,-1.4932764,45.1669499360353,9849164,0.000122841338040536,0.000290569259224537,46.32642,3.65083315908893e-07,6.12759909338101e-05,0.0237979449403315,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
1.5,30,2,0.05,1,0.4218729,1.1,30,1.98,0.8875143,0.8808595,30,2,0.1,7.48765,12,0,141.2605,125.1279,96.7843,79.9382,87896300,48507520000,99704680,159641300,0.04624864,5.257639e-05,0.05401141,0.0004752864,31.4974705898245,653.35433600617,1093.98347898647,1718.64875895093,28.2962016787467,4476104.3888397,35.0440922266507,0.107476211803904,-24.9305837,47.0894296107755,7494837,8.4579752463516e-05,0.000270315743242806,44.94115,1.67793901262827e-07,6.15886534766136e-05,0.023542049030453,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
0.7283071,30,2,0.05,4,0.2261844,0.7364988,30,1.636295,0.8875143,0.8808595,30,2,0.1,7.48765,16,0,45.69284,106.7728,38.48937,43.15787,100004200,48097320000,100348400,391056600,0.0219656,8.024982e-05,0.04960686,0.0008046622,35.966541813339,631.840987861638,1367.87256926361,549.614583941117,33.0705150606625,4536469.53433149,33.9506846996991,0.114048725002626,-5.2511943,43.6583313757192,9821003,8.86390686835375e-05,0.000202356908302956,43.41858,9.17935920452959e-07,5.07734281288205e-05,0.0203999922685913,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
1.5,30,2,0.05,4,0.4218729,1.1,30,1.636295,0.8875143,0.8808595,30,2,0.1,7.48765,13,0,137.2605,202.7645,19.20937,23.07997,87896300,41700010000,99839640,194567200,0.03702391,6.237785e-05,0.0432383,0.0007263719,34.0201891027273,659.693760210458,1393.08062709006,495.347642743687,38.1204358792291,4528587.16837774,34.8837024534381,0.133307224872477,-21.4869974,47.0411021275075,9563054,8.47491471533442e-05,0.000174548901358938,37.19944,6.64878741469788e-07,6.4875028809549e-05,0.0237619739287599,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
1.059484,26,2,0.05,2,0.4218729,0.4901655,30,1.395438,0.8052435,0.8808595,30,2,0.1,7.48765,25,0,68.7681,47.55004,54.43488,38.58297,93549430,31039040000,100305100,2163328000,9.898244e-05,9.998555e-05,0.01402534,0.001004782,35.2325032498236,677.269159594244,1505.34277009997,451.076453373387,31.9761952761475,4720318.99322932,32.5393718597896,0.0955133784393927,563,44.5106308451193,10491690,8.6044879352252e-05,0.000215148759328911,45.21087,7.90597706748364e-07,4.41387646404071e-05,0.0179852673837793,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
10.67864,30,2,1.022311,1,0.12,7.172558,6,2.163929,1.383577,12.32106,1,1.362051,23.0605,0.1,21,0,207.3745,94.7375,230.1847,410.1919,835817.6,282914400,5375962,2348250,0.0002649916,1.056091e-06,8.402899e-07,1.180225e-05,49.3030613242392,674.861366991468,1260.22480318141,0.00320663669501978,49.8456883991675,60266.6864759795,48.8842599349771,0.0686899301189083,640,81.7222859424613,112541,1.10249779104562e-06,0.00016635298143939,47.35915,4.26635384675571e-06,2.48448888062802e-06,0.000380893658113668,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
9,30,2,0.7,1,0.12,0.9,1,0.4210087,1.810415,7.5,1,0.4158578,62.4,0.1,8,0,221.8199,181.0868,338.4696,69.37023,845196.8,519691600,7428600,916981200,0.0005888881,1.109379e-06,7.668396e-07,5.516095e-06,48.3676505871426,622.931012678045,1127.00503240219,0.00224118961844858,51.9067459825221,55830.011804795,53.2008149357696,0.0719693220294898,320,66.3349605675845,101007.5,1.10647791002453e-06,0.00016298527682404,54.50238,4.73280663279558e-06,8.83058309831541e-07,0.000496223632716231,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
9,30,2,0.9,1,0.12,7.65,3,1.96,1.528128,10,1,0.6204812,56.68,0.1,12,0,336.2198,90.40117,184.5849,494.9286,845196.8,315544700,5093030,6413400,0.0005465922,1.085737e-06,1.386475e-06,9.027566e-06,49.918687923664,661.473619824775,1193.33328727568,0.000625766388081917,49.6867611788041,59279.3095434526,50.4493708186733,0.0592349921003496,698.5,79.262842901176,106943,1.10638324154304e-06,0.000161452878898783,50.21497,4.31938992746016e-06,1.588797661633e-06,0.000111474471135076,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
14.27192,30,0.12,1.439358,1,0.12,7.28494,4,2.760182,1.307631,9.636321,1,2.435425,12.26909,0.1,45,0,371.0161,123.6258,219.6772,197.3169,951329.1,87405370,2564864,3237718,0.0002163578,1.280995e-06,1.779869e-06,1.495047e-05,54.0853162207942,682.048618281481,1172.60633161816,0.000491976027917018,52.8573563012723,60943.2102718619,40.7976479971477,0.0664674722947383,621,84.3252782935886,104776.1,1.10312563038987e-06,0.000170268520298761,48.17794,1.09245430720979e-05,7.9160111382176e-07,0.000248974289820625,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
10.67864,30,1.331598,1.439358,1,0.12,7.669192,5,2.355904,1.313516,9.636321,1,2.435425,33.40338,0.1,32,0,355.1261,110.8051,209.3102,328.5002,846433.5,223608100,2951231,2863845,0.0004207706,1.386887e-06,1.005939e-06,1.510162e-05,54.3239381629921,679.44442082662,1177.6659243915,0.000353221085815911,53.2740080811207,60690.2139899691,46.4935201357382,0.0651808310266479,613,83.3751981314499,105193,1.10275672026149e-06,0.000167882058718465,48.79035,4.04446306043085e-06,6.55389503794457e-07,0.000219889021521091,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
1.059484,30,2,0.05,4,0.4218729,0.06,30,1.395438,0.8875143,0.8808595,30,2,0.1,7.48765,19,0,56.48579,86.74667,41.72173,36.18117,92343020,40032690000,100585700,1694166000,6.801773e-05,0.0001070112,0.03971556,0.0008676925,41.8503431703311,659.8106160559,1610.76387101541,15.9783299164886,41.2677750654237,4633856.23770643,33.7484190779361,0.0444592306665489,273.5,32.047776897209,11312410,8.67038212298673e-05,0.000168871004050807,50.4775,1.97717004966743e-07,7.13287125684414e-06,0.00630561148367231,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
4.833552,16,2,2.835474,11,1.667924,0.08795249,1,0.4654742,1.349683,3.912782,1,1.289199,8.735148,1,23,0,427.105,99.35765,163.7529,75.82732,8692924,10007340,60901610,15328070000,0.002510535,1.618224e-05,9.399649e-05,7.683028e-05,50.9818142336125,652.107140104148,1547.92689250262,0.0062914748953205,64.9815821128593,586662.531323362,42.2176462263072,0.0696404793507006,644,60.9588081043395,1392579,1.11066830201118e-05,0.000108785984784503,45.20115,1.58460720624131e-06,2.94526263471179e-06,0.000340349483173796,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
1.5,30,2.515437,0.05895985,2,0.4364833,0.4290621,30,1.636295,0.7543062,0.4924966,30,2.009553,0.1,9.353444,49,0,92.62688,30.26012,30.00527,42.45526,87861310,47737930000,189446600,2394343000,0.006816218,6.335133e-05,0.02042208,0.001030524,33.8605257037827,653.29178920833,1585.48903886782,438.300570535844,31.0136724729012,5594676.28135514,31.8697521645267,0.0898892762789668,608,46.2755311440775,13577850,0.000105726229364209,0.000217601233748547,46.47067,8.89908145486567e-07,3.99336243015921e-05,0.0166058578275942,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,2
8.968127,12,2,2.909629,1,4.48678,0.08738028,1,0.7146927,0.9916332,5.554036,2,1.02,11.38815,1,37,0,561.0839,185.0989,191.5389,125.6092,8353444,1509046000,11942530,13625940000,3.353108e-06,1.129423e-05,7.233548e-06,8.848303e-05,53.3253329780339,698.917519240282,1499.12544542364,0.0101813651047413,52.7896085311651,623516.995414115,37.4285586168834,0.0662192521509472,581,60.315156318919,1337397,1.10138041646062e-05,0.000132674511481048,49.80778,3.97365600059495e-07,2.21374043840067e-06,0.000419721851394272,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
6.773136,1,2,2.064322,1,3.2784,0.1225601,1,0.6459442,0.90647,2.948604,1,3.163666,5.883007,1,42,0,369.3385,173.7399,177.0219,126.2703,9889814,2602363000,152515700,12549640000,0.00215528,1.401705e-05,8.867092e-06,8.831965e-05,58.5224817229783,723.931959536438,1326.93750548248,0.00955165499875798,54.5889851772825,642655.992008751,32.5941474335482,0.0681991030730776,607,61.663313201984,1177962,1.09596274735282e-05,0.000147664058789187,45.22131,1.09070685936602e-06,1.92248878850804e-06,0.000517224480573009,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
13.10511,12,1.992839,4.56802,1,5.074069,0.1072984,1,0.4812909,0.783082220315524,3.549376,2,1.90358,18.20901,1,44,0,509.4338,263.2758,293.144,114.6258,8205800,3691411000,27518870,14075980000,0.0006636527,5.771809e-06,3.268352e-06,9.413634e-05,60.1329333627441,758.501169831967,1426.25290311577,0.00638842847719848,58.3429288005746,674394.315597884,36.4781126617821,0.0637305877805682,624,62.6597861195731,1268102,1.09767210378416e-05,0.0001585483538529,46.99812,3.55405421141465e-07,1.88764218599535e-06,0.000423307664973227,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,1
10.86905,30,1.192673,1.881189,1,0.12,8.01867,2,4.07015,1.13934,8.283307,1,1.243913,85.34988,0.1,30,0,351.1972,115.7944,241.7485,391.6559,848680.6,228102100,5680844,184907400,0.0006692348,8.793e-07,7.368093e-07,1.127186e-05,53.0419301823993,692.003980344498,1177.028204499,0.000847589184167126,51.7757906307292,61794.0631139417,46.2895304080856,0.0663731118224611,590.5,83.0229872777153,105105.4,1.10243537572366e-06,0.00017040277662535,50.27888,1.20688047297732e-05,9.22857225125473e-07,0.000329596367914686,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
10.67864,30,0.12,1.439358,1,0.12,7.669192,5,2.355904,1.313516,9.636321,1,2.921644,33.40338,0.1,46,0,107.673,298.6005,207.6027,174.1763,1025899,27441940,1184669,1613448,0.0006805577,1.285779e-06,1.266611e-06,1.779595e-05,57.4480569527113,683.555070098936,1174.43316981519,0.000670693534633983,55.6606977289118,61207.4730898168,42.2240639130258,0.0639113268786885,630,84.1524246797552,105162.1,1.10546735585517e-06,0.000171202546266858,48.35995,1.2133719361458e-05,1.14676456564988e-06,0.000290244886653801,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
18.60984,30,0.1259965,1.439358,1,0.12,7.28494,5,2.760182,1.307631,9.636321,1,3.222399,9.38,0.1,50,0,528.3222,66.91761,245.6826,254.6981,901296.3,450729700,2471987,3585720,7.905205e-05,1.090652e-06,1.91679e-06,1.063092e-05,54.2884937833671,684.907889084997,1157.30108702976,0.000536050284428499,53.1590115540982,61036.6990499394,41.2824634644101,0.064597145075851,608,84.6790074326463,103134.8,1.10020559910675e-06,0.000170372365945841,47.49593,1.10938437186124e-05,8.80912434697012e-07,0.000249048131833629,"TwoStFixRatio_SMCNR_Pin_2",40,0.9,0.3,10,0
