RESISTOR_0,RESISTOR_2,MOSFET_0_1_L_LOAD_NMOS,MOSFET_0_1_M_LOAD_NMOS,MOSFET_0_1_W_LOAD_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_2_1_L_gm2_PMOS,MOSFET_2_1_M_gm2_PMOS,MOSFET_2_1_W_gm2_PMOS,MOSFET_4_1_L_gm3_NMOS,MOSFET_4_1_M_gm3_NMOS,MOSFET_4_1_W_gm3_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS14,VDS2,VDS4,VDS6,ft0,ft10,ft14,ft2,ft4,ft6,gm0,gm10,gm14,gm2,gm4,gm6,gmid_offset0,gmid_offset10,gmid_offset14,gmid_offset2,gmid_offset4,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
44,20,0.67,14,5.07,20,6,5.17,20,8,7.86,0.18,9,8.51,5.7,8,0.83,12.8,11,1,1.67,0.5,5,32,0.941470990686148,0.941470990686148,0.363860154222935,0.325212488871392,0.363860154222935,0.751885747962921,1465250.08638972,1465250.08638972,210209.721900138,605581834.931784,210209.721900138,2600999.66021255,3.8239681551574e-05,3.8239681551574e-05,6.4399763504338e-06,0.000337151221673459,6.4399763504338e-06,2.30829541021991e-06,-1,15,-15,-5,-13,5,68.5976444150151,0.383481073304419,0.900161666578522,22.9541224977523,81.0664846673887,392766.266020389,50.3222296803311,0.0116396735847394,-7.72623720000001,66.7126076134253,921957.2,6.02478182355008e-05,8.39383360663805e-05,75.83473,5.14486283002165e-07,2.19826614258789e-06,0.000223156404611347,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
40,20,0.67,12,5.07,20,6,9.84,17.8,8,2.09,2.5,9,8.51,5.7,8,0.83,5.61,11,18,1.67,8.3,4,25,0.825836397626901,0.825836397626901,0.449814425906518,0.474790977285957,0.449814425906518,0.593128688779629,1213410.93936206,1213410.93936206,479041.782828921,25181537.7724984,479041.782828921,8558156.4217198,5.98021816338348e-05,5.98021816338348e-05,4.66611657787805e-06,0.000168533892133475,4.66611657787805e-06,5.77141779319118e-05,3,-15,-5,0,-13,5,77.5623712800019,156806.143768463,0.717248761276655,18.2898434125547,70.1573133894973,186845888833.798,62.4780313390235,0.0199640475935777,-14.3892639,69.1899305014076,854653.9,7.00925000331063e-05,7.51125623394209e-05,59.20834,2.02084907395131e-07,2.08269188654908e-06,0.000154052327858256,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
54,47,2.95,8,5.7,6.81,17,5.52,4.55,9,8.86,7.95,3,6.62,17.6,1,2.19,16.8,10,6,4.02,1.53,4,43,0.476833328579984,0.476833328579984,0.208823298138266,0.7129078583908,0.208823298138266,0.546636379919407,3617701.09542122,3617701.09542122,332652.600007422,5945487.31085673,332652.600007422,799917.594318907,8.05850305287355e-05,8.05850305287355e-05,1.80576807077138e-06,3.8991411039178e-05,1.80576807077138e-06,1.23401298102423e-05,0,-15,1,13,2,11,116.29685017501,165139.967159321,0.782209610569182,19.9463450695141,66.5543475034613,90840454378.5103,76.7461946939391,0.02647418040971,-56.4023691,66.2976019005098,430279.1,3.2357740114827e-05,6.34884029989967e-05,56.39754,3.95364027488965e-08,2.47353947932072e-06,0.000318461631635625,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
5,5,0.18,7,4.59,0.18,9,10,14.5,5,0.22,0.18,12,9.4,20,1,0.22,0.18,10,1,0.22,5.65,89,13,0.43541533801183,0.43541533801183,0.382485302779782,0.405815134205458,0.382485302779782,0.6659505357566,3713019563.14148,3713019563.14148,692961.88218929,3517583441.7107,692961.88218929,14060934936.4709,0.00266920798569515,0.00266920798569515,3.57808843246297e-07,0.00282931567699204,3.57808843246297e-07,3.20134536153969e-05,-15,1,15,-8,-11,15,96.0395114278557,0.0372697284268331,0.347085592961373,8.850682620515,86.9185879302799,425795.275877684,10.6317167005146,0.00657623337921781,360.600000000001,85.8529175044575,3965347,0.000672040875831778,0.000198851947221402,79.54345,1.46113214899105e-07,1.60879336713604e-07,2.75223375216793e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
27,22,0.18,1,9.07,0.18,4,9.19,20,2,0.22,0.18,5,4.85,15,1,0.22,20,11,1,0.22,5.92,62,35,0.41589605378624,0.41589605378624,0.526493110175972,0.398504322796529,0.526493110175972,5.18726039784091,2618179243.28426,2618179243.28426,687449.271156749,3436152504.52644,687449.271156749,13898319.6104236,0.000759209300185556,0.000759209300185556,2.48430255667751e-07,0.000583902440293793,2.48430255667751e-07,2.54532336493373e-06,-3,15,-10,-15,15,14,84.5967503545063,0.549694825398753,3.02211484413185,77.0639285253623,84.7224593693811,1468066.67538232,17.8357618284165,0.00803985024961015,345.900000000001,87.3604538808664,8071144,0.000157099647418255,7.6330295974439e-05,56.19831,1.39103726444648e-07,7.6227406357654e-07,1.7411290690994e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
26,29,0.462,11,4.14,0.18,6,10,18,3,0.22,0.18,5,8.96,16.8,1,0.22,12.3,13,1,0.22,0.5,74,60,0.330354204995143,0.330354204995143,0.389976874337275,0.34729759536805,0.389976874337275,1.35854980709497,935001083.078094,935001083.078094,467087.069952819,1209689940.41424,467087.069952819,7200174.90674768,0.000381268862271453,0.000381268862271453,1.83226092114447e-07,0.000377421599900875,1.83226092114447e-07,8.8086958162777e-07,-4,-2,15,2,-2,10,95.9923482550706,0.320038055581863,2.82915395501279,72.1434258528262,87.4454135267704,423108.122883815,19.122172470721,0.00748581881955782,331.200000000001,86.1456409438692,3740299,7.7767980015884e-05,7.625692330932e-05,66.73281,2.37464626592836e-07,1.75179135399883e-07,2.47212995422297e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
13,5,0.307,3,10,0.18,7,8.23,3.3,1,0.22,0.18,10,6.89,20,1,0.22,3.6,20,1,0.22,2.77,100,33,0.443674256357021,0.443674256357021,0.446473241369914,0.435453097055446,0.446473241369914,1.68267375665855,4542158542.78214,4542158542.78214,17342962.0909007,4352952590.64827,17342962.0909007,101135681.470147,0.0020571412427005,0.0020571412427005,4.85041290323926e-07,0.00230448735231684,4.85041290323926e-07,3.68634616152218e-06,-15,15,15,-12,-6,-8,87.6554835594024,0.269352460654004,1.55273416123616,39.5947211115221,81.5371410420984,2675599.69399044,11.9560779522384,0.00471477726131823,331.100000000001,85.8189801444223,15424010,0.000584320696055299,6.63685214502039e-05,45.87464,4.49089457019505e-08,1.82216033096094e-07,2.55448685572146e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
16,5,0.307,4,5.03,0.18,7,9.39,6.69,1,0.22,0.18,17,1.88,20,1,0.22,3.6,20,1,0.22,1.85,95,27,0.413319773593634,0.413319773593634,0.537113565886028,0.473678585797225,0.537113565886028,1.41214419719814,3579182485.37373,3579182485.37373,6309275.79737219,5395319456.99743,6309275.79737219,84403692.5521934,0.00172410845800199,0.00172410845800199,3.89704824618119e-07,0.00146673408847679,3.89704824618119e-07,3.08999755420607e-06,-15,15,15,-13,-6,2,96.4492122807307,0.314993320689039,1.46787764546305,37.4308799593078,88.318647456638,2315252.25994354,12.2667371374787,0.00511923842011499,330.400000000001,85.8790011416916,10789140,0.000432362531086466,7.75672202740259e-05,65.36236,5.67125142038739e-08,1.27687688449285e-07,2.14665424327354e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
10,5,0.491,4,5.03,0.18,9,10,6.69,1,0.22,0.18,15,1.88,20,1,0.22,3.87,20,1,0.22,3.51,97,27,0.42829764098438,0.42829764098438,0.613652732392778,0.499277439892428,0.613652732392778,1.93382034095275,3573519588.51141,3573519588.51141,8201098.2275717,7227892029.44302,8201098.2275717,101377390.694474,0.00252365380072015,0.00252365380072015,5.25855159490559e-07,0.00172164428309814,5.25855159490559e-07,3.94222275528936e-06,-15,10,15,-15,-14,2,90.1455742606083,0.137082415329119,1.10527755279206,28.1845775961975,84.3147597999345,1449580.79370023,11.3602253498775,0.00591981743651752,330.300000000001,86.381079650629,11687780,0.000622030610186091,7.35741392023902e-05,65.81626,4.91136077328271e-08,1.32709784966822e-07,1.73629510391571e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
31,5,0.338,12,4.54,0.18,16,8.4,6.97,1,0.22,0.18,7,7.94,20,1,0.22,13.7,18,3,0.22,6.22,95,34,0.343735182970146,0.343735182970146,0.457411347266054,0.427099138915667,0.457411347266054,2.71597612073804,1413707768.57304,1413707768.57304,4188596.10309636,3222001123.67621,4188596.10309636,12053725.6410442,0.00125911947333213,0.00125911947333213,2.47894949484337e-07,0.00142620499499257,2.47894949484337e-07,4.76106237104936e-06,-15,15,15,-15,-6,8,86.5561025854523,0.256139616820807,1.01503065117933,25.8832816050728,94.6779543336201,1378206.29148378,20.0324746349521,0.00452413605645623,325.400000000001,86.3524092610683,5461559,0.000316510812848182,5.89360560731492e-05,61.33785,1.17507016976458e-07,4.75002529204405e-07,2.25948945692389e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
13,5,0.373,7,4.79,0.18,7,7.62,12.9,1,0.22,0.18,11,10,9.95,1,0.22,4.99,9,1,0.22,10,94,43,0.555915673011296,0.555915673011296,0.920845383598573,0.564465898189932,0.920845383598573,3.71303191003659,3145493666.63937,3145493666.63937,4038441.81923448,2533093186.11519,4038441.81923448,135676118.26662,0.00115958216317501,0.00115958216317501,4.47081600171858e-07,0.00213898201407935,4.47081600171858e-07,5.62214122682478e-06,-6,1,8,-11,0,15,96.9470793733053,0.334229847879496,2.67257423337747,68.1506429511255,86.5328349336521,2854986.47058521,12.1167276935648,0.00625662194729433,324.600000000001,86.9458975992736,22829090,0.000502469727608556,6.44404572686104e-05,46.74399,5.8571837850457e-08,2.16933428813793e-07,9.74536352371658e-06,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
18,5,0.307,5,5.03,0.18,7,8.14,4.67,1,0.22,0.18,6,6.89,20,1,0.22,3.6,15,1,0.22,3.95,99,34,0.572571736835534,0.572571736835534,0.654795491262551,0.630354769894725,0.654795491262551,2.08528034953035,3589850097.5941,3589850097.5941,13608343.8824042,4834263943.82509,13608343.8824042,138337584.660765,0.00147469848291713,0.00147469848291713,5.20440159155823e-07,0.00169063908597113,5.20440159155823e-07,4.36197247308829e-06,-15,15,15,-10,-13,3,93.8955529576493,0.289403162559622,1.5653669067751,39.916856122765,93.9337888433721,2748204.94320735,12.5589032164437,0.0049175079342549,323.000000000001,86.9985987257452,14864900,0.000558594843527359,6.74672373734571e-05,56.02997,4.912797644404e-08,2.41737844178802e-07,2.05051841108972e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
13,5,0.211,3,10,0.18,4,8.42,9.59,3,0.22,0.18,9,9.31,16.7,1,0.22,2.49,17,1,0.22,2.77,90,39,0.473027124523338,0.473027124523338,0.421339305544351,0.419097289971383,0.421339305544351,1.43804185410401,6130374866.69793,6130374866.69793,1894092.48388335,3587657436.78654,1894092.48388335,176403000.366185,0.00166715894046117,0.00166715894046117,4.31367494109469e-07,0.00226127866460151,4.31367494109469e-07,4.51538200436135e-06,-10,9,15,-2,-5,9,92.8598374790212,0.2179613922064,1.27176804083122,32.4300850411962,89.2672153192563,1989251.89189104,11.6957513653463,0.00791910289619229,318.9,86.379121224632,11606950,0.000536860294318791,6.854650317363e-05,61.37036,9.9609167747832e-08,1.41523377049646e-07,2.45770266054102e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
13,5,0.23,1,8.9,0.18,7,9.24,7.44,2,0.22,0.18,15,6.89,20,1,0.22,4.64,17,1,0.22,2.77,98,43,0.417616571301595,0.417616571301595,0.508400843626882,0.410189229062605,0.508400843626882,1.88288704440026,3718095113.02319,3718095113.02319,4569452.55033416,2770477274.21897,4569452.55033416,69054789.1168339,0.0017791971061212,0.0017791971061212,6.12639182415959e-07,0.00221336264843036,6.12639182415959e-07,3.20926278828649e-06,-15,15,15,-13,-6,2,87.0933627234361,0.267577829461625,1.58954672549716,40.5334415001777,91.7829712680294,2219017.72222914,12.1375285787511,0.00535720941804963,318.3,85.8731281048834,13182080,0.000487822382412639,7.14712797116536e-05,53.98544,6.1849616040013e-08,1.98520084822573e-07,2.14716921075331e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
12,5,0.512,5,5.03,0.18,10,10,6.69,1,0.22,0.18,12,3.88,20,1,0.22,3.87,17,1,0.22,5.39,98,44,0.429261417971135,0.429261417971135,0.596959264149859,0.460137478647645,0.596959264149859,2.36103060888596,3449859569.96281,3449859569.96281,7781713.7312298,5813302722.10723,7781713.7312298,125564401.270132,0.002735412211419,0.002735412211419,4.95927755424958e-07,0.00212511104204564,4.95927755424958e-07,4.82760066550726e-06,-15,4,15,-15,-13,2,79.0740776825611,0.133139189482309,1.12535067933137,28.6964423229499,77.1481440301066,1485429.49699762,12.0251070681304,0.00574999440740376,316.5,88.9816962058812,12555500,0.000656292155942207,7.0134800594245e-05,61.3,4.8201526022755e-08,1.28624110732334e-07,1.33503941613933e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
9,5,0.564,7,5.95,0.18,7,9.4,9.71,2,0.22,0.18,8,6.89,11.7,1,0.22,0.18,14,2,0.22,7.68,97,48,0.451450503735149,0.451450503735149,0.585711190021035,0.451827145932603,0.585711190021035,0.60219095426941,4505379979.9111,4505379979.9111,3590037.5069917,5465494307.46887,3590037.5069917,10969626610.2864,0.00240646437902702,0.00240646437902702,6.5721340334062e-07,0.00232275728961756,6.5721340334062e-07,4.92124528354115e-05,-8,15,6,-15,0,-4,105.374914905778,0.10378789985794,1.80920676649157,46.134772545535,89.1727591519733,1143850.01405203,11.1000630628839,0.00758529166422064,312,88.2619699988269,19939330,0.000648296140844302,0.000168416707283981,64.4538,3.99153512090701e-08,5.48226533118035e-07,1.49424561437517e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
13,5,0.18,7,10,0.18,6,6.53,8.73,3,0.22,0.18,12,7.84,12.6,1,0.22,0.18,7,1,0.22,8.29,93,60,0.492158740872416,0.492158740872416,0.382928841639987,0.415918244984025,0.382928841639987,0.743049289163943,6225485088.92199,6225485088.92199,1902552.60236553,4067606926.76694,1902552.60236553,16827359284.3158,0.00209170831365658,0.00209170831365658,3.5776203149027e-07,0.00275679222949432,3.5776203149027e-07,3.87108838539813e-05,-15,5,15,10,11,3,92.0872177529142,0.12438713401826,0.780176939080819,19.8945119465609,87.710239448906,1436597.31723884,11.6360560328661,0.0100408814579612,307.4,86.6244956210437,9010579,0.000679376731447612,0.000156501498405534,62.50275,8.8744567504009e-08,1.3963178794596e-07,2.59240215050305e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
19,18,0.72,7,2.85,4.19,6,6.81,7.1,1,1.41,0.18,7,10,11.7,1,0.22,13.5,20,1,0.22,5.6,79,3,0.808613888568648,0.808613888568648,0.496749402388794,0.407904485305187,0.496749402388794,4.2898200072676,25978009.4461139,25978009.4461139,3744020.39739333,3296750014.09562,3744020.39739333,23050012.4156716,0.0001891300354061,0.0001891300354061,1.3586091740592e-06,0.00168478225965597,1.3586091740592e-06,2.87613494229272e-06,-11,3,3,-3,-3,6,87.0689652228062,0.222463887743903,0.889891447864444,22.6922319205433,91.331323951488,1077618.52872819,21.3343010197194,0.00464517172318842,398.800000000001,81.0885837468241,4310648,0.000284942090431675,6.23075787125234e-05,48.23461,1.50442148294713e-07,3.54516552190653e-07,3.83247313553436e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
46,31,0.43,1,8.26,7.01,4,6.81,13.6,2,0.484,0.18,7,5.93,9.78,1,0.22,20,20,1,0.22,5.96,49,11,0.894585742792366,0.894585742792366,0.66657825404268,0.428493114080417,0.66657825404268,5.20194764461392,10892776.765171,10892776.765171,1967383.16169576,4053638924.9292,1967383.16169576,13943205.5004507,8.84503520526729e-05,8.84503520526729e-05,1.08851032237551e-06,0.0012800494182197,1.08851032237551e-06,2.55386282709141e-06,-5,3,3,-15,-3,13,88.3464173388627,0.257728100519307,1.13908424126348,29.0466481522187,86.3156101015311,886966.412303966,26.2734162224862,0.00518432897783704,369.900000000001,81.1333718377779,3920137,0.000202440070509507,7.88092316897257e-05,46.9774,2.00266946609318e-07,1.63447563373276e-07,2.74022376096639e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
43,14,0.462,5,4.14,0.18,6,10,14.4,4,0.22,0.18,6,8.96,18.8,1,0.22,20,13,1,0.22,0.5,75,24,0.31684081904327,0.31684081904327,0.381037945246285,0.352347618663037,0.381037945246285,1.67443186123215,915740166.908262,915740166.908262,697638.067123884,952602521.01488,697638.067123884,3403831.23966778,0.000354294297438084,0.000354294297438084,2.84948412581061e-07,0.000379907180597398,2.84948412581061e-07,6.70337200080355e-07,-4,-2,15,-15,-2,15,81.9943182831419,0.689910278788952,3.09065564847564,78.8117190361288,80.7666812270484,881290.156728275,19.7243048039722,0.00617985960307211,353.100000000001,81.7571184555835,3947998,7.51410713080024e-05,7.267660925563e-05,64.68041,2.58814355714624e-07,3.93195359869036e-07,4.04109689671195e-05,"HSOTA_COMP_Pin_2",180,1.8,0.8,0.1,0
