MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,av0,av2,av3,av5,av7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.06,9,2.15,4,20,1.97,0.353,17,2,3.03,20,1.98,4,20,2,1.49,16,0,7.2770830916982,282.199057138185,58.9604168544137,91.2489892741762,114.600278195253,337641628.998569,7721130.32950906,207373719.358399,12992563.8131897,8697523.27130779,2.77488556188997e-05,5.41946333452588e-05,7.5415423627772e-05,6.52725549811273e-05,6.02709460813932e-05,54.071040225682,97.9359385120745,324.130540728754,1.5098555906583,42.6511098882172,139898.231767184,27.209208000234,0.0212549111558582,2754.5,39.4292559279484,463009.7,1.29860613610968e-05,4.16114899266117e-05,72.2982,1.70773033556614e-06,1.40144706757239e-05,0.00448694057736737,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,0
0.06,20,2.02,4,20,1.96,0.339,20,1.99,3.4,20,1.94,4,20,1.94,1.21,21,0,6.51692072624392,282.031868919522,57.5183956726313,96.7799796904072,114.427707222237,134718746.528255,7794542.20159944,184941189.279903,10932696.8397398,8940417.00871187,2.30444680999221e-05,5.46000489724134e-05,7.25714719137765e-05,6.12653174571678e-05,6.05262459343825e-05,53.7600939193721,94.6791239965944,328.290015370659,1.38313116291025,42.7942582739618,127963.17484933,27.6052241432668,0.0188657531125711,2645.5,39.6304194998724,443699,1.22867802365938e-05,4.22217617965173e-05,70.89921,1.88350012424419e-06,1.34482174060177e-05,0.00439113513948997,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,0
0.06,20,2.77,4,20,1.96,0.339,20,2,3.4,20,1.91,4,20,2.01,1.21,23,0,6.23341014822521,281.490946630679,57.3844385135686,96.9730492609911,114.628336122305,100413591.494701,8206972.12458442,190930744.09602,11406991.8429217,9314944.40066301,2.34529337568655e-05,5.84362426771424e-05,7.59293927717214e-05,6.36070588306809e-05,6.59531097793712e-05,53.6089683719383,94.8970302474064,332.863754266928,1.36815855605047,42.9954957463707,135930.494263122,27.6514737401101,0.0189462713047778,2604.5,39.7458962229006,476794,1.30218170453459e-05,4.2932369203768e-05,69.71825,1.77605163748761e-06,1.3214856124672e-05,0.0042928759494843,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,0
0.06,20,1.83,4,20,2.08,0.353,20,1.93,4.38,20,1.72,4,20,2.04,0.903,29,0,6.25704333792194,283.079084949469,57.3929066612633,109.641762174957,114.701679181339,110724902.960331,7982494.33300833,150859422.084091,7175993.51328772,9274103.62228102,1.71820905807805e-05,5.97345957759377e-05,5.74698531710315e-05,4.69429482936674e-05,6.65587824364053e-05,53.6040590445606,106.92427278442,380.520867108482,1.22686181991895,43.096041674804,132243.629114285,28.7539840717769,0.0167879326001785,2692,39.9639221643769,470627.1,1.12436098822366e-05,4.71644208842262e-05,64.00834,1.72881028078409e-06,1.2867530561981e-05,0.00420518351160809,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,0
2.3,20,1.96,4,20,2,1.2,20,1.93,4,20,1.95,4,20,2,18.2,3,0,103.954676827577,223.129054271212,75.2294879047192,111.558750599923,109.190348526307,40995857.9832314,17311161.3810607,112373941.203199,25483309.3727535,26274026.1608659,0.000198352277544157,0.00015787452160263,0.000254400685236596,0.00021832464772097,0.000232169580310043,60.8192294233666,162.06278520719,362.840584329217,1.65733790922735,41.3208445662733,1640208.16938275,31.221787264665,0.0245757288017191,2706,39.311822419982,3672244,9.20074484648771e-05,4.40830208114718e-05,63.41416,1.13743087323722e-07,9.27686200084904e-06,0.00329539858379296,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,1
2.3,20,1.98,4,20,1.99,1,17,1.99,4,20,1.99,4,20,1.98,14.6,4,0,107.20537113388,236.222162980442,71.3334222395808,111.10478674254,110.803689475608,37086195.0886618,15733856.9531336,141440235.360562,22170529.9115691,22956046.6592173,0.000175836595007048,0.000139229255706898,0.000223534521959364,0.000188608957757181,0.000195688981672618,64.2803557915628,155.058060877766,398.004108211591,1.3269275004173,41.6049697736118,1247661.0291353,30.8859191218264,0.0244105763075109,2687,39.5815025493592,3202505,7.31491992607877e-05,4.35976854173632e-05,63.97106,1.47920160297171e-07,9.75182097450344e-06,0.00342235363121829,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,1
0.06,16,1.79,3.9,20,2,0.322,20,1.89,4,20,1.96,4,20,1.96,23.7,16,0,7.92290932847405,186.830729303793,45.1977273925673,112.609536614959,102.219342730958,3003265226.76384,22819430.6935944,997879424.468296,36210375.0133209,36709783.4392617,0.000393251658338056,0.00021274557882915,0.0005608373663365,0.00033125719225194,0.000337283594203569,56.4588557385604,99.6842442990413,274.571833434893,0.485332993801108,45.5123851369635,1539879.8438044,28.4334591634574,0.0216066129156919,2688,41.7315384729397,4241469,0.000140432500335298,4.34573123888919e-05,53.80842,1.27270083755858e-07,3.61988484966463e-06,0.00208106112039647,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,1
0.06,16,1.79,3.9,20,2,0.322,20,1.86,4,20,1.96,4,20,1.96,28.3,18,0,7.94125672147353,178.139337224064,43.1363674249944,112.748886334206,100.034170218334,3506608371.52085,24143340.340733,1091421422.10449,39084399.9876549,39491484.3059837,0.000463675723515445,0.000227134804659168,0.00062057590742449,0.000361755752181568,0.0003670485068617,56.6009301656477,108.318532859473,267.103326062822,0.431081655775893,45.6090324008807,1933198.14031426,28.4266635397121,0.0208733233343143,2637.5,41.6162081983816,4767085,0.000162248583731389,4.35980966114625e-05,55.38279,1.16600844465485e-07,3.1316375729859e-06,0.00196155238925028,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,1
0.06,13,1.48,4.02,20,2.02,0.138,20,2.05,4,20,1.67,4,19,1.95,18.8,25,0,7.94856444863503,193.11118513386,28.0209771587612,111.75821501923,102.334448933397,3438603073.30226,21058456.6849996,1910443832.79648,35513792.8081738,36486138.4843274,0.000307615117320093,0.000203635178673803,0.000523134965249179,0.000277225623084058,0.000316575229090873,56.2049175419749,103.866205400619,309.499978731273,0.400209545509011,46.2377819939411,1384222.83313922,27.4351307633115,0.0196311599495593,2588,42.4862362908366,4124700,0.000121154362856452,4.54943044165082e-05,52.27816,1.45770502423996e-07,3.69682852070452e-06,0.00194516909335679,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,1
2.5,20,1.93,3.4,20,2,1.2,20,2,4,20,1.97,4,20,1.96,13,2,0,111.137563330742,226.441319368018,81.7470579379899,110.769587697903,111.383989554042,31266768.0444557,19462803.8328629,92490139.8927984,20766605.0136958,21637376.110933,0.00015693678972734,0.000142407246955908,0.000204104690567408,0.000172669170461655,0.000180479111909718,67.0053800790084,163.903714797412,415.525748881967,1.45522174048114,41.272279016539,1176373.13218216,30.6022874961987,0.0267700464631735,2658.5,39.2789753942886,2982320,6.52474607721635e-05,4.35057039439149e-05,65.58998,1.61279207459928e-07,1.10326398396521e-05,0.00378733379362045,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,1
2.7,20,1.91,3.9,20,2,1,20,2,4,20,1.98,4,20,1.96,15,10,0,111.315576587496,233.332738949254,71.129213032725,111.154944410842,110.540747258241,29609261.9078747,16485169.6738339,130860140.059434,22567128.2874744,23351707.1987676,0.000163721442589926,0.000142783654479113,0.000238911736481227,0.000191711763612083,0.000197775261946585,64.4502890789297,156.628958450755,411.773421785899,1.16248158285375,41.9603231414119,1291315.66543564,31.1245883506915,0.0218270130187944,2687.5,39.9427978769868,3394835,7.49493161306633e-05,4.26948677758441e-05,63.2529,1.48081513083771e-07,9.50762927276e-06,0.0032858230676367,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,1
1.2,20,1.98,4,20,1.99,2.6,20,1.99,3.8,20,2,4,20,2,1.38,4,0,65.926515623983,277.882503048194,157.160816324237,98.5322951809382,114.17513416844,22444945.9147869,5033052.29101494,8235099.69349727,5164922.97764345,5310453.97292745,3.13633675403361e-05,3.11244644322221e-05,2.96887229363646e-05,2.9155817423502e-05,3.24868348119877e-05,77.1133738325332,314.321760909746,592.269232174823,0.779871671260194,40.3675777095746,252126.001683762,32.200621112022,0.0277955997547399,2738,38.1894196098546,475075.2,7.29206452053318e-06,4.19032829096673e-05,73.68465,1.22005102324262e-06,1.80932913115942e-05,0.00549615654866525,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,0
2.1,20,1.99,4,20,2,2,20,1.99,3.7,20,1.98,4,20,2,1.27,1,0,94.4653136006312,276.236226293864,130.109463280061,96.5903397476225,114.067068608987,10215644.9818493,4665816.77997977,10796084.7312871,4965990.31652375,4894830.35291184,2.79845930002751e-05,2.82887686976265e-05,2.74806748564414e-05,2.63638667065358e-05,2.93071409622195e-05,79.257528370133,277.770346877554,610.567559176632,0.689374234821498,40.4918877564194,201218.049473273,31.8719312248254,0.0297066826518685,2594,38.3515279654351,442297.8,6.58549415290156e-06,4.12734727068135e-05,73.47878,1.34015647805496e-06,1.88365880723332e-05,0.00542616816651287,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,0
0.616,17,1.86,3.75,20,1.99,0.503,19,1.91,4,20,1.9,4,20,1.96,14,15,0,64.2421360304579,229.29421984596,60.5243909930227,110.952362709917,110.448650378152,286803479.857416,17642074.8614279,345076966.566398,22575954.0362153,23447078.1044371,0.000245570677419301,0.000145773528392407,0.000262726083073284,0.000184262247185106,0.000198745087760319,68.692844382612,215.111423613296,478.702069671889,0.695685228120398,43.2189405508815,1712433.66069066,28.5532075256003,0.022687389761091,2683.5,41.004578130299,3810795,7.23698373245728e-05,4.29873327290767e-05,60.33944,1.53222157712715e-07,8.91391764580113e-06,0.00290301836002049,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,1
4.48,19,1.5,5.11,20,2.05,0.315,20,2.24,4,16,1.68,4,19,1.93,14.9,40,0,116.242808386843,234.216223698671,48.1445479678647,111.116054258858,107.303175877717,14870274.2378446,11982709.337691,540105675.605089,27978698.6989659,28924758.5989715,0.000111094075142888,0.000146910242297085,0.000292407348361448,0.000168811628855194,0.000238766260376394,64.7395607377237,345.097754133671,507.581005837122,0.342568906616981,44.8174959161731,3258209.80544759,30.604640171059,0.0175655052631055,2508.5,42.8135541055454,4792281,8.58310110269786e-05,4.34816300178613e-05,50.85145,1.20091591805909e-07,6.5168934786311e-06,0.00190320530188459,"PseudoTwoSt_Null_Pin_1",65,1.2,0.4,10,1
