MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS2,VDS3,VDS5,VDS7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,gmid_offset0,gmid_offset2,gmid_offset3,gmid_offset5,gmid_offset7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.233,45,1.42,0.711,1,1.03,0.15,30,1.7,0.482,2,0.587,0.989,1,1.03,48,41,22,0.364079922530519,1.09898272039462,0.402281999860631,0.742650719581105,0.799917930107415,2479513292.05173,2399929965.18161,4825397836.5504,10848494932.5583,3098040165.25964,0.000888279933109852,6.28758248922514e-05,0.00103539738146299,0.000241604402549847,0.000112153148676132,15,-4,-14,7,-15,55.0504039149329,44.3761768209264,81.7108721301182,4167.25447863603,40.6572997402496,309658338.190791,5.81410061832439,0.0063032618521797,333.850000000001,38.9583157162651,570181000,0.00020523620632833,0.000346258136174465,50.4108,8.25782125272984e-10,1.98895850023445e-05,0.00270238767994047,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.15,18,1.49,0.655,1,1.25,0.15,24,2,0.15,1,0.3,1,1,0.774,30,67,54,0.41977045820447,0.999412789832646,0.223611973523395,0.984339578193286,0.799346847846695,5632446069.49462,2898429854.12429,4002993885.18443,65928098996.7537,4181416621.78848,0.000633061885530847,8.37682535345172e-05,0.000796431606550848,0.000147600901631933,0.000107484810684256,-2,-1,-12,-12,-6,52.925752054378,56.7480395598275,103.883359515851,5298.05133530839,41.542720514311,300344035.821283,4.57433055211361,0.00656622738120568,310.200000000001,39.2120979632569,549811900,0.000155664375032333,0.000399940144235253,46.43409,8.53886261009046e-10,8.75387957388174e-06,0.00187294959280382,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.906,7,1.12,0.55,7,0.3,0.15,24,1.69,0.15,1,0.3,0.91,1,1.09,27,10,55,0.627208217705158,1.09568220745323,0.426890242499853,0.692289447585162,0.803525863200507,786476117.508534,2757400539.00826,3383181382.75536,53048238510.0618,3354468377.59757,0.000170412479010071,0.000113332793200035,0.000536070227471794,0.000126045746230553,0.000117312068316127,15,-1,-5,0,12,64.5947599784364,99.4568279320864,125.509691191219,6400.99425075216,39.4784093801055,498022317.045832,4.76056089132363,0.0112213848599352,-16.229422,38.9362347123126,628480000,0.00014727712025194,0.000492860486054274,37.62299,5.94486206678952e-10,1.22937097182579e-05,0.00326201142619231,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.906,7,1.12,0.55,7,0.3,0.15,24,1.69,0.15,1,0.3,0.91,1,1.09,27,10,56,0.627208217705158,1.09568220745323,0.426890242499853,0.692289447585162,0.803525863200507,786476117.508534,2757400539.00826,3383181382.75536,53048238510.0618,3354468377.59757,0.000170412479010071,0.000113332793200035,0.000536070227471794,0.000126045746230553,0.000117312068316127,15,-1,-5,-1,12,64.5947599784364,99.4568279337301,125.509691191219,6400.99425075216,39.4784093801055,498022317.054063,4.76056089132363,0.0112180556899569,-16.229422,38.9362347123126,628480000,0.00014727712025194,0.000492860486054274,37.62299,5.94486206666035e-10,1.22937097182579e-05,0.00326201142619231,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.589,6,1.13,0.793,6,0.3,0.15,31,0.899,0.15,1,0.3,0.778,1,0.72,34,19,11,0.655664940621643,0.998743297223238,0.249871066425443,0.975540025610604,0.799811197921931,1979147523.52506,1969359147.44921,5496721338.20152,65196553864.8566,6387501352.79512,0.000245706792445325,0.000102735952077748,0.000679927706835542,0.000145496012071527,0.000121897293141349,15,4,-5,-11,15,54.3537220628046,96.7211117289983,119.9475081582,6117.32291606818,37.5567969220695,535552816.790733,3.98234604222185,0.00983141267707251,395.650000000001,38.1169318010963,664159300,0.000162855380314028,0.000457016788126584,46.66175,5.71838226747075e-10,8.68093671426262e-06,0.00292507006788734,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.589,8,1.13,0.793,6,0.3,0.15,31,0.899,0.15,1,0.3,0.778,1,0.72,34,20,29,0.618970593712417,0.998751268647798,0.249264011180555,0.976340526835992,0.799798773029922,1766971139.56888,1971328785.9747,5507650223.13534,65264306141.5062,6394229733.48502,0.000281889876197696,0.000102862598583481,0.000681750915995069,0.000145690278813096,0.000122052892735235,10,2,-5,-15,15,56.061450716187,96.1185850515029,120.464834236901,6143.70654608193,37.230788105486,533626559.240555,4.14610901930955,0.00988990934397193,350.700000000001,38.1023656849494,668790900,0.000163286827337118,0.000458142212353412,46.30409,5.67899183024086e-10,8.98174686779385e-06,0.00296451569845113,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.329,6,1.13,0.793,6,0.3,0.15,31,0.899,0.15,1,0.3,0.778,1,0.72,32,21,42,0.530062887126303,1.09672438407454,0.407776661717391,0.736006846210196,0.802194659874245,4028798686.09417,1621999429.0605,4971184619.36945,57023070979.3965,4876584622.88566,0.000284009097250738,8.3323842089941e-05,0.000590982826468121,0.000137694655911217,0.000100294086505007,15,10,-5,-11,15,55.3904595624639,98.4611490572068,123.810139854057,6314.31713255693,38.3151969896797,517502021.675189,3.75450129844165,0.010036726403246,326.250000000001,38.3006058051832,650733800,0.000154585314533408,0.000469371709172994,46.45161,5.8081059912514e-10,8.39519189384408e-06,0.00248623352862942,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.15,8,0.3,0.7,1,1.1,0.15,25,1.92,0.704,6,0.57,0.809,1,2,50,32,36,0.580028337854225,1.09870253449505,0.544749434657647,0.595936810203933,0.800495716702382,19833927413.2609,2427900054.19636,5096655448.18972,4082283342.65573,3123989788.44363,0.000312067815053572,6.65623151341186e-05,0.000992440011010455,0.000345754688303712,0.000168824829746604,-15,-11,-13,-9,-3,50.465946345516,60.7410539238104,95.3125318747002,4860.93912560971,40.0218812364822,419798625.345875,4.7679513420336,0.00695841093721866,321.900000000001,38.124114081835,658731900,0.000203273035203061,0.000401581385848965,50.28906,6.70297643830151e-10,1.42326574938256e-05,0.00258566965232443,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.409,6,1.13,0.677,7,0.3,0.15,42,0.757,0.15,1,0.3,0.778,1,0.72,34,20,50,0.563824980661242,1.09596997328817,0.392884421975546,0.744928167745267,0.802948413977006,3039650922.65223,1997801050.19845,4650344559.81637,57771991564.6615,4974266409.65978,0.000265487105359873,0.000101242056371235,0.000629674385592055,0.000139921409660036,0.000102723931805142,15,3,-5,-4,15,58.2346551289134,95.1679521250267,120.869597889044,6164.34949234125,39.0174234392494,529304148.038255,3.97552260715494,0.0107815093650159,310.8,38.1663004196177,672251300,0.00016358205375163,0.000460239917405241,45.43047,5.77820175038143e-10,1.69086342169944e-05,0.0030173717135209,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.15,1,0.925,0.7,1,1.33,0.15,47,0.79,0.15,1,0.3,0.863,1,0.738,34,34,54,0.743437562659414,0.999483661021433,0.242068695872664,0.965758413859874,0.799204663195377,26214882312.2924,2565460922.47332,4438584373.67859,64348870898.8687,5262415797.55457,0.000158543501056542,8.37902182201429e-05,0.000702777617680747,0.000143076713008424,0.00011244990934165,-13,2,-15,-14,-11,48.815828778788,83.0281451092456,122.087409932492,6226.45790655709,40.2348781270525,432207761.430041,3.72379430151559,0.00783771698533875,308.300000000001,38.6929378797048,635533000,0.000153104624540395,0.000428276012384322,47.14589,6.46852672416005e-10,8.82202590801351e-06,0.00245477154398854,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.645,10,1.13,0.76,8,0.3,0.15,23,1.27,0.15,1,0.3,0.77,1,0.72,29,19,63,0.539362173040229,1.09582218267353,0.428785453114672,0.709183511192912,0.803285058422852,1171370445.42551,1499729674.3031,4497055753.39396,54645294419.7785,4765292733.11307,0.000245002207809522,9.53006246148732e-05,0.000540732775735221,0.000130692697357472,9.62744980981585e-05,15,3,-5,-3,15,64.7687647043971,96.3537287864192,134.721082489618,6870.7752069705,39.3833117536832,463700095.855686,4.51042126635639,0.0113701384167182,269.95,38.4682069080458,648342100,0.000141543438797615,0.000472374080357993,45.04501,6.63566358944001e-10,1.27449831059218e-05,0.00323158123662082,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
1,7,1.12,0.74,6,0.3,0.15,24,1.62,0.15,1,0.3,0.721,1,0.72,35,12,50,0.720720648350788,0.998756729361592,0.23404250085547,0.981962676459166,0.799669606266776,837857219.286376,2254811330.65745,4572326771.65532,65733349396.407,7301150581.27541,0.00020555456868149,0.000110501544146469,0.000754790817067345,0.000147038949946764,0.000130550182073293,15,-7,-5,-1,11,53.7186508872445,92.0546013937529,109.174362631873,5567.89249422552,37.6313984575582,536117745.412059,4.77253810880542,0.00976359266529859,-1.767788,38.1791853355972,635821700,0.000171291480751311,0.000434131350199843,44.19646,5.7357463905513e-10,9.80043828587629e-06,0.00303042725200242,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
1,7,1.12,0.55,7,0.3,0.15,24,1.15,0.15,1,0.3,0.861,1,1.09,27,10,47,0.643573875559081,1.09542366616572,0.443511723941082,0.691835457596753,0.803747520096871,675064302.612025,2804967965.52272,4409992540.91741,53004241904.1951,3702732105.68677,0.000162434737417679,0.000115758095102587,0.000497044786041034,0.000125918349517013,0.00012302552723266,15,-1,-5,-1,12,61.5315133479853,113.552931457575,139.597067632158,7119.45044924005,38.5636849211605,579961410.847759,4.41117784724216,0.0117573251358584,-13.228688,38.17922818196,712979500,0.00015021794977366,0.00052924662046893,38.98696,5.13330650647623e-10,1.21058143109798e-05,0.0034930620895689,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
1,7,1.12,0.55,7,0.3,0.15,24,1.15,0.15,1,0.3,0.861,1,1.09,27,7,13,0.643573875559081,1.09542366616572,0.443511723941082,0.691835457596753,0.803747520096871,675064302.612025,2804967965.52272,4409992540.91741,53004241904.1951,3702732105.68677,0.000162434737417679,0.000115758095102587,0.000497044786041034,0.000125918349517013,0.00012302552723266,15,-1,-5,-1,12,61.5315133479853,113.552944606649,139.597067632158,7119.45044924005,38.5636849211605,579961478.005472,4.41117784724216,0.0112352911299344,-13.228688,38.17922818196,712979500,0.00015021794977366,0.00052924662046893,38.98696,5.13206969922266e-10,1.21058143109798e-05,0.0034930620895689,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.15,7,0.388,0.476,1,1.44,0.227,21,1.15,0.15,1,0.366,0.936,1,1.14,39,21,37,0.588898526420531,0.998769997761781,0.309961770427862,0.959548244199597,0.799908347051022,18721018290.6046,5038894733.1429,4275164011.62651,62907256728.104,4498572175.07501,0.000315909416940279,0.000124834917198891,0.000653114627052257,0.000168909932429245,0.000158703486216951,15,1,-14,-4,-11,48.2723728047844,94.681386921638,122.220592742371,6233.25022986093,38.7813616273446,616352078.253073,3.730847088799,0.00964958676643473,333.450000000001,36.9345584999812,795625400,0.000191463210362185,0.000537927773899999,46.23948,4.64241683795958e-10,6.16414410479382e-06,0.00244716891182684,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.15,14,0.566,0.664,1,1.51,0.15,20,1.68,0.426,3,0.482,0.721,1,1.62,44,24,50,0.442382523027704,1.09821993347743,0.501134944153018,0.658588846936308,0.800789396879358,11323457625.693,2616600163.18732,6140356774.74995,11516615660.3158,4558943252.43299,0.000493110312658803,9.27864320617254e-05,0.000887918759616527,0.000278242492025814,0.000186241503853321,15,7,-15,0,-3,52.1199721539534,76.6068323250035,118.398612497128,6038.32923735351,39.6051323474792,538800088.193822,3.95902664805379,0.0088545869816841,300.600000000001,37.1408211890514,832734900,0.000206862246310282,0.000462179997523465,47.8036,5.2428874595698e-10,1.45264288005409e-05,0.00242305876249826,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
1,7,1.12,0.55,7,0.3,0.15,24,1.15,0.15,1,0.3,0.721,1,1.09,35,10,59,0.720720648350788,0.998261493578635,0.248485478307279,0.981231775212707,0.800102711361854,837857219.286376,3875137897.28746,5644491929.88659,65673041512.6846,7247523558.00596,0.00020555456868149,0.000168461469247449,0.000692469965695429,0.000146865168414682,0.000195181574965374,15,-1,-5,-1,15,51.4945339077874,115.299940405362,134.20393561303,6844.40071626453,36.6515264088161,800021345.541797,4.39384683392583,0.011547919002147,-18.51916,36.78070713652,931188800,0.00020407677134987,0.000536490246562833,36.5822,4.24240000205698e-10,1.1311560411551e-05,0.00323420841564392,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
1,7,1.12,0.55,7,0.3,0.15,24,1.15,0.15,1,0.3,0.721,1,1.09,35,6,10,0.720720648350788,0.998261493578635,0.248485478307279,0.981231775212707,0.800102711361854,837857219.286376,3875137897.28746,5644491929.88659,65673041512.6846,7247523558.00596,0.00020555456868149,0.000168461469247449,0.000692469965695429,0.000146865168414682,0.000195181574965374,15,-1,-5,-1,15,51.4945339077874,115.29994018706,134.20393561303,6844.40071626453,36.6515264088161,800021344.02708,4.39384683392583,0.0117690527092421,-18.51916,36.78070713652,931188800,0.00020407677134987,0.000536490246562833,36.5822,4.2422517012077e-10,1.1311560411551e-05,0.00323420841564392,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.4,7,1.25,1,47,0.63,0.22,15,1.71,0.37,4,0.393,0.23,2,1.32,47,10,32,0.570810822302648,1.09103010044684,0.612374006205853,0.599968130791972,0.808072488477177,3233406367.26249,687633025.820159,4485888782.07699,12646610982.1039,25981272646.9619,0.000359319936398107,0.000630649897443911,0.000684456678481272,0.000291097681103928,0.000656568801552178,2,0,-14,-4,-1,60.259731216408,112.732781668082,97.0881503514426,4951.49566792358,35.4883357109383,1304542500.23266,8.70496869609535,0.0195072243595469,-6.348298,32.6383475744355,1123503000,0.000340352615254679,0.000821098494089085,42.11441,7.30648868898946e-10,1.69710963610409e-05,0.00785989824615896,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.4,7,1.25,1,47,0.63,0.22,15,1.88,0.37,4,0.393,0.23,2,1.32,47,11,53,0.570810822302648,1.09127166896174,0.606617950027413,0.600073106251455,0.80783032750798,3233406367.26249,687818740.42194,4275420900.52284,12650505581.7857,25987079608.5353,0.000359319936398107,0.000630866106983233,0.000704494874807082,0.000291206576493331,0.000656769601904991,2,0,-14,-7,-1,60.8608497157618,112.661385689769,96.499576659404,4921.4784096296,35.750334994006,1304470462.16723,8.769177840596,0.0208662989808506,-8.24273999999999,32.8790168456576,1117338000,0.000340549497630762,0.000810688265605885,41.2533,6.67395193548132e-10,1.676878175081e-05,0.00763134078074756,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.554,20,0.3,0.807,47,0.3,0.15,20,1.71,0.393,4,0.3,0.281,1,1.39,50,10,42,0.660787990884103,1.09236582245571,0.513205323319888,0.646753226313001,0.806516973612125,2320404594.87657,1061207897.61293,5823174737.28835,13450144472.3819,21708243027.5964,0.00027100498622031,0.000395364596973629,0.000842239561449536,0.000261159780572422,0.000346551634201789,13,0,-2,-4,-7,60.0939051621115,110.98144086134,104.477905538828,5328.37318248021,37.7420041444535,1060345887.6974,6.13801189311327,0.0175855177150013,-11.590194,34.4291882334453,998209400,0.000281007738895465,0.000586706275430566,39.73173,3.35214232134109e-10,1.92518396862845e-05,0.00636083311388103,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
0.15,20,0.3,0.599,1,1.75,0.15,48,0.577,0.15,1,0.657,0.15,1,0.695,49,75,22,0.467079494992435,1.10020364056704,0.450325103520514,0.714105664008086,0.797186912479483,13326032547.4209,3445907127.53199,6872861751.70037,52871247746.8719,53906059075.585,0.000477558578548524,0.000132301259049942,0.000892775777081761,0.000262245582594255,0.000280926296518764,-4,-3,-15,-15,-13,44.1015296610552,86.8554541617618,137.556023483925,7015.35719768015,32.3188844692712,802322985.050967,3.40685338692466,0.00961977527302303,321.300000000001,29.8978342389851,1270667000,0.000271689729587864,0.000570080095970399,53.01538,3.34306474506116e-10,3.81509611490155e-05,0.00625745742411099,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,2
0.202,8,2,0.469,1,1.85,0.15,50,1.41,0.15,1,1.69,0.15,1,1.8,50,36,39,0.442383520606362,1.09785480173884,0.548408713036069,0.573321221302821,0.800495916864117,6403576887.04095,5162504844.58542,4048690857.08501,36346850170.3344,39573824700.3019,0.000641663598114597,0.000165804162717045,0.00110870539934159,0.000419556237440991,0.000482504258112125,-2,15,-3,-15,15,49.8370579599509,61.4277880587895,133.862620119585,6826.99362609884,32.2472923505429,606084364.624843,5.18597146154894,0.0119452870480303,314.400000000001,30.005498125303,1320771000,0.000290194572970782,0.000532189582500261,46.85163,4.20426535535108e-10,2.16451630343029e-05,0.00478104877553776,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,2
0.15,1,0.962,0.517,1,1.61,0.15,28,1.17,0.15,1,0.664,0.15,1,0.854,50,76,39,0.783594839850521,1.10009450971392,0.466723798125042,0.689005581523107,0.797270755413084,27143271362.1858,4520515517.27909,6009553418.85542,50478972218.6684,52021686656.2394,0.000174912349578814,0.000140303390150185,0.000855584335218749,0.000250359709306288,0.000326846655010938,12,-15,-15,-15,3,40.1971226604971,80.532407856495,150.205723394636,7660.49189312643,32.5148239652922,744003702.859775,3.45895070794598,0.00970896022728743,309.300000000001,30.1337798718396,1387685000,0.000271722433629582,0.00056233007644169,50.5294,3.63571194393977e-10,3.95624750909984e-05,0.00639504887657305,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,2
0.628,21,0.724,0.273,24,0.941,0.15,29,0.491,0.58,1,1.13,0.853,46,1.83,40,6,28,0.7399831240051,0.909957826690538,0.521712324831627,0.910350441694729,0.787530497434145,1538032690.9132,13965232843.147,9647535828.26048,10288387226.7991,4992192055.2918,0.000396998434574773,0.00350745578483895,0.000670675334579014,0.000228921197167394,0.0114508137330011,-1,2,-5,0,8,41.0147474510023,5.54308310124454,8.65554928028181,441.433013294372,27.5152865534165,826397867.566355,9.96328339454419,0.0175041838705411,-56.3767743502902,30.6256176941764,1290424000,0.00438489179944775,0.00194507063858332,36.00878,5.04476139512224e-10,9.6793858435334e-05,0.0158643906376562,"PseudoTwoSt_Null_Pin_1",22,1.8,0.8,0.05,1
