CURRENT_0_BIAS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_5_2_L_LOAD1_PMOS,MOSFET_5_2_M_LOAD1_PMOS,MOSFET_5_2_W_LOAD1_PMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,gen,index,VDS0,VDS17,VDS5,VDS8,ft0,ft17,ft5,ft8,gm0,gm17,gm5,gm8,gmid_offset0,gmid_offset17,gmid_offset5,gmid_offset8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
10,1,2,2,1,1,0.3,1,2,1.4,0.306,50,2,82,55,0.599530464104104,0.215711564816397,0.664271027503581,0.955333779503211,600260370.100022,1417628161.62315,708150034.66323,525422135.273324,7.02444841929369e-05,6.80352899944502e-05,6.13290842171099e-05,0.000244587295386041,8,3,-5,15,73.811655484437,59.750437846298,129.969507019994,3314.22242900983,47.401130531462,73422795.2548356,10.0448992030781,0.140832468873507,319.800000000001,45.4299085294846,159709700,7.22837875644855e-05,0.000378657531518686,52.35544,0.140832468873507,5.48425026583366e-06,0.00137999920240228,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,1,3,2,1,1,0.3,0.995,2,1.24,0.323,50,2,81,63,0.5473202543416,0.216101174668395,0.68514643610992,0.958715460403903,509512815.486364,1420889291.10765,748864291.408255,507281497.353166,8.45339718572376e-05,6.82257507624589e-05,5.80396433965533e-05,0.000244710866443618,3,3,-15,15,76.1419634778083,59.2877430685301,129.214177291685,3294.96152093796,47.2526674278298,73141026.3356307,10.9377877105016,0.138569259290216,304.600000000001,45.4133904283572,159406600,7.25683436606367e-05,0.00037804895952406,52.62345,0.138569259290216,5.17389703347748e-06,0.00130408425236617,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.752,1,2,1,1,0.3,0.997,1,2,0.261,50,1.94,37,39,0.661754440126147,0.215707629441829,0.731763166420845,0.947457664079342,1225537557.16496,1418420417.9807,818049606.981907,592294798.211527,5.76152691560482e-05,6.81336027296677e-05,5.19497339032768e-05,0.00024354328174257,-15,-15,4,0,62.8454037056202,53.5559195699407,134.34380251645,3425.76696416948,45.7871276476168,65966276.5921698,8.29180318145577,0.148323343505115,338.900000000001,45.3547423362352,165474900,7.24545342973074e-05,0.000367075526369464,53.81375,0.148323343505115,4.37528028828904e-06,0.00112827120730408,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.87,1,1.44,1,1,0.3,0.964,1,2,0.261,48,1.97,39,47,0.751971954155473,0.214972807995515,0.721914756238704,0.948536262493499,1107646657.38471,1412054096.90858,857465122.559667,602898930.811484,4.52004807051369e-05,6.77482011152974e-05,5.25155010381107e-05,0.000241934485450991,13,-8,3,4,58.4101524209931,50.982537025112,136.303863084695,3475.74850865973,44.535508607742,62279444.6709902,8.0832369753707,0.149182610442999,330.000000000001,45.2921541167279,166506600,7.18578744629337e-05,0.000361279775544204,54.35199,0.149182610442999,4.56285726266825e-06,0.00117833276744661,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.752,1,1.58,1,1,0.3,0.997,1,2,0.237,50,1.94,39,52,0.702763035336811,0.215423237740542,0.730960688210932,0.939817846586585,1340626453.57407,1416135233.49975,816823649.879253,624553613.927004,5.11589590666045e-05,6.80060653533057e-05,5.1853105393155e-05,0.000243607862173665,-15,-15,4,-8,60.9739006044103,54.0978235954212,135.261737400883,3449.17430372252,45.2598068080068,66458118.6625178,7.84673690141322,0.149902235643591,326.900000000001,45.2584145619963,166166400,7.22635558692983e-05,0.0003645795085254,53.94162,0.149902235643591,4.31339323311575e-06,0.00114223786745282,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.87,1,1.44,1,1,0.3,0.957,2,1.22,0.261,48,1.97,38,63,0.751971954155473,0.214972807995515,0.678349112336646,0.947927783753223,1107646657.38471,1412054096.90858,796559783.7684,604327571.676605,4.52004807051369e-05,6.77482011152974e-05,5.834907471459e-05,0.000242564819355315,15,15,1,15,61.1352653671744,50.9824563880868,135.747747577402,3461.56756322376,45.2126834502468,62290065.5157454,8.13344207577579,0.149352697358508,323.100000000001,45.1593281901635,165855800,7.18702424425043e-05,0.000366794723845492,53.78887,0.149352697358508,5.57834005033175e-06,0.00137027891058195,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.752,12,0.3,1,1,0.3,0.982,1,2,0.261,50,1.88,42,63,0.541935552359905,0.216840428984153,0.731935863053782,0.94819834249783,935708359.222035,1427704091.53665,842890760.445472,613946824.048007,7.91090337126801e-05,6.86642927480213e-05,5.27724011998529e-05,0.000245466037101411,-15,-14,4,-15,69.3559232212032,58.253275647054,135.786834919756,3462.56429045378,46.7310513105792,72501986.2258744,8.76091319441073,0.147860602762457,322.500000000001,45.221496642474,169000200,7.32117236635562e-05,0.000372261880069341,54.02991,0.147860602762457,4.37682875537915e-06,0.00114720559650239,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.789,1,2,1,1,0.3,0.997,1,2,0.261,49,1.92,41,63,0.67039738560883,0.215576175679258,0.731082314973,0.948624724728037,1138454055.83838,1417192659.34523,817009518.27263,607760978.910613,5.62547664336717e-05,6.80537858511284e-05,5.18677547850661e-05,0.000242904807726766,-15,-15,15,-8,62.4566750811779,54.1105438878188,135.858025278672,3464.37964460614,45.7183695892477,66532043.4207933,8.23539677246944,0.14909825259617,315.1,45.3661290594631,167045300,7.23269317178102e-05,0.00036637564070354,53.92709,0.14909825259617,4.32947840537878e-06,0.00112946195361507,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.679,7,2,1,1,0.774,0.941,1,1.43,0.2,50,1.2,17,14,0.432029868331944,0.149616471017157,0.808788155347623,1.00963669584664,641065317.627365,873569544.722202,1042671665.39843,1068323933.52283,0.000136502379048298,9.70953555179927e-05,4.64345066085925e-05,0.000242950358717888,-3,15,-6,-11,69.6656708514197,65.3893159542936,155.772931320052,3972.20974866133,44.1766332048166,84038948.5809027,10.3998682683965,0.162882916541505,418.300000000002,43.4203627438782,200200800,7.56005394985007e-05,0.000369272685685339,58.19603,0.162882916541505,3.07665934087153e-06,0.0010531938374595,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.924,16,1.84,1,1,0.3,0.904,1,2,0.218,42,1.8,20,20,0.40313936025774,0.218130763945018,0.718571096342991,0.941292713783901,292862715.060864,1438515764.51353,965667425.580949,834885833.955302,0.000156771779647223,6.92993508314591e-05,5.55927557298011e-05,0.000246852537214408,-5,1,-6,-10,78.3186317881508,60.8494064834443,146.246425830022,3729.28385866556,46.1350313202363,76854200.1366746,16.0093122900392,0.155794630187675,372.000000000001,44.5104241415748,184712600,7.42954707929213e-05,0.000371770826378923,56.23319,0.155794630187675,4.96894160477157e-06,0.00131327903293288,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.679,7,2,1,1,0.774,0.941,1,1.43,0.2,50,1.2,19,34,0.432029868331944,0.149616471017157,0.808788155347623,1.00963669584664,641065317.627365,873569544.722202,1042671665.39843,1068323933.52283,0.000136502379048298,9.70953555179927e-05,4.64345066085925e-05,0.000242950358717888,-2,15,-6,-11,69.6656708514197,65.389316066885,155.772931320052,3972.20974866133,44.1766332048166,84038948.7256062,10.3998682683965,0.162882294079695,362.800000000001,43.4203627438782,200200800,7.56005394985007e-05,0.000369272685685339,58.19603,0.162882294079695,3.07665934087153e-06,0.0010531938374595,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.514,6,0.3,0.963,1,0.486,1,1,2,0.241,42,1.9,24,23,0.583346636636131,0.176087751461577,0.743561630244385,0.990930948943216,2202890682.93322,1165475213.65227,831082271.599422,747079798.100019,6.87181528771636e-05,8.25382304532298e-05,5.32015955482152e-05,0.000244304606834852,-14,15,4,-11,61.8712303150038,59.6966916421239,140.763871559262,3589.47872476118,44.4198806221717,75535654.5277772,7.28980973688614,0.158207460416377,357.100000000001,44.0803365093214,178111900,7.44308214329298e-05,0.000367566480664218,56.70226,0.158207460416377,4.39196559477328e-06,0.00126729433640882,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.562,5,2,1,1,0.33,1,2,1.6,0.245,49,1.28,22,32,0.443935183370472,0.21119028725382,0.657163493939541,0.965179596852285,970865204.611543,1381265293.48831,696464862.183079,914040012.411704,0.000130815819346955,7.25334729196869e-05,6.84304029791741e-05,0.000244499080537087,-15,-3,11,4,72.3678443190859,66.6235652481033,146.053172019063,3724.3558864861,46.2070046729294,85965614.2870288,9.18709965114127,0.155401849385817,350.400000000001,44.2810266478791,188455100,7.59010842722414e-05,0.000396891038260623,55.23815,0.155401849385817,6.15782961497169e-06,0.00162516168801641,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.924,50,1.84,1,1,0.3,0.806,1,2,0.2,42,1.8,19,50,0.340418580430822,0.219410079767993,0.699673651967353,0.932592466470904,169583246.294045,1449501572.51162,1162685804.40131,884007977.027362,0.000204746882505495,6.99641777361745e-05,5.95758067254862e-05,0.000250633822519938,-1,1,-4,-11,76.4232801115065,43.7929113102141,143.871833916348,3668.73176486687,45.5021181170619,56158738.9140974,26.7512242710497,0.152847505510615,344.500000000001,43.7986168309452,184497000,7.54335606244689e-05,0.000352149570159588,57.96322,0.152847505510615,5.7850936772591e-06,0.00153182625423343,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.506,17,1.15,0.948,1,0.3,0.968,2,1.27,0.241,44,2,23,36,0.386753109627,0.217043586990306,0.700986812266444,0.949496307754715,821041506.807692,1588119082.42583,816724861.250286,710942794.742653,0.000166735063751062,7.31920850009076e-05,6.36656393268075e-05,0.000255977967451779,-7,-11,12,12,70.7591713885042,54.0336545764721,132.767280399259,3385.5656501811,45.6515666163646,72144973.4024236,11.334136050004,0.152780331928779,343.800000000001,43.9080289904044,177269000,7.85403467174759e-05,0.000392582648450685,55.10895,0.152780331928779,5.63905752257399e-06,0.00148658917084032,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.752,21,0.534,1,1,0.46,0.932,1,1.38,0.15,37,2,23,41,0.443000822005542,0.183462702654849,0.807703371297623,0.93767320461628,579516984.422384,1144764841.90968,1060682862.22548,1002666370.65685,0.000121564399958218,8.01827989841608e-05,4.51903103178469e-05,0.000247237282936087,-13,15,-6,-15,72.5024680059518,67.8692848203118,144.840271440641,3693.42692173633,44.4364104278488,86040323.3114977,9.77014554651055,0.155598986376176,338.200000000001,43.5068725880166,183619200,7.45726951788495e-05,0.000353288580624536,59.12728,0.155598986376176,3.23550633149039e-06,0.00104160147645038,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.924,16,1.84,1,1,0.3,0.858,1,1.79,0.277,42,1.8,23,46,0.40313936025774,0.218130763945018,0.729589483304392,0.960839944022468,292862715.060864,1438515764.51353,1092043658.75894,717967009.756677,0.000156771779647223,6.92993508314591e-05,5.39520024317412e-05,0.000244281788605532,-5,15,-3,-15,77.3285831877189,58.7446683898365,144.764888969644,3691.50466872593,45.9873099729266,74185323.0157713,16.268820485825,0.152798170829497,336.600000000001,44.5057720108767,182815400,7.42849121452268e-05,0.000368409545609018,56.92137,0.152798170829497,4.73418526051039e-06,0.00127657563951034,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.679,1,1.45,1,1,0.699,1,1,2,0.2,50,1.27,24,60,0.698085649359238,0.153495603330941,0.735724358606115,1.00099227438445,1619967853.84339,900780473.500081,819268145.176783,995122232.43907,5.16077202740952e-05,9.10021652718374e-05,5.22669762231408e-05,0.000238437462527353,-15,15,-6,-10,59.6441461919296,62.861469264915,154.204701113423,3932.2198783923,43.6632606246735,77845523.0025073,6.49379704025311,0.162171750828528,323.8,44.0148765153493,190961900,7.28450745020681e-05,0.000368716311024582,56.40068,0.162171750828528,4.49853659783783e-06,0.00131025091620351,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.679,1,1.78,1,1,0.699,0.948,1,1.54,0.2,50,1.27,22,62,0.662716455748017,0.153681726020541,0.780236298687027,1.00139312560814,1498174940.80322,902262815.530214,982523595.435657,995505730.51663,5.72208291692382e-05,9.1185990366881e-05,4.69251981347098e-05,0.000238527334514701,-3,15,-6,-11,59.2140976383138,65.0402852334341,155.838074513691,3973.87090009913,43.2731631669923,80743645.412598,6.54841965668053,0.165656429776117,322.6,43.8208000186287,193463700,7.30259128430068e-05,0.000361686087317324,57.83761,0.165656429776117,3.83251060269207e-06,0.00113789285360533,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
9,0.679,7,1.82,1,1,0.35,0.941,1,1.07,0.268,49,1.2,22,63,0.430402523699402,0.195887078592315,0.851293082607753,0.987009279086082,637427690.255142,1258861835.61364,1107905117.23789,818629490.260291,0.000123184217335784,6.90097304819746e-05,3.76243983855223e-05,0.000216733006883172,-2,15,-6,-2,68.2331986436209,65.8656612986557,153.666364872243,3918.4923042422,44.4900046584262,75813139.5428675,10.255935842233,0.160563801956704,322.4,44.0563572693417,176874100,6.77074572056124e-05,0.00035894946746953,60.50365,0.160563801956704,3.15410833225172e-06,0.0010887518853202,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,1,46,1.22,1,1,0.774,0.858,1,1.63,0.185,50,1,15,21,0.366194559817145,0.149314422832537,0.753723306565864,1.00615353050259,193105558.347518,870638815.38247,1141131645.01867,1302864799.49098,0.000181724247871512,9.66371324265568e-05,5.19521183857658e-05,0.00024036259521537,7,15,-3,-11,75.0410254148548,53.3687960199041,161.271236226417,4112.41652377362,44.1675342087285,68207955.5159401,21.8099766162185,0.162736302930785,392.900000000002,43.0248834339834,206112600,7.51793740280718e-05,0.000368424038041136,60.08102,0.162736302930785,4.38749750283407e-06,0.0014011344439735,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.751,35,1.22,1,1,0.774,0.858,1,2,0.163,50,1.13,17,35,0.36340285892078,0.150532042462143,0.719698942601879,0.987094952718566,335610552.126255,881151337.653174,1071331760.79354,1259625586.99245,0.000181487453098785,9.81667207458949e-05,5.87692130825789e-05,0.000246959851635667,-5,15,5,-15,74.5540687098734,56.0360259965976,155.878312623919,3974.89697190994,44.1242760933045,73184999.698937,16.8466791979903,0.160396256133952,370.700000000001,42.7247690937009,203582500,7.68255761490261e-05,0.000372360946028686,59.32825,0.160396256133952,5.3532421593766e-06,0.00163632347735543,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.877,45,1.22,1,1,0.774,0.867,1,1.63,0.185,50,1,17,36,0.359509304536529,0.149934841594729,0.760159486565284,1.00630867594959,236891276.056227,875970692.03261,1130718708.57696,1309198064.27184,0.000186039543797336,9.74099002334e-05,5.2116770433069e-05,0.00024159371430914,7,15,-3,-14,73.465706418824,52.1271441061417,159.806761359096,4075.07241465694,44.0316834359714,67347899.740584,20.2958818482962,0.162686159354975,368.500000000001,42.9461666354283,206469200,7.59995819672011e-05,0.000369183352970517,60.10129,0.162686159354975,4.31621258046411e-06,0.0013808822128637,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
10,0.877,50,1.05,1,1,0.3,0.867,1,1.61,0.15,50,0.482,19,49,0.359882333182719,0.219393140947447,0.758781577506312,0.936267614349336,241689614.139797,1449612490.51303,1128076231.23395,2632747288.79862,0.000183892190692363,6.99874557465273e-05,5.13396770487805e-05,0.000227738629548792,7,15,-9,-14,73.9699810053911,59.0630189035396,163.784967546505,4176.51667243588,44.1009864834982,75743193.5075301,19.5054284751707,0.158295535014003,346.000000000001,42.9203889696759,210040000,7.54360690283674e-05,0.000366539774938776,66.58729,0.158295535014003,4.76348478517907e-06,0.00137398288614443,"Cascode_Null_Pin_1",22,1.8,0.9,0.1,0
