MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_11_1_L_gm2_PMOS,MOSFET_11_1_M_gm2_PMOS,MOSFET_11_1_W_gm2_PMOS,MOSFET_12_1_L_gmf2_PMOS,MOSFET_12_1_M_gmf2_PMOS,MOSFET_12_1_W_gmf2_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_18_7_L_BIASCM_NMOS,MOSFET_18_7_M_BIASCM_NMOS,MOSFET_18_7_W_BIASCM_NMOS,MOSFET_22_2_L_LOAD2_NMOS,MOSFET_22_2_M_LOAD2_NMOS,MOSFET_22_2_W_LOAD2_NMOS,MOSFET_25_1_L_gm3_NMOS,MOSFET_25_1_M_gm3_NMOS,MOSFET_25_1_W_gm3_NMOS,MOSFET_59_2_L_HSBCM_PMOS,MOSFET_59_2_M_HSBCM_PMOS,MOSFET_59_2_W_HSBCM_PMOS,MOSFET_60_2_L_gma_NMOS,MOSFET_60_2_M_gma_NMOS,MOSFET_60_2_W_gma_NMOS,MOSFET_9_2_L_gm1_PMOS,MOSFET_9_2_M_gm1_PMOS,MOSFET_9_2_W_gm1_PMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,RESISTOR_0,gen,index,VDS0,VDS11,VDS12,VDS17,VDS18,VDS22,VDS25,VDS59,VDS60,VDS9,ft0,ft11,ft12,ft17,ft18,ft22,ft25,ft59,ft60,ft9,gm0,gm11,gm12,gm17,gm18,gm22,gm25,gm59,gm60,gm9,gmid_offset0,gmid_offset11,gmid_offset12,gmid_offset17,gmid_offset18,gmid_offset22,gmid_offset25,gmid_offset59,gmid_offset60,gmid_offset9,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.794,1,1.48,0.533,1,0.342,0.215,7,0.575,0.85,1,1.36,0.85,1,0.627,0.85,69,0.954,0.85,3,2.4,0.703,1,1.29,0.85,284,1.22,0.04,4,0.742,1.56,1.56,1,2.5,66,52,0.0598610150372968,0.373853754231904,0.420034231862684,0.132304465512098,0.0529534570998837,0.346074005427356,0.299524597986878,0.479545298922342,0.0792538462597899,0.0529613820123217,263414877.951567,1388817934.51978,11780814565.6658,229486734.613246,241288977.110412,42816017.1155581,1377947551.61299,538151416.164991,11966899.7729575,241315930.1889,5.10993091613074e-05,1.53586116387906e-05,0.000662397353887868,3.22285783162156e-05,2.41031176977093e-05,3.66308666976361e-05,0.000553542761065219,2.50897865055976e-05,4.78970883103974e-05,2.41049529492711e-05,15,15,15,15,15,15,15,15,15,15,82.3983808021288,710.225282372853,6861.34559735215,61.7521103761694,52.6479249539953,233290.991357941,64.2576271815261,0.00464617227642839,918.200000000003,100.046520579903,2253778,5.47457727259249e-05,0.000323051503623842,50.33875,1.21070241952601e-06,4.76424276603271e-06,0.000388901964399113,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,1
0.547,5,1.11,0.28,2,0.72,0.214,22,1.09,0.85,11,1.29,0.792,31,0.986,0.85,1,0.946,0.85,485,0.282,0.333,1,0.856,0.285,15,0.965,0.04,444,0.574,1.56,1.56,9.53,2.5,100,23,0.0365874831923923,0.338787696949664,0.579723951395691,0.461870516645898,0.054462423741709,0.540726235285495,0.299953105508842,0.41712852181619,0.432969415638477,0.0545617438860131,65938253.5127315,4869112089.50946,9305727887.36488,119737604.194083,86675554.7847925,1352776379.41613,539056089.996301,4027763025.15919,1071038314.28053,86772003.3135163,0.00034889796563789,0.000116920418484529,0.00293699163997416,0.000137552537301308,0.000218115875117035,7.57951903593859e-05,0.00354249266743085,7.12100271404399e-05,0.000151535805433544,0.000218307547904021,15,15,15,15,15,15,15,15,15,15,90.8015406398075,2376.0349529746,8625.59296771667,77.63033670945,45.7050750415148,5417248.96576243,61.8745678772789,0.00110916939761296,1088.2,99.3489750434306,19665950,0.000379992233067425,0.00049551244893661,45.93049,1.47015352520622e-07,1.5855443992685e-06,0.000244742818367782,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,2
0.547,5,1.11,0.28,2,0.671,0.214,22,1.16,0.85,11,1.15,0.85,31,0.984,0.85,1,0.946,0.85,485,0.123,0.345,1,0.856,0.253,15,0.965,0.04,444,0.574,1.56,1.56,9.53,2.5,100,27,0.0370672775696936,0.339415511866488,0.579539477886331,0.455982071856827,0.0549302924879804,0.540100057179791,0.300024589131033,0.430709720675853,0.414619506537094,0.0550332673703308,60315734.6314864,5022048113.77443,9578742777.51579,128946781.316064,79209094.0607975,1349549142.54134,875760647.715562,3966955549.399,1269975483.57421,79300609.191056,0.000347436524958947,0.00011376301162925,0.00324978926606008,0.000137091480421794,0.000216649775974198,7.55713037871518e-05,0.00325200966086122,7.39424853978625e-05,0.000166464530949117,0.000216845558820435,15,15,15,15,15,15,15,15,15,15,92.2037477393471,1979.64845410508,6658.67444954166,59.9280700458749,45.7448179375391,5039235.03471707,61.3611323233201,0.00110704171596858,1081.6,99.1798637801783,16949790,0.000424253358743864,0.000493127364598584,63.64209,1.21006737827607e-07,1.27743073446707e-06,0.000189989052830297,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,2
0.547,5,1.11,0.28,2,0.671,0.214,27,1.16,0.85,11,1.04,0.85,31,1,0.652,1,0.874,0.85,816,0.123,0.345,1,0.856,0.349,15,0.965,0.04,433,0.698,1.56,1.56,10.9,2.5,74,35,0.0369006335870706,0.349073825428743,0.579966445473207,0.444516167061473,0.0556970109511798,0.530369366939174,0.299579960526879,0.426859964490364,0.425967054165695,0.0557932972437461,63470713.7705744,5357413854.91286,10191562719.742,145488841.649031,84820537.4315159,2236385768.2329,795304287.755881,3897475146.75095,901516661.308758,84912199.1253262,0.000387534124889962,0.000124072448600872,0.00433530923281657,0.000148877090025191,0.000244695291140149,8.89674511079341e-05,0.00482682561508839,7.22278346616174e-05,0.000155344865075926,0.000244899786458662,15,15,15,15,15,15,15,15,15,15,85.6663970330042,1903.65712505656,7003.7144621947,63.0334301597523,43.9737235394611,6408339.69195134,61.6675639700483,0.00197373344884003,1064.6,99.1062008805193,23576820,0.000561055140270332,0.000581407005823375,44.25456,1.48648422774254e-07,2.39266922386433e-06,0.000440985320257603,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,2
0.547,5,1.11,0.28,2,0.671,0.214,27,1.16,0.85,11,1.15,0.85,31,1,0.652,1,0.946,0.85,817,0.123,0.345,1,0.856,0.329,15,0.965,0.04,444,0.574,1.56,1.56,10.9,2.5,100,54,0.0375622698045714,0.356691164570769,0.579866567481283,0.444003330949201,0.0556969562648425,0.522753614078614,0.299680954950765,0.430217786808138,0.421265127128693,0.0557928670558675,64344316.4299488,5362179590.30851,10181331040.272,139759888.156065,84820789.5962308,2147801880.13915,793905658.81886,3958080319.6025,980040449.436564,84912094.7169049,0.000391968476712769,0.000124100685949373,0.00432950547641759,0.000154559310542982,0.000244696657258122,9.1552557056497e-05,0.00482152752395139,7.37231233738207e-05,0.000161205415801373,0.000244900357759189,15,15,15,15,15,15,15,15,15,15,86.9600849717057,1764.40718049118,7183.64954837455,64.652845935371,46.4856426783979,5857051.64520318,61.6921157361295,0.00149704436250787,1046.6,99.602059062401,23846540,0.000553259635867486,0.000574271373031477,43.07568,1.33467261027536e-07,1.96505375430644e-06,0.00034740389779947,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,2
0.547,20,1.05,0.28,2,0.671,0.214,22,1.16,0.85,13,1.36,0.85,31,0.99,0.85,1,0.946,0.85,485,0.123,0.346,1,0.854,0.233,15,0.965,0.04,374,0.723,1.56,1.56,9.53,2.5,70,50,0.0413096837021331,0.338157178498603,0.580348710664639,0.451302899493493,0.0549357300260447,0.541353632503142,0.299210989217448,0.437779153647645,0.404510666881654,0.0550258439640105,65574146.2079993,5044037377.25487,9624471597.60966,116289884.42877,79478822.2146422,1356009853.35913,879994879.699054,4068013745.96944,1432133683.0353,79559271.0809146,0.000375573045044786,0.000114463695861117,0.00327053695264591,0.000164276983344584,0.000219116263736586,7.6019572170822e-05,0.0032738056655682,7.66275066555883e-05,0.000177803295269379,0.000219289661994735,15,15,15,15,15,15,15,15,15,15,84.1886112232754,2118.45427178112,7829.83214616529,70.4684893154876,47.2477640972549,5447238.99118504,62.1650864070822,0.00341813058386606,1027,99.0667260581546,20133060,0.000428554525481543,0.000501868800859493,45.13538,1.44714519246756e-07,3.69100724589538e-06,0.000509109801578977,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,2
0.547,20,1.05,0.28,2,0.671,0.214,22,1.16,0.85,13,1.36,0.85,31,0.99,0.85,1,0.946,0.85,485,0.123,0.345,1,1,0.233,15,0.965,0.04,374,0.574,1.56,1.56,9.53,2.5,57,34,0.0413614448502483,0.338157386359374,0.58064415366715,0.451384429680736,0.0549357720802812,0.541353425347266,0.29891552482985,0.421817004728794,0.420460949969901,0.0550258855314019,65633752.3261971,5044034806.48348,9624936425.01998,116450664.193476,79478822.4325868,1356008785.73089,879904946.906205,3804425079.10956,1434842730.65945,79559270.7445224,0.00037585330337541,0.000114463612897813,0.0032706745844395,0.000164601666260319,0.000219116175134835,7.60194980741439e-05,0.0032738247589208,8.16915704313857e-05,0.000177983544675234,0.000219289572116785,15,15,15,15,15,15,15,15,15,15,81.5222557986777,2159.08990979546,7884.00294266938,70.9560264840244,44.7057798168245,5551904.28765407,62.1300162562348,0.00483205356026125,1011.6,99.1343439621,20273000,0.000428568248629968,0.0004973649205703,45.38836,2.99103191882486e-07,4.64688204600799e-06,0.000701741407629686,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,2
0.85,470,0.143,0.85,739,0.1,0.0983,913,0.567,0.825,241,0.267,0.663,152,0.33,0.444,522,0.1,0.578,953,0.69,0.638,967,0.1,0.11,913,0.278,0.768,1000,1.03,1.56,1.56,18.6,2.5,61,0,0.0592668299456162,0.727571383008625,0.579877825129417,0.579956974986219,0.0535938661156789,0.152414589976777,0.299892869514451,0.227013877324569,0.450727424377557,0.0536258372961307,111185015.772212,156668615.141941,17040424861.1005,93437786.3519627,104582396.658832,396957045.362033,1408285477.54996,239984901.890698,570826602.064659,104621674.893184,0.000903480693402541,0.000380906924637458,0.0468530793686083,0.000489518590878651,0.000431160296989575,0.000409319118945809,0.0309546474561708,0.000547435951960173,0.000608903334282089,0.000431284950273881,-6,1,-15,14,-1,12,15,-12,15,1,73.0624220881469,1217.8313961704,1463.25342509756,13.1692808258781,73.926965610619,25393279.4508654,82.2225266231828,0.00159612565235675,1381.6,95.362708989682,30510630,0.0034752045768565,0.00234386423065145,44.81171,9.1680193059119e-08,3.09830798841393e-07,3.62492299996742e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,470,0.1,0.85,739,0.1,0.102,1000,0.447,0.825,241,0.267,0.568,152,0.33,0.444,877,0.1,0.757,953,0.69,0.638,838,0.1,0.04,913,0.278,0.624,1000,0.821,1.56,1.56,20,2.5,68,1,0.0541653683191141,0.747079228679954,0.579728706519141,0.582276900869442,0.0528250251855383,0.132909568028579,0.300062409279989,0.237989595157226,0.304164498193968,0.0528468967387777,134702318.624395,161574757.794975,16192706852.6192,93807223.591342,132634031.208893,287217579.761779,873796628.267542,274928050.827051,713268292.461564,132668220.3013,0.000946872486542039,0.000399383080880319,0.0396981821515542,0.000492130765996203,0.00046777008956591,0.000447590638543606,0.0253360935526739,0.000581252250081712,0.000577497222772443,0.000467864143266154,-6,1,-7,15,-1,12,15,-12,15,1,63.9819622204168,937.046510425191,1731.97183069763,15.5877464762787,68.0716871284941,15992149.0410553,78.2574539261277,0.00223713740685112,1110.4,95.387251079803,29558780,0.00284442462978683,0.00232025511182105,44.10255,9.1198711889944e-08,1.39860173831496e-06,4.07443663715257e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,653,0.108,0.828,682,0.1,0.1,593,1.04,0.452,410,0.1,0.713,326,0.137,0.272,1,2.4,0.507,921,0.744,0.638,922,0.1,0.159,913,0.1,0.316,1000,1.34,1.56,1.56,19.9,2.5,100,8,0.0785504143261727,0.466798582427892,0.579885690184888,0.552702185073141,0.0532092282633463,0.412957188585201,0.299816437587024,0.231834097796423,0.503360774903821,0.0532242652914156,124105830.521237,179404441.281072,18304658282.8693,243662766.566607,99756228.0083743,6350276958.38696,1968641235.63317,255080645.219096,1001864197.06411,99774488.0909856,0.00107308037076312,0.000413431934241614,0.0621959132679371,0.000648746648687787,0.000457547302235045,0.000259099723324572,0.0409904281540599,0.0005715579654771,0.000641066802823106,0.000457611121621319,0,8,-15,15,4,7,15,15,15,3,88.574886565349,1033.79497860302,1187.61970153381,10.6885773138043,84.9166888569637,32426901.56932,75.4340215685204,0.0010864980519545,1065.6,95.1639261244566,37251900,0.00522780987211777,0.00481169599729755,45.33404,8.49965346068861e-08,5.66221103431019e-07,3.84173096296681e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,347,0.244,0.826,591,0.1,0.105,967,0.567,0.654,306,0.3,0.692,289,0.299,0.401,1000,0.1,0.451,940,2.4,0.638,801,0.1,0.0921,913,0.1,0.545,1000,0.717,1.56,1.56,19.2,2.5,66,20,0.0554727752524869,0.761104910901127,0.57993230750969,0.574267690414453,0.0507796996405456,0.118883603687037,0.299907028900976,0.238171329510303,0.414736608877984,0.0508200521627906,73762832.6044334,185450201.040713,16249903351.7291,94118454.4615813,70021808.695146,284116431.995416,1079035167.34468,275523508.091016,1394177830.6012,70055608.50561,0.000961090866801586,0.000372232115164819,0.0501857568558826,0.000519541087972344,0.000461129981995045,0.000434356875066796,0.0483769689014823,0.000557400341284403,0.000611481638643871,0.000461307694256891,1,-15,-2,3,4,-9,14,-3,15,4,76.6014587527208,805.619742014904,1120.81836625105,10.0873652962595,73.6711151186754,18961410.4938546,83.1676360671626,0.00111855896260158,1054.4,95.0691638187073,26380060,0.00392273788425934,0.0027985915284165,52.2303,8.0333877729944e-08,7.13837744849011e-07,0.000115858577794115,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,195,0.298,0.805,665,0.1,0.0957,1000,0.43,0.656,160,0.137,0.829,86,0.246,0.399,1000,1.26,0.306,750,0.866,0.638,934,0.1,0.481,913,0.139,0.85,1000,0.396,1.56,1.56,19.2,2.5,100,13,0.055513429977761,0.387168477079376,0.419818383130493,0.213529726009054,0.0466415029349318,0.332824837095244,0.299872542971478,0.436732525037704,0.199141055270573,0.0466470424256483,205031265.197391,232104000.6652,28958274747.8163,363915777.249679,183333458.467575,80404919.4820231,5046531535.02758,313294765.875834,397394759.878599,183348467.940119,0.00113495585919703,0.000543408697186019,0.0730764287022017,0.000820244707830339,0.00052596420502256,0.00072212484503965,0.0592326269502498,0.000721948531503773,0.000726240927204238,0.000525994283213531,9,-2,-6,-4,-5,-10,13,2,15,6,58.9927916104344,1963.40529351814,1934.18676809537,17.4076809128584,58.4887688143793,35540315.1833563,78.9279819962477,0.00297308180835754,1049.8,97.3319133481429,35011420,0.00301689410915199,0.00212213118882106,45.09632,1.28856908529111e-07,1.34794776032732e-06,5.93160785631874e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,653,0.108,0.828,682,0.1,0.0988,773,0.779,0.628,410,0.1,0.85,311,0.1,0.272,273,2.05,0.316,921,0.744,0.638,939,0.1,0.181,913,0.1,0.316,1000,1.34,1.56,1.56,19.9,2.5,100,21,0.0740615688213264,0.740590531798865,0.579893477059897,0.56045126194328,0.0558429715371096,0.139402202744058,0.299833352978592,0.230247425178006,0.510130421298954,0.055856567947928,93527048.7053486,174995480.903488,17945378254.7804,154146947.971715,78184992.409655,130385563.665057,3637713106.58109,250067548.76772,905353782.717932,78198006.8991243,0.000997322774103214,0.000394719941485798,0.0584065377130967,0.000594452922846417,0.00044136078929761,0.000462891559225511,0.0451399589120443,0.000565113974419047,0.000629382891863788,0.000441413997208825,-6,8,-15,15,4,7,15,12,15,1,90.3832817478486,970.61737500647,1120.27476413401,10.0824728772061,85.0748221287295,27610453.9537096,76.6760411315034,0.00103150908734969,1033.4,94.9947263124095,31867650,0.00474104672357385,0.00407105721268589,41.76911,6.4260119707699e-08,3.77923083154375e-07,3.87397032610148e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,653,0.108,0.828,720,0.1,0.0988,773,0.715,0.628,399,0.101,0.606,245,0.218,0.272,273,2.05,0.4,921,0.744,0.638,962,0.1,0.181,913,0.1,0.316,1000,1.34,1.56,1.56,19.9,2.5,100,22,0.0667808616687073,0.740669316496024,0.579863754994782,0.570416360871938,0.0523083709231557,0.139323765170361,0.299880751327391,0.229530664163711,0.518109581837771,0.0523277456047642,147915984.770427,169822968.035056,17335482874.3796,154779815.14279,129414833.796479,130144323.134438,2446873922.81948,247817026.042706,911165124.01878,129443705.691421,0.00103872205006842,0.000397770461034632,0.0512986091362786,0.00058200480483015,0.00046669150081403,0.000461986270666853,0.037766136645329,0.000571213854959009,0.000634305925727307,0.000466776192391987,-6,8,-15,6,4,7,15,12,15,1,92.6323653768928,996.690675886161,1314.51882211735,11.8306693990561,84.2933036261195,24472337.0895469,77.3072188737895,0.00119906553033767,1029.4,94.986608477393,32276160,0.00409226548109464,0.00319943211755825,44.1736,6.78409567503301e-08,5.10791044148196e-07,5.4529886311272e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,470,0.1,0.85,739,0.1,0.0983,913,0.567,0.831,286,0.267,0.636,152,0.33,0.444,613,0.1,0.578,979,1.41,0.638,967,0.1,0.04,913,0.278,0.768,1000,1.03,1.56,1.56,18.6,2.5,76,41,0.0618410104795023,0.734503192590925,0.579789978082042,0.577375451326634,0.0532651473350267,0.145484058242778,0.300035585145682,0.227913475261896,0.307814984696691,0.0532913618340954,120322311.695283,156586745.493183,17026119681.0051,84361884.9362775,110104608.214966,354786829.813107,963819061.511873,242771788.510084,661717708.326476,110138550.357044,0.000924862408247332,0.000380539436456253,0.0468039267912094,0.000509685224559279,0.000432185532378765,0.0004140064194776,0.0376658174568536,0.000556892901459788,0.000535282242301756,0.000432288646812507,-6,1,-15,14,-1,12,15,-12,15,1,66.3666925579627,833.655835442902,1419.00838073704,12.7710754266333,76.4767272911838,17418991.8671538,84.1223292194171,0.00158080400952576,1012,95.3030402188011,29649760,0.00348245065621105,0.0024864559868852,42.27752,1.11569014308593e-07,9.34138185191002e-07,1.99448747600917e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,609,0.113,0.85,697,0.1,0.109,395,0.827,0.694,247,0.13,0.614,256,0.165,0.309,672,1.23,0.704,921,1.6,0.638,909,0.1,0.181,913,0.1,0.316,1000,1.11,1.56,1.56,20,2.5,100,37,0.0512064824299961,0.760855002634895,0.579992309319237,0.583375568512705,0.053240506863889,0.119138269728386,0.299865228375456,0.23219953422157,0.514886150079447,0.0532549985053476,136486263.711496,165337597.349731,14343320912.7488,159036456.070931,139894864.032488,82168306.1368442,527047848.214825,256241292.06346,912309621.786628,139918667.804355,0.000905163049346865,0.000390277855011123,0.0265125626718487,0.000458584667420383,0.000461501784308447,0.000459946078689826,0.0237720647332187,0.000567333546153795,0.000635416657595735,0.000461563697460841,-4,8,4,15,12,-15,15,-9,15,9,99.7290997709056,1436.46123348244,1899.01152177487,17.0911036959738,82.9095433755353,20511528.3481657,81.834054433347,0.00151150186451975,1006.6,95.3276471255715,27116380,0.00237986795490462,0.00384149486396878,43.82411,8.6526101700657e-08,8.56370010007545e-07,9.51321724048659e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,276,0.3,0.801,655,0.1,0.0984,992,0.561,0.656,247,0.135,0.829,112,0.157,0.317,1000,1.84,0.306,685,0.586,0.638,929,0.1,0.414,913,0.1,0.749,1000,0.867,1.56,1.56,19.2,2.5,100,45,0.0965116035999718,0.786325559744039,0.579794188408124,0.543128603508248,0.0634223850045898,0.0936682630385659,0.299896989661383,0.226719567918871,0.529427036609329,0.0634361941800564,188966002.774228,177735641.696409,16895751755.4361,201546440.151908,147032233.482553,33799162.1772064,4583216689.34102,239076222.27213,371673470.067064,147054604.90351,0.000914886065708445,0.000361748021848519,0.0498929662910614,0.000590678354462638,0.000387252335116525,0.000417749597487762,0.0345044857551251,0.000522975079361315,0.000558126561665955,0.000387294467918384,-9,-7,-13,-2,-7,-15,13,7,15,6,79.9460547729913,1478.79435732769,1548.56045320508,13.9370440788458,82.0546297416543,34610506.3962617,84.2935390928629,0.00174320352580371,996.400000000003,95.313237007594,36243350,0.00390075719732548,0.00284507490876849,46.00954,1.06508375647286e-07,1.36916793908759e-06,4.65983410360971e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,352,0.298,0.832,807,0.1,0.0988,751,0.807,0.85,405,0.1,0.85,276,0.164,0.52,470,1.57,0.315,1000,0.702,0.638,992,0.1,0.121,913,0.308,0.617,1000,0.909,1.56,1.56,20,2.5,96,35,0.0682146286372703,0.728397179058901,0.579858938672183,0.57251359439478,0.0553143933423682,0.151596585907558,0.299902231988838,0.228860261742017,0.469791952352019,0.0553379689285213,100444392.282041,161376128.750458,16703271056.391,102370144.073328,88639591.7991568,65719752.3822323,3392496643.25652,245720050.748119,526274070.594527,88663897.0865579,0.000987958219806588,0.000416309576082722,0.0536276999579985,0.00056045802418969,0.000450045429269976,0.000476401506081911,0.0419813423737466,0.000581628050259132,0.00065495089733279,0.000450139435910517,-15,5,-2,13,-3,-6,15,-12,15,2,86.6924520584183,858.0866380314,1046.0227349121,9.41420461420888,81.6620711957033,22106620.4978834,83.9831649772739,0.000577409455480289,990.400000000003,95.0462096565492,26948360,0.00429378175390305,0.00355868617444493,41.83501,7.30685064663349e-08,4.786602198395e-07,7.04689805567926e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,442,0.164,0.708,605,0.1,0.0954,960,0.588,0.85,189,0.103,0.84,91,0.233,0.311,662,1.5,0.428,1000,1.5,0.638,976,0.1,0.446,913,0.184,0.713,1000,0.501,1.56,1.56,17.3,2.5,100,52,0.0842142711972555,0.770071232397274,0.57982184270332,0.562468325709774,0.0617560817963478,0.109922295624419,0.300013045995617,0.219969241049958,0.539141919653839,0.0617776278537052,156680711.675151,214958042.947596,16708446004.9614,158020114.250582,129751674.460365,59125770.2738808,1406768344.07667,218658202.784042,272718851.66266,129782577.543881,0.000814398838159173,0.000346617708194478,0.0482850421074389,0.000480553548709976,0.000357344252762529,0.000394064047093809,0.0419319830177664,0.000481759944747486,0.000516989672731693,0.000357405978003214,11,15,-5,11,4,15,15,9,15,-15,72.0855413662078,1347.10391921934,1562.4263785011,14.0618374065099,72.1850060412878,29607437.1594118,80.475117558162,0.00201988034550529,989.200000000003,94.9252401904582,34339920,0.00366309739694143,0.00237103360829916,53.58587,1.03352626609782e-07,9.4733854961282e-07,4.08269238300063e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,470,0.143,0.85,713,0.1,0.103,913,0.567,0.85,155,0.267,0.663,88,0.33,0.626,522,0.1,0.638,953,0.964,0.638,967,0.1,0.11,913,0.278,0.595,1000,1.13,1.56,1.56,18.6,2.5,100,57,0.0648557618334572,0.707562543594635,0.579937532885962,0.571859499981653,0.057509978320995,0.172422986849512,0.299871082466139,0.226285071254445,0.42655519492784,0.0575327625285658,155367106.505964,161114871.8542,15680152777.6736,120552171.704415,143890905.297919,261150800.67077,1000533909.70936,237737491.307656,563461264.150736,143928729.739591,0.000863132689560659,0.000383971532422316,0.0443036745505357,0.000478982267987946,0.000408210539850353,0.000402186042133412,0.0316473398237353,0.000539858526054926,0.000600090001163715,0.000408289725679805,-11,6,-15,8,-1,12,15,-12,15,-10,80.6105914253377,1309.44554935116,1540.42349949793,13.8638114954813,84.831194639801,26150071.9573533,80.7778229404581,0.00179741953400942,978.400000000003,96.6490924522057,30762780,0.00332838988867094,0.00210935919168963,44.03395,9.90367827166189e-08,4.74538076932485e-07,4.68855031963145e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,516,0.1,0.827,722,0.1,0.0948,1000,0.573,0.809,161,0.337,0.663,115,0.33,0.62,857,0.1,0.458,1000,1.94,0.638,898,0.1,0.04,913,1.34,0.687,1000,1.03,1.56,1.56,20,2.5,68,53,0.059594736415317,0.726895924890414,0.579827216117475,0.57618278754511,0.0559789529823652,0.153092294350279,0.299983168645939,0.234321400163679,0.274362203449434,0.0560021566899265,133840759.580133,172857587.037367,19382935515.4787,108480310.463371,128599266.154553,197595751.063156,1261396296.02792,263024812.476032,153562461.736475,128633973.981708,0.000922440671013114,0.00040906436362694,0.0587706247938231,0.000501326944045973,0.000447748903788769,0.00044674411842947,0.0527787729398437,0.000582814990568419,0.000560829450881329,0.000447839309988117,-4,15,-2,15,-9,4,14,-8,15,4,68.212537264664,585.915962440764,1134.97314899971,10.2147583409974,80.9301410746637,15262196.8064485,83.4771797618966,0.00187388548800099,952.000000000003,95.2338368557117,29564280,0.00434140667058305,0.00220406296648759,41.93395,1.29124970768736e-07,5.11154015324089e-07,1.05157600900352e-05,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,277,0.247,0.647,841,0.1,0.0935,790,0.81,0.85,391,0.1,0.85,276,0.277,0.787,469,2.4,0.441,1000,0.372,0.638,1000,0.1,0.235,913,0.1,0.426,1000,1.83,1.56,1.56,12.8,2.5,59,6,0.0627406637069436,0.738270556594207,0.579393116678495,0.614739612409049,0.0506295161910948,0.141725750506466,0.30040979109476,0.208240929776065,0.557879096434042,0.0506907057773734,52415571.6221743,172533905.370144,11475381926.5692,77875140.009787,46553838.7439476,20952278.9154554,2172177912.92036,185211723.958014,526294304.367205,46587553.2627973,0.000674440375498618,0.000293876116155176,0.0338553701849959,0.000367861862496983,0.000306769311247447,0.000308245003517483,0.0213648405447206,0.000388468380917286,0.000409478596911099,0.000306949261258586,-7,-4,-15,9,-8,15,13,-10,15,1,84.0997470516495,858.088419541596,1162.66708535517,10.4640037681965,75.4485898922911,13461837.8211574,91.2695148995545,0.002690278079169,1130.6,90.2335237311808,18240120,0.00261469515933818,0.00268268528138958,47.79068,1.55711173962369e-07,4.90921372447911e-06,0.000177547469528694,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
0.85,177,0.303,0.703,847,0.1,0.1,846,0.781,0.828,667,0.178,0.631,497,0.411,0.722,699,1.54,0.608,1000,1.07,0.638,885,0.1,0.288,913,0.1,0.387,1000,0.855,1.56,1.56,13.7,2.5,59,10,0.048240728038869,0.745167388996318,0.579300239338086,0.621905524761705,0.0455115563237548,0.134828709078106,0.300590829102754,0.212472818499703,0.602220113896497,0.045603136681614,34441898.4334951,159787890.193986,10848931091.2829,47009853.7486158,33379581.4716804,25062725.6593954,830584452.570393,196971597.942456,426505674.338664,33416439.8138964,0.00070064177080805,0.000307963056403945,0.0346206868315754,0.000360490642375183,0.000340391255293083,0.000330698833844357,0.0258634115020545,0.000375429738256331,0.000397145407590616,0.000340736655460674,15,14,-13,-11,10,15,13,-15,15,4,73.4908772245232,815.943998738642,1201.27964991575,10.8115168492417,68.5910326907088,13229676.4347141,92.2530420907625,0.00317196191872759,1106.2,89.4499510047685,19477490,0.00270232525254299,0.00232471140318122,42.72869,2.20542785223303e-07,5.65864532839938e-06,0.000226435436669004,"HoiLee_AFFC_Pin_3",22,0.9,0.3,120,3
