RESISTOR_0,MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av17,av21,av23,av8,ft0,ft10,ft17,ft21,ft23,ft8,gm0,gm10,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
2.28362,2,1,3,2,1,9,2,33,10,8,50,10,10,50,10,5,50,10,12.5202320381611,10.17414,3.588408,16,22,16.92058,208.9802,216.0003,305.6592,240.189,870.132,2033865,621966000,1659208,44769070,1509054000,16580430,0.001431822,6.723341e-06,0.0162726,0.004454657,0.0004256081,0.0001518827,51.7919132190584,2.31040484716372,2.51505869209725,298313.547262331,34.29939117347,35229.994761651,313.160644477491,0.0258334073852855,-80.0164332,103.714305582067,38350.64,0.000169426750779678,0.000206843132184995,58.98135,1.91111546551813e-05,0.00952556269877644,0.0237618148128711,"Leung_NMCNR_Pin_3",180,5,2,50,0
2.745988,5,1,9,5,14,10,4,50,10,8,50,10,10,1,10,2,50,10,21.53711,22.03923,6.766497,17,8,17.81525,450.8091,130.4003,292.2044,411.6176,616.0693,3156157,213737000,1677604,273860300,565938400,13081850,0.000714981,3.967291e-05,0.0002558208,6.306188e-05,0.0004335374,0.0002084961,65.2918069405264,1.61491208805191,3.66947116389116,74859.2939132531,37.2559570706846,45570.1009967139,294.810726059959,0.0277699332117932,-47.7445815,105.856868147317,103546.3,0.000313536853965742,0.000120779371850064,46.81635,1.22947521700358e-05,0.00775078301153763,0.0217667192196731,"Leung_NMCNR_Pin_3",180,5,2,50,0
1.751623,8,3,7,2,14,9,2,50,10,8,50,10,10,50,10,8,50,10,12.5202320381611,19.05985,6.085,18,4,124.8337,456.5057,225.6003,337.3296,196.4011,530.2315,2311326,225912700,1673717,25022000,1244192000,17099670,5.312908e-05,5.454911e-05,0.01154095,0.004394191,0.0005482408,0.0001721843,64.1504292057229,1.65441559970498,6.37943498031081,44016.4858904022,39.4159781396783,42198.3623016157,334.394179755805,0.0619143790370215,-22.0802395,115.406128460101,162717.1,0.000283405628140706,0.00012645174636244,43.35218,1.3440548868065e-05,0.0091354368075475,0.018472719248712,"Leung_NMCNR_Pin_3",180,5,2,50,0
2.28362,2,2,3,2,2,9,2,39,10,8,50,10,10,50,10,5,50,10,12.5202320381611,7.628984,3.588408,17,36,16.92058,219.6996,165.6003,296.0592,242.1309,765.9435,2031451,464382200,1659208,53743600,1486530000,18594620,0.001159113,1.428499e-05,0.01301818,0.005041268,0.0004107201,0.0001549136,55.1961563726677,2.38714032607489,3.08133281514734,98482.0011491983,41.3679951291276,36403.9012593991,309.13090166717,0.0307392006743122,-76.5427773,107.869785958397,46990.34,0.000169444496979442,0.000176686870934727,75.60833,1.87895912939494e-05,0.00952993902074156,0.0181570602034009,"Leung_NMCNR_Pin_3",180,5,2,50,0
1.635086,4,1,10,5,11,8,8,50,10,8,50,10,10,7,9,8,50,10,12.5202320381611,19.05985,4.201232,17,9,63.50062,420.3276,80.00031,366.5258,390.2345,1087.585,2146527,190375100,1666747,53648920,713272800,4531158,0.000451288,6.912918e-05,0.01090611,0.002819694,0.0004281145,0.0001285125,58.9031444152825,2.3481171809527,4.29559523849266,91848.1495182027,38.9399685056277,41691.7534004218,295.446923777449,0.0301163444203489,-65.980266,109.718534869413,76270,0.000197282191965046,0.000164846182305294,42.84822,1.36116755013091e-05,0.00845380909035922,0.0233730942652921,"Leung_NMCNR_Pin_3",180,5,2,50,0
1.751623,2,1,10,2,11,10,7,50,10,7,50,10,10,50,10,10,50,10,12.5202320381611,22.99312,7.223582,22,33,79.25378,70.29822,305.6004,394.1333,252.2445,957.6768,2941840,427152100,1685178,55310480,1579780000,7215528,0.001317443,6.890608e-05,0.006221271,0.003518106,0.0005259482,0.0001535529,67.1010907428421,2.40972251041438,5.43786186043079,33951.8789585914,42.3040813635098,73393.7787707046,344.851850052392,0.0654147746000944,-17.0166645,115.167624619577,165622.9,0.000338415077778136,0.000119265436045634,61.71881,8.21512532875583e-06,0.0090126696385227,0.016238681230764,"Leung_NMCNR_Pin_3",180,5,2,50,0
0.265,10,2,10,2,1,10,2,34,10,8,50,10,10,50,9,8,50,10,12.5202320381611,22.99312,5.513913,20,62,194.2766,1024.691,108.8003,504.64,262.5833,531.4306,18383440,332656300,1675127,63281640,1899886000,22163820,0.001071081,5.446196e-05,0.01130807,0.006169153,0.0004490996,0.0001269041,62.4799063262398,2.92951679898364,6.23276058495948,61061.4732177575,37.7497096994352,67845.4774582362,334.298317928101,0.0291445502205422,-50.273575,114.642947228146,144346.2,0.000257325248548287,0.000136230279167562,34.67048,1.0906052402961e-05,0.00928748575977163,0.020839072967777,"Leung_NMCNR_Pin_3",180,5,2,50,0
2.962509,2,1,10,2,6,10,2,49,10,8,50,10,10,50,10,7,50,10,12.5202320381611,7.628984,12.59393,32,23,19.1233,289.0151,44.00053,330.6696,228.1676,568.4638,3472378,304669000,1720725,19112300,1595986000,41579900,6.290447e-05,0.0001222939,0.001623454,0.0006445731,0.0006113694,0.0002780026,74.9100052216233,3.77998358562196,9.0639258122353,564.907673471576,43.6448462799084,196141.00852031,313.141036612191,0.0228417407274274,607,120.857385758494,470321.5,0.000576548677990082,0.000110199943565441,71.21037,3.3709716143699e-06,0.000375922467954595,0.01013004159088,"Leung_NMCNR_Pin_3",180,5,2,50,0
2.820232,2,1,10,2,38,10,2,50,10,8,50,10,10,6,4,10,50,10,12.5202320381611,7.628984,7.900648,40,0,18.10285,430.3768,21.60084,363.7111,181.9416,318.0265,3355617,436051200,1792260,44659220,1303467000,22917160,0.0002570854,0.0001197142,0.001451024,0.001247625,0.0005035927,0.0002306287,73.7654312360128,4.30670689237795,13.5654148876252,267.915231885622,48.0305589089125,140903.139309794,261.56566560915,0.0362855287440547,681,125.561815536972,443821.6,0.000363523795767547,0.00010621356431237,61.68342,4.90117775268655e-06,0.000514109595774,0.00711785770940909,"Leung_NMCNR_Pin_3",180,5,2,50,0
