MOSFET_0_2_L_LOAD0_NMOS,MOSFET_0_2_M_LOAD0_NMOS,MOSFET_0_2_W_LOAD0_NMOS,MOSFET_13_2_L_gm1_PMOS,MOSFET_13_2_M_gm1_PMOS,MOSFET_13_2_W_gm1_PMOS,MOSFET_1_2_L_gm2_NMOS,MOSFET_1_2_M_gm2_NMOS,MOSFET_1_2_W_gm2_NMOS,MOSFET_25_30_L_BIASCM_PMOS,MOSFET_25_30_M_BIASCM_PMOS,MOSFET_25_30_W_BIASCM_PMOS,MOSFET_28_25_L_BIASCM_NMOS,MOSFET_28_25_M_BIASCM_NMOS,MOSFET_28_25_W_BIASCM_NMOS,MOSFET_6_2_L_LOAD1_PMOS,MOSFET_6_2_M_LOAD1_PMOS,MOSFET_6_2_W_LOAD1_PMOS,RESISTOR_0,CURRENT_0_BIAS,gen,index,VDS0,VDS1,VDS13,VDS25,VDS28,VDS6,ft0,ft1,ft13,ft25,ft28,ft6,gm0,gm1,gm13,gm25,gm28,gm6,gmid_offset0,gmid_offset1,gmid_offset13,gmid_offset25,gmid_offset28,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
2,1,10,2,12,4,4,2,2,10,1,5,8,1,2,10,1,7,23,41,74,28,1.11583484363939,0.809865946846505,0.703308306266989,2.26778300434095,2.02485809621981,1.47595244058868,1407304457.52136,14000288.5478259,468632301.883753,36964112.0564807,142420445.041722,24554174.592488,0.000402473207624018,6.25593381810731e-05,0.000554636119913679,2.3096940147834e-05,3.10798601473835e-05,2.18830719812561e-05,-5,15,-15,3,-13,4,86.0452332500235,1.17776639557675,2.18596305182266,147.552505998029,79.3868723405058,32486018.6083503,49.1833305094317,0.00739062158258849,309,73.0797552180329,60294840,0.000612949670954473,0.000224950652251886,45.04775,1.26648977677023e-08,1.62931885730688e-05,0.000239749305825931,"HSOTA_CS_Pin_2",180,5,2,0.1,0
2,6,10,2,6,7,4,2,2,10,1,4,8,1,2,10,1,4,22,40,79,34,1.10408357871986,0.891916461369528,0.74004324570844,2.53317050355242,2.00353240364865,1.97981592134233,1394722429.96325,15318054.155294,492729219.317876,39962929.2684178,141041998.000989,27972920.0448414,0.000398674768373191,5.49103024131888e-05,0.000511352014572696,2.0016326671715e-05,3.07758063183834e-05,1.47086350201614e-05,8,15,-15,-15,-15,15,89.0078957286505,1.68404660806454,2.26059951504941,152.590467265835,81.1381958726973,45064503.9145274,47.2228758124704,0.00774266921963582,308.8,73.2188645364931,60492860,0.000594658969370076,0.000234238805023174,45.81951,1.26581855074923e-08,8.50248538133447e-05,0.000216593665944842,"HSOTA_CS_Pin_2",180,5,2,0.1,0
2,1,10,2,7,5,4,7,2,9,1,5,8,1,2,10,1,3,22,39,69,42,1.08960179594531,0.746430813616026,0.805257682394732,2.08810284666618,1.98498431433129,2.51250139372813,1379198376.87761,16053281.633523,524113007.800098,43069569.5718202,139935043.158409,17420916.0514638,0.000393974118395328,6.44513185342557e-05,0.000454219600371132,2.4236918962814e-05,3.05436348907473e-05,8.29088935644234e-06,9,15,-15,-13,-15,12,104.245875091891,1.43147512903216,2.33780258351338,157.801674387153,82.5785287972894,37007069.1504459,47.0319040652194,0.00720161314142372,301.5,73.2113146071583,60437810,0.000574497801446525,0.000255611388732114,46.83265,1.19708370597345e-08,0.00034216948393501,0.00125564721029492,"HSOTA_CS_Pin_2",180,5,2,0.1,0
2,1,10,2,8,5,4,2,2,10,1,4,8,1,2,10,4,2,22,42,71,12,1.1312242107376,0.914600612520774,0.784579003713142,2.58898425579385,2.04344040816618,1.38658783554614,1423626589.76977,15711734.5635064,512542130.735571,40570514.3982743,143534517.529153,23232620.2127251,0.000407403252845235,5.63832772063815e-05,0.000507767492945004,2.03285355650332e-05,3.13150193847119e-05,2.38390820645894e-05,15,15,-15,-15,-15,15,81.8779450940724,1.70075359491646,2.21799026578288,149.714342940344,74.6864304454205,47443366.1873233,45.8475735453906,0.00696989062520005,341.400000000001,69.9476061179345,61871940,0.000619899925266216,0.000238862324840409,45.6109,1.2256893689656e-08,2.84412548681989e-05,0.000414373241516941,"HSOTA_CS_Pin_2",180,5,2,0.1,0
2,1,10,2,6,6,4,8,2,10,1,5,8,1,2,10,5,2,22,42,70,10,1.12914401667756,0.820023455793824,0.826359079905711,2.29229410047138,2.04483463479084,1.22991115835539,1421386941.66478,14184531.5570619,534783177.112425,37246602.2600701,143666464.017298,21084176.2551186,0.000406732287558335,6.34171060542611e-05,0.000477715237057808,2.32782700269548e-05,3.13494583882725e-05,2.69842107936484e-05,15,15,-15,-15,-14,15,81.1290314322107,1.12738408584302,2.219173862659,149.794235729482,75.2789335413553,31529588.6184146,50.2195181179589,0.00665596689544277,333.700000000001,69.6880185128238,62063710,0.000621489635743553,0.000250119456153054,45.37746,1.20304333369885e-08,2.80717808277697e-05,0.000424230426927075,"HSOTA_CS_Pin_2",180,5,2,0.1,0
2,1,10,2,8,5,4,1,2,10,1,4,8,1,2,10,4,4,22,42,72,18,1.13122428933487,0.915198298106231,0.784726040944048,2.58898425579386,2.04344040816618,0.970248045105568,1423485539.6973,15725123.8571655,512581825.242592,40570514.3982743,143534517.529153,17474588.2540986,0.000407379001918319,5.64349392555583e-05,0.000507826952520764,2.03285355650332e-05,3.1315019384712e-05,3.53045695169712e-05,15,15,-15,-3,-15,8,79.9592719548087,1.70517308622345,2.21087665848945,149.234174448038,77.2784050399183,47566401.4426141,47.3919824442911,0.0068456713252692,328.200000000001,69.8458745134184,61673180,0.000619896684805337,0.000239538536453416,45.55906,1.2264952807428e-08,3.04492448508853e-05,0.000500835494877894,"HSOTA_CS_Pin_2",180,5,2,0.1,0
2,1,10,2,8,5,4,2,2,9,1,4,8,1,2,10,1,8,22,42,73,25,1.13201501161543,0.864334743392855,0.785097263580247,2.43693289032536,2.04509477897133,1.39684300708237,1424589534.64345,18544510.1635429,512813676.532297,48083685.1596562,143660118.581529,23903599.5911599,0.000407677335275244,5.98481551734617e-05,0.000508043062170844,2.17056114041847e-05,3.13451279435371e-05,2.42082030423032e-05,-5,15,-15,-15,-15,13,83.8707294004243,1.66461913141223,2.19814794715421,148.374986432909,77.3795025501414,46727272.9587381,44.5196585791041,0.00757485746794856,317.600000000001,69.9211206343021,61703880,0.000623796653500292,0.000241239632674824,45.66674,1.22469100743083e-08,2.63466325242301e-05,0.000324900869784983,"HSOTA_CS_Pin_2",180,5,2,0.1,0
2,1,10,2,8,5,4,2,2,10,1,4,8,1,2,10,2,4,22,42,77,36,1.13122419441498,0.9143317995014,0.784513116383715,2.58898425579386,2.04344040816618,1.39318068926993,1423689696.85285,15705710.8125574,512524320.268135,40570514.3982743,143534517.529153,23644854.4350063,0.000407414074040564,5.6360036299841e-05,0.000507740839527661,2.03285355650332e-05,3.1315019384712e-05,2.40280706961202e-05,15,15,-15,-8,-12,15,82.9383799550635,1.70106735190229,2.22097785797976,149.916005413634,75.9961820371644,47452049.3805227,45.8475735453906,0.00696148877699565,306.3,69.9838406942013,61955190,0.000619899021079094,0.000238966310005302,45.60499,1.2255503386568e-08,2.85277673638018e-05,0.000372641493405101,"HSOTA_CS_Pin_2",180,5,2,0.1,0
2,2,10,2,7,5,4,1,2,10,1,5,8,1,2,10,5,2,22,43,64,17,1.14247638486844,0.829489830327469,0.852317524459196,2.3164323415115,2.06450761993425,1.24660402949385,1435543943.29962,14352604.485544,545822712.775832,37523344.5171069,144888411.755408,21297205.0945551,0.00041099248431413,6.41980631509586e-05,0.000474566838009091,2.34559333560846e-05,3.16136122630926e-05,2.7272302939975e-05,15,15,-15,-15,-15,-8,80.5978810395902,1.13945308652541,2.20379480755131,148.756149509714,74.4047453252445,32467240.5602238,49.457052075513,0.00701695200023843,350.000000000001,67.848486694761,62794280,0.000633193453248461,0.000252808660002758,45.31026,1.29648242302608e-08,3.1828312958011e-05,0.000444147980633858,"HSOTA_CS_Pin_2",180,5,2,0.1,0
2,1,10,2,10,4,4,2,2,9,1,4,8,1,2,10,1,4,23,43,76,30,1.1454307762827,0.873272483530835,0.798337958005058,2.46260134081794,2.06466541733209,2.0855905332618,1439088206.08813,18729775.3645904,517090750.925084,48435592.050255,144874987.084124,26577305.412219,0.000412003847635041,6.04668356448222e-05,0.000512531137268602,2.18685830965131e-05,3.16076593021898e-05,1.4398937618323e-05,8,15,-15,-15,-15,15,93.9932651409988,1.64271266847641,2.2124565548769,149.340817454191,75.83778655451,47015805.2656021,43.6692111217961,0.00803670976107886,310.3,68.2150724121628,63322350,0.000636018515360917,0.000242858213299278,45.54753,1.1948653736956e-08,0.000137448233503534,0.000145752924940901,"HSOTA_CS_Pin_2",180,5,2,0.1,0
