MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CAPACITOR_0,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,RESISTOR_0,CURRENT_0_BIAS,gen,index,av0,av3,av5,av7,ft0,ft3,ft5,ft7,gm0,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
10,50,5,0.5,1,0.5,0.5,1,0.832,1.68,2,50,5,47.3,0.1,5,46,1000,278,1000,249,1000000,341000000,1000000,382000000,0.00132,2.02e-07,0.002,1.37e-06,74.9877946109437,196.409965335156,473.861483923656,0.00547939522415398,113.159206138242,47771.8306355334,74.6119025357215,0.0502490110045554,-23.42604,87.8264415858114,115255,1.10556857100622e-06,0.000171514979293746,34.3518,1.10422623324301e-05,1.69081226979395e-05,0.00128899400109606,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,0
8.01,50,4.93,0.5,1,0.5,1.02,5,4.22,0.887,10,1,0.5,11.8,1,18,21,307,1000,763,1000,26600000,8640000000,22300000,72800000,0.00078,2.1e-06,6.28318530717959e-07,1.65e-05,56.4007532294165,224.414207338554,516.333009649346,0.239704258442624,86.4863208106308,545306.87267755,55.0584235153895,0.0697603533193681,282,79.632757569115,1254644,1.10450565161431e-05,0.000165612902994842,50.44401,9.51501316455803e-07,3.40056394211352e-05,0.0026051402126559,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
0.5,23,4.95,0.5,3,1.83,0.5,26,4.67,0.752,0.5,1,0.5,0.495,4.4,21,1,10,807,377,396,100000000,40500000000,728000000,100000000000,0.582,3.62e-05,0.17,0.000144,67.2469638162737,225.334622857009,655.492103842044,0.202761181268562,77.3116761860048,2591179.30795188,30.7413077145394,0.082061415446053,-24.3770868,75.6058852879709,7537668,5.22693211282123e-05,0.000302791959311556,45.75274,2.17631392382122e-07,1.22668934265746e-05,0.00177208383011584,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,2
1,1,4.95,0.5,3,3.98,0.5,26,4.67,0.752,2.98,1,0.787,0.25,3.59,26,56,1000,246,377,396,100000000,100000000,728000000,18400000000,0.0392,1.41e-05,0.17,0.000144,61.9386237076026,297.432739045692,798.936105077356,0.236808042293815,79.8532393203522,2615167.04428745,30.0411138275531,0.0617783857829398,-48.2965978,73.3576846252877,7024618,3.99657514728167e-05,0.000136225791270629,36.43622,2.29219661505716e-07,2.92282126203647e-05,0.00207690974359398,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,2
9.27,1,0.5,0.5,1,0.5,0.983,4,4.22,0.8,10,1,0.5,11,1,24,59,690,1000,697,1000,26800000,8630000000,28900000,122000000,6.28318530717959e-07,3.53e-06,6.28318530717959e-07,1.81e-05,51.1485547525751,296.539103877928,567.084415872529,0.566003508222988,52.7958214244913,717505.256127561,30.9504125982191,0.0386674010287458,319,81.558617042408,1372116,1.09981701745316e-05,0.000170923360672997,47.68223,7.74988907692463e-07,2.73999012414861e-05,0.00249752138122905,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
0.5,17,0.5,0.5,2,1.83,0.5,18,4.67,0.752,0.5,40,0.5,0.115,4.4,26,46,10,1000,377,166,100000000,26200000000,728000000,88000000000,0.5,3.62e-05,0.17,0.000144,78.1070143578229,280.278579764044,664.485296758509,0.0715509594988318,89.4173498200904,3173411.71371749,29.8235309780717,0.0836728252115203,-27.6663134,75.6802856338282,7523534,5.14652197497911e-05,0.000222838108554464,43.5685,2.05900502256059e-07,6.10808658499051e-06,0.00313088492089797,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,2
0.5,5,0.5,0.5,3,3.48,0.5,26,4.67,0.752,0.5,18,0.5,0.495,4.4,26,33,10,807,10,396,100000000,40500000000,1070000000,100000000000,0.284,3.62e-05,0.307,0.000144,86.1657838565604,288.750856297551,801.408052653217,0.0062906535380357,83.3898946825451,3216183.46144803,30.0466803490835,0.0712536670215657,-22.7106275,78.7861908519983,8926295,5.06284757777138e-05,0.000203802625678249,39.50866,2.06382996016042e-07,1.67281792726515e-06,0.00139583736174198,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,2
9.5,50,5,0.5,1,0.5,0.5,3,3.77,1.72,10,1,0.5,5.35,1,4,0,279,894,579,244,16100000,10000000000,15000000,492000000,0.00864,1.8e-06,6.28318530717959e-07,1.64e-05,56.1929177441759,217.992289783564,306.593889775967,0.409798935381338,86.4033959009747,529424.023590711,65.5056104467396,0.0548682755474913,-25.2840951,72.1273693118699,744605.1,1.10392566493637e-05,0.000144069456400055,62.2796,1.20304567538968e-06,4.08173541636803e-05,0.00267215839183588,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
9.5,50,5,0.5,1,0.5,0.5,2,3.6,1.57,10,1,0.5,3.57,1,9,0,279,894,579,244,16100000,10000000000,15000000,492000000,0.023,1.8e-06,6.28318530717959e-07,1.64e-05,56.6861531702557,210.375230732126,334.525321640258,0.237010790550807,86.6887366262307,510924.582757784,64.1613590878498,0.061980143690607,-18.5684598,75.4054611640145,812439.8,1.10392485797816e-05,0.000149053449760138,56.8319,1.08583203068618e-06,2.86288250342448e-05,0.00249071224790498,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
10,50,4.96,0.5,1,0.5,2,4,4.22,1.56,10,1,0.5,11,1,7,0,690,1000,697,806,17400000,8640000000,15000000,72800000,0.00078,2.1e-06,6.28318530717959e-07,1.65e-05,57.5151990698811,214.808740155002,322.148286334445,0.0779806203128802,87.0846793668876,521612.806454397,65.4071861495356,0.0629580414515937,-21.5560818,90.5505879363487,782261.8,1.10375737055885e-05,0.000148007388753605,53.64265,1.17071912508606e-06,1.56783570647157e-05,0.00221562619965887,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
3.48,50,5,0.5,2,1.97,0.5,26,8.84,1.14,2.5,50,0.5,0.554,11.9,23,0,391,319,681,10,100000000,97200000000,200000000,76300000000,0.213,6.76e-05,0.424,0.000441,75.4759439649135,210.656071330596,355.143720060614,0.00255342642293331,79.6354798009496,6095420.29778858,48.5601688629683,0.0427542242141215,428.5,87.9944433213528,10276230,0.000131524601802516,0.000153101474447678,53.35719,6.25301590904698e-07,1.53172608054919e-06,0.000296943331457022,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,2
2.89,18,5.03,0.518,3,6.76,0.5,27,10.4,1.14,2.58,50,0.5,0.53,43.3,31,0,10,89,681,10,100000000,63300000000,214000000,42500000000,0.26,6.28318530717959e-06,0.151,0.000607,61.3693882791494,253.618238959478,355.844450125006,0.049065642911071,63.0317095598932,26644606.2458957,42.3813718513217,0.0347333113523112,632.5,89.6063203223757,37384280,0.000477536028438411,0.000133820672196185,45.9666,2.05645679812679e-08,3.37727628001439e-06,0.000668013291317049,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,2
9.5,50,5,0.5,1,0.5,0.5,2,3.6,1.1,10,1,0.5,3.57,1,14,0,529,952,579,244,16100000,10000000000,15000000,492000000,0.023,6.43e-07,6.28318530717959e-07,1.64e-05,56.6861531702555,228.861784176988,443.739441556894,0.222495155349773,86.6887366262075,555821.66770726,60.0404030632707,0.0684455102090047,150,75.4054611551872,1077681,1.10392485797816e-05,0.000161155076181882,49.37532,9.93033630047718e-07,2.86288250342448e-05,0.00249071224790498,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
10,50,5,1.5,1,0.5,1,1,3.54,1.58,2,50,5,33.6,0.1,1,0,495,397,941,527,1370000,502000000,1140000,95100000,0.00376,3.4e-07,0.0027,2.69e-06,82.7559050032137,195.911150959338,425.733619178643,0.00342566502090127,113.432404872836,47645.7225176807,73.4415413781601,0.0403447278277462,348.5,98.5833336455773,103538.7,1.10545757568648e-06,0.000148662385465277,45.24804,4.43192894713554e-05,1.936542451627e-05,0.00118649333533205,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,0
10,50,5,1,1,0.5,1,1,3.61,1.59,10,1,0.5,24.4,0.1,10,0,265,740,258,505,1000000,366000000,1000000,90700000,0.00125,3.07e-07,6.28318530717959e-08,2.81e-06,83.4739677255646,206.567052984858,496.801506728349,1.72872042689352e-05,117.069563353821,50239.2584223077,66.0917544024971,0.0593425776356964,626,104.005283900642,120827.3,1.10550188065414e-06,0.000126656166965411,54.97941,1.05139246899989e-05,9.38781862480642e-07,0.000188893795292966,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,0
9.2,1,4.47,0.5,1,0.5,2,7,4.22,1.07,10,1,0.5,11,1,21,0,690,1000,612,1000,21600000,9020000000,19000000,5400000000,6.28318530717959e-07,3.22e-06,6.28318530717959e-07,2.35e-05,55.6736727752362,288.521694136693,444.837775882022,0.304681933078945,61.1180389486518,698795.59115966,36.4819681486622,0.0416076615521717,619.5,87.0801317125114,1077391,1.10090286475145e-05,0.00015927468093547,49.45972,8.86046502997118e-07,2.55290703726596e-05,0.00248107184602686,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
10,1,0.5,0.5,1,0.5,2,4,4.22,1.07,10,1,0.5,11,1,17,0,690,1000,697,1000,21600000,9020000000,15000000,5650000000,6.28318530717959e-07,3.53e-06,6.28318530717959e-07,1.81e-05,51.8063747818848,274.048104704304,419.990298869758,0.23177764801917,53.2759703596241,663017.284055424,35.6299031713531,0.060026332301906,699.5,91.5583801430202,1016102,1.09970289003693e-05,0.000161039520162707,46.00913,8.62269450221009e-07,1.5480601830905e-05,0.00217685682354785,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
10,1,0.5,0.5,1,0.5,2,4,4.22,1.07,10,1,0.5,11,1,18,0,612,1000,697,1000,21600000,9020000000,15000000,5650000000,6.28318530717959e-07,3.53e-06,6.28318530717959e-07,1.81e-05,51.8063747818848,274.048104705065,419.990298869758,0.23177764801917,53.2759703596241,663017.284057265,35.6299031713531,0.0600263323017345,687.5,91.5583801430202,1016102,1.09970289003693e-05,0.000161039520162707,46.00913,8.62269450218586e-07,1.5480601830905e-05,0.00217685682354785,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
9.74,1,0.5,0.5,1,0.5,2,4,4.22,1.03,10,1,0.5,12.9,1,25,0,989,10,10,189,51900000,8570000000,11300000,5650000000,6.28318530717959e-07,1.56e-06,6.28318530717959e-07,1.81e-05,51.7580162982435,283.965713638918,433.705773352912,0.231012789809237,53.2352540223782,687037.288424521,35.1468348503816,0.0434203814411541,614,91.5750759970712,1049324,1.09974430558788e-05,0.000162165549237548,45.93736,8.90160906565713e-07,1.54977051731153e-05,0.00218042718645606,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
10,1,0.5,0.5,1,0.5,2,4,3.9,1.07,10,1,0.5,10.4,1,24,0,690,1000,697,1000,21600000,9020000000,16100000,5650000000,6.28318530717959e-07,3.53e-06,6.28318530717959e-07,1.81e-05,51.8637140895445,278.9932998722,418.484983747209,0.214296769078711,53.3137403048347,674981.343080249,35.551793203719,0.0580108572683274,593.5,92.033270701567,1012460,1.09970275824063e-05,0.000161499588304196,45.2177,8.5908654613751e-07,1.46823143263897e-05,0.00214199546193705,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
10,1,0.808,0.5,1,0.5,2.24,4,3.93,1.06,10,1,0.5,14.8,1,33,0,845,1000,291,974,28700000,3860000000,21500000,4500000000,6.28318530717959e-07,6.28318530717959e-07,6.28318530717959e-07,7.88e-07,51.2749337110866,294.185922183916,427.60466167228,0.193729131151755,52.8494975657802,711995.784825068,35.806882020081,0.0406973237206813,596.5,93.754502680048,1034899,1.10010174941489e-05,0.000161303440250074,45.54018,8.28086382559611e-07,1.35558628946197e-05,0.00211532188430796,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
9.22,1,3.07,0.5,1,0.5,2,4,4.22,1.03,10,1,0.5,12.9,1,26,0,989,10,10,189,51900000,8570000000,11300000,5490000000,6.28318530717959e-07,1.56e-06,6.28318530717959e-07,1.81e-05,53.5304614790769,283.813288224228,445.3382705578,0.191457432582711,56.8830808383894,687286.620443808,35.478661192328,0.0420276025720419,671,91.6995535332199,1078438,1.10073425824172e-05,0.000162513097324908,45.8256,9.01744872902899e-07,1.56569962457753e-05,0.00221387528730799,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,1
3.48,16,5,0.668,3,6.53,0.5,32,12.9,1.14,2.5,28,0.5,0.829,11.7,40,0,10,107,850,10,100000000,59100000000,346000000,100000000000,0.628,2.39e-05,0.335,0.000252,78.3645593672602,240.119801251794,481.995723144905,0.00242604282676144,93.237406926005,6821191.5442608,42.7384749376952,0.0389612604400935,632,92.085774161657,13692270,0.000129124778334143,0.000125742771128397,46.70366,5.02700231308723e-07,2.38236651031953e-06,0.000420242375224866,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,2
3.48,50,5,0.5,3,4.4,0.5,26,10.9,1.14,2.5,34,0.5,0.79,11.7,30,0,391,10,642,10,100000000,69100000000,200000000,100000000000,0.628,2.92e-05,0.335,0.000441,79.692218027207,208.510136671385,492.73472779265,0.00209535349879921,96.6403097429797,5932797.65040642,48.531536138886,0.0372035323134916,631,90.369041629643,14019920,0.000129333098514068,0.00012987542104979,45.06631,4.83814781389484e-07,2.00774628750011e-06,0.000450746524534917,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,2
3.63,4,5,0.5,3,5.34,0.5,34,11.2,1.14,2.5,50,0.5,1.29,11.9,45,0,391,254,642,10,100000000,100000000000,444000000,70200000000,0.628,9.84e-05,0.508,0.000388,74.7786938177221,269.283259199324,508.852547423502,0.00203712076773172,77.9408350591383,7768257.90747696,40.6439417379761,0.0333026815602026,635.5,90.7818734223748,14679330,0.000131126841381802,0.00012891249595422,45.97334,7.27250337790281e-08,1.54663339309025e-06,0.00033430280859692,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,2
10,1,0.5,2.85,1,0.5,3.98,3,5.13,0.846,9.39,1,0.5,18.3,0.1,28,0,671,885,10,505,1010000,697000000,1120000,1000000,6.28318530717959e-08,4.17e-07,6.28318530717959e-08,5.95e-06,87.3273995300225,300.004581306125,609.436034323913,1.61022214053445e-05,91.030294947233,72669.6713205822,33.0346212328823,0.0732174956316562,621.5,114.645933229375,147622.8,1.10103881208325e-06,0.000164788488093881,46.06211,8.85930810724532e-06,9.43420493895175e-07,0.000120082014154033,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,0
10,1,0.5,2.07,1,0.5,2.45,3,2.82,0.861,9.52,1,0.5,25.3,0.1,18,0,573,423,725,505,1000000,226000000,1580000,1000000,6.28318530717959e-08,3.72e-07,6.28318530717959e-08,3.43e-06,88.2417192562961,296.842650418711,670.374876124694,1.47561842350337e-05,95.073919193916,71904.5466869967,33.1880400144389,0.0685864057849849,663,111.691494124904,162385.7,1.10105083658374e-06,0.000159018360009592,45.67197,8.85479751510149e-06,8.98911831225258e-07,0.000132692730419937,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,0
10,1,0.5,2.07,1,0.5,2.45,3,2.82,0.861,9.52,1,0.5,25.3,0.1,24,0,573,423,725,505,1000000,226000000,1580000,1000000,6.28318530717959e-08,3.72e-07,6.28318530717959e-08,1.84e-06,88.2417192562961,296.842650418912,670.374876124694,1.47561842350337e-05,95.073919193916,71904.5466870453,33.1880400144389,0.0685598890627814,616.5,111.691494124904,162385.7,1.10105083658374e-06,0.000159018360009592,45.67197,8.8547975152552e-06,8.98911831225258e-07,0.000132692730419937,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,0
10,1,0.5,2.48,1,0.5,9.02,5,5.63,1.12,10,1,0.5,97.5,0.1,45,0,957,406,393,744,1130000,1000000000,2370000,1000000,0.000944,6.59e-07,6.28318530717959e-08,1.3e-05,88.1739430626179,280.033647941005,472.283893062708,1.21494059103481e-05,93.0522676730327,67832.4749910006,44.4811533123861,0.0453659793249127,554.5,118.909612283629,114401.2,1.10104422823586e-06,0.000147138762754607,45.68723,8.5136976011628e-06,8.5159040949967e-07,0.000113406009980999,"TwoStFixRatio_SMCNR_Pin_2",40,2.5,1.2,10,0
