MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CAPACITOR_0,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,RESISTOR_0,CURRENT_0_BIAS,gen,index,av0,av3,av5,av7,ft0,ft3,ft5,ft7,gm0,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.4,2,2,0.514,3,5,0.4,11,9,0.186,0.625,1,2,0.152,247,43,45,21.1132925258123,42.1254854394998,30.8436795945568,47.854889558798,8250259845.30407,3256808029.02442,9306106378.01272,11408207224.8086,0.000367178819694163,0.000662723577952244,0.000314612915254148,0.0111160916830082,27.3393817839904,173.856444439456,74.4618557088608,52719.2471113137,30.5173654252907,755926772.962317,16.1998148137564,0.0976269322718825,70,47.9360132787049,323759700,0.00271749623446359,0.000262188055531989,51.08321,1.34182309993706e-09,0.00029205529603565,0.0291668095154631,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,2
1.05,2,5,1.06,3,9,0.4,13,7,0.150139297889847,1.09,1,2,0.369,157,30,7,92.4901525477805,92.4316375686406,50.9537785079556,51.3502610517954,1066476205.91812,687597053.101498,3660107293.68652,9688362508.17958,0.000281722330905494,0.000485504222420815,0.000206973241736724,0.00845903413241459,29.3533476862283,173.246804986151,89.0272495645469,40254.3437282939,31.2349138847892,478356348.189738,16.5483139746031,0.135900702122182,-22.390973,46.41276969138,245815500,0.00172570407657726,0.000245315379458295,42.94996,2.21019192977893e-09,0.000453234462346674,0.0238250720791822,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,2
0.4,1,2,1.27,3,6,0.4,6,10,0.150180788627288,0.4,1,2,0.211,12.6,27,5,48.0544266085853,677.273997040622,35.9171773638321,62.0034656314863,3758297881.31234,248464536.660406,5963168325.17767,3240066494.99348,7.5903369845334e-05,0.000111154348078409,0.000120139756545684,0.00158685965473826,65.5670352102819,184.726475764277,307.921523524497,0.731381309454455,71.3643002736295,44248641.0632985,15.3857687105688,0.0518917597001474,-38.6406207,62.5162591901054,73758290,0.000149709999880319,0.000404715096412069,43.60539,1.51442156366281e-08,1.13529889414654e-05,0.00312548862083917,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,0
1.32,1,4,0.4,1,7,0.4,8,7,0.150139297889847,0.54,1,2,0.32,181,38,21,75.0988531825133,42.5376029593563,30.802798019189,45.9152819156842,1157111071.44388,5702892699.51123,9895869351.96713,12483925475.628,0.000153713234505409,0.000413975569806637,0.000289943781602896,0.00697004792739586,31.0729853083539,196.591720072442,91.4696074128561,3892.73599949691,32.9578939332054,594317567.692407,14.1612744978001,0.0532328570025603,-7.747641,54.4750224327108,276522300,0.00188944112026121,0.000330743318244395,51.97399,1.52523356583797e-09,7.39408317653501e-05,0.0174401793880801,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,2
1.05,1,2,0.4,3,8,0.4,13,7,0.150139297889847,1.53,1,2,0.156,90,29,56,63.2152645924905,56.4558168701825,68.4931543352105,55.9572700859795,1663579928.42235,3031736163.00914,1775706528.06274,7401611512.41442,8.91047618545474e-05,0.00070251430793792,0.000138386302929154,0.00617993415190094,33.0436457458217,196.146159475723,188.007405753808,2844.6860936645,36.6057473702467,306551121.205456,15.1030359663891,0.3574338515244,-46.148443,53.8523387557267,293831300,0.000976794301073857,0.000287457671301055,24.94874,2.6099999e-05,0.00019018975046337,0.015497542998979,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,2
1.43,1,5,1.13,3,8,0.4,1,9,0.150180788627288,0.588,1,7,1.12,15,28,20,216.921004470144,655.862787144212,86.4785629801816,52.6666416195154,327607485.485079,281472355.500676,1918556032.62957,9588652412.31343,5.53474120332687e-05,0.00014415354381861,0.000172317950102059,0.000823831334889135,81.7865515989548,197.513151817115,300.915653701146,0.0487704782884893,102.500674254389,52515247.073585,15.5682008856231,0.0425521854933561,-60.7875642,70.7951927433293,80008140,0.00016617642480528,0.000383035697282619,29.29514,1.44601375075499e-08,5.81572266633024e-06,0.00166033804496601,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,0
0.999,2,2,0.514,2,6,0.4,12,7,0.150139297889847,0.54,1,2,0.152,242,36,0,54.6048196140734,59.0534573129933,28.9280518128896,47.1229597959296,2008491756.77841,3274315866.68719,10671139103.7966,11929202769.3306,0.000205656928436485,0.000518324975254809,0.000314214722611796,0.00992259732406617,29.2641612135323,175.531473980344,81.1408159858127,9887.98144371842,30.8804879989588,705018731.213319,14.708966496734,0.0607562345495742,171,53.8236286053989,325900500,0.00251030027274577,0.000308369201441898,49.75304,1.12757445060009e-09,0.000106838968688245,0.020425382956001,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,2
0.4,1,8,0.4,4,6,0.8,20,4,0.222,0.4,1,8,0.0512,300,30,0,25.5908253282001,61.2895806064557,25.7986961256636,97.6480120849475,6895497685.47594,5056682952.02504,12631159463.8469,4492673591.68061,0.000604811211148046,0.00119839739694893,0.00110931310046162,0.00713765569241136,55.6071570215815,156.950433344597,71.7651981769686,153.391370996256,53.5164917562541,845291605.916658,18.2979233794439,0.0711684100407814,-63.232785,56.807517514287,386507500,0.00336607706292833,0.000348812217489157,29.4135,1.04383964870608e-09,3.91574279145057e-05,0.00749822142067491,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,1
0.4,1,8,0.4,4,6,0.8,20,4,0.222,0.4,1,8,0.0512,295,28,0,25.74347894029,61.7134893049993,25.9008620780752,98.6730339491826,6855726319.19542,5031378289.74545,12561390926.0192,4467710467.10378,0.000601125821374785,0.00119100300842821,0.00110259650141695,0.00709283826483763,56.2772099844346,158.035631753046,72.5221291081295,139.248148366913,54.1238686436694,837452468.605984,18.2979233794439,0.0699880869524719,-63.7262802,56.9362889981915,384304700,0.00331196064503125,0.000349691802820933,29.38454,1.02353776382891e-09,3.8357770580365e-05,0.00739238173975587,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,1
0.4,2,7,0.4,2,10,0.8,31,9,0.150019190764152,0.444,2,7,0.0659,300,27,0,31.2760976365961,58.8456524066632,35.7608052096905,180.76326736476,5664955876.94338,5457331796.74941,8865400031.39051,2779136184.10913,0.000857441210868886,0.00108737604432663,0.0014621715026936,0.0142987911257635,53.6274656594007,151.750069587609,64.8481040885465,7.65664251033392,56.7275307642896,830501281.475518,20.5166371206921,0.0408182320462355,-69.6858426,61.2385445819033,354902200,0.00342051441777119,0.000389258373908454,29.31491,4.77988942378704e-09,6.52768502037993e-06,0.00230396647639819,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,2,1
