MOSFET_0_2_L_LOAD0_NMOS,MOSFET_0_2_M_LOAD0_NMOS,MOSFET_0_2_W_LOAD0_NMOS,MOSFET_13_2_L_gm1_PMOS,MOSFET_13_2_M_gm1_PMOS,MOSFET_13_2_W_gm1_PMOS,MOSFET_1_2_L_gm2_NMOS,MOSFET_1_2_M_gm2_NMOS,MOSFET_1_2_W_gm2_NMOS,MOSFET_25_30_L_BIASCM_PMOS,MOSFET_25_30_M_BIASCM_PMOS,MOSFET_25_30_W_BIASCM_PMOS,MOSFET_28_25_L_BIASCM_NMOS,MOSFET_28_25_M_BIASCM_NMOS,MOSFET_28_25_W_BIASCM_NMOS,MOSFET_6_2_L_LOAD1_PMOS,MOSFET_6_2_M_LOAD1_PMOS,MOSFET_6_2_W_LOAD1_PMOS,RESISTOR_0,CURRENT_0_BIAS,gen,index,VDS0,VDS1,VDS13,VDS25,VDS28,VDS6,ft0,ft1,ft13,ft25,ft28,ft6,gm0,gm1,gm13,gm25,gm28,gm6,gmid_offset0,gmid_offset1,gmid_offset13,gmid_offset25,gmid_offset28,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
2,10,10,2,11,2,4,1,2,5,1,2,4,3,2,10,1,10,27,70,57,6,1.43707749236845,1.10434460758805,1.4574683642256,3.40060050933442,1.83905688421969,1.54943797906107,1721643225.28153,75983561.8581139,770409040.691984,197019629.80358,535970360.667828,26408100.6418656,0.000497072823191557,7.04134536507108e-05,0.000433797340730509,2.53138955323185e-05,5.93204780010728e-05,3.33053220852291e-05,15,15,-15,-15,-3,-3,67.2662711420871,0.625654417980403,0.460272647452981,155.342018515381,68.4458451109017,141493976.9572,41.7013189239861,0.0144942994112399,-4.78873999999999,64.1587701865196,104092300,0.0010051269546529,0.000448883246208572,42.8233,9.28362840454163e-09,2.48483510929698e-05,0.000946103959864164,"HSOTA_CS_Pin_2",180,5,2,0.02,0
2,10,10,2,11,2,4,1,2,5,1,2,4,3,2,10,1,10,27,70,58,12,1.43707749236845,1.10434460758805,1.4574683642256,3.40060050933442,1.83905688421969,1.54943797906107,1721643225.28153,75983561.8581139,770409040.691984,197019629.80358,535970360.667828,26408100.6418656,0.000497072823191557,7.04134536507108e-05,0.000433797340730509,2.53138955323185e-05,5.93204780010728e-05,3.33053220852291e-05,15,15,-15,-15,-3,-1,67.2662711420871,0.625654419517037,0.460272647452981,155.342018515381,68.4458451109017,141493977.304715,41.7013189239861,0.0144943907471653,-4.78873999999999,64.1587701865196,104092300,0.0010051269546529,0.000448883246208572,42.8233,9.28362783080217e-09,2.48483510929698e-05,0.000946103959864164,"HSOTA_CS_Pin_2",180,5,2,0.02,0
2,12,10,2,11,2,4,1,2,5,1,2,4,3,2,10,1,10,27,70,59,12,1.43707749236845,1.10434460758805,1.4574683642256,3.40060050933442,1.83905688421969,1.54943797906107,1721643225.28153,75983561.8581139,770409040.691984,197019629.80358,535970360.667828,26408100.6418656,0.000497072823191557,7.04134536507108e-05,0.000433797340730509,2.53138955323185e-05,5.93204780010728e-05,3.33053220852291e-05,15,15,-15,-15,-3,-3,67.2662711420871,0.625654421239879,0.460272647452981,155.342018515381,68.4458451109017,141493977.694342,42.6497362242722,0.0144943118539176,-4.78873999999999,64.1587701865196,104092300,0.0010051269546529,0.000448883246208572,42.8233,9.28362541523361e-09,2.48483510929698e-05,0.000946103959864164,"HSOTA_CS_Pin_2",180,5,2,0.02,0
2,12,10,2,11,2,4,1,2,5,1,2,4,3,2,10,1,10,27,70,60,18,1.43707749236845,1.10434460758805,1.4574683642256,3.40060050933442,1.83905688421969,1.54943797906107,1721643225.28153,75983561.8581139,770409040.691984,197019629.80358,535970360.667828,26408100.6418656,0.000497072823191557,7.04134536507108e-05,0.000433797340730509,2.53138955323185e-05,5.93204780010728e-05,3.33053220852291e-05,15,15,-15,-15,-3,-3,67.2662711420871,0.625654410273006,0.460272647452981,155.342018515381,68.4458451109017,141493975.214145,42.6497362242722,0.0142588105818076,-4.78873999999999,64.1587701865196,104092300,0.0010051269546529,0.000448883246208572,42.8233,9.28362994036822e-09,2.48483510929698e-05,0.000946103959864164,"HSOTA_CS_Pin_2",180,5,2,0.02,0
2,10,10,2,11,2,4,1,2,5,1,2,4,3,2,10,6,10,27,70,59,14,1.43704617611828,1.10918414267385,1.45935068626931,3.40060050933442,1.83905688421969,0.622001886233675,1719830123.21867,76366767.3757479,770091058.779098,197019629.803579,535970360.667828,11199570.3918377,0.000496767881398331,7.08135059124679e-05,0.000433957268690855,2.53138955323185e-05,5.93204780010728e-05,8.47738947643426e-05,15,15,-15,-15,-3,10,58.7104658317354,0.627175647976,0.458241581233422,154.65653366628,63.0076321150163,141836684.868502,52.3354564325181,0.0136981572235842,-5.736082,64.0833224798683,103632000,0.00100511757450499,0.000462023624324509,42.39269,8.86672848914082e-09,6.40511921910503e-05,0.00198229346622991,"HSOTA_CS_Pin_2",180,5,2,0.02,0
2,1,10,2,13,2,4,1,2,5,1,2,4,1,2,9,1,10,29,70,58,13,1.43914602006631,1.10524947068452,1.33230212525492,3.40060050933442,1.83905688421969,1.46139040448909,1723380264.6214,76060774.3837448,723516014.596245,197019629.803579,535970360.667828,31174106.560555,0.000497609977975688,7.04899289987812e-05,0.00048042163934731,2.53138955323185e-05,5.93204780010728e-05,3.54539127472809e-05,8,15,-15,-10,-15,-4,68.6208136481869,0.605774208279216,0.442808376091467,149.44782693087,69.0844345106699,137734826.369734,31.3847096529504,0.0120395936270066,-5.943872,65.3227516302608,100681300,0.00101053292711883,0.000417244996969195,42.29824,8.90663878758201e-09,2.83982015124296e-05,0.000927374186689978,"HSOTA_CS_Pin_2",180,5,2,0.02,0
2,14,10,2,12,2,4,1,2,5,1,2,4,1,2,7,1,10,28,70,60,21,1.4382768506581,1.10591085299311,1.3912675894115,3.40060050933442,1.83905688421969,1.26626397182171,1722272913.37381,76111274.0981659,745689275.561931,197019629.80358,535970360.667828,46088864.3640679,0.000497322772787503,7.0544081661053e-05,0.000457617249044239,2.53138955323185e-05,5.93204780010728e-05,4.10237552595264e-05,15,15,-15,-10,-15,-10,65.548555428101,0.668712656909044,0.44302741649667,149.521753067626,66.4011813364611,151721512.073135,38.1051177665153,0.0148136506000984,-7.761952,64.6975808973594,100516700,0.00100838203744045,0.000438124065960606,41.47184,9.42567606228978e-09,3.33688699804258e-05,0.00131895892996292,"HSOTA_CS_Pin_2",180,5,2,0.02,0
2,10,10,2,11,2,4,1,2,5,1,2,4,3,2,7,1,10,28,70,60,22,1.43706991751028,1.10554493672064,1.45789334531836,3.40060050933442,1.83905688421969,1.26560495574683,1721201420.67965,76079363.213302,770320733.972439,197019629.80358,535970360.667828,46073825.3058569,0.000496999911498322,7.05129650946464e-05,0.000433829312505267,2.53138955323185e-05,5.93204780010728e-05,4.10089107663575e-05,15,15,-15,-15,6,0,64.3785997446147,0.626112706096107,0.446739135790849,150.774458329411,65.8241061714836,141596291.678818,41.0365690573664,0.016041883503593,-7.84013999999999,64.3151827659716,101030700,0.00100511752241817,0.000458931424011948,41.4363,9.15962839136261e-09,3.17019015447384e-05,0.00137187940318917,"HSOTA_CS_Pin_2",180,5,2,0.02,0
2,10,10,2,11,2,4,1,2,5,1,2,4,3,2,10,6,10,28,70,58,14,1.43704766779547,1.10918346140915,1.45927817203889,3.40060050933442,1.83905688421969,0.622002154912574,1719831398.25486,76367753.1231971,770064605.17738,197019629.803579,535970360.667828,11199573.567495,0.000496768272142879,7.08137547346675e-05,0.000433941861499913,2.53138955323185e-05,5.93204780010728e-05,8.47739233657221e-05,15,15,-15,-15,-3,8,58.7914074417516,0.62943236710503,0.464769680564431,156.859767190495,63.2479787421679,142347263.008882,52.3832034148352,0.0141499014279821,-8.154212,64.3049764828899,105108500,0.00100511911259265,0.000464259032629151,41.29354,9.15847676883697e-09,6.43845559135814e-05,0.00193016347048713,"HSOTA_CS_Pin_2",180,5,2,0.02,0
2,8,10,2,14,2,4,1,2,5,1,2,4,1,2,8,5,10,33,70,60,24,1.43979808942082,1.11093124449807,1.28187164462507,3.40060050933442,1.83905688421969,0.60445581194554,1721911831.90509,76520079.309062,702900079.79114,197019629.803579,535970360.667827,17073580.9110102,0.000497442115054556,7.0962149271101e-05,0.000502574341223242,2.53138955323184e-05,5.93204780010727e-05,8.67579750564798e-05,15,15,2,-15,-15,-2,59.8762433292168,0.807392105454508,0.441953281129795,149.159232381306,64.88635905834,183843799.68785,43.7378554572581,0.0153109524903089,-8.307882,66.238381467624,100633100,0.00101200339791316,0.000419928055738435,41.22369,6.62254925842088e-09,7.37172081731452e-05,0.00174488888115221,"HSOTA_CS_Pin_2",180,5,2,0.02,0
