MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS2,VDS3,VDS5,VDS7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,gmid_offset0,gmid_offset2,gmid_offset3,gmid_offset5,gmid_offset7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
2,5,4,9,20,2,2,7,4,2,1,2,3,7,6,50,11,51,0.893998802728278,1.66551510246158,0.801907209386722,1.17696900290288,1.18185064750507,331428734.568931,32043295.8120098,307223730.293411,1844570580.69441,865163899.52573,0.000164579711251924,0.000132844453904731,0.00020184942456393,0.000104312019117773,0.000208661019398261,10,-15,15,4,-15,76.9651891335731,2.89584459382178,1.13378617044204,765.30566504838,51.1598795994074,531534697.578243,31.7175030543074,0.0083367659470201,-13.342362,54.2905683320926,208107400,0.000407890747784111,0.00070158432448882,38.93529,3.74970228791046e-09,6.4841509818292e-06,0.00477437032654304,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,3,10,20,2,2,7,7,2,1,2,2,8,6,50,11,14,1.95447028682238,2.13756443225573,0.636004372255154,1.16782822181282,1.17230457015632,723691773.16652,32596577.1088971,237621648.374286,1830623172.61629,1959676519.20482,5.49315923112373e-05,0.000151410095275285,0.00027184904207496,0.000103492432823243,0.000320569939142802,10,-15,15,7,-15,80.5377109010753,360.043836128046,1.08501262952732,732.383524930941,54.7870782036127,84266963722.668,33.2565782966318,0.0149822799572755,-3.954148,53.3786899186612,253943300,0.000520103111325337,0.000544062306209971,43.20266,3.39393181969512e-09,8.81520607968089e-06,0.00335294978282308,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
3,1,2,10,20,2,2,6,6,2,1,2,2,12,6,50,12,22,2.95055345125282,2.11167427844384,0.700833192316841,1.15553565310248,1.16007739047251,452758799.978847,32248656.7145737,270708249.541506,1811752335.64301,1939857610.95251,3.35199250699629e-05,0.000149726429919741,0.000228366802518309,0.000102383520511745,0.000317157619253909,10,-13,11,4,-6,70.5595939306494,3.35414744693504,1.19026227617193,803.427036416055,53.8779787506329,770002863.35577,33.1963853453957,0.0109946276907415,-4.10159199999999,52.0859037798263,273245400,0.000510149747795828,0.000613522062378831,43.13564,3.47874730929613e-09,3.69362339005974e-06,0.0039416244507251,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
3,1,2,10,20,2,2,6,6,2,1,2,2,12,6,50,13,29,2.95055345125282,2.11167427844384,0.700833192316841,1.15553565310248,1.16007739047251,452758799.978847,32248656.7145737,270708249.541506,1811752335.64301,1939857610.95251,3.35199250699629e-05,0.000149726429919741,0.000228366802518309,0.000102383520511745,0.000317157619253909,10,-13,11,4,-6,70.5595939306494,3.35414746911826,1.19026227617193,803.427036416055,53.8779787506329,770002868.448313,33.1963853453957,0.0109946249466529,-4.10159199999999,52.0859037798263,273245400,0.000510149747795828,0.000613522062378831,43.13564,3.47874728725612e-09,3.69362339005974e-06,0.0039416244507251,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
3,1,2,10,20,2,2,6,6,2,1,2,2,12,6,50,14,54,2.95055345125282,2.11167427844384,0.700833192316841,1.15553565310248,1.16007739047251,452758799.978847,32248656.7145737,270708249.541506,1811752335.64301,1939857610.95251,3.35199250699629e-05,0.000149726429919741,0.000228366802518309,0.000102383520511745,0.000317157619253909,10,15,11,-1,-6,70.5595939306494,3.35414738908543,1.19026227617193,803.427036416055,53.8779787506329,770002850.075385,33.1963853453957,0.0111421452765185,-4.10159199999999,52.0859037798263,273245400,0.000510149747795828,0.000613522062378831,43.13564,3.47874733923006e-09,3.69362339005974e-06,0.0039416244507251,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,10,4,2,1,2,2,6,6,50,13,32,1.6773375905499,2.14195830250331,0.716841949030935,1.16991520281723,1.17437876444128,649173284.75274,32655321.1061215,259172896.247081,1833813943.36038,1963030380.35587,6.5793749058982e-05,0.000151694774971956,0.000241695844758725,0.000103679931543093,0.000321146811635353,10,-15,15,4,-15,79.7647015324427,326.923013585846,1.13296891221204,764.754015743124,53.6859657370378,76865143257.6133,32.3728281124773,0.0113271797093358,-4.36860599999999,52.3284179085733,266380200,0.000522482120753208,0.000606773553266772,43.01427,3.04408221180847e-09,1.05607602799507e-05,0.0037271183472849,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
3,1,4,10,20,2,2,6,6,2,1,2,2,20,6,50,14,58,2.03137788672838,2.13327642011675,0.705518292462683,1.16579174181837,1.17027766325072,348219368.225441,32539053.3808668,273331603.438714,1827505972.78741,1956410822.97029,5.16125631485728e-05,0.000151131816283146,0.000230724760171739,0.00010330925694867,0.000320006880155833,10,-15,15,9,-15,79.2455751994559,3.36282614417344,1.17938904349192,796.087604357045,53.3627522934199,778911790.815593,34.6987031457949,0.0114351266814477,-4.528678,51.9947802163391,273175000,0.000514720362127661,0.000622124345081117,42.94151,2.92555556429701e-09,9.21143722568463e-06,0.00393100311248906,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,3,10,20,2,2,12,2,2,1,2,2,6,6,50,14,57,1.95447028682238,2.13197413198165,0.934139439429609,1.16517329695916,1.16965944410737,723691773.16652,32521449.9359519,319574847.022576,1826558618.89566,1955429149.643,5.49315923112373e-05,0.000151047072110359,0.000179383155790265,0.000103253587556719,0.000319836327336067,10,-14,15,6,-15,77.7777082735354,3.43193576199746,1.24688366604246,841.646474578658,51.4531995727695,801423784.858525,31.3368792319848,0.00788246253461337,-4.439006,49.8333118723817,291171600,0.000518932132661338,0.000768477658385049,42.98227,2.87430310941597e-09,9.60860249811457e-06,0.00491683766801021,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,14,2,2,1,2,2,6,6,50,14,60,1.6773375905499,2.13882330059487,0.89493076602729,1.16842613004396,1.17289544222478,649173284.75274,32613260.7345358,298886638.934779,1831537695.99918,1960651861.03974,6.5793749058982e-05,0.000151491460089517,0.000195287633045477,0.000103546172846581,0.000320736043004539,9,-15,15,4,-10,78.4278915141422,3.07352664375624,1.20734499354133,814.957870640395,51.9380015652094,721744997.497292,31.6227766016838,0.00871863094825977,-4.587572,50.5120898332903,283516400,0.00052183630015846,0.000721963881814927,42.91474,2.84936332083408e-09,1.20066178925859e-05,0.00453243688938398,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,5,10,20,2,2,8,2,2,1,2,2,20,6,50,12,23,1.49762788186263,2.13975934995364,1.06215482001153,1.16887072537545,1.17333294078271,595482417.621542,32625576.8888332,384053721.452222,1832217520.65571,1961384548.6963,7.54560899531075e-05,0.000151551819897354,0.000144639293365704,0.000103586121276581,0.000320859926020044,14,-15,-11,3,-15,75.7051358564317,4.25403954429632,1.27973923258731,863.823981996438,49.3517415510781,1000597744.12028,33.4962684488885,0.00859422889498664,-4.657378,47.9038010777174,301009000,0.000522691554541562,0.000938217916181413,42.88301,2.40164990622204e-09,1.58716544418691e-05,0.00608089594706485,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,5,10,20,2,2,8,2,2,1,2,2,20,6,50,13,33,1.49762788186263,2.13975934995364,1.06215482001153,1.16887072537545,1.17333294078271,595482417.621542,32625576.8888332,384053721.452222,1832217520.65571,1961384548.6963,7.54560899531075e-05,0.000151551819897354,0.000144639293365704,0.000103586121276581,0.000320859926020044,14,-15,-11,0,-15,75.7051358564317,4.25403955908041,1.27973923258731,863.823981996438,49.3517415510781,1000597747.59767,33.4962684488885,0.00865364366399045,-4.657378,47.9038010777174,301009000,0.000522691554541562,0.000938217916181413,42.88301,2.40164993116102e-09,1.58716544418691e-05,0.00608089594706485,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,5,10,20,2,2,8,2,2,1,2,2,20,6,50,14,61,1.49762788186263,2.13975934995364,1.06215482001153,1.16887072537545,1.17333294078271,595482417.621542,32625576.8888332,384053721.452222,1832217520.65571,1961384548.6963,7.54560899531075e-05,0.000151551819897354,0.000144639293365704,0.000103586121276581,0.000320859926020044,14,-15,-11,1,-15,75.7051358564317,4.25403954371862,1.27973923258731,863.823981996438,49.3517415510781,1000597743.9844,33.4962684488885,0.00859422858610966,-4.657378,47.9038010777174,301009000,0.000522691554541562,0.000938217916181413,42.88301,2.40164990621209e-09,1.58716544418691e-05,0.00608089594706485,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,10,2,2,1,2,2,6,6,50,10,8,1.6773375905499,2.13702721146209,0.988678589449186,1.16757307080743,1.17204450787902,649173284.75274,32589095.9125703,347542155.244087,1830232815.11342,1959292878.43025,6.5793749058982e-05,0.000151374837507336,0.000163051737993156,0.00010346949428396,0.000320500792680177,10,-12,15,4,-15,76.8220803082509,3.85552056274629,1.26681955499333,855.103199620501,50.4392380945845,904351223.311708,31.1126983722081,0.00763478061460722,-4.67346,48.9644150304319,297145300,0.00052124462894983,0.000843284440671764,42.8757,2.44233368106712e-09,1.31222814300047e-05,0.00540201705818921,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,10,2,2,1,2,2,6,6,50,10,9,1.6773375905499,2.13702721146209,0.988678589449186,1.16757307080743,1.17204450787902,649173284.75274,32589095.9125703,347542155.244087,1830232815.11342,1959292878.43025,6.5793749058982e-05,0.000151374837507336,0.000163051737993156,0.00010346949428396,0.000320500792680177,9,-15,15,4,-15,76.8220803082509,3.85552057828545,1.26681955499333,855.103199620501,50.4392380945845,904351226.956575,31.1126983722081,0.00768236136788617,-4.67346,48.9644150304319,297145300,0.00052124462894983,0.000843284440671764,42.8757,2.44233368694913e-09,1.31222814300047e-05,0.00540201705818921,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,10,2,2,1,2,2,6,6,50,10,10,1.6773375905499,2.13702721146209,0.988678589449186,1.16757307080743,1.17204450787902,649173284.75274,32589095.9125703,347542155.244087,1830232815.11342,1959292878.43025,6.5793749058982e-05,0.000151374837507336,0.000163051737993156,0.00010346949428396,0.000320500792680177,10,-15,15,4,-15,76.8220803082509,3.85552059856515,1.26681955499333,855.103199620501,50.4392380945845,904351231.713382,31.1126983722081,0.00784439143028099,-4.67346,48.9644150304319,297145300,0.00052124462894983,0.000843284440671764,42.8757,2.44233370769508e-09,1.31222814300047e-05,0.00540201705818921,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,10,2,2,1,2,2,6,6,50,13,36,1.6773375905499,2.13702721146209,0.988678589449186,1.16757307080743,1.17204450787902,649173284.75274,32589095.9125703,347542155.244087,1830232815.11342,1959292878.43025,6.5793749058982e-05,0.000151374837507336,0.000163051737993156,0.00010346949428396,0.000320500792680177,9,-15,15,4,-10,76.8220803082509,3.85552060046092,1.26681955499333,855.103199620501,50.4392380945845,904351232.158055,31.1126983722081,0.00784437772790153,-4.67346,48.9644150304319,297145300,0.00052124462894983,0.000843284440671764,42.8757,2.44233370883413e-09,1.31222814300047e-05,0.00540201705818921,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,12,2,2,1,2,2,6,6,50,12,27,1.6773375905499,2.13805324593141,0.935830513853962,1.16806038501581,1.17253059723095,649173284.75274,32602901.0960178,320417000.281818,1830978311.86341,1960069358.59944,6.5793749058982e-05,0.000151441464162657,0.000179885867278171,0.0001035133018304,0.000320635199938054,10,-12,15,4,-15,77.6911183312752,3.44726252147707,1.23813527802478,835.741312666723,51.251521467024,809110797.743968,31.3687742827162,0.00817544371161858,-4.71180600000001,49.8069243960563,290604100,0.000521580234688997,0.000776086131494113,42.85827,2.85219060432096e-09,1.25888258396956e-05,0.00490809883179022,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,12,2,2,1,2,2,6,6,50,13,40,1.6773375905499,2.13805324593141,0.935830513853962,1.16806038501581,1.17253059723095,649173284.75274,32602901.0960178,320417000.281818,1830978311.86341,1960069358.59944,6.5793749058982e-05,0.000151441464162657,0.000179885867278171,0.0001035133018304,0.000320635199938054,10,-12,15,6,-15,77.6911183312752,3.44726252144099,1.23813527802478,835.741312666723,51.251521467024,809110797.735498,31.3687742827162,0.0081754574839391,-4.71180600000001,49.8069243960563,290604100,0.000521580234688997,0.000776086131494113,42.85827,2.85219060505195e-09,1.25888258396956e-05,0.00490809883179022,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,11,2,2,1,2,2,8,6,50,11,18,1.6773375905499,2.13758037565295,0.960418670090073,1.167835794122,1.17230656694491,649173284.75274,32596538.923893,333130371.455761,1830634756.6885,1959711550.65209,6.5793749058982e-05,0.000151410759393676,0.000171669478093935,0.000103493113536839,0.000320573261475069,10,-12,15,4,-15,77.2759925925922,3.64793349214167,1.25294944297359,845.740874007175,50.8636943940957,855955314.985966,31.6227766016838,0.00779449968193068,-4.722146,49.4059160183881,293993500,0.000521424780985882,0.000807753718992642,42.85357,2.46500922155205e-09,1.2869452591544e-05,0.00513679021273106,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,11,2,2,1,2,2,1,6,50,12,29,1.6773375905499,2.13758037565295,0.960418670090073,1.167835794122,1.17230656694491,649173284.75274,32596538.923893,333130371.455761,1830634756.6885,1959711550.65209,6.5793749058982e-05,0.000151410759393676,0.000171669478093935,0.000103493113536839,0.000320573261475069,10,-12,15,4,-15,77.2759925925922,3.64793347888712,1.25294944297359,845.740874007175,50.8636943940957,855955311.875902,30.2654919008431,0.00789122839359581,-4.722146,49.4059160183881,293993500,0.000521424780985882,0.000807753718992642,42.85357,2.46500920854798e-09,1.2869452591544e-05,0.00513679021273106,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,11,2,2,1,2,2,8,6,50,13,41,1.6773375905499,2.13758037565295,0.960418670090073,1.167835794122,1.17230656694491,649173284.75274,32596538.923893,333130371.455761,1830634756.6885,1959711550.65209,6.5793749058982e-05,0.000151410759393676,0.000171669478093935,0.000103493113536839,0.000320573261475069,10,-12,15,4,-15,77.2759925925922,3.64793347062056,1.25294944297359,845.740874007175,50.8636943940957,855955309.936228,31.6227766016838,0.00780181732650874,-4.722146,49.4059160183881,293993500,0.000521424780985882,0.000807753718992642,42.85357,2.46500920941301e-09,1.2869452591544e-05,0.00513679021273106,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,11,2,2,1,2,2,1,6,50,13,42,1.6773375905499,2.13758037565295,0.960418670090073,1.167835794122,1.17230656694491,649173284.75274,32596538.923893,333130371.455761,1830634756.6885,1959711550.65209,6.5793749058982e-05,0.000151410759393676,0.000171669478093935,0.000103493113536839,0.000320573261475069,10,-12,15,4,-15,77.2759925925922,3.64793348396214,1.25294944297359,845.740874007175,50.8636943940957,855955313.066712,30.2654919008431,0.0078018691769194,-4.722146,49.4059160183881,293993500,0.000521424780985882,0.000807753718992642,42.85357,2.46500921726606e-09,1.2869452591544e-05,0.00513679021273106,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,6,3,2,1,2,2,20,6,50,11,19,1.6773375905499,2.13766496604958,0.95583902466361,1.1678759703425,1.17234499398263,649173284.75274,32597602.0034676,368172803.565889,1830696217.1931,1959782372.56505,6.5793749058982e-05,0.000151416142058617,0.000155839186043474,0.000103496725133805,0.00032058470803266,10,-15,15,14,-15,76.1952154874011,4.08448657406883,1.28836848756298,869.648729105009,50.0120050296852,957870719.006351,33.5857112474933,0.00805183325405446,-4.82917599999999,48.5665518188429,302140900,0.000521143002722971,0.000883460560322932,42.80492,2.41212388221404e-09,1.41237440848097e-05,0.00567286367463105,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,6,3,2,1,2,2,20,6,50,12,30,1.6773375905499,2.13766496604958,0.95583902466361,1.1678759703425,1.17234499398263,649173284.75274,32597602.0034676,368172803.565889,1830696217.1931,1959782372.56505,6.5793749058982e-05,0.000151416142058617,0.000155839186043474,0.000103496725133805,0.00032058470803266,10,-15,15,14,-15,76.1952154874011,4.08448655981557,1.28836848756298,869.648729105009,50.0120050296852,957870715.663758,33.5857112474933,0.00799476269742473,-4.82917599999999,48.5665518188429,302140900,0.000521143002722971,0.000883460560322932,42.80492,2.41212387359696e-09,1.41237440848097e-05,0.00567286367463105,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
2,1,4,10,20,2,2,6,3,2,1,2,2,20,6,50,13,44,1.6773375905499,2.13766496604958,0.95583902466361,1.1678759703425,1.17234499398263,649173284.75274,32597602.0034676,368172803.565889,1830696217.1931,1959782372.56505,6.5793749058982e-05,0.000151416142058617,0.000155839186043474,0.000103496725133805,0.00032058470803266,10,-15,7,15,-15,76.1952154874011,4.08448656057486,1.28836848756298,869.648729105009,50.0120050296852,957870715.841823,33.5857112474933,0.00799476477158943,-4.82917599999999,48.5665518188429,302140900,0.000521143002722971,0.000883460560322932,42.80492,2.41212387360311e-09,1.41237440848097e-05,0.00567286367463105,"PseudoTwoSt_Null_Pin_1",180,5,2,0.01,0
