MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_11_1_L_gm2_PMOS,MOSFET_11_1_M_gm2_PMOS,MOSFET_11_1_W_gm2_PMOS,MOSFET_12_1_L_gmf2_PMOS,MOSFET_12_1_M_gmf2_PMOS,MOSFET_12_1_W_gmf2_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_18_7_L_BIASCM_NMOS,MOSFET_18_7_M_BIASCM_NMOS,MOSFET_18_7_W_BIASCM_NMOS,MOSFET_22_2_L_LOAD2_NMOS,MOSFET_22_2_M_LOAD2_NMOS,MOSFET_22_2_W_LOAD2_NMOS,MOSFET_24_1_L_gm4_NMOS,MOSFET_24_1_M_gm4_NMOS,MOSFET_24_1_W_gm4_NMOS,MOSFET_25_1_L_gm3_NMOS,MOSFET_25_1_M_gm3_NMOS,MOSFET_25_1_W_gm3_NMOS,MOSFET_9_2_L_gm1_PMOS,MOSFET_9_2_M_gm1_PMOS,MOSFET_9_2_W_gm1_PMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av11,av12,av17,av18,av22,av24,av25,av9,ft0,ft11,ft12,ft17,ft18,ft22,ft24,ft25,ft9,gm0,gm11,gm12,gm17,gm18,gm22,gm24,gm25,gm9,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.4,20,2,1.6,18,1.89,0.1,20,1.99,4,20,2,4,20,2,4,20,2,4,13,1.97,3,20,1.96,0.2,5,1.97,3.89,0.609,256,10,28,42.9946831039487,98.1312229941703,18.9770220019375,107.48950331684,6.5123144240458,113.012983394733,0.226937113103508,0.582833860987163,31.37807264109,1948316349.13358,127842910.5834,21126282394.5641,56033711.136032,44121530.2977073,49423728.2084925,26131952.2135024,91954740.8752903,9076389945.99973,0.00191509704713408,0.000412827795814995,0.0066644581226196,0.00218548867007161,0.00183700801962044,0.000481935570233735,0.000223620416215049,0.00085309397704345,0.00124859102641097,33.0016341058148,4.82727213686983,48.5483762897534,18105.849422522,26.9443240329574,1880014.42897134,88.7119101361255,0.0525901126339035,-47.8814868419933,36.1685410654586,18907500,0.00354051724841397,0.000135942141324225,45.67698,1.28555886994571e-08,0.000130775190843807,0.00517508185662996,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
0.4,18,1.96,0.9,20,2,0.1,20,2,3.6,20,1.99,4,20,1.96,2.7,20,1.96,4,9,1.87,1.4,20,1.98,1.7,20,2,3.12,0.278,215,10,14,43.4842275927375,50.5598687177247,17.012045267716,97.8857364397293,6.39485268855963,91.7215058885269,1.57079420015279,1.2649653840056,90.086910335529,1910124302.98306,475007853.130112,25361643801.9571,63056126.3738556,40648845.8671227,157657083.433307,81139849.642244,573547742.623278,165709090.104229,0.00164859901436503,0.00104728856561336,0.00837139295939284,0.00218348769175989,0.00164742858049533,0.00106429253917597,0.000395266090518417,0.00232319560607568,0.00070416930860739,37.4994231326992,6.26894758979978,45.9002132179139,5284.26799412732,33.6709055459197,2548447.83805166,80.1518433973917,0.108151539694498,-34.133429872674,39.31307280444,18659320,0.00369562949550697,0.000203640575738795,54.18083,1.22641700583048e-08,8.894048548306e-05,0.0033610366178074,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
0.363,20,1.9,0.06,6,2,0.1,20,2.04,4,20,1.99,4,20,2,0.755,20,1.95,6.17,20,2.09,0.251,20,1.96,2.25,19,2,3.12,0.425,177,24,54,58.441628719567,10.5680743232439,22.4808272058282,92.5529709279421,6.79248376805821,73.4315383439305,221.547774955427,35.2179518223726,183.519368000706,2352874311.03285,27772331223.4017,20446857690.612,69213603.7917563,45066251.7567311,1222674867.68528,37968654.8657181,11037869675.4635,77839197.8552121,0.00196816962056238,0.00197500175743281,0.0067719587805743,0.00266363099854211,0.00187390081379354,0.00214135556684149,0.000595837631098314,0.00720653129358737,0.00039083308754734,29.0068421882176,4.89516817754563,51.7984828471672,4339.11843415368,34.6810142009867,1230404.42788136,81.9005018299644,0.0701531332850247,1496,65.0423938376056,13019590,0.00228500725475171,0.000244515217977438,62.8668,1.42904447247251e-08,7.54255929734465e-05,0.00636246572953047,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
0.4,20,1.98,0.9,20,1.97,0.1,20,1.99,3,20,1.99,4,20,2,2.3,20,1.98,2.9,10,1.98,0.8,20,2,2.1,20,1.99,2.63,0.284,162,17,45,47.4526914270516,57.981307147433,17.7622295109868,98.5238359096046,6.07724692895507,85.255396854093,3.17365920916324,8.74143985475549,104.72760417427,1616577281.36496,451435820.350664,23855455543.4292,71592719.9199537,34652542.2412099,184749085.048717,143376317.862028,2055715119.0738,108351609.705789,0.00150182604405825,0.000970728064234833,0.00773124914814164,0.00199925969832967,0.00141008378573515,0.00105756679977594,0.00057054951657755,0.00442708515371943,0.000565211865105267,55.6481104433422,3.56244070660715,63.4915400697271,157.08150561269,46.0527275620202,1128536.33467271,75.723483807865,0.0917245389646227,1524,62.4355945201634,20113320,0.00287988546876572,0.000239627484938683,50.00905,1.0180110820791e-08,2.20868602056734e-05,0.00473322513099123,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
0.7,20,1.99,3,20,1.96,0.1,20,1.98,4,20,2,4,20,2,3.3,20,1.99,4,14,1.95,1.9,20,1.98,1.7,20,2,3.73,0.478,300,7,27,62.777699259645,46.4841131722952,17.6200791201724,10.2098868795797,6.64438452671395,137.693118954812,0.5671557645831,6.73184092039888,157.810410229863,1105328983.45307,60671265.9201414,27447559541.5321,80624377.8194915,60404463.5381173,98634036.3629136,65682024.4565035,709031853.796561,105982214.474249,0.00189793963062133,0.000433256771027703,0.00922555624786806,0.00335943850192315,0.00255059400662381,0.000778747131675665,0.000549813979657248,0.00351995276237414,0.000408142650035134,6.35583450571068,34.7021069389277,15.1297104209665,144310664268.267,3.46063520686998,16902570.7033364,88.0344932398659,0.0892421137432236,-273.734225642263,22.8038735715726,7369322,0.00442796553930055,0.000176921202847274,67.55709,1.5012065555958e-08,0.00263880166311262,0.190702054750639,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
0.5,20,1.99,2.9,20,1.98,0.1,20,1.98,4,20,2,4,20,2,3.4,20,1.98,4,12,1.91,2.5,20,1.93,2.1,20,1.97,3.73,0.455,300,8,36,58.2360471870828,62.4629865756935,19.7234282575039,23.3831242482214,6.88149983834471,139.56104605292,0.905988331568248,3.70751894788266,177.588526112153,1839687782.19896,59370435.1966233,24833273441.0247,86963998.8258757,60606438.2599967,86528571.315989,87407153.3881417,379259619.042584,83003177.3293825,0.00227088739756829,0.000411090351796652,0.00822752867732738,0.00353606677427413,0.00255552972156592,0.000696392761555794,0.000594460001958385,0.00245577774020335,0.000399732689070788,16.0219120108653,36.3928029130911,18.7161859481469,2099199349.73636,5.95038976193513,16133382.14085,87.7405550472528,0.0561770864139226,-208.503070613999,25.38666236835,8297118,0.00403011306168465,0.000197474106268614,70.78118,1.583296702784e-08,0.00238741589454806,0.074568012249634,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
0.4,20,1.98,0.8,20,1.96,0.1,20,1.99,3.5,20,2,4,20,2,2,20,2,4,20,1.99,0.7,20,1.98,2.1,20,1.96,3.12,0.385,274,10,12,55.7903304695125,21.4874468913405,19.011531675736,19.5353525653269,7.00559543961116,108.131271894601,12.6989488023207,28.9297937331001,170.022599508405,2460872385.39557,787305588.292345,26842542752.9571,101368951.573278,57755722.7503417,377119115.594151,128293772.578776,3607091063.15328,91807180.3375574,0.002422649092244,0.00151715689234078,0.00901801257508941,0.00361036599528887,0.0024287529021565,0.0018665078902903,0.00133429181106212,0.00646839451406112,0.000445397167222677,48.6878599656551,31.7187200196156,29.6322654786797,17144.2059165837,26.4231158947146,16207594.0759156,81.1822948677851,0.109913819973371,-21.1732603427643,47.1677210043853,15141460,0.00464526198520578,0.000234055290932897,60.08111,1.32932970343629e-08,7.64919354365523e-05,0.0118145214256143,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
1.1,20,1.98,1.6,20,2,0.3,20,2,4,20,1.99,4,20,1.95,2.2,20,1.97,3.1,20,2,1.6,20,2,0.2,2,1.38,4.84,0.711,119,10,17,82.9088888584866,49.0394392949066,42.3863355490476,94.1051822377381,6.82937840183688,114.182489318725,0.26687214350477,48.5143409405851,46.6666901356349,361732613.49217,189478523.033412,4814761720.68687,56424823.6088104,36303223.9352495,217639079.935443,41934262.055351,722533468.983061,7603088750.24272,0.000938864577323024,0.000732344412748376,0.0037600580428018,0.00214088280867075,0.00144939791506335,0.00113776535620895,0.000403328930402571,0.00293247315745093,0.000276352382530382,30.2310445826433,35.153480007578,30.025025223893,1628.12004852116,28.5162019799354,7299726.09587002,95.0704107490864,0.0335838484264437,-37.2756087,67.0191409081469,6234787,0.00188775467782381,0.000189699105206974,61.04298,2.26164854977371e-08,4.41513723906758e-05,0.00343312460018669,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
0.7,20,1.99,3.5,20,1.93,0.1,20,1.98,4,20,2,4,20,1.98,3.3,20,1.99,4,17,1.97,1.9,20,1.99,0.3,8,1.95,3.73,0.478,300,10,63,62.7776991952733,53.6612339853218,18.0738574340328,9.88624595125267,6.62244950867297,137.656497896532,0.340120116554216,4.02690365559099,63.8196255678964,1105328985.9833,44692721.2811465,27669442913.6902,78789005.4935594,60682797.009792,89510757.2200667,46877483.5570218,651649407.723746,3075364633.19267,0.00189793963530554,0.000366201073197407,0.00929583889296272,0.0032843065859674,0.00253777070461883,0.000701505881026906,0.000492738920444993,0.00329424370545456,0.000866305932082628,12.1363957893029,26.2553699972426,32.1534709983619,1110139549.40553,3.82100144370488,12849852.7399719,87.4921253599431,0.40077774429585,-133.306445603623,27.9464574447419,15736490,0.00444925526103506,0.000119597500788325,47.32791,1.2390459521614e-08,0.000883913268820122,0.0629013279086489,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
0.4,20,1.98,0.8,20,1.96,0.1,20,1.99,3.5,20,2,4,20,2,2,20,2,3.13,20,1.99,0.06,20,1.98,2.1,20,1.96,3.12,0.385,274,12,36,55.7903305980779,18.0454731378901,18.4342130604523,14.0244987785739,7.00559253218507,107.828239715287,166.994114668319,9.06930045306533,168.705304543405,2460872373.16879,808164757.087861,27986667208.5794,98839788.1491015,57755719.3992252,391715579.032999,141023069.204734,60703897182.0609,93462464.7581476,0.00242264907871272,0.001562616074311,0.00944921066883379,0.00355543595906928,0.0024287527994469,0.00194325570054725,0.00107379024628141,0.0144120198244875,0.000454339026182064,33.4797586409499,20.3833102636634,31.0232803906582,3077408.40893186,16.0652598932403,10348120.7751683,80.8120968667439,0.137624359144802,-23.9225077910319,49.4571759245082,15749780,0.00461523785940228,0.000297749956614739,66.55555,1.4054177740885e-08,0.000783239471009259,0.0321174301718931,"Leung_DFCFC1_Pin_3",65,1.2,0.4,10,1
