MOSFET_0_2_L_LOAD0_NMOS,MOSFET_0_2_M_LOAD0_NMOS,MOSFET_0_2_W_LOAD0_NMOS,MOSFET_13_2_L_gm1_PMOS,MOSFET_13_2_M_gm1_PMOS,MOSFET_13_2_W_gm1_PMOS,MOSFET_1_2_L_gm2_NMOS,MOSFET_1_2_M_gm2_NMOS,MOSFET_1_2_W_gm2_NMOS,MOSFET_25_30_L_BIASCM_PMOS,MOSFET_25_30_M_BIASCM_PMOS,MOSFET_25_30_W_BIASCM_PMOS,MOSFET_28_25_L_BIASCM_NMOS,MOSFET_28_25_M_BIASCM_NMOS,MOSFET_28_25_W_BIASCM_NMOS,MOSFET_6_2_L_LOAD1_PMOS,MOSFET_6_2_M_LOAD1_PMOS,MOSFET_6_2_W_LOAD1_PMOS,RESISTOR_0,CURRENT_0_BIAS,gen,index,VDS0,VDS1,VDS13,VDS25,VDS28,VDS6,ft0,ft1,ft13,ft25,ft28,ft6,gm0,gm1,gm13,gm25,gm28,gm6,gmid_offset0,gmid_offset1,gmid_offset13,gmid_offset25,gmid_offset28,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.15,49,0.3,0.15,37,1.65,0.15,10,0.3,0.946,1,1.9,0.15,1,0.602,1,28,2,5,70,83,50,0.48831911671094,0.30254802958832,0.731869095570394,1.40283054783273,0.396139756967211,0.402740595892735,28008741610.2296,24202362042.1711,12002355835.27,1715208304.78573,32804864464.8882,392519469.875403,0.0028691542483864,0.000513590611082544,0.00360424335412674,0.000111132636456159,0.000556281091030899,0.000549028898955544,3,15,-12,3,15,-15,79.695655941219,16.8358947463256,64.4059312215502,1642.35124614953,63.481797429964,273588940.54332,14.7242826650401,0.0145970484443395,301.7,59.0339079413128,1046618000,0.00095590209687524,0.000594519990896642,61.05554,1.53185896133396e-09,4.23375419979222e-06,0.000529907219661507,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,39,1.23,0.15,28,1.8,0.15,25,0.3,0.876,3,1.52,0.15,1,0.838,0.512,50,2,5,66,47,54,0.414501977656722,0.255152279756312,0.816599912633516,0.967396809574336,0.391186148590147,0.318841977606201,14907272040.2073,14497891299.7516,13133531079.586,1463463267.70163,27757900165.1747,778082395.974837,0.00409065803336236,0.00069569613157723,0.00328884331484809,0.000201912903281,0.000621668431573677,0.000813593182504165,12,15,-15,5,15,15,82.6655126402743,49.3045422714056,52.0013552140504,1326.03455795828,64.6606250984719,772988035.868958,16.797032476006,0.016142800193411,300.7,59.3379584038533,815268200,0.000922225060169564,0.000557936459351263,50.59081,1.48862372657896e-09,4.68836450105259e-06,0.000450393112614855,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,50,0.852,0.15,37,1.66,0.15,30,0.3,1,4,1.88,0.15,1,0.69,0.536,30,2,5,69,64,43,0.424584184225635,0.262417957243664,0.795507551757767,0.871074270909192,0.394870677087422,0.304257885123832,16370050943.7922,15706471545.7729,12198362300.9566,1011413390.17522,30818597408.5003,1068757881.14101,0.00409946141351126,0.000918356890673546,0.00364891674959084,0.000254216298989327,0.000586482901818834,0.000853874680094007,15,15,-12,-14,15,-15,84.7420793689902,39.5078121321921,59.0539319939085,1505.87526584467,64.5842701103597,670454110.852788,18.7460262455807,0.0113617269081304,300,59.2987531261218,1002155000,0.000998245030046904,0.00081179659126805,49.10342,1.42981868255403e-09,2.77145164207127e-06,0.000384619164539912,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,41,1.02,0.15,33,1.77,0.15,27,0.3,0.901,7,2,0.15,1,1,0.452,47,2,5,69,100,57,0.428257371110637,0.23162441319159,0.798404462539896,0.706319039442597,0.388566480078721,0.231217242894713,16847088724.5896,15382273127.5848,12673861338.2676,948755249.855213,26161678883.339,1032593360.67819,0.00414093485196108,0.000817446060017606,0.0036484559766197,0.000378849872355216,0.000685892085195682,0.000978383177555855,15,15,1,7,-15,-12,83.122704890023,34.3392417957889,50.8169449454574,1295.83209610916,64.6132807454561,587097200.864713,22.9051304296658,0.00801788056127129,298,58.9915371892313,868816100,0.0010057044843333,0.000798578472866076,56.36371,1.55354647437801e-09,2.51674940482283e-06,0.000426068880470587,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,42,1.02,0.15,33,1.77,0.15,27,0.3,0.901,5,2,0.15,1,1,0.452,50,2,5,70,80,61,0.426644930775832,0.234741210281387,0.799960568016238,0.77926067769199,0.388844967562113,0.267121458971204,16631343510.828,15294961073.2559,12682743667.8204,1082823652.24598,26332650024.3676,1003559128.62583,0.0041757642894952,0.000810373112741855,0.00365059717201544,0.000318728992986641,0.000691372346119874,0.000987693511106501,2,15,1,1,-14,-12,83.3430034446716,39.4015038698396,53.1253684427007,1354.69689528887,64.7354245711811,675569309.548452,20.5488442497382,0.0104119633681627,292.4,59.1241468457269,910875600,0.00100857498437586,0.000673096916873543,51.82737,1.43839823286e-09,2.99655318931114e-06,0.000421692902135451,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,40,1.13,0.15,39,2,0.15,27,0.3,0.913,5,1.78,0.15,1,0.441,0.562,34,2,5,69,74,57,0.422824060298265,0.326201319740744,0.781799417867169,0.801231825137062,0.392722446654866,0.275872930008638,16007718773.9097,16722318376.3719,10960258404.8425,1093055070.08368,36556916573.2719,922521930.79736,0.00420392948550147,0.00087266170098472,0.00402003473561257,0.000292658392793161,0.00047549973418623,0.000846982682360969,15,15,-4,4,-13,-8,86.33466334141,34.6674046733296,52.8310003887651,1347.19050991351,66.1741609093252,590388174.236798,19.6531613233088,0.0118561453785283,291,60.2202377435645,899715400,0.00100176856210681,0.000612128836293167,49.70208,1.320755677402e-09,2.2613856036835e-06,0.000330854308823958,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,41,1.06,0.15,27,1.81,0.15,28,0.3,0.86,6,0.646,0.15,1,0.718,0.709,38,2,5,70,50,52,0.424081832024204,0.265477671278625,0.8148811294798,1.02447893122753,0.394562685386788,0.347414634767405,16268744690.4178,15765860133.7618,13636334321.5159,1600789303.57501,30511811570.5714,633112525.427689,0.00412345991382921,0.000860016205299476,0.00335583001517946,0.000190753049791855,0.000601776836450499,0.00079768416527167,7,15,-15,8,6,-7,82.9351035041139,30.9445061131206,64.7363857213275,1650.77783589385,64.0507711830364,524555870.636484,16.2997024512719,0.014407843501357,290.5,58.9068699637428,1097379000,0.000997147201887829,0.000650972486363913,45.75867,1.49786875838206e-09,3.56390914361016e-06,0.00043354311781918,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,47,0.852,0.15,23,1.56,0.15,21,0.3,1,4,2,0.15,1,0.858,0.625,32,2,5,69,68,0,0.428688916860401,0.259205994522864,0.837291613473571,0.856023211042656,0.391552118845887,0.31764693495285,16925767640.4007,16072697405.1194,15553654311.4084,991372579.165603,28039941070.0377,735946305.07399,0.00401332503363579,0.000662317841162277,0.00293414921159869,0.000263795298355099,0.000643863591742868,0.000675021346973705,15,15,-15,-7,6,-15,82.7721677235718,36.0057676261757,50.7955753032587,1295.2871702331,63.8004873974515,589821878.256993,19.3102226812639,0.00869938432927685,394.300000000002,58.2772197333195,832098400,0.000963606857756019,0.000642150618604246,61.5498,1.74628732958815e-09,3.07340894821262e-06,0.000443862586948618,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,39,0.845,0.15,35,1.23,0.15,20,0.3,0.993,4,2,0.15,1,0.5,0.544,31,2,5,68,100,4,0.441604892862308,0.309893723061877,0.805882381188043,0.847255118399992,0.394462954234835,0.300370057384728,18719652220.8381,18722843371.7182,14200372794.7605,992978897.071219,34779254762.4317,979269014.031892,0.0037342787330944,0.000746367436555029,0.00314521161533108,0.000261842369224401,0.000502018229014855,0.000794480642742813,15,15,2,-8,-14,-15,83.7573413956224,40.5469826840089,50.630318523257,1291.07312234305,64.265581861625,670173099.405066,18.9011243051835,0.00811110268453787,359.400000000001,58.5772022948881,836833600,0.000972253529468539,0.000865686906293654,58.09913,1.50014671245509e-09,2.96671365773105e-06,0.000413626874244732,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,50,0.765,0.15,34,1.58,0.15,23,0.3,0.812,4,1.97,0.15,1,1.4,0.538,41,2,5,70,100,9,0.433489375600297,0.213537313261212,0.799452963306319,0.812544577641957,0.380641512385183,0.291519758706758,17623965144.5989,15421826423.9045,13149073407.7738,1395868388.92477,22237018492.5929,839374840.341137,0.00404620926382482,0.00070615412796321,0.00352984761750924,0.000297307254328158,0.000785176633240216,0.000817507278586545,-12,15,-15,-4,15,-3,82.4825877450686,40.7349177203805,50.1376361110968,1278.50972083297,64.1457242297749,690205616.083168,18.4417949234883,0.00834363444260737,341.800000000001,58.4820072248839,849523700,0.00099669601977667,0.000639437548847714,52.42981,1.43199003194405e-09,3.11164746122194e-06,0.000438047133231367,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,41,1.04,0.15,24,1.8,0.15,25,0.3,0.876,2,1.08,0.15,1,0.81,0.695,30,2,5,66,42,26,0.419902986083728,0.25376968194147,0.82225543361565,1.26400437391531,0.391862664958624,0.368252955771467,15779204276.0859,15138534605.9555,13963767069.7077,1843212123.43911,28204662738.5368,666868366.03786,0.00389806591755992,0.000734143328215987,0.00305826260330054,0.00012603804883525,0.000613525416155121,0.000654778938470789,15,15,-15,3,15,6,80.8237549304896,52.2459262227121,54.7530260355051,1396.20216390538,63.364843434273,813705223.780182,14.0072945282092,0.0142896680029088,325.500000000001,58.6812585694042,852752100,0.000916148236314212,0.000625219831973576,49.48803,1.58404871479698e-09,4.95028225789507e-06,0.000578271626229365,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,33,1.25,0.15,34,1.82,0.15,25,0.3,0.897,3,1.51,0.15,1,1.52,0.555,38,2,5,66,46,21,0.424157355954036,0.202764519800216,0.790955168210245,0.982394288399613,0.376844690722487,0.33454812574271,16190192927.8649,14228165118.6947,11868301468.6744,1419601675.50653,20666278532.9215,815386250.08362,0.00388973870099416,0.000699297510844393,0.00354354336893348,0.000199506635040183,0.000779413853315877,0.000758677851466492,14,15,-15,5,15,15,82.5551142276706,37.5639108682624,51.1368089590106,1303.98862845477,64.2297601462587,591299316.91731,16.4362799927477,0.0132297356133327,323.100000000001,58.8282905091464,804952400,0.000925950252672683,0.000521045143437749,49.44951,1.45922214624214e-09,4.12899933052768e-06,0.000444468660567243,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,50,0.765,0.15,33,1.58,0.15,23,0.3,0.812,4,1.97,0.15,1,1.4,0.538,41,2,5,70,99,28,0.43347767828329,0.213545371843175,0.801913841080699,0.812544577641956,0.380641512385183,0.29152734527697,17622322632.8173,15420839110.7073,13331870511.8301,1395868388.92477,22237018492.5929,839321730.731214,0.00404575164253224,0.000706094184772793,0.0034884754096985,0.000297307254328158,0.000785176633240214,0.000817427090201045,-9,15,-15,-4,15,-3,82.3585755281396,39.576406765541,50.2600132212098,1281.63033714085,64.0647123564549,670496125.650215,18.4289391989881,0.00914618059078799,320.700000000001,58.4024665258145,851495800,0.000996577299230732,0.000645021035566618,52.53661,1.42759464188097e-09,3.13691094917079e-06,0.00044227681027742,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,41,1.04,0.15,25,1.8,0.15,25,0.3,0.876,3,1.52,0.15,1,0.81,0.547,46,2,5,66,43,35,0.421460026213303,0.252801217318657,0.819446445750077,0.96716005484408,0.391839640189173,0.322279784685696,15947951126.9715,15216822524.2898,13816855238.8652,1463101738.79748,28184774068.1337,776554324.467338,0.00394875703903447,0.000739138606171142,0.00314245577280481,0.000201853913905877,0.000612995868181583,0.000832900157620382,15,15,-15,3,15,15,82.1695296022938,47.2541357148161,57.6533276138368,1470.15985415284,64.0648649184727,748715408.098349,16.645248571289,0.0135105524844603,319.900000000001,58.7637674842179,913484800,0.000932025994404246,0.000620034391812199,50.23819,1.52319514245111e-09,4.38509806527099e-06,0.000463496834768984,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,45,0.3,0.15,33,1.57,0.15,9,0.3,0.804,3,1.11,0.15,1,0.632,0.508,40,2,5,70,85,25,0.497818782090056,0.2963402300391,0.736257076541592,1.06228101284055,0.395751866328568,0.336669047898674,29455936796.9332,25135259258.0419,13057786822.361,1888033700.15382,32153236665.9486,888450258.509648,0.00279852595948477,0.000485764871350982,0.00342317094399651,0.000179390218833394,0.000568319491345385,0.000783090555434796,14,15,2,-12,10,0,77.638278475301,42.1039056674576,54.7693578131199,1396.61862423456,63.5182777197161,695194293.817452,14.4697131968813,0.0098701050692482,319.500000000001,58.3029082166989,904318600,0.000971258636009842,0.00059332800601621,48.24736,1.16471869038205e-09,6.23098235851938e-06,0.00056960102695558,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,43,0.84,0.15,29,2,0.15,25,0.3,0.915,4,1.96,0.15,1,0.885,0.461,45,2,5,68,98,29,0.435167801047659,0.238615156804808,0.78971532288259,0.834075989978127,0.390782531120915,0.285127152875243,17853522177.4228,16331837996.9543,12499608162.6056,1142786765.02509,27467952259.8648,1054688731.5478,0.00386529935006233,0.000812171780384197,0.00355885234711541,0.000272518026407973,0.000646874309717241,0.000982944125824428,8,15,8,-4,3,-9,82.7556306379951,37.0971704611417,56.9150847170403,1451.33466028453,64.3189288719628,619484737.214768,18.8942517713722,0.0102825503215789,319.500000000001,58.8269086966159,950423600,0.000982292671023589,0.000642053597336458,49.75202,1.34858713575911e-09,3.36817406038747e-06,0.000430661007377653,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,50,0.765,0.15,47,1.42,0.15,25,0.3,1,3,1.97,0.15,1,2,0.542,37,2,5,70,82,27,0.431315236266225,0.188303473522441,0.78126656295911,0.95496528203103,0.370980642491303,0.333722275746601,17366147031.0937,14473975628.7321,11692036994.5716,1118218179.6881,18437223469.0988,879489563.85923,0.0039747859832837,0.000722290069755344,0.00376477324637019,0.000224971795835401,0.000891736939002723,0.000796099615179363,-15,15,-15,-4,-1,-3,82.4914122190175,30.1487825271033,53.8383250763141,1372.87728944601,63.8708243408551,502762044.375967,17.9934154623295,0.0108686606260229,316.600000000001,58.3324263415526,897809600,0.000980943024080056,0.000645374471431177,51.88702,1.46478132784108e-09,4.01147935478408e-06,0.000448641838591168,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,34,1.12,0.15,29,1.8,0.15,22,0.3,0.903,4,0.675,0.15,1,1.63,0.761,30,2,5,70,44,25,0.431974902681703,0.205944143517628,0.799894810614821,1.19902686564875,0.37661617510255,0.379462093401389,17356349345.5785,15140496172.9613,13126739881.1472,1669929331.15215,20551270809.9168,573129073.294624,0.0039091939502182,0.000663523399063979,0.00341668805833441,0.000148116536312349,0.000829882644113287,0.000618626990498684,-6,15,-15,7,-2,14,80.824251543179,36.3317824883934,51.2976443615249,1308.08993121888,63.4139374113737,595328621.270401,14.9879785161309,0.0145335738707187,316.25,58.3779821048296,840557600,0.000963875930781874,0.000514085861030005,55.35165,1.63954758717606e-09,4.37410081147505e-06,0.00053097337917829,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,48,0.844,0.15,27,1.56,0.15,21,0.3,0.982,4,1.89,0.15,1,0.325,0.617,29,2,5,69,98,38,0.428291291010809,0.386281873071939,0.823472708453582,0.860824822234199,0.383921722177925,0.31195326846953,16856552499.2108,18434422089.1157,14524086195.4652,1033654749.55234,40519271164.7435,829848736.052953,0.00404157075508585,0.000752385428154861,0.00314912308787699,0.000256047487745159,0.000408335891433854,0.000719209555227445,15,15,-15,-15,1,11,84.7519210239039,42.7005169738674,55.9314563356584,1426.25213655929,65.1757700518379,711047168.06141,18.632980169581,0.010770930796411,316.100000000001,58.3678209998373,931368200,0.000979526876201756,0.000792722086631805,57.5872,1.52032149750102e-09,2.80361144224694e-06,0.000377864432029917,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,39,0.845,0.15,34,1.4,0.15,22,0.3,0.923,4,2,0.15,1,0.5,0.544,33,2,5,68,100,32,0.442071870514928,0.302509255205732,0.798040938547583,0.828084311882201,0.394488455713714,0.285300027131374,18787139499.1286,18622967614.527,13636042013.7892,1113963081.55641,34785769043.8499,989063443.413003,0.00375063072319621,0.000817692243534487,0.00329129481639996,0.000272719308895269,0.000502132709727339,0.000861394077024442,15,15,-15,-15,-14,-7,83.6456524185224,42.9778068227282,56.5436089575396,1441.86202841726,64.2888621939629,721687678.61153,18.6104674847248,0.00861877728014234,313.9,58.6407241145016,949486000,0.000987770654840937,0.000661509910217684,53.19446,1.36268343890214e-09,2.79879234786617e-06,0.000409440827026986,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,49,0.845,0.15,35,1.12,0.15,22,0.3,1,3,2,0.15,1,0.858,0.609,41,2,5,70,95,38,0.42660828152606,0.260005183594403,0.829260137009399,0.943275334636124,0.391799007978428,0.332514415069242,16669697148.9686,15907148348.6688,14932021246.2935,1103959729.01079,28225106746.4433,692826590.546391,0.00407509066805703,0.000684828648266831,0.00305539134098522,0.000224910891884971,0.000649067141514742,0.000749810780595181,4,15,-15,-9,14,-15,82.7687144244312,43.2910567620859,55.148571059033,1406.28856200534,63.9312537507777,716325258.727428,18.282642041018,0.0105079617138635,313.300000000001,58.513264039142,912528300,0.000973336829283549,0.000655311447243406,57.66652,1.71729799981004e-09,3.9342503554185e-06,0.000453740645387946,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,35,1.21,0.15,24,1.93,0.15,27,0.3,0.795,2,0.678,0.15,1,0.598,0.862,25,2,5,70,52,34,0.424716724691641,0.287815927879528,0.816743332813042,1.47670763146458,0.396319153281063,0.395694604253078,16311915216.0976,16405711340.9882,13869603609.5483,2463174283.65233,32933246233.0159,563294657.71984,0.00403044174310371,0.000863365976388228,0.00325079162090058,9.96188436438803e-05,0.000555428281406951,0.000633729576648511,15,15,-15,8,-1,-2,79.7833197214993,37.0807732569298,55.795402440836,1422.78276224132,62.2270326268752,616397565.206264,13.2217283287776,0.013613379542176,313.05,58.6114319229748,927492800,0.000977829670784296,0.000626025378676913,46.29874,1.47538410467206e-09,4.30482603632987e-06,0.000579360830276987,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
