MOSFET_15_1_L_EXTCM_NMOS,MOSFET_15_1_M_EXTCM_NMOS,MOSFET_15_1_W_EXTCM_NMOS,MOSFET_16_1_L_EXTCM_PMOS,MOSFET_16_1_M_EXTCM_PMOS,MOSFET_16_1_W_EXTCM_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_19_7_L_gm1_NMOS,MOSFET_19_7_M_gm1_NMOS,MOSFET_19_7_W_gm1_NMOS,MOSFET_28_1_L_gm2_PMOS,MOSFET_28_1_M_gm2_PMOS,MOSFET_28_1_W_gm2_PMOS,MOSFET_29_1_L_gm2_NMOS,MOSFET_29_1_M_gm2_NMOS,MOSFET_29_1_W_gm2_NMOS,MOSFET_4_1_L_gm1_PMOS,MOSFET_4_1_M_gm1_PMOS,MOSFET_4_1_W_gm1_PMOS,CAPACITOR_0,CURRENT_0_BIAS,gen,index,av0,av15,av16,av17,av19,av28,av29,av4,ft0,ft15,ft16,ft17,ft19,ft28,ft29,ft4,gm0,gm15,gm16,gm17,gm19,gm28,gm29,gm4,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.45,50,1.99,0.3,1,0.3,1,50,2,1,50,2,1,50,2,0.15,50,2,0.45,11,1.9,0.6,50,2,11.65947,10.89855,6,25,662.2529,460.1271,30.04914,241.2554,421.5653,361.5702,77.88603,209.1319,42784630,7143539000,5120000000,47644900,261293100,7916753000,4813086000,106370800,0.00546872,0.03586267,2.513274e-06,0.0404613,0.06640431,0.07119796,0.00214351,0.0001828941,57.3182436774831,56.3772539447483,117.558468636923,1299349.71916746,41.6937448698005,912013.231883932,122.582351217457,0.0807064894275721,438,45.9326896297089,1901740,0.000475793280231597,5.76419767711689e-05,66.40089,1.37933385737808e-06,0.497794944887548,0.00632594305315248,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
1,50,2,0.3,50,2,1,50,2,1,1,1.481332,0.8407273,50,1.99,0.15,50,2,1,33,2,0.342,50,2,6.993956,4.919878,15,54,511.7619,829.8981,160.0335,16.59437,63.97209,79.62324,31.35362,144.0314,13984800,8004525,3867773000,648905500,2884239000,1911973000,132412600,263388300,0.07184974,0.05088933,0.09501464,4.383905e-05,0.01467045,0.04720728,0.002738527,0.0002891572,75.1035266779898,61.3041889254056,313.739692761254,3651.17826837406,73.1863992213921,512158.369819839,96.2161835267332,0.101873567377296,526,69.1019853366286,2621100,0.000245717001225128,5.02766981494602e-05,61.72769,1.55808490503095e-06,0.682487772305896,0.000404576327150297,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
0.6,50,2,0.3,50,2,1,50,2,1,50,2,0.9,2,1.38,0.3,50,2,0.6,8,1.94,0.3,2,1.59,12.08556,18.30772,6,40,283.0809,192.0964,195.7652,414.0646,36.34226,32.80776,293.7585,329.1647,42317240,4070979000,4903917000,49782120,5613379000,3552155000,3646848000,5049461000,0.0421015,0.03112117,0.1217634,0.01627541,0.0003229216,0.06677343,0.001263875,0.0001267723,48.0439250804684,74.2387725633088,47.5778736566812,16381302.4992719,41.4637807141784,1337943.26905275,121.691531504867,0.103736038526555,-14.1118362,42.6010759921507,857456.2,0.000530063621211422,0.000112928279188731,78.2453,8.4906949923691e-07,0.648173809255291,0.0112628448813173,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
0.45,50,2,0.3,50,2,1,50,2,1,50,2,1,50,2,0.45,50,2,0.6,6,1.73,0.3,2,1.09,10.36788,17.67608,0,61,629.4787,770.8163,117.0071,597.2639,601.8272,516.8942,793.5076,176.8167,23782650,6912682000,5697468000,31600450,808532200,1801607000,3725467000,5865659000,0.05023528,0.0678341,0.1091173,0.01615603,0.03365532,0.04083871,0.001081429,0.0001441477,58.2112949122234,74.1970526818699,110.029507797822,18579853.2729463,49.1451840051441,1285245.97650864,116.694048536707,0.174131293369872,1.8347577961712,49.0826528583411,1905938,0.000509472423552088,9.34739149682628e-05,59.26535,9.33530094113584e-07,7.62601834128983,0.00557032074534847,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
0.45,50,2,0.15,1,0.3,1,50,2,1,50,2,1,50,2,0.15,50,2,0.45,9,1.81,1,50,2,7.540776,10.89855,1,0,800.6529,664.9193,406.354,375.6554,578.3419,552.0338,137.7434,284.7232,35761630,6699877000,8000000000,40868730,225866400,8241664000,6530397000,42946260,0.008403694,0.05603542,2.513274e-06,0.1130511,0.103469,0.1164861,0.001440788,0.0001287763,54.7318712934083,82.3927260943628,160.866384786307,3703580.25238127,39.8606726149274,1312232.62948953,102.855629714664,0.072621039661123,621.5,44.2479075318991,2562048,0.000468428211656999,8.11740909284572e-05,58.82131,1.07748244358068e-06,0.717703252893928,0.00809702175363081,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
0.45,50,2,1,50,2,0.3,50,2,1,1,0.4007263,1,50,2,0.45,50,2,1,50,1.99,1,50,2,8.165661,12.50075,4,49,75.68462,58.98996,271.2281,276.0392,567.74,256.8386,377.998,168.7011,89861290,282343100,193351000,470269000,27177450,1341070000,64998350,79248330,0.1202007,0.09304922,0.06388941,2.008716e-05,0.006552529,0.04655513,0.0009258643,0.0002142903,9.57535484323549,92.5223976563077,148.27893325921,1173425250.46945,37.1383918373147,1194092.24673468,101.117307683205,0.0786331325049709,-54.2700798870755,48.4822391977883,1913685,0.000379587657558769,9.66655139764216e-05,65.16298,9.64570343902132e-07,1.73888087136223,0.0302495175047078,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
0.45,50,2,0.3,1,0.3,1,7,1.77,1,50,2,1,50,2,0.3,50,2,0.45,6,1.84,1,49,1.99,6.92472,9.985374,10,49,508.0991,478.4306,302.1966,241.254,233.3955,189.6882,107.0843,511.4705,98721280,4287922000,4974641000,46165560,256133800,5800945000,6155268000,86374360,5.269971e-05,0.03586267,2.513274e-06,0.07244614,0.03356993,0.09653472,0.001052853,0.0001803385,59.169383044263,123.543097319338,246.841489546853,602683.116463886,49.8624883903824,1261278.62402313,96.0088958378337,0.0932962387919811,517.5,51.8266801749182,2520059,0.000300271167902155,7.6041275838066e-05,51.48635,1.03604455766902e-06,0.645620010000398,0.00606964260900811,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
1,50,2,0.3,50,1.86543,1,28,2,1,1,1.317718,1,50,1.998233,0.3801405,50,2,1,49,2,0.3924587,50,2,9.203894,7.457001,23,41,106.9887,163.554,130.6595,33.44263,109.6273,24.41872,53.51197,38.05103,83898660,308183800,1260866000,565132100,2128148000,847105100,44920650,3463857000,9.732569e-05,0.03558364,0.03863432,4.792234e-05,0.000148043,0.02004936,0.002473538,0.0003481416,68.4972364913741,117.41442374484,423.381192479298,4392.24895513233,70.473223582083,821895.600697911,107.158235857073,0.0646126721335909,568.5,76.8115056147282,2963649,0.000205881008904489,3.87831421027006e-05,58.97185,1.09217617036937e-06,0.629469797361451,0.000827319151656014,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
0.45,50,2,0.3,50,2,1,50,2,1,50,2,0.6,50,2,0.3,50,2,0.6,9,1.85,0.3,1,1.116873,7.635668,21.19965,0,8,379.8904,537.0985,769.4494,533.2677,582.3928,184.8174,447.1652,421.8425,31954330,4116803000,3780551000,29854490,3106661000,6272903000,2657565000,7970748000,0.2327481,0.07726882,0.2051668,0.184062,0.2428241,0.1877038,0.001198755,0.0001128537,57.0912235575648,232.38671171835,166.151653698381,25254621.7676255,49.7064422260593,4873663.79602202,101.737739241506,0.191005743811314,1.28976978037659,50.5928155413484,3484568,0.000616829816835254,9.72795946129221e-05,47.53753,3.42781796135584e-07,14.8875301900728,0.0043511827481717,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
0.45,50,2,0.3,50,2,1,50,2,1,1,1.875971,0.6,50,1.99,0.3,50,2,0.45,7,1.88,0.15,3,1.58,9.872375,11.14411,5,62,274.9789,204.1608,148.0678,395.8474,105.23,325.7099,153.9987,267.9948,35135830,5523743000,3861324000,355933300,2962551000,4757144000,5861394000,10105400000,0.008823186,0.06847568,0.1522042,4.161589e-05,0.01913583,0.08339433,0.001264029,0.0001589233,63.8465939753902,143.915718815589,315.374223990755,22867.574438839,70.9669112057524,1443108.9239151,109.971274303793,0.099991975425472,-49.3991442537708,73.6049874271632,3162402,0.000294925255312363,5.40888113881963e-05,61.22159,6.64158791281819e-07,1.59674664496128,0.000710288816192506,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
0.7693541,50,2,0.2697223,50,2,0.9780175,50,1.935834,1,2,0.8703166,1,50,2,0.2754255,50,2,1,50,2,0.1719767,48,1.993161,9.539795,10.92286,20,63,214.9798,333.675,171.454,91.84759,568.757,99.00113,81.39592,122.5069,28169800,2228030000,49807240,453625500,384437700,1219507000,86840020,732672600,0.04354402,0.06772852,0.1125531,5.124248e-05,0.0001939745,0.03198119,0.002133078,0.000287537,61.9263629479011,162.097100826084,383.691911964022,13985.7964520122,66.979346303317,1639173.36300194,110.028344062349,0.0424055199898275,531.5,73.420326407372,3880005,0.000297420379630905,4.24216712229639e-05,57.73723,7.85628761127107e-07,0.740971547100034,0.00109312263448524,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
1,50,1.998656,0.3398387,34,1.564787,1,50,2,1,1,1.535395,0.9388703,50,1.980129,0.4292866,50,1.99788,0.8865778,13,2,0.2899073,30,2,7.2109,9.39829,24,16,98.97193,198.9339,109.1452,16.65075,105.2866,29.54334,39.02681,194.3808,49752310,8056559,1972282000,868995800,2223379000,1246680000,618221200,900814400,0.01641348,0.01563555,0.02480749,7.946751e-05,0.03746981,0.05577138,0.002429163,0.0004016195,62.4841368727705,265.8542244841,485.477713144639,10269.0220624959,66.1221385104292,2105272.76492952,97.5471124402439,0.0528927278947353,621.5,73.8465902015428,3844449,0.000232908795502374,5.16489298225969e-05,46.93432,6.17491221662403e-07,0.494096147716925,0.00126136760109885,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
0.8819067,50,1.983099,1,1,0.556264,1,15,1.91442,1,1,1.811942,0.2087261,50,2,1,50,1.996148,0.5456158,21,1.584087,1,9,2,3.75190737971504,1.967212,39,38,22.19191,232.2931,227.8694,17.32322,163.4746,20.35923,132.325,352.9521,131150600,1272077000,8000000,522495900,314909800,813627500,106433500,147397300,1.612103e-05,2.513322e-06,0.00807264,1.593294e-05,0.0001186469,0.00268731,0.001589638,6.302142e-05,64.4862767837398,352.292188182578,773.932816826914,3549.38803520084,66.4550900140382,713938.849222023,68.5442108428138,0.104212466342523,570,74.5292462948774,1568416,5.96045048743008e-05,6.39611131183924e-05,47.0222,2.97855393266997e-06,0.369120619156053,0.00128891793407548,"R2R_Miller_PNin_2",22,1.8,0.8,50,0
