MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av11,av17,av21,av23,av8,ft0,ft10,ft11,ft17,ft21,ft23,ft8,gm0,gm10,gm11,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.2,20,1.94,0.2,20,1.99,1.8,20,1.99,0.3,1,1.52,2.5,20,1.97,3.7,20,2,2.8,20,1.94,6.58,3.33,7.2,4,0,195.344735059621,55.1022894953708,58.8674903715909,6.12372094715678,124.778356412122,90.3831021113994,61.1154952803135,26734579.7124792,1836185612.56779,1936283916.23313,6438766.0480629,70056308.2845241,129684166.639377,3488116071.3994,0.000131683718525695,0.000691623143432464,0.000746565461569793,0.000178338258807208,0.000431686547836615,0.00051443646727273,9.7453653127413e-05,51.2503160318921,9.64196899068696,109.538543734907,0.00926831379529781,52.0071484835444,162931.460938394,113.672960725055,0.339080341459979,-3.5375868,109.284046341172,1850999,0.000153619566799127,0.000127980004915974,48.21334,0.000858589752869499,1.58668985187099e-06,0.000137187904906744,"Leung_NMCF_Pin_3",65,1.2,0.4,10,1
0.7,4,1.96,0.7,7,1.77,0.7,16,1.91,0.4,1,1.54,3.7,8,2,3.8,20,2,0.7,20,2,8.38,3.21,5.99,14,0,222.101719631135,69.153206419339,74.9212688667409,6.06584631193592,66.1813758949171,59.8146802795496,70.709844263091,20885885.7040873,722440911.311806,735211345.137264,5470155.93326353,349879029.86459,585468394.557742,2010150402.97033,6.94364070398487e-05,0.000233596974074173,0.000375661619613751,0.000151292353913335,0.000477086127879302,0.000673438691360473,7.38292526940797e-05,56.524448889702,39.5916520991144,73.2368789001128,0.0463856543664564,54.6201610821242,599914.234270053,119.381300880833,0.0479584294902716,1507.5,102.436453682804,1109725,0.000137750396281477,0.000118813199315764,52.30415,3.57322732835123e-07,2.04175543248364e-06,0.000585029536898596,"Leung_NMCF_Pin_3",65,1.2,0.4,10,1
1.2,1,0.776,1.1,7,2.29,0.801,16,1.74,2,20,1.18,3.96,20,2.53,4,1,1.35,3.6,20,2.06,2.48,0.21,0.139,19,0,78.8750062565167,109.36260305207,105.819257105058,4.89714244935214,91.3050874152103,52.8419427177034,128.509045413458,842648.946022192,149742503.393194,158808309.790105,3756847.4800149,2944360.30100708,205468928.924426,5782584.91017301,3.42141580176213e-06,7.30035771841696e-06,0.00014130878563194,3.14664983129169e-06,1.34818100340189e-05,0.00019746254270336,6.93459723422473e-06,73.6660029856132,25.6947774914344,182.57828678159,0.00551609398984849,78.6289224880834,38194.0872319066,70.7256816156621,0.0332757775696144,2610,114.134605559286,271394.1,1.35132119727934e-05,0.000293054177919477,56.40019,6.23412304831886e-06,4.49474066581662e-06,0.000282237196622126,"Leung_NMCF_Pin_3",65,1.2,0.4,10,0
1.44,1,0.776,1.1,7,2.29,2.72,16,1.74,0.689,20,1.18,3.96,20,1.95,4,1,1.35,1.28,20,1.98,1.74,0.21,0.139,25,0,82.8142805986483,126.730663632737,104.364332967271,4.89614807764596,55.4413899052608,90.4053104479794,71.4415747797077,998535.301752097,109029353.347088,168287503.422025,3751118.07358145,10703645.2959505,42863538.7316344,21812575.0291149,3.37031294863261e-06,6.52155668847777e-06,0.000152557228529765,3.14041645423736e-06,1.33704894808535e-05,0.000170812458131648,7.24385522689506e-06,75.4360492407581,33.0308484641272,214.246384500138,0.00275005204532538,80.2121070470329,54374.3346533453,60.2099828932047,0.027127599293722,2477,113.802065771877,352685.6,1.4965166085548e-05,0.000184733661736084,51.21675,4.48690427113513e-06,3.99008817467905e-06,0.000280816554707408,"Leung_NMCF_Pin_3",65,1.2,0.4,10,0
1.2,1,0.776,1.1,7,1.8,0.801,4,1.74,2,20,1.18,3.96,20,2,4,1,1.19,3.6,20,2.03,2.48,0.21,0.139,13,0,82.4590953119503,109.624586290407,103.535085312481,5.02225166116511,91.2002675191425,50.9077581388097,128.25539147903,982284.062055692,148112791.876995,158550591.017029,4078051.96649807,2924255.99483983,423667443.573554,5771598.45997015,3.37531661875547e-06,7.19497132240224e-06,0.000110842147187931,3.08117834290642e-06,1.31668907237842e-05,0.000121609099703241,6.91772731765398e-06,74.1697370545277,30.2789754967367,241.795815251051,0.00370137526541175,79.0226070296971,36586.9647281668,68.0956398016789,0.0352010728519639,2733.5,115.138063358444,292168.9,1.09848092545901e-05,0.000314599788540394,56.47324,6.27433405784097e-06,3.94107712710312e-06,0.00026758899471202,"Leung_NMCF_Pin_3",65,1.2,0.4,10,0
1.2,1,0.776,1.1,7,1.8,0.9,4,1.74,2,20,2,1.2,20,2,4,1,1.19,3.6,20,1.98,2.48,0.135,0.1,10,0,37.4532615912096,111.608149658776,105.353906795182,4.84689003958485,90.1107188977286,53.3456994943536,134.489770698176,3248788.84631388,135013033.498861,143351939.700455,3609385.58160956,2576337.72316427,316676465.497145,3495337.673027,2.5385578155426e-06,6.36029956797844e-06,9.70059988979694e-05,2.63125367298201e-06,1.0906967756164e-05,0.000100568291217431,5.80177623871522e-06,58.9553581949463,40.6010031189475,345.595929299282,0.0568962480779585,71.0346219306275,38128.7266053098,61.0837965421273,0.0441545095314147,2354.5,108.356821109126,324551.9,8.53734540266167e-06,0.000345113008691825,63.75877,4.71523486428476e-06,1.20507638992295e-05,0.000751945146157007,"Leung_NMCF_Pin_3",65,1.2,0.4,10,0
0.3,20,2.08,0.368,20,1.93,3.27,20,2.54,0.578,1,2.36,2.73,15,2.07,3.8,20,2.03,3.79,20,1.94,7.71,3.01,15.9,21,0,183.962194821636,58.9134678963392,73.3384251045274,6.40903276655785,146.622678564406,117.397992633,80.797247667782,38595201.6701911,1707532799.23265,1324137319.17068,10349115.2469328,74568526.1780264,75258153.3750702,1119867062.42241,0.000184052093406688,0.0011497125557662,0.00100818002376228,0.000337453208132419,0.000658282355459017,0.000734249038142615,9.10358000663102e-05,32.8809370034319,65.046563777856,40.5386068082902,29.9396302902806,32.8452659485802,2290356.34734509,117.990698616459,0.0320151786469438,1598.5,102.369663520858,1427406,0.000320100250193218,0.000124520539864625,63.19627,1.05060434662837e-07,1.69399822944682e-05,0.00259010106250768,"Leung_NMCF_Pin_3",65,1.2,0.4,10,1
0.408,16,2.05,0.3,20,1.86,2.7,20,1.93,0.3,1,1.62,1.86,20,2.13,3.64,20,2,4,20,1.94,5.33,3.01,20,20,0,149.385799013328,56.2769696735954,61.3971213186856,6.38415917436703,150.008250616677,94.2874991611302,58.5229717526948,66721342.1066924,1415154863.22996,2504129864.78629,12883986.6106047,77808564.1920824,165863747.306383,3948877469.04147,0.000285063630660941,0.00108634174323545,0.00162690854518307,0.000407441046037681,0.000732320204612438,0.0010557520948738,0.00012016912191996,48.696767783586,55.183816214856,53.0183625534118,0.384038346296221,51.0774307065281,2764298.09674287,105.714154208412,0.0406042702892392,1551.5,94.5117649823478,2655825,0.000455386822104145,0.00016045947732395,51.51705,6.01312081737641e-08,2.72782148597495e-06,0.000694068984392116,"Leung_NMCF_Pin_3",65,1.2,0.4,10,1
0.3,16,2.08,0.368,20,1.94,2.7,20,2.4,0.578,1,3.65,2.8,15,2.07,3.8,20,2,3.79,20,1.94,7.71,3.01,15.9,16,0,186.35445037793,56.7419997013328,71.466354142965,6.41893803252045,146.623100008351,105.639285427799,84.0462528500682,37121535.1176762,1918988749.13149,1474256102.98502,10443148.344524,74495620.9238994,115144094.705944,1046740915.41181,0.000181908741443402,0.0010648084976876,0.00115966595625581,0.000336192455960797,0.000657591071504493,0.000882289024128044,0.000130506019755231,38.2115069951019,54.1802099003418,55.4076977324748,1.33506479224918,38.288337957869,1990286.76121845,117.837964171145,0.0476106184149147,1428.5,106.588775920796,2035378,0.000333950644420863,0.000106588050764744,52.28512,1.00087492879534e-07,5.64786060970712e-06,0.000921625340113752,"Leung_NMCF_Pin_3",65,1.2,0.4,10,1
0.14,20,1.94,0.2,20,1.97,2.06,20,2,1.08,5,1.61,3.03,20,1.98,3.7,10,2.02,2.79,20,2,7.32,3.33,18.9,18,0,195.168867162839,37.5723191751844,54.0098675136244,6.4500529552502,127.416101650176,91.160714707994,98.7391849220123,31823156.9690085,4643537458.7761,3391978851.66046,19026615.7320712,124528316.43958,197363980.609329,316663022.608392,0.000215373055315326,0.00151409170599572,0.00150703259276606,0.00033232801577494,0.000830373657777614,0.000966743828342506,0.000159990752411843,39.2951686027462,55.4999294590153,66.6757052127751,2.77105625160892,39.4986366519823,2322389.64992954,115.832784650979,0.0438722917389767,1431.5,105.619259683332,2790039,0.00038040828856852,0.000147701489677613,54.04663,8.96606974125705e-08,9.33180838526448e-06,0.000948939606692401,"Leung_NMCF_Pin_3",65,1.2,0.4,10,1
