MOSFET_15_1_L_EXTCM_NMOS,MOSFET_15_1_M_EXTCM_NMOS,MOSFET_15_1_W_EXTCM_NMOS,MOSFET_16_1_L_EXTCM_PMOS,MOSFET_16_1_M_EXTCM_PMOS,MOSFET_16_1_W_EXTCM_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_19_7_L_gm1_NMOS,MOSFET_19_7_M_gm1_NMOS,MOSFET_19_7_W_gm1_NMOS,MOSFET_28_1_L_gm2_PMOS,MOSFET_28_1_M_gm2_PMOS,MOSFET_28_1_W_gm2_PMOS,MOSFET_29_1_L_gm2_NMOS,MOSFET_29_1_M_gm2_NMOS,MOSFET_29_1_W_gm2_NMOS,MOSFET_4_1_L_gm1_PMOS,MOSFET_4_1_M_gm1_PMOS,MOSFET_4_1_W_gm1_PMOS,CAPACITOR_0,CURRENT_0_BIAS,gen,index,av0,av15,av16,av17,av19,av28,av29,av4,ft0,ft15,ft16,ft17,ft19,ft28,ft29,ft4,gm0,gm15,gm16,gm17,gm19,gm28,gm29,gm4,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
10,50,10,2,50,10,4,50,10,8,1,3,2,50,10,2,50,10,2,3,8,2,4,10,7.630245,18.30916,1,23,241.7898,1078.081,156.8,16.00234,437.3341,47.71361,352.8923,316.5,13447670,8337244,402144100,15663210,4577697000,2621887000,2614730000,3218379000,0.1382472,0.005626882,0.1786642,2.867564e-06,0.2365499,0.1482514,0.0007312325,0.000135355,33.1130585347046,2.43293416275942,4.76873945386915,750758199.925906,50.3942545112962,780317.114223222,196.482408385586,0.0477196097323438,-159.862256938349,72.9813788488538,1529482,0.00356367644087916,7.13529430439766e-05,27.00042,4.37696631630874e-06,4.33841234092641,0.0499316651558068,"R2R_Miller_PNin_2",180,5,2,50,0
2,50,10,2,1,2,4,9,10,10,50,10,2,1,2,2,1,9,2,2,7,2,8,9,9.501675,28.11658,10,63,16.36137,503.0287,167.2,191.2012,427.0571,188.677,253.8247,481.6035,14000500,1556609000,4446813000,8259731,5938806000,2042342000,4120001000,3679029000,8.421272e-05,0.1821391,2.513274e-06,0.06809561,5.909596e-05,7.373048e-05,0.0005410816,0.0001861626,44.1902292405591,2.03698214961994,4.82945663538628,224342199.960891,47.8227001339392,475276.764030483,222.372039777936,0.0843866624541994,-76.3761404072078,75.9914146802315,1126828,0.00259248856680327,9.5628190183481e-05,63.839,3.38798830155453e-06,3.50072893951449,0.0283066362650719,"R2R_Miller_PNin_2",180,5,2,50,0
2,43,10,2,50,10,8,1,2,6,50,10,10,50,10,2,1,10,2,2,8,2,2,9,3.783286,14.94385,14,5,306.78,464.2699,195.1652,329.6006,1055.19,132.6265,88.23473,316.1184,25140420,1828379000,463010400,8367747,90059480,1616781000,3603421000,2105479000,1.102691e-05,0.009198701,0.05066609,2.905786e-06,0.01474766,0.02730103,0.0006691303,0.0001418933,29.9696131363411,2.93798233406424,7.12764683045387,197219547.034381,39.4989646070551,741892.136022514,249.391255768922,0.103148139792897,405,40.9959855583813,1799856,0.00280575068822911,5.50305317223197e-05,58.08402,1.38927697829383e-06,0.549909549918223,0.0293562879589961,"R2R_Miller_PNin_2",180,5,2,50,0
2,47,10,2,34,10,2,4,7,6,50,10,6,1,10,2,1,4,2,1,4,2,6,10,4.623444,10.82936,53,27,168.3209,354.2656,16,85.60032,675.3352,495.0449,16.27363,331.0328,80987670,15569130,414595900,8202858,54541840,642773200,3343754000,1671438000,7.966001e-05,0.003907201,0.002736177,0.02302414,0.002370507,2.256419e-05,0.0003547546,0.0002274659,35.6967169102469,3.25951166646903,7.97658320954203,35444781.6036029,42.7091851004426,485869.962890522,169.289487316844,0.0742017702306013,565,60.8338527913873,1189007,0.0016562466085836,6.67172912609181e-05,57.61402,4.18373391472776e-06,0.580911497030661,0.0207167148271998,"R2R_Miller_PNin_2",180,5,2,50,0
2,43,10,2,50,10,8,1,3,6,50,10,10,50,10,2,1,10,2,3,8,2,2,9,3.783286,14.94385,20,45,122.0002,343.0362,166.3695,156.8006,1081.039,71.8267,25.83165,229.9535,17248430,1089227000,200678600,8336137,92979920,1150857000,603186600,864633300,2.150318e-05,1.308811e-05,0.02594104,2.871986e-06,0.007104803,0.01404477,0.0005766105,0.0001350152,46.4896205944876,3.05371047919734,8.09872755991786,2867112.81156843,49.2861191219481,771724.878173375,249.551594773506,0.103461756678189,455.5,57.2816976740087,2046687,0.00280796785648353,6.22268663896722e-05,52.46635,1.7612124887534e-06,0.532399121142917,0.00303819822040285,"R2R_Miller_PNin_2",180,5,2,50,0
2,47,8,3,26,2,3,1,6,10,50,10,10,38,5,3,1,10,2,4,7,2,1,8,3.783286,14.31725,24,48,84.40629,472.6476,120.4733,32.00067,1088.844,128.3414,47.4978,382.55,37330320,131963400,480284000,8149923,345710400,1459676000,2697239000,1402273000,1.538762e-05,0.02449749,0.001248093,0.01582813,0.001140676,2.57332e-05,0.0006167492,0.0001325125,49.0837918328437,3.38871552022516,6.20263292115897,22979450.262853,42.9374663219927,641721.278631478,231.460576457417,0.095589343281666,495,75.0712782025371,1174593,0.00210411183431676,8.03116307516329e-05,69.68358,2.68255358958042e-06,0.583574729208752,0.0252869383220911,"R2R_Miller_PNin_2",180,5,2,50,0
2,42,10,2,50,10,8,1,2,10,50,10,9,50,10,2,1,4,2,2,8,2,2,9,4.61081,15.35787,21,50,166.7553,301.771,310.28,207.2011,1062.786,233.389,79.81316,302.2177,21187500,1739713000,303272900,8215792,65047640,1581412000,3270261000,1625962000,1.390237e-05,0.004989003,0.002970957,0.001499135,0.01025306,0.02098393,0.0006189586,0.0001044766,44.2819625504402,3.12574331058448,10.1839786740257,3059373.77469325,52.0737808266481,565253.372767095,271.229003039867,0.197857371828433,471,86.5892594038846,1841651,0.00200931183615685,5.48587082398027e-05,46.80978,0.00830051258555942,0.715797265088759,0.00839137705197102,"R2R_Miller_PNin_2",180,5,2,50,0
2,50,10,2,1,2,8,3,2,9,50,10,2,1,4,2,1,2,2,8,10,2,4,9,10.63171,17.84853,34,12,21.97226,516.607,102.074,16.00088,292.6201,209.9592,46.29836,373.3651,12035940,152260800,540039800,8233351,1743678000,656729200,3068018000,520797100,2.473875e-05,0.00595831,0.003185064,0.01628754,0.0007034636,0.0004777733,0.0007684098,0.0001682878,40.7387383176074,2.01552674553266,6.87791723449557,1665310.94328886,53.4076090610249,315750.218041555,211.560705685153,0.0835399614650259,591.5,101.637674649069,1077487,0.00174065452804999,7.72690051724421e-05,47.04311,6.64485198791882e-06,0.721149328649671,0.00348617432806675,"R2R_Miller_PNin_2",180,5,2,50,0
10,50,10,2,50,10,4,50,10,10,50,10,2,50,10,2,50,10,10,50,10,2,4,8,10.89506,10.5233,2,33,120.9522,1024.936,472.8,231.2006,463.5712,377.9609,225.6842,525.1528,13688180,8000029,3944158000,8140238,2997355000,4887916000,19512490,6199701000,0.1450102,0.166269,0.03236299,0.1857114,0.1707422,0.1514153,0.0004668355,0.0001003535,30.4252945013167,3.83681673169418,2.87543656932697,514205116.680657,68.0483336669099,812040.311467776,286.231934521639,0.0461428064120976,-116.276329884141,35.2094297916826,608569.7,0.00235160310183377,6.13065401204584e-05,55.10672,2.69209699594538e-06,3.68796297690811,0.0160367632837422,"R2R_Miller_PNin_2",180,5,2,50,0
2,1,2,2,50,10,10,50,10,10,50,10,2,50,10,2,50,10,10,50,10,6,30,10,8.079437,19.07714,1,18,538.7194,739.3174,277.6,16.0008,446.4185,491.752,284.8891,612.6337,14002160,5456223000,3083629000,8182467,3935665000,6214597000,19977950,10623130,0.1942038,2.513617e-06,0.07849139,0.1188918,0.0887859,0.04657991,0.0007997835,0.0001403961,28.6076768541939,3.8105062899432,3.728806797057,1532090567.25653,55.6988870469709,819829.935325197,315.598648433418,0.0305988984942153,-125.94124041221,29.6081595362848,802252.3,0.00239055411813769,7.99245754069654e-05,27.27645,3.44128249983517e-06,1.92798447337009,0.0331664132547962,"R2R_Miller_PNin_2",180,5,2,50,0
2,1,2,6,50,10,6,50,10,10,50,10,2,50,10,2,50,10,10,7,9,2,50,10,6.3281,21.54924,10,45,177.0718,596.8567,144.8,26.40094,287.7177,538.9688,172.8868,702.0581,8594400,3107559000,8000000,8212690,2764155000,2823132000,58885010,30280550,0.06385661,2.515513e-06,0.02572006,0.08815326,0.04287432,0.01530008,0.0004458173,0.0003269456,31.4835464760854,5.36570833740624,6.92839921321612,113069836.186391,57.5050913464309,1136485.71668478,280.223662277118,0.0570220967243947,-64.0518264316381,32.9327789240917,1467472,0.00235339274523063,7.48642048885709e-05,27.33111,2.49226169449959e-06,1.0728838796529,0.0103040265156058,"R2R_Miller_PNin_2",180,5,2,50,0
2,50,10,2,22,9,2,5,9,8,50,10,6,1,10,2,1,3,2,1,2,2,5,8,6.254892,14.19168,58,18,49.89242,413.74,16,29.60054,998.3221,143.9437,16.21718,316.8866,65962970,95018660,261033600,8190250,134630800,556054900,2657737000,378165400,0.0009995997,0.00586244,0.0001584135,0.002434762,3.782526e-05,0.0001061856,2.788996e-05,0.0001870528,34.2051002968977,4.15112930625388,10.7545086284427,33384092.0622216,44.9276648106457,440071.076047643,193.487925690468,0.0688416910531712,589,63.197116499179,1140111,0.00117791527606356,6.77710148944627e-05,46.64179,4.18282573642319e-06,0.639062169369015,0.0263618527900151,"R2R_Miller_PNin_2",180,5,2,50,0
2,50,10,2,24,10,2,2,10,7,50,10,8,50,10,2,1,2,2,2,9,2,3,9,3.783286,11.13917,26,62,530.7447,108.0286,16,244.8004,1049.872,627.8349,197.4955,156.1577,26241090,1335923000,467064100,8171784,167648000,973476500,4746460000,1352054000,8.649085e-05,5.621722e-06,0.02959075,0.0003736699,0.01207242,0.01795682,0.0003812223,0.0001556907,37.6671146862236,4.70350147490806,9.62874580541075,37952598.8329091,41.230846426458,693100.170425255,241.896668960116,0.0961783402113602,476.5,79.6572511425801,1418876,0.00163731489100375,8.21919711933028e-05,50.91198,4.16060085669192e-06,0.731782142969498,0.028102836575516,"R2R_Miller_PNin_2",180,5,2,50,0
2,50,10,2,23,9,2,4,10,8,50,10,6,1,10,2,1,3,2,1,2,2,5,8,6.346832,15.10908,59,17,65.90499,416.8543,19.2,28.80056,894.1502,148.6447,16.21864,299.1048,98425410,71156420,154236400,8199199,186425200,675090000,2388054000,512228600,0.0005351576,0.003755586,2.513274e-06,0.001558764,6.587611e-05,7.641822e-05,4.8018e-05,0.0001584917,35.0840730578493,4.24578798863066,11.2182185196357,28017667.8311851,44.9957738636063,452381.071375604,193.586414936586,0.0704136436995886,587,63.7939040146006,1195281,0.00118386889832409,6.69782062887619e-05,45.84008,3.99649284231345e-06,0.637289758109303,0.0245909181380401,"R2R_Miller_PNin_2",180,5,2,50,0
2,50,10,2,50,10,2,50,10,2,50,10,2,42,10,2,50,10,2,3,8,2,2,10,11.45383,13.77155,0,29,686.4836,830.8341,456,544.8004,254.9602,139.8543,674.488,261.0371,11123720,1045401000,6926891000,14748580,3538238000,557676700,1210120000,3734292000,0.03318832,0.1772277,0.2027855,0.08755448,0.01414948,0.2030569,0.0008198326,0.0001590829,25.0363015021664,13.4652749897651,0.823456390411955,10551961086.4648,57.4732799343649,9009259.49605798,190.895834330146,0.549943643489791,0.559881122733609,56.3708385828831,550952.9,0.00743415068504885,7.92512971663664e-05,71.06602,4.72122042586996e-07,5.02932423844979,0.0695639663852869,"R2R_Miller_PNin_2",180,5,2,50,0
8,50,10,2,50,10,4,50,10,10,50,10,2,50,10,2,50,10,2,3,8,2,3,8,8.575826,12.97158,0,54,150.572,984.4591,261.6,288.8007,482.3144,320.1532,282.4943,596.9833,16374340,9727856,4930197000,8259265,1924673000,6101109000,1840721000,7681198000,0.1812114,0.2078362,0.005985222,0.232139,0.213328,0.189258,0.0006922036,0.0001294436,33.8243592040427,10.8207258614221,1.86613968628459,645946461.457046,55.9582475491157,4270152.86922574,270.989066231622,0.566501908758259,1.73771005264026,65.7740145729794,736429.5,0.00438474679046729,6.97630149104615e-05,50.80719,1.31003434284028e-06,3.64676980746073,0.0308063368056302,"R2R_Miller_PNin_2",180,5,2,50,0
