CURRENT_0_BIAS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_5_2_L_LOAD1_PMOS,MOSFET_5_2_M_LOAD1_PMOS,MOSFET_5_2_W_LOAD1_PMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,gen,index,VDS0,VDS17,VDS5,VDS8,ft0,ft17,ft5,ft8,gm0,gm17,gm5,gm8,gmid_offset0,gmid_offset17,gmid_offset5,gmid_offset8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
9,0.85,10,0.481,0.801,30,0.148,0.85,20,0.1,0.666,28,0.997,27,55,0.395264462134956,0.0709228683064152,0.450117376920383,0.490066842699532,433267513.403179,206961627.042676,638968531.912289,284306588.608575,0.00010104663622292,0.00016336657342742,8.1563645916801e-05,0.000182816140575679,-7,4,1,-6,48.9320497975224,107.966486880504,224.968295208688,2733.36478678556,40.7473200118039,55387702.6058822,9.90894504980222,0.254288513017099,339.800000000001,46.1929439649623,115410600,6.33343565545763e-05,0.00166893939320739,46.79389,0.254288513017099,3.67209763297738e-06,0.000525013765477089,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,2
8,0.516,30,0.1,0.714,28,0.1,0.85,23,0.1,0.572,27,1,23,48,0.342241707782601,0.0714931995747451,0.425248406129361,0.475900632250428,1111629726.42119,247514406.78247,575491375.516656,346824027.204125,0.000108883964126581,0.00014640204180638,8.16669693760872e-05,0.000172349511126435,-15,-3,-4,-15,56.9277265833837,123.174084572652,234.50999442513,2849.29643226533,46.3035234830621,56755884.069224,7.82153437632285,0.270688445139515,338.500000000001,45.9173211104286,108057000,5.68861485118045e-05,0.0015534890846576,50.48098,0.270688445139515,3.98147958873052e-06,0.000566433972416236,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,2
10,0.85,1,0.733,0.801,30,0.148,0.85,20,0.1,0.666,30,0.997,29,49,0.671364984419402,0.0724667216936974,0.461793719881775,0.489680002222117,1013166470.02782,217769283.902578,668668423.601778,286717009.590173,4.60842372463936e-05,0.000176408182691751,8.65596397238008e-05,0.000198488267125622,-8,4,1,-6,39.9078984501684,66.9809138616213,165.557998520406,2011.52968202293,30.9322876020814,37887761.263607,8.55099994152731,0.249352328233436,327.000000000001,45.9280380338429,93647900,6.98333468580648e-05,0.00174480969003144,47.30023,0.249352328233436,3.72653316669913e-06,0.000721848118039603,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,2
8,0.525,26,0.1,0.734,18,0.314,0.85,30,0.1,0.575,27,1,21,60,0.354748206293935,0.0672070943364239,0.398676157506498,0.480571701201433,1158537728.79808,190680811.520028,507781517.177123,344356081.848507,0.000103179944437022,0.000154192574330911,8.99847638671275e-05,0.000172364054942026,-15,-2,-5,-15,56.3419536439738,114.857525894673,234.204530778268,2845.58504895596,45.8776832469489,52774688.0344711,8.72410316307642,0.270658679487755,325.700000000001,45.8613258716002,107612200,5.67258743713263e-05,0.00104199727953898,45.12928,0.270658679487755,4.49394255983365e-06,0.000808218724920595,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,2
8,0.85,19,0.672,0.85,6,1,0.723,11,0.1,0.532,24,0.972,18,59,0.314780490832496,0.0697347718272915,0.483041601198806,0.47997820316618,261468878.52987,169117188.510868,1031654818.28194,419742429.227809,0.000127381607552534,0.000147270003128003,6.43302546073741e-05,0.000170514782407815,-2,2,-2,7,52.9912403876245,114.046982983989,263.943230176308,3206.91024664214,40.8902858822131,52088725.4119795,12.2038515231873,0.282307316646537,313.100000000001,46.4600477287127,120550900,5.63864704942516e-05,0.000591802230667622,47.05273,0.282307316646537,3.29328790343642e-06,0.000512116163659926,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,2
8,0.36,8,0.476,0.67,11,0.5,0.85,18,0.16,0.194,24,0.56,6,60,0.319361618736957,0.067554203942517,0.423856875025207,0.441262213625081,1854248528.84259,242493522.840267,524273614.139493,2098756000.8641,0.000124883818948666,0.000156428416753905,8.42548658064628e-05,0.000189544470559188,5,-7,4,-4,68.8117793738188,136.423614517587,272.768013544044,3314.13136456013,49.3527357901983,63517090.8599838,6.84636838038971,0.335729775541994,-10.5359966149769,45.9403637041541,126997300,5.74799031918529e-05,0.000771495197698968,45.52029,0.335729775541994,4.1207831515841e-06,0.000705130630677286,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,2
10,0.83,1,1,0.85,27,0.191,0.85,28,0.1,0.85,30,0.995,42,56,0.603440549140924,0.0727456068776637,0.424704507817989,0.506006877599432,944467996.356602,207544070.75445,574102226.746429,195332744.39744,5.5409590042692e-05,0.000175963687738394,9.91004747344971e-05,0.000187045616374964,15,15,-1,0,44.2804695346312,60.6080912515081,142.123069735899,1726.79529729118,36.8113032086146,34336373.2825335,9.63478852907525,0.230938252663423,332.300000000001,45.558644734809,80517150,6.99421206378434e-05,0.00158004104985889,47.85887,0.230938252663423,4.17775936615183e-06,0.000645538300823922,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,2
9,0.85,1,0.745,0.758,27,0.114,0.85,27,0.1,0.73,30,1,41,63,0.645965023091876,0.0738519339329196,0.417940196996581,0.488906249446955,968575684.491766,241629135.759067,556831250.383751,235058877.638672,4.42973685230965e-05,0.000156348771659503,9.17338358078855e-05,0.000178952084782255,-6,12,1,8,45.522401848517,63.4681831027167,168.570853189587,2048.13586625349,37.7727331134974,32343293.1925961,8.35391333447984,0.245512086477939,330.100000000001,45.5379176330513,85903460,6.29133995078685e-05,0.00152811864579936,50.35239,0.245512086477939,4.25299980787969e-06,0.00060323896761183,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,2
9,0.813,7,0.481,0.701,15,0.102,0.85,19,0.1,0.35,30,0.997,19,51,0.423463867832132,0.0852451639827489,0.455443411242725,0.432378699280607,549165127.200568,388841286.6166,652528589.774848,683101793.088267,9.03247533769859e-05,0.000138646042891263,7.96482218071937e-05,0.000209563920991501,-7,-12,-2,12,51.2234592255566,134.452379133285,291.310892291267,3539.42734133889,39.7196754148327,68895336.9882199,7.31940421072644,0.287268961967538,348.100000000001,45.1541473383817,149271900,6.32610386954011e-05,0.00106394832279436,45.29191,0.287268961967538,3.63469883478351e-06,0.000409419236249986,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,2
9,0.74,16,0.1,0.626,8,0.39,0.85,5,0.52,0.267,24,0.868,18,13,0.453268075627376,0.0763399266017628,0.458641817430219,0.440268935816669,877349651.677708,358693988.507062,576840873.097321,1190100659.33929,7.87478201339119e-05,0.000152060127265826,8.02763647161722e-05,0.000208609062521039,-8,1,-3,8,52.1679262363849,135.170957174016,304.139511682263,3695.2950669395,43.4072486255374,69169872.9051311,6.2199781350098,0.306021863362157,-82.8246851201543,45.5635441399889,155634700,6.31754828155979e-05,0.000690207915551664,46.34259,0.306021863362157,3.63170200127771e-06,0.000566434535634985,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.74,8,0.1,0.626,8,0.39,0.85,5,0.52,0.14,24,0.97,15,10,0.561753506899223,0.0782321688145665,0.470214814209128,0.387630690073162,1241081298.84203,378058045.992394,602913506.888775,2084621035.0363,6.12618948930603e-05,0.000164549689914063,8.50984844710771e-05,0.000238796802893343,-5,1,-2,-3,52.5489398076017,130.431889554313,320.904366230276,3898.98804969785,42.7701242561616,73958305.4614456,5.41721699768433,0.30895681226661,-82.9783432393507,45.5656953419085,181961200,7.00032409745784e-05,0.000700308315476365,46.1339,0.30895681226661,3.56376285146565e-06,0.000504834255332487,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.611,30,0.1,0.691,12,0.213,0.723,8,0.196,0.14,28,0.97,15,11,0.37768564667394,0.0821374283964818,0.49676509277402,0.377952788931486,942297026.888788,393944978.561288,974651575.617419,1838114390.31569,0.00011732859531437,0.00015941845746347,7.76153500209174e-05,0.000242404476267157,5,5,-1,-3,61.5455634822874,153.653394479236,342.755939685146,4164.48466717453,41.2568265353366,87802954.1949084,6.0744958638557,0.309623076319824,-83.0128195261296,44.9888103216777,195862800,7.05475523336072e-05,0.000849446913947401,49.77811,0.309623076319824,3.44682970484955e-06,0.000426395608975505,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.842,28,0.89,0.468,30,0.1,0.85,14,0.236,0.13,28,1,15,18,0.288940256358186,0.0667517974517746,0.438860269884453,0.384288979479134,215262091.428223,486603895.187613,540205093.986274,1875841548.77159,0.000179827599626536,0.000192148556914794,9.71753316270754e-05,0.000243485061605903,11,4,13,-7,84.694946310213,125.434891852658,289.780684411859,3520.83531560409,49.1489685331994,72012478.3456523,13.8052859441592,0.312299208838691,-83.1498157539145,44.7967964140424,166363800,7.08768453025995e-05,0.00180456319635288,48.91423,0.312299208838691,4.49831879595519e-06,0.000652220274524717,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.74,8,0.1,0.626,8,0.39,0.85,5,0.52,0.14,24,0.97,17,38,0.561753506899223,0.0782321688145665,0.470214814209128,0.387630690073162,1241081298.84203,378058045.992394,602913506.888775,2084621035.0363,6.12618948930603e-05,0.000164549689914063,8.50984844710771e-05,0.000238796802893343,-5,0,-2,-6,52.5489398076017,130.431889557337,320.904366230276,3898.98804969785,42.7701242561616,73958305.4631603,5.41721699768433,0.31330373463454,-83.2006351894463,45.5656953419085,181961200,7.00032409745784e-05,0.000700308315476365,46.1339,0.31330373463454,3.56376285146565e-06,0.000504834255332487,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.74,8,0.1,0.626,8,0.39,0.85,5,0.52,0.14,24,0.97,18,51,0.561753506899223,0.0782321688145665,0.470214814209128,0.387630690073162,1241081298.84203,378058045.992394,602913506.888775,2084621035.0363,6.12618948930603e-05,0.000164549689914063,8.50984844710771e-05,0.000238796802893343,-5,3,-2,-3,52.5489398076017,130.431889560083,320.904366230276,3898.98804969785,42.7701242561616,73958305.4647172,5.41721699768433,0.313308735019296,-83.2008873461663,45.5656953419085,181961200,7.00032409745784e-05,0.000700308315476365,46.1339,0.313308735019296,3.56376285146565e-06,0.000504834255332487,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.611,30,0.1,0.691,12,0.213,0.723,8,0.196,0.14,28,0.967,18,61,0.37768564665778,0.0821374283921054,0.49676569680989,0.3780961855307,942297026.804057,393944978.517475,974653552.855064,1842978166.59,0.000117328595299901,0.00015941845743573,7.76155518911557e-05,0.000242372168522419,-2,5,-15,-3,61.540583713047,153.976622319872,343.123814569306,4168.95434701706,41.253063027624,87987605.6063256,6.07255959213246,0.313990875820673,-83.2352106982018,44.9929175646182,196072900,7.05475103632255e-05,0.000849520412560135,49.78417,0.313990875820673,3.43445256297342e-06,0.000426466368077194,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.74,1,0.454,0.573,8,0.39,0.85,7,0.52,0.14,24,0.97,16,33,0.740516548325053,0.0763174738719856,0.432999785895564,0.389084107396992,1534529151.58218,427187415.580215,518716442.177189,2067816563.70943,3.89891978262026e-05,0.000167123563637596,9.75308146546305e-05,0.000236600600048391,-14,0,-2,-10,51.1127013795541,94.0215661190606,310.048977566216,3767.09507742952,41.9341839649002,53070398.5828424,5.28284014522491,0.314032502739734,-83.2373004169493,45.2105860661169,175006900,6.96850874757119e-05,0.00070026473856414,48.88749,0.314032502739734,4.21100383836137e-06,0.000649822052487425,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.74,1,0.454,0.626,8,0.39,0.85,7,0.52,0.14,24,0.97,14,19,0.740516548117335,0.0780241082568425,0.432898621338846,0.387468272732248,1534529151.14255,376637420.990695,518486642.705178,2066601535.33732,3.89891978127189e-05,0.000163759614828823,9.74726561291815e-05,0.000236488853161689,-14,0,-2,-5,52.3961370853762,95.5231171062139,311.297125794628,3782.26007840473,42.57325910158,53906497.1576371,5.39128185128546,0.314892195657405,-83.2803344501257,45.3847000044897,175674100,6.96702882767233e-05,0.000702073883484344,46.54563,0.314892195657405,4.14739630268224e-06,0.000619313275077193,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
9,0.08,8,0.96,0.75,24,0.13,0.16,3,0.96,0.14,27,0.82,0,20,0.171,0.0808,0.31,0.406,6370000000,341000000,10300000000,2980000000,0.000202,0.000237,0.000264,0.000342,4,4,0,4,37.5620434899679,81.7358597263959,287.824103140424,3497.06285315615,32.9622194216786,62648640.9075083,5.33066599966646,0.402583837827438,0.0327445886845401,30.1782938013848,220610500,9.46267664881527e-05,0.00199142974493421,59.01681,0.402583837827438,2.53398839656205e-05,0.00890395733225718,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.74,6,0.1,0.79,9,0.213,0.53,13,0.1,0.14,21,0.961,12,48,0.61177425799804,0.0921391447858776,0.439892279137157,0.379924116186026,1397733793.08174,372003633.81539,1757752768.67404,2352140624.01511,5.32022691246197e-05,0.000141707885391472,9.19351039997756e-05,0.000237492085009878,5,3,3,-3,46.1758231417938,117.899442460055,363.131446024285,4412.04706919506,35.7848571655098,66745922.5505261,4.60235700484002,0.322938893053767,-83.6720227681716,42.4654657036809,205578100,6.98920807425246e-05,0.000756842695574548,53.90433,0.322938893053767,5.07682772997953e-06,0.000711463813017732,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.74,6,0.1,0.79,9,0.213,0.53,13,0.1,0.14,21,0.954,11,37,0.611774257983682,0.0921391447813858,0.439893864955379,0.38026689001344,1397733793.03795,372003633.778124,1757764533.554,2366306183.13432,5.32022691225808e-05,0.000141707885369185,9.19359067858699e-05,0.000237393706792715,5,3,3,-3,46.0592860311952,118.377050071419,363.507346894428,4416.6142647673,35.7326734963462,67016175.9613553,4.59788320860807,0.323241252432816,-83.6863605349109,42.4620645254393,205790500,6.98919424461588e-05,0.000757168275021825,53.92733,0.323241252432816,5.07821483892362e-06,0.000711831182545086,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
10,0.74,6,0.1,0.79,9,0.213,0.53,13,0.1,0.14,21,0.954,10,29,0.611774257983682,0.0921391447813858,0.439893864955379,0.38026689001344,1397733793.03795,372003633.778124,1757764533.554,2366306183.13432,5.32022691225808e-05,0.000141707885369185,9.19359067858699e-05,0.000237393706792715,5,3,3,-3,46.0592860311952,118.377050317738,363.507346894428,4416.6142647673,35.7326734963462,67016176.1008026,4.59788320860807,0.323241546459857,-83.6863744645067,42.4620645254393,205790500,6.98919424461588e-05,0.000757168275021825,53.92733,0.323241546459857,5.07821483892362e-06,0.000711831182545086,"Cascode_Null_Pin_1",22,0.9,0.45,0.1,1
