MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,av0,av2,av3,av5,av7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
1,50,5,1,50,5,1,3,3.57,4.5,1,1.69,0.5,50,5,6.94,1,42,967,895,643,123,272,500000000,500000000,500000000,500000000,500000000,0.0104,0.00341,3.47e-05,2.69e-05,0.0133,47.6614619304376,0.0608900415262722,0.178800636210794,1633346.55538921,24.4168326247787,27636634.8880443,30.1932111574771,0.052330052147016,-51.0135099727383,35.7101272950779,81153630,0.020630806700752,0.000511025225967396,75.79859,1.3904818514857e-08,0.000358462633602705,0.0268958971445199,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
1,50,5,1.5,50,4.98,1,1,4.6,4,1,1.18,1.5,50,4.99,9.77,2,20,879,454,10,376,26,500000000,500000000,500000000,500000000,500000000,0.0314,0.00602,4.56e-05,3.46e-05,0.0103,29.3696552909379,0.137049752545981,0.33592002603903,700807.342890265,39.4712959972824,30731601.340041,37.2812285205303,0.0441793515246468,-1.87054757012267,41.8181343360349,75325640,0.0101925829419736,0.000732927126244281,62.41785,1.42374558642741e-08,0.00040111109435199,0.019081394205777,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
1,50,5,1.5,25,4.96,1,1,4.62,4.5,1,0.989,2.5,50,5,5.84,2,10,10,518,10,10,496,500000000,500000000,500000000,500000000,500000000,0.0169,0.000874,3.14e-05,2.99e-05,0.021,53.088134536572,0.166739487748447,0.546925875064299,36367.9550984617,38.3929547802194,17594598.1963037,35.5688206158146,0.035115228595491,323.5,45.5849408955039,57712430,0.00479643109300482,0.00102531947803844,53.51631,2.9230601331998e-08,0.00024345139943897,0.00796828130888394,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
1,50,5,2,50,5,2,1,2.93,3,1,0.856,3.5,50,5,8.38,0,59,931,168,161,146,643,500000000,500000000,500000000,500000000,500000000,0.0196,0.0225,4.1e-05,3.52e-05,0.0296,50.0197098975816,0.512366698541728,0.444599458900845,17.8204633047587,51.2329826211932,40974657.8017939,46.2801901465411,0.059588387023283,0.255889239749351,50.2967968061097,35555220,0.00363506147225609,0.00122468833832668,33.75876,1.0851857515951e-08,3.53924717283571e-06,0.000448171982796008,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
1,50,5,0.5,50,5,1,1,4.91,3,1,2.17,2,50,5,8.81,0,34,91,286,937,913,844,500000000,500000000,500000000,500000000,500000000,0.00882,0.0045,4.56e-05,4.06e-05,0.0214,66.8346384099262,0.424651327489862,1.21643354462769,181.911406009674,45.0141031623289,27372662.8070993,31.9818698640339,0.258021659676481,0.975135910824138,44.2988363613751,78410270,0.00292996127701249,0.00119050755345176,46.98387,4.45388185452536e-07,7.85874092294025e-06,0.00417488421114309,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
1,1,3.3,1,50,5,1,1,3.55,1.5,1,2.27,1,50,5,5.89,10,12,84,728,377,805,539,500000000,500000000,500000000,500000000,500000000,2.41e-05,0.0238,3.21e-05,3.18e-05,0.0124,56.9263850861568,2.30324564569532,1.90711110990134,19.9116218427339,48.4970747689924,92619597.0367973,27.6985559190366,0.0379514774653833,461.5,47.1942438696448,76689980,0.00182784745142537,0.000869135855168237,56.61481,7.49738380900018e-09,3.05889398231951e-06,0.00243657769831507,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
1,50,5,1.5,50,5,1,1,4.42,4,1,1.61,0.5,50,5,6.06,1,44,875,454,10,376,242,500000000,500000000,500000000,500000000,500000000,0.0314,0.0314,3.36e-05,2.51e-05,0.0103,32.4313514984278,0.0705729264031353,0.101773386107275,46171191.9759957,17.5849030089746,26017805.7812633,33.863254421275,0.0600179398209227,-114.693258082842,29.7901135537446,37520340,0.016757524390535,0.000532650239345576,71.98905,1.5563163605421e-08,0.000602783436834999,0.0606883779230509,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
1.5,50,4.99,1,50,5,1,3,3.53,3,1,1.01,1.5,50,5,7.94,2,0,509,856,601,212,810,500000000,500000000,500000000,500000000,500000000,0.00617,0.0285,3.67e-05,3.21e-05,0.0314,76.9786735921121,0.153133955640469,0.708915000111013,32.4104210302299,50.6481338350942,23708216.2246797,35.728000223914,0.0289432691197128,460.5,51.9669227911021,109754300,0.00703727783641281,0.000861065892679644,51.15101,1.5187209365472e-08,8.15099475397929e-06,0.00112882204781206,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
1,50,4.98,1,50,5,1,2,4.33,3,1,0.957,1.5,50,5,4.68,6,0,1000,856,601,212,810,500000000,500000000,500000000,500000000,500000000,0.00617,0.0314,3.42e-05,2.98e-05,0.0265,84.7589039568613,0.155205216677731,0.901760620549269,2.54258715449815,54.1995304907232,14399468.3477809,33.8683037662059,0.0261894679602672,525.5,53.7055170696792,83662610,0.0042171345947382,0.000938410364674947,50.75799,2.79667369514139e-08,1.93890829299548e-06,0.000737961212291971,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
1,50,5,1.5,25,4.96,2,1,3.9,3,1,1.4,2.5,50,4.97,6.92,0,0,16,518,216,214,496,500000000,500000000,500000000,500000000,500000000,0.0169,0.000874,3.42e-05,2.76e-05,0.021,44.2168360475638,0.408796071769319,0.798657289112566,78.3316815297453,49.6522019783449,24106095.0722604,35.5984550226551,0.0590188203278116,1.0548844209148,49.4661183093975,47095630,0.00268038679885351,0.00119190460801309,47.29464,3.66704996937791e-08,7.87787883267499e-06,0.00100764486810401,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,0.1,0
