MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,av0,av2,av3,av5,av7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
10,50,5,1,50,5,10,10,4.98,10,10,4.61,10,5,4.3,1.73,5,62,580,891,345,851,605,1000000,1000000,1000000,1000000,1000000,0.00372,0.00501,8.84e-06,7.53e-06,3.52e-06,102.593069099455,69.8428025137796,87.6690453207746,0.088995174991856,50.4299976012149,105215.30063073,71.6449579523919,0.034679172377888,177.5,50.7942402526879,132069.8,6.84753975055569e-06,5.85798430887585e-05,84.93197,4.13637247056348e-06,6.12107140599005e-06,0.003638822551284,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,50,5,1,50,5,10,11,4.59,10,9,4.54,10,5,4.3,1.8,5,58,580,891,345,851,605,1000000,1000000,1000000,1000000,1000000,0.00513,0.00501,8.98e-06,6.69e-06,3.52e-06,102.671074831948,80.483448379714,94.7636731354813,0.0859664890979227,50.4791716919559,129915.345221842,71.0070419043069,0.0319461414098841,196.5,50.817121322365,152966.3,7.33721415211827e-06,5.90332605741373e-05,84.49677,3.76453705737061e-06,5.97451183370401e-06,0.00360493507098414,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,50,5,1,50,5,10,11,4.59,10,9,4.54,10,5,4.3,1.73,3,16,580,891,345,851,605,1000000,1000000,1000000,1000000,1000000,0.00372,0.00501,8.84e-06,7.53e-06,3.52e-06,103.1331015418,83.1968483895676,96.1846522244301,0.080668117811081,50.5711731837448,129086.148504618,71.0070419043069,0.0291008723168128,283.5,50.9159857095355,149237.7,7.05261355247575e-06,5.88499995649588e-05,84.49817,3.82940583039218e-06,5.93229813533047e-06,0.00357019711858597,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
1,50,5,10,1,0.5,10,8,4.55,2,50,5,2,50,5,1.41,10,53,941,197,344,1000,1000,1000000,1000000,1000000,1000000,1000000,0.00628,6.28318530717959e-08,7.43e-06,5.92e-06,0.00547,75.5184074678394,113.838531184496,138.94294037986,0.315148910018766,48.7112713801192,181473.737621923,49.8798556533597,0.0338125980986104,401,50.3518346149855,221493.5,7.24605822801179e-06,6.65509359980256e-05,81.80604,2.86628460993784e-06,2.22807499139754e-05,0.00189437378920787,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,1,0.5,10,1,0.5,0.5,50,4.97,10,1,5,10,1,5,1.22,30,43,1000,1000,932,875,1000,1000000,1000000,1000000,1000000,1000000,0.000659,0.00199,8.4e-06,8.87e-06,6.28318530717959e-08,76.9220571210945,170.189001198105,288.037721129647,0.000243261604947697,71.3485986132638,228476.937539966,20.3346994076628,0.0226466410085339,379,70.808216404589,386687.6,6.10222474402849e-06,3.99680951132151e-05,80.64122,2.86081609866842e-06,2.66589214963475e-06,0.000140543072020938,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,50,5,10,50,5,10,9,4.57,2,50,5,10,50,5,1.68,0,17,300,692,697,927,49,1000000,1000000,1000000,1000000,1000000,0.00205,0.00578,9.16e-06,8.25e-06,0.00154,112.017571538555,611193532.694819,44.6133232176595,0.00501236368193406,57.8109940345756,799999999808.51,108.731780082918,0.525220602549748,1.17140978119449,57.8724726710733,58395.02,5.94961078769945e-06,5.77869635002153e-05,78.22722,1.43000309046521e-06,1.51700964363011e-06,0.00130473092746208,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,50,5,10,1,0.5,10,10,4.95,2,50,5,10,50,5,1.22,3,36,160,47,214,905,728,1000000,1000000,1000000,1000000,1000000,0.00564,6.28318530717959e-08,6.35e-06,4.46e-06,0.00522,107.456595912216,55.6279582452672,55.4896687909157,0.000118017994572837,61.4495644979045,52978.0819404493,83.6660026534076,0.0334115261870021,-46.6820838,60.9605192462485,52846.38,4.32892867115371e-06,4.74779053240801e-05,84.44386,1.02463755693866e-05,1.95168117840261e-07,0.000438365210668978,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
1,50,5,10,50,5,1,50,5,2,50,5,10,50,5,1.8,5,0,796,403,809,924,826,1000000,1000000,1000000,1000000,1000000,0.00617,0.0044,8.31e-06,7.7e-06,0.00628,111.644520007529,49.8926733414479,82.1294236132601,0.000716217570502261,63.8875364482324,71164.2910751855,96.1769203083567,0.0197764547450057,594,63.9820430210521,117145.1,6.48339783534968e-06,4.30092326796807e-05,67.44548,8.79613212525707e-06,1.2237600409204e-06,0.000598452525466087,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,50,5,1,50,5,1,50,5,2,50,4.96,10,50,5,1.59,1,0,662,800,809,924,124,1000000,1000000,1000000,1000000,1000000,0.00149,0.00628,8.15e-06,7.75e-06,0.0011,117.710717218899,51.4402330819198,86.8585572724629,0.0160567267032066,54.927376957732,63905.5721555321,83.6181798414675,0.020620752246609,326,55.3511610458411,107906.7,5.6469392930557e-06,4.41311976615154e-05,79.50525,9.05751181717873e-06,5.3478338606705e-06,0.00202753180096416,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,1,0.5,10,1,0.5,1,50,5,2,50,5,10,50,5,1.69,11,0,1000,149,932,1000,725,1000000,1000000,1000000,1000000,1000000,6.28318530717959e-08,6.28318530717959e-08,9.1e-06,7.19e-06,0.00133,80.0594844181424,44.8766478472691,90.8691559764526,8.2607333513112e-05,67.0730627527785,58932.8655513755,63.3640276497635,0.020327621704667,643,65.9887513484102,119331.1,5.96917716556814e-06,3.68399091549069e-05,79.20667,8.48883761153136e-06,3.26544888015201e-07,0.000199591105296992,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,50,5,10,8,5.47,10,7,5.54,10,31,5.08,10,50,5.01,18.2,15,0,654,1000,565,296,902,10000000,10000000,10000000,10000000,10000000,0.0545,6.09e-05,9.19e-05,0.00014,0.0628,61.9548931975908,83.2481932141629,41.4191359347637,0.0239107882148882,57.7258780817986,2065534.87338474,99.0222197287053,0.0332604706165378,267,56.7041057092017,1027682,0.000112780764561077,9.71019711530372e-05,45.3333,1.85305049835399e-07,6.27593849854557e-07,0.000580180103745942,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,50,1.62,10,18,4.29,1,4,4.79,10,50,5,10.4,22,0,1000,380,820,615,745,10000000,10000000,10000000,10000000,10000000,0.0388,0.0357,6.98e-05,6.67e-05,0.0456,78.7016350545606,103.921596779134,80.8969583607057,0.00853386654161563,59.9496810167009,1414553.28814604,90.5688688236747,0.0243791739185016,694.5,58.9995912729441,1101148,6.18715250022228e-05,0.000114260269935067,56.96859,3.18832036871727e-07,5.07277089910607e-07,0.000773992299049953,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,1,0.5,10,1,0.5,0.5,50,5.47,2,20,5,10,50,5,1.47,26,0,1000,149,932,990,1000,1000000,1000000,1000000,1000000,1000000,0.00206,6.28318530717959e-08,1.51e-05,1.77e-05,0.00215,78.2262240485017,93.5428132569387,232.867289333205,8.31478302708982e-05,66.6783681006404,130635.965394392,56.4668044075455,0.0180405700103686,683,66.2851834920875,325207.7,6.34789378282609e-06,4.43657075465167e-05,66.40024,4.07386041263818e-06,5.12327990040973e-07,0.000157135300626887,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,50,5,10,8,4.39,10,6,4.78,10,13,4.76,10,50,5,16.7,7,0,771,721,10,205,1000,10000000,10000000,10000000,10000000,10000000,0.0607,6.09e-05,7.58e-05,9.73e-05,0.0237,57.1739525901372,149.071579693154,37.11494610443,0.149687679119398,55.9662142581662,6055443.76513049,86.6810244517218,0.0420462461103523,-35.706814,56.1054487336335,1507648,0.000184641126387827,0.000137629449380064,28.76963,1.21285083712441e-07,2.22445754478939e-06,0.000419170263709967,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,8,4.39,10,7,4.47,10,13,4.76,10,50,5,16.7,5,0,771,721,89,205,1000,10000000,10000000,10000000,10000000,10000000,0.0607,6.09e-05,7.95e-05,9.73e-05,0.0237,56.5140927516354,145.115470521163,39.9027489170065,0.147344462591335,56.3585579228498,5895660.84361412,86.9816072511884,0.041262158898904,-38.08112,56.4261821285716,1621144,0.000184669892767607,0.000136858962545363,27.6904,1.17308086939592e-07,2.32668296130556e-06,0.00041218544683197,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,21,5,10,9,4.76,1,3,4.8,10,50,5,9,19,0,861,380,820,10,627,10000000,10000000,10000000,10000000,10000000,0.0489,6.28318530717959e-07,6.98e-05,0.000261,0.0456,70.9173471335688,109.488887250502,76.166080787673,0.0248394376161538,58.5706816825739,1485758.85781714,89.3621843958618,0.0312376230204587,690,57.5849462230955,1033570,6.16815964003993e-05,0.000146660023267602,50.1916,3.21340968721374e-07,6.99866455904363e-07,0.000912793660613032,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,26,4.05,10,19,5.12,1,3,4.61,10,50,4.96,9.23,25,0,1000,260,820,503,958,10000000,10000000,10000000,10000000,10000000,0.0388,0.0357,8.16e-05,6.28318530717959e-07,0.0456,89.7847043439499,136.490200580992,91.8923686234358,0.00605574264696719,61.6621763726336,1920429.55951162,95.1801449883325,0.0238513648814677,691,60.5910031545055,1292934,6.3954959648019e-05,0.000117964744137545,46.03723,2.71215089845445e-07,6.44462349089769e-07,0.000637456080732068,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,21,2.55,10,15,4.37,1,3,4.67,10,50,5,9,23,0,861,380,983,176,426,10000000,10000000,10000000,10000000,10000000,0.0372,6.28318530717959e-07,6.98e-05,0.000261,0.039,76.2901768315583,126.540884641227,84.870440507952,0.00549245490880287,60.2658100828861,1736575.64438131,86.0814730357235,0.0260624032186028,717,59.4518131921566,1164714,6.23792514068371e-05,0.000128925758486508,51.21691,2.85710941640188e-07,3.52406029180408e-07,0.000625061003826977,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,21,2.55,10,15,4.37,1,3,4.67,10,50,5,9,24,0,861,380,983,176,426,10000000,10000000,10000000,10000000,10000000,0.0372,6.28318530717959e-07,6.98e-05,0.000141,0.039,76.2901768315583,126.540884641305,84.870440507952,0.00549245490880287,60.2658100828861,1736575.64438238,86.0814730357235,0.0233179632556994,701.5,59.4518131921566,1164714,6.23792514068371e-05,0.000128925758486508,51.21691,2.85710941640503e-07,3.52406029180408e-07,0.000625061003826977,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,50,0.5,10,30,4.82,1.6,4,5.23,10,50,5.02,9.7,36,0,459,1000,820,645,1000,10000000,10000000,10000000,10000000,10000000,0.047,0.0628,6.41e-05,0.000175,0.0456,91.3823166596448,118.392291549652,106.904706382797,0.00252750328139017,63.0419855270887,1806973.33445027,92.0268656425937,0.0249905088251425,620,62.5029863676004,1631643,6.93754217363678e-05,8.89301229259432e-05,45.08342,2.0268718859718e-07,7.97295945399457e-07,0.000340389250067963,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,50,0.5,10,30,4.82,1.6,4,5.23,10,50,5.02,9.7,39,0,459,1000,820,645,1000,10000000,10000000,10000000,10000000,10000000,0.047,0.0628,6.42e-05,0.000175,0.0456,91.3823166596448,118.392291549655,106.904706382797,0.00252750328139017,63.0419855270887,1806973.33445032,92.0268656425937,0.0245884176407738,616,62.5029863676004,1631643,6.93754217363678e-05,8.89301229259432e-05,45.08342,2.0268718859718e-07,7.97295945399457e-07,0.000340389250067963,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,11,2.77,10,30,4.29,1,3,4.92,10,50,5,8.36,29,0,357,380,928,10,745,10000000,10000000,10000000,10000000,10000000,0.0604,0.0357,7e-05,2.69e-05,0.0511,94.8800372909378,126.488773032157,106.31232661934,0.00231525506464285,62.2774079392305,1587959.15461755,90.6251620688206,0.0253076627541309,649.5,61.6943846404686,1334661,5.70643226614072e-05,0.000103648407721653,51.40838,2.48064789383482e-07,5.98541725900237e-07,0.00040162858038606,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,50,5,10,12,2.44,10,22,5.15,3.52,10,4.89,10,50,5.01,8.77,43,0,105,421,447,486,744,10000000,10000000,10000000,10000000,10000000,0.056,0.0188,7.6e-05,6.28318530717959e-07,0.0478,89.4148073641854,132.10241567511,107.689337777717,0.00205005232994013,62.7449728546828,1721624.37091491,90.5585777273473,0.0232015368740178,642,62.1290537477427,1403461,5.92386239293805e-05,8.04377912263801e-05,45.30695,2.12136513989164e-07,6.90457682684942e-07,0.000358747752122968,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,1
10,1,0.5,10,1,0.5,0.5,50,5,2,20,5,10,50,5,0.619,23,0,1000,149,932,875,1000,1000000,1000000,1000000,1000000,1000000,0.00553,0.00199,8.4e-06,8.65e-06,6.28318530717959e-08,91.5172701101647,107.408700102133,215.977303266754,4.03891890478889e-05,67.1800616437462,63753.7128631359,56.2583327161408,0.0219459397163555,675.5,66.4226026437163,128195.9,2.69800866827164e-06,4.48277874933303e-05,66.36241,8.51351972920578e-06,4.01275125649914e-07,0.000198768698969953,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
6.04,50,0.5,4.62,1,0.5,0.893,50,4.86,6.78,25,5,10,23,5,1.28,25,0,726,785,852,976,1000,1000000,1000000,1000000,1000000,1000000,0.00208,0.000181,8.61e-06,1.07e-05,0.00516,126.07331817421,122.918893729592,219.626387187637,1.55398816806784e-05,67.0935199686364,149292.917348375,58.6056140655484,0.0188571730108696,689,66.186896063019,266750.4,5.52074745529518e-06,4.52705227953881e-05,68.66372,4.56688911714235e-06,1.86700150369701e-07,0.000215652119321064,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,1,0.5,10,1,0.5,0.5,50,6.57,10,1,5,10,1,5,0.806,43,0,1000,1000,874,831,200,1000000,1000000,1000000,1000000,1000000,0.0026,6.28318530717959e-08,4.01e-06,8.87e-06,6.28318530717959e-08,87.7154321092929,139.2078747241,294.082369796626,2.36129117255847e-05,72.8293110997412,123581.116817471,22.2148598915231,0.024057179682682,553.5,72.2926722630355,261070.2,4.03520526610753e-06,4.12115063251223e-05,80.9568,4.4841787863602e-06,7.43100270700347e-07,8.32932141539011e-05,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,1,0.5,10,1,0.5,0.5,50,6.57,10,1,5,10,1,5,0.806,45,0,1000,1000,874,528,200,1000000,1000000,1000000,1000000,1000000,0.0026,6.28318530717959e-08,4.01e-06,8.87e-06,6.28318530717959e-08,87.7154321092929,139.207874709003,294.082369796626,2.36129117255847e-05,72.8293110997412,123581.116804069,22.2148598915231,0.0240568825146796,546.5,72.2926722630355,261070.2,4.03520526610753e-06,4.12115063251223e-05,80.9568,4.48417878640322e-06,7.43100270700347e-07,8.32932141539011e-05,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,1,0.5,10,1,0.5,0.5,50,4.69,10,1,5,10,1,5,0.876,37,0,1000,1000,932,1000,1000,1000000,1000000,1000000,1000000,1000000,0.00577,6.28318530717959e-08,9.95e-06,5.18e-06,6.28318530717959e-08,84.2686766206135,145.789747163451,295.921791426752,3.73026669279803e-05,72.5400670931861,140640.387398195,19.9874960913067,0.0243128076852363,607.5,72.2144167356712,285469.7,4.38490703641111e-06,4.10581112130494e-05,81.64845,3.991612730085e-06,9.3087964290417e-07,9.26964414069698e-05,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
10,1,0.5,10,1,0.5,0.5,50,7.05,10,1,5,10,1,5,0.875,46,0,10,1000,932,828,10,1000000,1000000,1000000,1000000,1000000,0.00244,6.28318530717959e-08,6.28318530717959e-08,1.05e-05,6.28318530717959e-08,85.6171544296374,128.743516049633,292.651356454202,3.59049747075242e-05,72.6821197973801,124057.319338487,22.7486263321547,0.0233788406382989,543.5,72.310016152231,281999,4.38000237516149e-06,4.08794763748426e-05,80.58777,4.18925054910754e-06,9.38539301510444e-07,9.18924717099312e-05,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
5.03,50,0.5,10,1,0.5,0.5,50,4.96,10,1,5,10,1,5,0.921,30,0,440,881,1000,784,1000,1000000,1000000,1000000,1000000,1000000,6.28318530717959e-08,0.00628,7.56e-06,1.19e-05,0.00237,119.31087143161,162.253908458374,296.154697800199,3.36980618558454e-05,70.8189689311714,165031.166005842,23.1030301042958,0.0269203053971452,650.5,72.2116491095683,301223.9,4.62325789739212e-06,4.08711264069696e-05,81.32036,3.62654130930331e-06,1.31284578579915e-06,0.000111020952025864,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
7.84,50,0.5,3.16,1,0.5,1,50,5,8.08,18,4.97,10,16,5,1.3,14,0,836,774,867,869,826,1000000,1000000,1000000,1000000,1000000,6.28318530717959e-08,0.00486,8.52e-06,7.74e-06,0.0034,128.10409612233,131.551810002788,235.856885050562,3.08590068408366e-05,66.713235215106,168771.834142515,54.2663210472204,0.0195937117887717,632.5,65.8224020872281,302588,5.83150243718833e-06,4.72803917772714e-05,63.85175,3.93075347431122e-06,3.05817190350277e-07,0.000254824896080974,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
7.61,9,0.5,10,1,0.5,0.5,50,6.74,10,1,5,10,1,5,0.911,39,0,440,870,1000,1000,426,1000000,1000000,1000000,1000000,1000000,6.28318530717959e-08,0.00628,1.84e-05,7.66e-06,0.00628,119.039310256238,162.849181949798,292.642849143516,3.06730366451541e-05,71.104774816596,163546.142760587,23.0487526777481,0.0227719472013068,575.5,72.2894229940825,293895.3,4.56490815060917e-06,4.07714235281973e-05,80.6249,3.86244102693293e-06,1.24504183634522e-06,0.000107465502179993,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
7.24,9,0.5,10,1,0.5,0.5,50,6.74,10,1,4.98,10,1,5,0.911,42,0,596,870,1000,807,426,1000000,1000000,1000000,1000000,1000000,6.28318530717959e-08,0.00628,1.78e-05,7.66e-06,0.00628,122.254792482278,161.388501971745,293.429537322168,2.97319080256332e-05,71.0623007918394,162324.704534018,23.0039127106673,0.02351338225626,559,72.2929886599485,295131.7,4.57182238541934e-06,4.08060463358771e-05,80.59173,3.86673270616518e-06,1.26374894429016e-06,0.000108098259413936,"PseudoTwoSt_Null_Pin_1",40,2.5,1.2,10,0
