MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_11_1_L_gm2_PMOS,MOSFET_11_1_M_gm2_PMOS,MOSFET_11_1_W_gm2_PMOS,MOSFET_12_1_L_gmf2_PMOS,MOSFET_12_1_M_gmf2_PMOS,MOSFET_12_1_W_gmf2_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_18_7_L_BIASCM_NMOS,MOSFET_18_7_M_BIASCM_NMOS,MOSFET_18_7_W_BIASCM_NMOS,MOSFET_22_2_L_LOAD2_NMOS,MOSFET_22_2_M_LOAD2_NMOS,MOSFET_22_2_W_LOAD2_NMOS,MOSFET_24_1_L_gm4_NMOS,MOSFET_24_1_M_gm4_NMOS,MOSFET_24_1_W_gm4_NMOS,MOSFET_25_1_L_gm3_NMOS,MOSFET_25_1_M_gm3_NMOS,MOSFET_25_1_W_gm3_NMOS,MOSFET_9_2_L_gm1_PMOS,MOSFET_9_2_M_gm1_PMOS,MOSFET_9_2_W_gm1_PMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av11,av12,av17,av18,av22,av24,av25,av9,ft0,ft11,ft12,ft17,ft18,ft22,ft24,ft25,ft9,gm0,gm11,gm12,gm17,gm18,gm22,gm24,gm25,gm9,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
1,30,2,1.35,30,2,0.25,30,1.99,2.9,30,2,2.9,30,2,2.45,30,2,0.2,30,2,0.5,30,2,0.05,1,0.7643722,2.193177,0.4657038,189.588,10,50,191.6235,115.0122,236.8063,242.5842,134.5589,502.1123,86.41085,318.5391,279.2048,336495600,150166800,4735518000,90836060,93423610,156796000,23429760000,4197666000,69608790000,0.1307384,0.00142462,0.004646257,0.1988919,0.2049774,0.1771413,0.1185136,0.01397157,0.0001575891,3.94274746253082,78.3623273970479,15.75024877402,109477570063.615,3.34128056409469,19371687.2673967,79.0159643896093,0.0503461764248177,-241.424918241332,16.8158929130199,3893566,0.0030519337655588,0.000763159735375687,73.44868,9.81851352547004e-09,0.000607751139930512,0.0299575472443579,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
1.15,30,2,1.5,30,2,0.2,30,1.98,2.15,30,2,2,30,2,2.05,30,2,0.25,30,2,0.75,30,1.99,0.15,2,1.44,2.624402,0.1140545,116.2468,11,46,506.8075,314.984,596.7204,194.3191,224.9893,220.3861,512.0067,33.95765,14.64392,228861400,141621100,6106496000,169578200,186757600,210705800,12066250000,1592406000,10952720000,0.2869255,0.0007796253,0.004075825,0.07462524,0.2585416,0.1132077,0.257711,0.006345677,0.0001663315,3.86560415768204,144.310661860786,22.1100625796367,1248989691.56057,5.69330604620528,24811520.9873163,75.4035684069395,0.0449766493346774,-207.000539899001,42.8407777060747,3801412,0.00212260875231092,0.000736327920442809,71.79498,1.16578879608979e-08,0.000129430742649756,0.0428046712241388,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
5.35,30,2,5.35,5,1.89,0.15,3,1.64,7,30,2,7,1,0.2725432,3.05,1,0.2571324,0.35,1,0.12,0.75,1,1.37937,0.35,1,0.7485919,3.02054,0.3049001,3.542028,7,39,821.4081,488.4119,29.1991,413.6061,8.095401,349.15,156.8336,9.571148,573.8046,9058992,9499004,6924701000,8114188,11484220,130022100,6959702000,2141477000,2258072000,0.008650365,1.944208e-05,0.0002067399,0.006820578,2.303481e-06,4.674887e-06,2.25032e-06,0.000116445,2.208529e-05,6.46929187616748,94.0394614678247,40.9011629256002,148279643.489586,4.98427984547754,825342.032154878,95.9021555293206,0.0397862586587381,-129.705348309381,20.0410738485843,358971.1,0.000108352468690683,0.00024860402618016,51.11306,4.29474168203108e-07,0.000185914139994137,0.0296327652954016,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
1.15,30,2,1.5,30,1.99,0.35,30,1.98,2.1,30,1.99,2.25,1,0.4213107,1.65,30,2,0.15,30,2,0.55,22,1.94,0.15,2,1.15,2.514401,0.4960144,152.5749,2,7,335.4822,111.2714,401.6845,511.2008,140.8707,711.8969,358.4028,176.9387,8.148135,238832600,140545700,3196859000,151924900,157278500,307071200,43990240000,2802272000,19153160000,0.204727,0.001218818,0.003615185,0.008053331,1.124774e-05,0.1991354,0.1957754,0.00334877,0.0001745199,7.43506266049525,260.89557282543,27.7404493544814,38123684545.3877,3.52232897732285,32711994.1148818,71.1060617256011,0.532002546927855,-297.139992441933,18.7886776579872,3478194,0.00154794416333886,0.000500175309759239,35.45677,0.524000061210272,0.000880615005370026,0.100992626218812,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
0.95,30,2,0.85,30,1.99,0.25,30,1.98,2.6,30,1.99,2.5,3,1.73,1.75,30,2,0.15,30,1.99,0.5,30,1.98,0.15,3,1.8,2.433544,0.4654741,300,5,37,180.1485,73.09652,275.0852,320.8174,119.2983,542.0911,228.8129,116.3102,14.96956,380910900,297106700,5172149000,102149700,134922400,316001700,27776160000,4027244000,11583160000,0.1798768,0.001872103,0.007970639,0.005357105,0.0001008443,0.1283141,0.09439791,0.008226565,0.0003570465,0.938797942949653,128.972021658296,29.054205818387,135237964531536,1.90241024716899,40320157.5116479,71.4581395706605,0.474046706021621,-424.222509657892,17.5569370206914,9083134,0.00385959463118957,0.000884593002379456,55.85756,0.000814000002404939,0.00319588673598123,0.146909546934405,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
5.35,30,2,0.25,1,0.2289453,0.2,3,1.93,7.15,30,2,7,30,2,2.55,1,0.3787195,0.3,30,1.99,0.75,1,1.856025,5.35,6,1.94,3.494706,0.1557592,4.492523,6,9,992.8045,231.298,361.1657,358.9807,9.016653,124.8226,22.40008,9.23556,664.5532,9226492,5938071000,5912219000,8594722,8403503,114473000,5124541000,4051376000,9453787,0.03468509,1.396003e-05,0.0002570493,0.01602106,0.01149676,5.158933e-06,0.01147698,0.0001670507,2.272558e-05,32.1837698042567,87.3932881632852,44.7670747200145,45.7091435265414,31.2749655209145,1002300.58146778,112.398190943293,0.0244460197406022,-64.9227836511918,49.8472443932171,513426.9,0.000141590750419746,0.000176970328279086,52.45738,3.29773681327085e-07,7.29514546938453e-06,0.00180419262830689,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
1,30,2,0.1,10,1.81,0.25,30,1.98,2.9,30,2,2.3,1,1.31496,1.55,30,2,0.15,30,2,0.5,30,1.99,0.15,2,1.46,4.046464,0.1113838,300,10,27,296.8053,9.558112,220.3205,200.8178,112.8816,353.9466,513.6324,151.4437,15.28784,351293200,31305820000,4729501000,82517580,158237700,396149100,30371430000,3954980000,18624100000,0.2992774,0.002396674,0.007885564,0.01251599,2.751802e-05,0.1600232,0.2457149,0.01253096,0.0002547214,6.85794552958468,111.929884405776,35.2965456797159,698355439851.481,0.219079225297439,20852038.1384759,80.5571418944342,0.3733919082842,-186.325108798536,43.1078140092619,6575589,0.00229994492514217,0.000387232745087628,63.40454,0.00270013885169304,0.000785067277503737,0.0429744088410012,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
5.35,30,2,5.25,2,1.44,0.25,1,1.702849,7,30,2,7,30,2,7.85,30,2,0.4,1,0.12,0.65,1,1.026226,0.5,1,0.8404997,3.296153,0.18975,4.194387,4,13,501.2056,128.5084,164.3725,346.2203,9.013037,456.4033,8.056729,253.7205,26.77032,9176027,13110630,4937972000,8467397,8386305,8788428,8645366000,3982387000,2345352000,0.001694445,1.82431e-05,0.0001121469,0.01478457,0.02069762,0.004867605,2.770838e-06,0.0001040158,2.090926e-05,13.9054944737079,116.719756624195,54.6167019245375,52985061.9984114,3.69862437741829,903093.405479846,114.905394241741,0.058431667346905,-192.18890862717,15.2100931969384,422584.7,9.55219718125184e-05,0.000317744068686822,43.31515,4.02189447974497e-07,0.000131512830101443,0.0211221706567917,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
1.05,30,2,0.05,4,1.79,0.25,30,2,2.3,30,2,2.65,2,1.02,4.25,30,2,0.2,30,1.99,0.45,30,1.97,0.2,3,1.81,3.395305,0.4720519,261.8827,5,45,177.6737,209.8362,561.1603,48.80918,280.0844,96.36514,187.2212,331.2433,269.0784,320745800,87249310000,4982366000,105369700,119646800,147319400,23286670000,4561098000,8684195000,0.1151588,0.001704814,0.005307179,0.2166418,5.205566e-05,0.1100713,0.0859812,0.005915039,0.00037159,2.74956101282912,104.453169236833,64.0998176267385,1664314742880.32,2.60496051028503,19765594.1991295,79.280884607199,0.490968110182103,-475.800926680261,26.6504658110428,12129560,0.00233616350038603,0.0010300966862165,4.648143,0.0302000000035922,0.0030732036807354,0.114231012156733,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
3.45,30,2,8.15,4,1.78,0.2,1,1.641459,7,30,2,7.85,30,2,7.85,30,2,0.3,1,0.12,0.75,1,0.7934783,1.4,2,1.1,3.517452,0.1532905,3.818965,2,2,304.5218,100.7135,588.4523,559.6132,281.8139,447.4359,76.03502,14.87768,454.5728,11247990,10819540,4381761000,8555583,8311932,8763318,8740287000,2953341000,143139700,0.01850819,1.947503e-05,9.959516e-05,0.03292918,0.03096562,0.01622841,5.807645e-06,8.507811e-05,2.147836e-05,24.5025543020915,127.506313396679,70.8675145519065,1218.08861969561,21.8132448506342,805065.890286576,113.56753930162,0.0432901256093139,-111.61982180472,43.7379406486543,447452.5,7.79497485300617e-05,0.000326570469492805,48.23498,3.78273980044135e-07,1.43947889292367e-05,0.00486066116163758,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
0.95,30,2,0.1,8,1.93,0.25,30,1.99,2.6,30,2,2.45,1,1.954982,1.6,30,2,0.2,30,2,0.5,30,2,1.45,24,1.98,3.915226,0.2927382,300,10,20,316.9485,9.327918,141.5642,372.0167,339.2835,210.3097,105.6356,65.10016,91.14608,411359600,32271910000,4974151000,101017600,133590000,378754900,25111130000,4008546000,116329100,0.04755798,0.002307933,0.008984892,0.4131686,5.181964e-05,0.1857267,0.2144029,0.009201518,0.0003577711,7.01552326967966,146.361113598011,51.2270159894036,20754274989.9214,1.01821375531339,30842622.9564694,80.9461423114159,0.425229799963813,-153.286759793718,41.5847829623699,10795050,0.00260160034013673,0.000372118842121922,54.44891,0.0111476862908418,0.00060546375708421,0.0410616532118026,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
5.35,30,2,3.85,6,1.93,0.2,6,1.9,7,30,2,6.1,1,0.3522024,3.2,1,1.828795,0.7,30,2,0.5,2,1.38,0.6,1,1.419492,4.295279,0.1005211,2.52966,10,43,800.4722,275.3559,295.0554,235.2908,198.9198,146.1606,8.000324,159.93,288.398,8729119,10968270,5081983000,8186133,13783720,48315400,4097397000,3748577000,692490600,0.04524418,1.762428e-05,0.0003929995,0.0185195,3.224891e-06,1.047975e-05,0.01580605,0.0002071631,2.237031e-05,13.3840567356266,155.254029364849,91.9834138679566,17794.5740938554,17.5911538625246,993806.980528943,102.047616482601,0.0460342661938366,-40.7086812,70.8707327988672,588801.2,7.90267539723945e-05,0.000450503411134632,45.0181,3.82632521849678e-07,0.00014421800441022,0.0029616808840921,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
0.9,30,2,1.45,30,1.99,0.2,30,1.963026,2.3,30,2,2.15,30,2,2.2,30,2,2.830256,30,2,5.25,30,2,0.05,4,0.8041588,2.624402,0.1140545,144.0757,13,23,153.9985,263.589,409.8934,203.222,211.3791,162.6023,328.0129,8.15382,90.67262,363866300,165565300,5848015000,109148200,142756200,148586000,83173580,86617140,88771300000,0.1839722,0.0006597461,0.004377981,0.04828799,0.1659665,0.0725991,0.1165804,0.003704924,0.0007658833,16.3035603321959,120.593325361149,111.43884441502,2656683.2494718,5.88693293222638,19455896.0505772,78.2985268572787,0.376519854655677,-66.2857116038058,40.0801472855723,17978960,0.00199178724708569,0.000194528614505078,33.87941,0.000632000003050509,9.193479989309e-05,0.0187187730765387,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
0.9,30,2,1.45,30,1.99,0.2,30,1.963026,2.3,30,2,2.15,30,2,2.957121,30,2,2.830256,30,2,5.25,30,2,0.05,4,0.8041588,2.725984,0.1140545,144.0757,15,60,136.3985,239.2068,333.0923,196.0154,169.7791,160.4532,262.4129,8.153417,73.87261,421994300,157884200,5898862000,103754100,128724700,132441800,83167730,86611240,82679820000,0.1473872,0.0006265327,0.004238442,0.03900622,0.2276165,0.05818883,0.09439401,0.002662749,0.0007882078,16.3090671628507,124.335574511092,108.024642632939,2638119.2682843,5.8899613091429,20062320.6142043,79.5747235371886,0.377340978594039,-58.726952426321,40.0626592870782,17430450,0.00199205232709676,0.000190481383822133,35.08012,1.09000030509128e-05,9.1891432479265e-05,0.0187129858403594,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
0.9,30,2,1.45,30,2.277086,0.1297042,30,1.963026,5.631985,30,2,2.15,30,2,2.2,30,2,2.830256,30,2,5.355444,30,2,0.05,5,0.8041588,2.624402,0.1140545,126.3165,16,55,122.3096,223.3011,270.2147,252.9778,136.9672,149.2454,270.4105,8.944989,60.31492,374373400,99535040,12112490000,83452670,116492900,128454200,82660660,86232310,49523550000,0.1181048,0.0005833956,0.005800882,0.07324894,0.1089613,9.71796e-05,0.08360358,0.004181202,0.0008170015,28.7322058436564,101.993373174842,96.3359142115755,3808.41157588104,20.9710055733773,14262642.9395893,86.8610875502217,0.156634283872223,-40.0360635418668,39.6503723988686,13471510,0.00172640639405092,0.00017571804902603,42.06401,2.43259332790083e-08,2.10128762343911e-05,0.0050065445675454,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
0.5374884,30,2,1.35,30,1.969784,0.25,30,2.022441,6.231763,30,2,2.941982,30,3.78324,0.8655554,30,2,0.1810649,30,2,1.146631,30,1.96,0.05,3,1.863346,2.495978,0.07788963,83.31892,22,44,49.59653,285.6056,19.81579,233.6997,68.12953,78.17589,121.6033,22.11835,17.13083,527171900,188298900,8145605000,82163600,90845180,576815100,3212907000,2114157000,57428510000,0.1547549,0.00131806,0.005355449,0.01303075,0.1191919,0.02682054,0.05343159,0.003232761,0.000618553,34.3561708744889,78.0576163833275,122.823429373338,579.488205789217,29.6084799271391,8362125.60532179,91.0674463533638,0.0558525979298561,129,69.4533448325351,13157780,0.00132256304211552,0.000335743215256717,50.88948,2.08753932378851e-08,1.64808931193267e-05,0.00573481741911297,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
1,30,2,2.65,30,1.98,0.25,28,1.96,0.9577335,4,1.66,5.25,27,2,0.2809341,30,2,0.15,30,2,0.95,5,1.661428,0.04,3,1.62,2.010872,0.426664,95.23984,13,51,109.3574,147.8326,13.86007,70.48834,9.115036,72.72163,68.00039,8.15961,640.7641,294584500,87499540,3832616000,405626900,83434670,428503500,18924290000,1977550000,23042620000,0.0001640555,0.0005238643,0.002309065,0.0004455486,0.01347274,0.1712826,0.1062459,0.003045107,0.0005093298,40.025182119233,146.86130614919,179.112208072453,231.09715073561,29.9223077759192,15235006.1463762,73.3867483411004,0.0409704127371533,-137.765245053211,40.5610087556298,18580630,0.0012807083129385,0.000216654270588882,18.84076,1.7967217067915e-08,2.03587351750015e-05,0.00166452692192959,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
5.35,30,2,3.7,6,1.7,0.2,2,1.52,7,30,2,7,30,1.99,3.05,1,0.3844376,0.35,30,1.99,0.75,1,1.264287,0.6,1,1.222526,2.398156,0.2122087,2.541968,6,4,877.3029,295.2139,348.5337,541.2466,8.841827,110.8772,52.80018,10.10492,468.186,8731308,11362850,5233271000,8294586,8253689,74405940,6402050000,3930913000,775663400,0.01943072,1.453089e-05,0.0001088242,0.01957025,0.0005582013,4.142262e-06,0.01147501,9.338284e-05,2.17056e-05,44.1231729608541,352.569714777503,222.277885236672,0.137121405343774,41.4366012013954,1240174.81901436,106.489391368859,0.0380736971821827,-57.313700675,99.5737909975816,781869.3,4.34263057574513e-05,0.000320749507002725,38.49055,2.96358665729329e-07,1.81372212384817e-06,0.000636259822504703,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
5.168779,30,2,5.386244,8,1.99,0.15,10,1.8,6.7,3,1.43,10,2,1.3,5.55,30,2,0.4,1,0.12,1.222488,3,1.35,0.4,1,0.7766077,2.318339,0.27203,2.473517,13,0,624.2865,649.3448,27.6269,329.9154,9.185744,143.779,55.2115,255.3797,85.14123,8753665,9443901,7781941000,15442130,9445638,18501020,5529333000,1516273000,1726191000,8.584669e-06,3.13237e-05,0.0007884077,3.171686e-05,2.004818e-05,0.002112151,6.850567e-06,0.0002165729,2.103864e-05,51.6534563769738,7.72465760610507,91.6742654480494,0.0705428212479304,49.0983131147401,85783.1048525496,80.2819788498017,0.0652275076668205,235,64.6773780251926,1018052,0.000137100015456344,0.000227378010553603,49.59779,2.46172232561536e-07,8.21176833553372e-07,0.000299234642388679,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
