MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av11,av17,av21,av23,av8,ft0,ft10,ft11,ft17,ft21,ft23,ft8,gm0,gm10,gm11,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
4.4,1,3,10,49,10,4.8,50,10,10,1,4,10,50,10,10,50,10,5.6,1,7,10,0.1,2.16,10,42,3975.3500913246,1070.77140943948,1572.14105206591,3.73282888798379,307.70869579499,740.104487844376,3062.37355940082,687878.8548769,56544589.9959788,10486603.7204392,222647.893946005,52360710.7337594,65560957.8565432,10154283.2025768,4.12055831987344e-05,1.75261135656762e-05,0.00119223436322971,4.67062090640319e-05,4.66556130501901e-05,0.00348701483148008,9.39460124747269e-06,70.9909222405277,1.27438662976992,0.464276208445098,1.61206151777743,55.6554805176685,255269.56594737,305.729455564883,0.0456235457510398,-34.4175678,141.996140132013,92998.14,0.000625961835247405,0.000344209100015613,36.11832,2.3617940189129e-06,3.23006191915054e-06,0.000889349101827141,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
10,50,10,0.4,50,10,0.4,50,10,0.4,1,5,10,25,10,5.6,1,2,6,37,10,10,4.61,90.6,11,56,1518.14991202577,3444.82164035249,41.8738854200749,19.6865910663922,335.014194753464,43.3399053851496,21.8914004196506,6272207.40585538,8436835.73293551,7160549766.04325,131036083.963998,42167564.4654798,13687783946.4697,6689570352.14304,0.000346821197124804,0.000963447336443244,0.0369154181638271,0.000147292714670334,0.0020981892696484,0.0691025415477128,0.000370449409245686,73.2105736270372,0.365450075998831,0.392772634910752,1.36220427460802,71.015277717843,2115115.23824238,214.085707136184,0.454042092832833,-67.212119332464,146.812000122889,2273250,0.0180865610752495,0.000145194596799219,38.40965,0.00288890022423244,1.25734403976852e-05,0.000144957122041101,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
2.8,1,4,8,50,10,2.4,50,10,8.8,1,2,10,32,10,10,1,2,0.8,50,10,10,0.75,2.16,10,20,7027.36196359809,1200.01018010173,2357.98720069226,5.90025721192693,162.657887654404,539.19521983797,2910.4107802723,1360188.46388941,126157106.736691,14741228.7795939,11347786.5537716,46824977.880143,181869332.913231,19718813.6855047,4.82541303435644e-05,3.06040991908802e-05,0.00125690197237041,1.95181925913981e-05,0.000239273110289349,0.00412648075493781,7.49158297921247e-06,50.0725896681277,0.724084648193742,0.664388264408802,3.63827733636136,52.6525457453151,87631.0479510541,208.550113881532,0.0775593967849189,-19.397664,139.134842382834,80406.4,0.000378197529156524,0.000346259916192168,62.26781,3.43602110015884e-06,5.49044347017524e-06,0.000772295359356079,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
4.4,14,10,2.4,50,10,4.4,50,10,7.2,1,7,9.6,50,10,10,50,10,1.6,50,10,9.48,5.01,30,10,10,2868.85091281264,2228.06724039974,770.655589581801,4.1936428958325,197.336314373135,652.980874464861,1609.00456689196,3558374.05023997,32915611.6051366,112216689.296436,1702981.1512028,137735141.774323,86661058.9322259,26812489.737508,0.000295636190651257,0.000451402725623295,0.00304796413476158,0.000504575129275076,0.00183159511692278,0.00430250595765442,3.17656024396476e-05,40.8877071933061,1.25474875986401,0.863730252807362,422.648662151011,46.7094168477645,513302.106233646,308.052609143309,0.0340886099033133,195,121.783109372883,353341.3,0.00127839861914188,0.000178240200340393,67.39695,4.38720753803935e-07,4.14105307575252e-05,0.00576132616717806,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
7.2,1,3,6,18,9,4,6,9,10.6,1,10,10,50,10,9.6,8,10,0.8,1,2,10,0.75,2.16,13,50,3975.35009132448,1379.47137529853,620.525014911949,3.97005826693397,86.9230595013126,242.711581279731,4441.74674426767,687878.854876905,25728165.6880647,35697027.0338656,1013046.76816436,1763485444.144,221660280.614791,6185571.85442842,4.12055831987347e-05,1.30690809343666e-05,0.000819551087978648,4.09376799521719e-05,6.50436865346148e-05,0.00117104818432638,1.46536376595231e-05,96.1351698312801,0.644629475756147,0.774357666115412,0.227468463927225,60.4520938954745,115926.43322849,241.88333964951,0.0386592768393467,-1.306503,144.534946589155,139256,0.000561981909707265,0.000353644716433151,49.34015,3.99559809677319e-06,2.56655117158999e-06,0.000469658008048102,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
7.2,1,3,6.4,10,9,0.8,47,10,9.5,1,5,10,50,10,8.4,2,9,1.2,50,10,7.76,0.1,2.16,14,58,3975.35009133131,1578.78194274129,647.452536517322,4.34970853007704,152.8282113462,250.17791532141,3180.07055969701,687878.854876647,25979456.4422808,31651487.6262163,3390331.60103328,23424447.1810505,645145295.664449,9943102.43378561,4.12055831987171e-05,1.3195230078121e-05,0.000430314172966584,3.28578287110989e-05,0.000182967169611119,0.00420577485239421,1.0843400376589e-05,87.0564888506822,1.24921340887364,1.37422439279606,0.358306920031164,59.7766284488265,125032.752456043,227.786171661056,0.0585010222759012,271,141.548502843629,137545,0.000312778704302762,0.000639222696865746,60.74385,4.37086939865036e-06,3.0305142545195e-06,0.000476000691590039,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
7.2,1,3,6.4,10,9,0.8,30,10,4.8,1,5,10,50,10,8.4,2,9,1.2,50,10,10,0.1,2.16,10,5,3975.35009133131,1583.07776486796,649.929870641445,4.34970853007681,152.809224150853,248.833376892142,2045.12677807193,687878.854876647,25936094.9006331,31599251.4919865,3390331.60103332,23345163.7778625,855478677.00507,29167429.4164761,4.12055831987171e-05,1.31724146896105e-05,0.000429570150317103,3.28578287110995e-05,0.000182299606480271,0.00373779564251142,1.56983370766669e-05,98.4664630703969,0.878410972767395,1.48366591763017,0.113231696984822,62.9964137472463,87610.3785437934,232.686269470289,0.0328834244755708,375,143.911995948642,147976.9,0.000311679204196203,0.000661721488693737,61.31271,6.24519571868626e-06,2.05958306782494e-06,0.000326862362750147,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
10,1,2,12.4,50,10,6,3,2,10,11,10,9.2,1,3,10,2,9,5.6,1,2,5.83,0.1,0.1,12,54,3293.01911962769,7048.59077987441,5744.42298929844,3.77018421697932,415.86012838712,173.95124360239,9793.50614157689,2991873.475919,5204208.78231367,3182117.13648318,274614.469883266,20967753.2118997,127448584.522074,336238.865404419,1.28679278080176e-06,2.15185166887565e-06,0.000404380657912677,2.1316690964679e-06,4.34564325932276e-06,0.00011407558249781,4.02927864124191e-06,124.279787080672,0.349510179765333,3.37745257582055,0.000161250300845074,81.9860464493874,8472.4268139748,128.128724336114,0.0601568933266098,-17.9463735,139.329882258072,81872.35,7.57526828301479e-05,0.000748995987236862,52.21811,2.57733475326763e-05,1.79322786405534e-07,3.65582665560193e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
8.8,1,5,9.2,50,10,6.4,1,3,10,11,10,10,6,9,10,2,6,5.2,2,9,6.31,0.1,0.1,4,2,3655.51177985896,8969.51052366423,6906.29763656067,3.81327993950032,429.253626161337,172.593083438195,9789.8409664272,338182.898907614,4582459.02792881,4109118.84758277,384023.95746595,5741058.67378991,114807010.424116,336581.4653741,2.00921131097032e-06,3.56315718336789e-06,0.000333276499341906,2.08591115006792e-06,7.21416175161571e-06,5.47878903883575e-05,4.03382638415185e-06,119.456596920358,0.666199353883152,4.95447344479394,7.29998880365677e-05,80.4146760363679,8065.61506909086,138.531187824259,0.0478359080646993,-43.8302106,138.729388342205,59983.36,3.78340911680466e-05,0.000265609740207507,51.16145,3.4150135241585e-05,2.96429580349811e-07,4.26360134790915e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
7.6,1,8,10,50,10,8,1,2,10,11,10,10,6,9,10,2,9,5.6,1,2,5.83,0.1,0.1,10,61,3655.51177985896,8484.0562354817,8935.82694444096,3.77000028790237,415.802445588564,214.363855116051,9794.7285436679,338182.898907614,4786372.53772757,2744145.04417508,275130.841861873,20980878.9295653,72678644.3003712,336562.393572369,2.00921131097032e-06,4.67351241719434e-06,0.000219369580434928,2.13622956505362e-06,4.34908645695317e-06,2.88180207530964e-05,4.03355447021854e-06,120.990589824959,1.36611356401636,9.66578679660007,2.37617767622622e-05,81.6355253368273,8839.62388804657,139.057434177393,0.0579784950938118,-42.5332215,139.377902422538,62543.79,2.02207381419533e-05,0.000228132499891907,47.24668,2.41943292561761e-05,2.56712886754773e-07,3.8040707470044e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
9.2,2,5,10,45,10,2,1,2,10,11,10,9.6,1,2,10,1,2,2,2,10,5.83,0.1,0.1,11,23,3053.62724027472,10937.2957785041,9093.07136237337,4.00945632704772,221.20663054397,255.705242665727,9748.25302750977,3414870.19178683,3199202.25220875,2647876.0330813,1491829.08919497,15631507.92736,598544654.074012,336062.30041075,1.09481128979433e-06,4.66283549701056e-06,0.000188133442671425,1.72920706927879e-06,7.91765466734595e-06,5.72119693408867e-05,4.02712383044189e-06,140.778405991862,1.10810417138321,17.0708304385993,1.14136725420536e-06,92.8960956762387,6077.20132310932,116.736326822459,0.039141263869864,-6.3142695,139.546635087357,93621.95,1.7138509740479e-05,0.000438243459806169,71.77815,4.861350301745e-05,6.80185079704465e-08,9.10677041510155e-06,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
10,50,10,0.4,50,10,0.8,50,10,0.4,1,3,10,50,10,10,1,7,7.6,47,10,10,0.1,159,10,49,2285.91507521614,2450.78487646818,32.225517415378,30.2334737769256,424.936599208673,85.1203446028735,42.0548045325503,6537484.15159978,11998280.4978279,8304752245.13824,48459709.1116009,40316250.1698384,5997559531.91902,9409754083.81011,0.00069784556960436,0.00134517827904881,0.0438838597153524,0.00032404267564383,0.00323819177680772,0.0587362599870711,0.000285437211688741,58.326078512998,2.10014117127411,0.31037330323718,3845.37088059381,55.512965099723,19572732.5374922,253.446838607231,0.234177628637403,-82.0428969007321,133.934241087582,2892593,0.029124132232766,0.000394692692783051,41.3963,0.000723024751878339,0.00031412348315996,0.00136247032962,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
4.4,1,4,6.8,50,10,5.2,2,9,2,1,2,6.53,50,10,10,50,10,8.72,36,10,10,0.75,19.9,12,26,3503.2668841917,1025.94181182156,874.168189517056,4.73841796557801,633.9891954115,1.25512751219763,518.416955391893,5886270.65032811,71926030.3402263,29120578.218381,1470724.04049448,5205491.84204423,194245743.529668,368295143.253401,0.000283672497726845,2.87795337038644e-05,0.00225037824869811,0.000390415836711576,0.000249834535139213,0.000478498760536434,3.39089340387908e-05,34.8191181284678,1.69055126999683,0.591674871884368,4868.0316353334,39.0991763427325,818923.58455473,287.444516385336,0.0285869555280837,183.5,60.0298281903812,286614.5,0.00151378798570145,0.000118121912336669,70.11727,6.5648723965554e-07,4.37009437909153e-05,0.00891006916659798,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
4.83,2,6,7.6,50,10,3.2,37,10,6.8,1,2,10,50,10,8.4,2,9,2.4,47,10,10,0.75,2.16,12,43,3975.35009132448,2643.74059301415,2733.42594972305,4.34970853007719,251.122098393867,655.939888032219,1808.14974608747,687878.854876905,26650870.2527183,10555474.7904178,3390331.6010341,12275006.7066688,87875564.3784862,25515078.2606579,4.12055831987347e-05,3.41379273630898e-05,0.000881060005547183,3.28578287111086e-05,0.000174244044686774,0.00204343482028316,8.12916644608589e-06,52.6117490256075,1.45854588729958,1.1121170358254,1.27496913291116,54.4571251619983,119376.40779378,245.133249478727,0.069533544543342,-8.8876953,140.974507895793,91022.53,0.000255769309422446,0.000241153893137592,58.75212,2.95091592514285e-06,7.29214241385945e-06,0.00055807470558511,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
8.4,2,8,7.6,50,10,2.66,46,6,5.6,1,3,10,50,10,10,38,10,8.26,50,10,10,0.1,2.16,12,63,3975.35008803579,4103.88908597808,2315.23638965284,3.77592114810185,565.73731007854,545.541798916174,1901.76602481936,687878.849614393,9809159.88099463,11914047.9652181,280267.112332654,2747893.36764179,156479155.752884,28651009.9759967,4.12055828396913e-05,2.95058318946994e-05,0.00101553437040523,4.60497353310888e-05,0.000155299597827604,0.00237511869288105,1.11208021180504e-05,90.4378802327028,2.57868029214837,0.985404667284998,0.309528598052371,58.7768320143264,274241.114624407,300.933647171598,0.0483293205856397,-22.082049,143.453627209036,104797.2,0.000332341890466491,0.000519823613938041,38.84745,2.37027747049395e-06,2.41137273196523e-06,0.000559456522274182,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
6,1,5,4.8,18,10,3.2,1,2,6.4,1,5,10,50,10,10,50,10,2.8,1,2,10,0.75,2.16,11,42,3975.35009132448,2499.7595564583,1380.31072852325,3.73282888798386,191.008078393344,1.11692003513345,2514.068451137,687878.854876905,20082548.4835651,30890401.6354177,222647.893946007,191112226.341722,359977172.155869,18480807.9810614,4.12055831987347e-05,1.36130204803378e-05,0.000605438969367535,4.67062090640323e-05,2.43169668573658e-05,6.51178533364693e-05,1.34277424547596e-05,96.7496676981303,3.28644969199852,1.22914029942795,0.037852317300642,59.6712000168709,272520.928113988,296.112056492133,0.0594708126467281,-30.6073944,86.7628004993027,101923.5,0.000259133101118104,6.54345838892202e-05,34.54172,3.24495712743694e-06,1.37210762213069e-06,0.00052127493668408,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
0.4,50,10,0.4,50,10,1.2,50,10,0.4,1,2,10,40,10,8,50,10,2.4,20,10,9.66,0.1,263,13,46,1237.97717881757,123.258425989347,112.147297541788,5.20812017165826,143.475668946116,299.007027311418,42.0027555294569,8044939.85175589,2808809123.10291,2662613573.4314,8502652.71534463,379979747.092514,746594061.366019,10287785735.9643,0.00073530583230293,0.0115223910976269,0.0110169936186211,0.0026655119174806,0.00434050228793169,0.00900740451028915,0.000211399553707203,22.2001355812068,7.17939318575689,1.27018046160274,1354207.22994046,26.6812542955584,11920559.0962489,269.425759718702,0.0859686403255288,-10.20029333063,91.6686007859926,2108989,0.00518870414419999,0.000253519889308878,56.86561,6.52415759825179e-08,0.00111486854757988,0.0158143960531558,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
7.2,4,8,8.8,47,10,3.6,50,10,5.6,1,2,10,50,10,10,50,10,6.4,1,2,9.88,0.75,2.16,10,40,3975.35009132448,3956.13064885444,4135.72256600359,3.73282888798386,244.533561785897,735.642391677332,1632.60867426071,687878.854876905,9777805.57643513,6503209.02922424,222647.893946007,75671209.7366525,42878070.326747,34566328.9592888,4.12055831987347e-05,4.70177608813538e-05,0.000559893329837577,4.67062090640323e-05,2.35570194032871e-05,0.00133645631009907,9.05404707074889e-06,71.4980905987177,6.38339995911477,1.99709365178679,0.11160157698816,58.8370216577423,286879.075901056,304.61528195414,0.0514039339401652,-34.1843139,138.998345307595,89752.23,0.000140441945974371,0.000172800126483453,37.85908,2.69578736765902e-06,3.37736591931481e-06,0.000557883407581006,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
1.6,34,10,0.4,50,10,0.8,50,10,1.6,2,9,10,18,10,8,50,10,9.2,8,9,10,0.1,130,10,23,1199.56121411723,607.781441323712,68.5405007458678,4.73059252172091,278.153230397655,164.884720337655,360.123579760707,8378187.37016725,216305812.628002,5153720394.23079,5771630.07362574,53639189.5282173,3146177619.29608,476620838.602317,0.000345797053631482,0.00259199623405154,0.0251718968062785,0.00164143314114793,0.000877043477595384,0.0295901420311878,0.00033004407248688,48.5306852441228,5.17858290255619,1.18590741903361,53.899687724956,50.5296474986821,13592147.0572024,236.48530609744,0.0617956405307325,-38.8036242,114.003934770997,3112633,0.00820213953373063,0.000282122413108278,30.40221,2.38024422793182e-07,1.07399553780796e-05,0.00119621169813589,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
10,2,7,10,45,10,4.4,50,10,6.8,1,6,10,50,10,10,50,10,2.4,46,10,10,0.1,2.16,10,52,3975.35009132448,4349.03232939449,2565.37984236537,3.73282888798387,251.346960673389,800.347547435001,2800.62639807686,687878.854876905,7851394.84163844,7782217.71209653,222647.893946007,12479565.7413662,51596333.4972447,15515683.3379192,4.12055831987347e-05,2.49305198936999e-05,0.000794831864404021,4.67062090640323e-05,0.000173738104596444,0.0022954998788053,1.42721979902413e-05,97.5402909035807,3.05255650568468,1.18902219267948,0.098135234760849,60.1992452525045,300091.511273601,308.429084231692,0.053079586345634,-39.645045,145.439906218848,116890.7,0.000307213304973584,0.000355483831606807,29.97725,2.18188115368134e-06,1.82690637274052e-06,0.000490587106878992,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
10,3,8,10,50,10,8.4,50,10,10.6,1,2,9.2,1,3,10,5,8,1.2,50,10,5.83,0.1,1.34,12,32,1935.93194701612,6918.37203666767,4617.62532245501,4.64941617022556,172.57770155925,1160.34257554651,3598.37499982475,8786696.14323909,5647793.84111689,5612086.15695813,1302636.0415602,18334558.5781839,13734238.8417117,10696114.1589501,5.24208794642558e-06,2.78314605331554e-05,0.000576957832212269,2.69324442851766e-05,0.00013111024840318,0.0011038420518466,5.03698089358316e-06,59.9883686971568,3.64401660639268,2.79261368176535,0.0292803705420159,60.3143576380578,150879.894956554,141.989330585083,0.0409180854516874,-1.6569696,140.542171261865,115627.7,0.000129390099625803,0.000267450535563653,76.25528,2.5379313031218e-06,2.4091951712446e-06,0.000123520725920034,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
