MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av11,av17,av21,av23,av8,ft0,ft10,ft11,ft17,ft21,ft23,ft8,gm0,gm10,gm11,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.8,6,0.84,0.08,3,0.81,0.08,4,0.87,0.16,1,0.9644337,0.85,30,1,0.85,30,1,0.85,30,1,1.4402,0.0329743,12.31138,0,23,713.8242,24.78245,44.1719,584.6085,508.2161,42.79935,100.3458,150299300,1560010000,106436200000,107392900,295309800,73941760000,18741110000,0.1923905,0.0003434642,0.001089857,0.3478965,0.2241353,0.001247072,0.0002532629,30.8232861763947,0.0171293601770172,242.835231017493,197.908232248284,22.7754669661899,1000,45.1951312961651,0.406323559994556,0.00395926557924975,82.870163567974,14176550,0.00072073205798487,0.00127653232154867,65.63472,1.7780568783114e-08,4.51430837101086e-06,0.00242885226454687,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
0.84,15,0.94,0.12,23,0.96,0.12,11,0.96,0.85,30,0.99,0.72,30,1,0.85,30,1,0.85,30,1,1.986884,0.01077432,12.41541,1,3,304.0809,90.30817,46.26622,26.97036,578.7655,41.4487,177.1113,205417000,1348112000,47087180000,181889200,308562600,33329210000,144236600,0.1195956,0.0001805308,0.002674554,0.1477713,0.1671803,0.002021918,0.0003753891,44.6147729797734,12.72586134238,161.798802227135,1.8786527969678,44.5950400783054,1593369.8602993,51.4198474373466,0.120585990226785,595.5,109.289999683391,20258380,0.00154576828349462,0.00130917513110809,65.70752,2.40676200171755e-08,2.32317460684306e-06,0.000340154500786116,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
0.72,12,0.93,0.08,4,0.96,0.2,11,0.97,0.08,1,0.8636163,0.85,30,1,0.85,30,1,0.85,30,1,1.512666,0.07360444,18.21647,1,27,169.8424,34.08129,45.07837,528.6177,516.349,48.9129,87.88981,181902700,1540013000,104118000000,199020200,375075500,21087910000,93627900000,0.4316728,0.0007250375,0.001269501,0.08149835,0.02137487,0.001501604,0.00029603,41.6662056079117,18.0627433593239,355.930272401382,7.14529688669899,40.4517290896224,1243240.83067318,46.6000331305462,0.12089604258334,-28.53103275,110.039988948833,24498330,0.00084974092391177,0.00313894145044833,61.45936,1.45504051594398e-08,2.64668773149818e-06,0.000689317362517483,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
0.6217072,27,1,0.1412201,16,0.9659727,0.12,14,1,0.12,3,0.613529,0.85,30,1,0.85,30,1,0.85,20,1,1.875464,0.1526888,16.86927,17,52,259.1161,170.189,37.68688,150.9807,91.26571,44.24488,23.23291,343839400,1040788000,42987580000,184663400,782853000,86813960000,27131310000,0.1525731,0.001019078,0.009364205,0.06304234,0.03448411,0.004367113,0.0004507047,53.2041761796749,19.9022565472079,432.022662555784,0.0855864247306645,52.8761927898463,1068055.23398145,51.4417036135144,0.131156257867323,521.5,120.71467759735,23184510,0.000662531258951166,0.000914478271230803,61.01944,1.98924299324678e-08,1.42896294936634e-06,0.00021958115353049,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
0.6,5,0.99,0.12,12,0.96,0.16,8,0.89,0.85,30,0.99,0.68,30,1,0.85,30,1,0.85,30,1,1.986884,0.006002254,12.41541,5,57,340.9098,89.11917,41.41415,22.20802,555.8941,34.69689,278.605,242077800,1485435000,48205550000,171761600,384010300,36792340000,179789400,0.09574377,0.0002289605,0.003713344,0.1182914,0.2463231,0.002730586,0.0003806084,40.9171671020462,48.2047574130241,180.29996604448,6.15404719108608,40.5080346664634,5243349.82171355,51.1755286304499,0.123182538850464,364,82.2717149472199,19611670,0.00134286981871266,0.000997640956681716,64.64442,2.85019871979691e-08,3.00631332123213e-06,0.000503303834761604,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
0.8,13,0.94,0.12,12,0.97,0.12,20,0.95,0.52,30,0.98,0.85,30,1,0.85,30,1,0.84,30,1,2.889194,0.06508851,18.31121,10,32,548.2399,36.69334,46.44131,418.2178,670.357,39.57427,262.1128,201583500,1439460000,54527430000,183054500,634194700,55678870000,926319300,0.01123528,0.0005551128,0.004356892,0.1443101,0.09671413,0.004505381,0.0005395646,47.1231918542025,45.5333004494812,205.601442090665,0.997645313487854,45.7941993463623,5014348.33157178,60.7794574950287,0.107070864047371,535,118.384648955698,22641830,0.00135956617127634,0.00191728618613632,63.47522,2.7636685420736e-08,1.62481831199518e-06,0.000292604461236579,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
0.52,16,0.9621443,0.12,30,1,0.2,30,0.9762444,0.85,30,1,0.85,30,1,0.85,30,1,0.85,30,0.9000896,1.07861,0.0730767,13.26378,14,21,505.9855,166.2906,43.06091,16.57281,423.6778,37.4212,328.1957,263563400,906191800,8041583000,128260700,849323800,17197580000,182601700,0.1579482,0.0005340094,0.01020249,0.08344035,0.06170863,0.006493573,0.0003012181,51.7026045381856,41.3443540781876,364.566959832054,0.104831628253133,51.6060716912917,4162634.45174214,41.8455958599707,0.0841360124744903,638,118.094343529056,36705350,0.00124298830959492,0.000725821224922859,46.91359,1.22233981543661e-08,1.46634117115296e-06,0.000190664530764773,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
0.8,14,0.95,0.44,14,0.99,0.12,2,0.73,0.08,1,0.9772115,0.85,30,1,0.85,30,1,0.85,30,1,2.543278,0.04109087,16.66344,1,18,753.0717,42.11999,77.50558,379.8153,681.9652,42.85389,87.79517,198397300,1389942000,4523234000,132671700,371129500,75985780000,76193750000,0.2057437,0.0004801789,0.001134925,0.01223492,0.1699594,0.001052341,0.0003038935,43.8829717094052,26.839810198672,445.002791670022,1.30905829361481,43.1948912809172,952753.00227494,57.1397204514513,0.124983951866767,-18.954379125,109.753992671853,15796600,0.000438243886863143,0.00159829651275466,70.34748,3.00459773159581e-08,2.49189312308079e-06,0.000516054589408177,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
0.2918296,12,0.9594015,0.1250787,24,1,0.32,30,1,0.12,30,1,0.85,7,1,0.85,1,0.805784,0.7231379,30,0.788847,2.413749,0.08474644,12.11845,25,0,201.6117,135.3114,32.86659,56.7755,205.729,28.7374,156.6758,254064100,2306411000,63416810000,425388100,1555082000,12474090000,924678500,0.0505398,0.0004665668,0.01149571,3.05315e-05,0.06459244,0.004025305,0.0006031276,91.7408152471573,40.6846637772138,703.809633661612,8.80271332002651e-05,81.115925080949,2100947.97449395,53.2037999452285,0.0488257579345157,755,126.777137441114,36344590,0.000637528417508194,0.000800085952548838,68.83422,9.2268234898539e-08,2.08752392386047e-07,1.77438601484114e-05,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
0.8,24,0.99,0.24,30,0.99,0.12,13,0.98,0.28,4,0.8,0.85,30,1,0.85,30,1,0.72,4,0.76,2.461432,0.0677647,21.96112,5,33,545.6983,16.1739,55.85716,16.62314,497.6116,37.45784,145.5392,278339800,1307986000,17689720000,132709800,1919452000,31228210000,7320858000,0.3423458,0.0009588608,0.004453941,0.3132664,0.000244082,0.003129587,0.0003137217,37.0935230643517,75.1126276462375,118.641245327255,22.6925935884623,31.189910074577,7365911.14198715,56.3083440202249,0.0848113177549054,496.5,98.1134571791305,11634540,0.00121067758434343,0.00109969674958848,72.19487,1.90674686723791e-08,2.75279090186986e-06,0.00108849299505981,"Leung_NMCF_Pin_3",22,0.9,0.3,10,0
