CURRENT_0_BIAS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_5_2_L_LOAD1_PMOS,MOSFET_5_2_M_LOAD1_PMOS,MOSFET_5_2_W_LOAD1_PMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,gen,index,VDS0,VDS17,VDS5,VDS8,ft0,ft17,ft5,ft8,gm0,gm17,gm5,gm8,gmid_offset0,gmid_offset17,gmid_offset5,gmid_offset8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
10,0.85,30,0.101,0.793,30,0.1,0.833,24,0.1,0.179,30,1,57,57,0.415631913483051,0.0760739957670521,0.438351145219391,0.40005345879932,549798616.800158,231452892.323458,636445657.232598,1435979628.34071,0.000101005317067153,0.000170494358611348,9.41650571547564e-05,0.000243275282923185,6,-15,-2,-5,62.5795574034972,151.422572294276,426.199959317547,517.832950570819,48.0989423405441,8621683.04325754,7.21078359126108,0.363266002409966,350.500000000001,46.9907177964911,24266930,7.02937017813853e-05,0.000522111726983848,80.72024,0.363266002409966,3.47268740145512e-06,0.000412199986191686,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.85,11,0.597,0.8,30,0.1,0.85,9,0.191,0.28,30,1,66,59,0.378102719440178,0.0762890538518617,0.511733255809083,0.432270697479331,395000564.864244,228977675.353316,712361556.435545,948274924.791333,0.000120424745999674,0.000170559721929161,7.38873066589424e-05,0.000236606300896827,-2,-15,-11,15,53.0531264340158,158.977626792461,414.990831438181,504.21386019739,37.6833980132537,9067985.36919507,9.00987791260237,0.351811400911994,348.200000000001,46.7124070922229,23670820,7.04189884548195e-05,0.000524979700270532,80.83786,0.351811400911994,2.73045445804393e-06,0.000478112851660495,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.722,14,0.735,0.783,30,0.112,0.85,9,0.191,0.263,30,1,54,63,0.330210249711587,0.0748912825829666,0.51291176564438,0.430076694208826,421933939.193978,233340062.646515,715011929.64675,1017832467.53704,0.000149299428172645,0.000174370170186165,7.42383791872283e-05,0.000239061026273937,-2,-15,-15,15,60.6379561941775,147.600834931137,415.320973112714,504.614982331948,39.8936436576985,8453120.38285489,9.82616405317965,0.357070578054525,346.900000000001,46.771281156304,23785490,7.07038757254536e-05,0.000533088017519364,80.77871,0.357070578054525,2.71770211892397e-06,0.000455992857825383,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.795,30,0.101,0.85,30,0.1,0.833,24,0.1,0.179,30,1,66,62,0.407583111289994,0.0775692252330493,0.438476537229485,0.39868307057496,612709501.259608,209872290.204446,636780397.254215,1436246335.27901,0.000104202862937499,0.000167867540992939,9.42305419371724e-05,0.00024336342024125,15,-15,-2,-5,64.0477807653358,157.970054984123,427.298953299054,519.168228258351,48.5214131734107,9000477.7623137,7.2013332098994,0.362963764939663,345.400000000001,47.0504420021823,24345720,7.03405524689147e-05,0.000515645398644904,80.07343,0.362963764939663,3.41014522540067e-06,0.000392497138464787,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.85,14,0.735,0.8,30,0.1,0.833,24,0.1,0.179,30,1,51,63,0.344341213108148,0.0763172461415416,0.439023258454237,0.40002042918855,322899277.35063,229231848.622659,638239839.945608,1440072191.77051,0.000140294993906825,0.000170819325597019,9.45161184755202e-05,0.000244079839617904,-2,-15,-9,-5,74.141107293231,146.750239064793,426.172086943596,517.799085636469,50.2217692278786,8383141.68038945,10.0752369699179,0.362460653166199,344.400000000001,46.9637599358458,24345180,7.05249796938382e-05,0.000522336245911243,80.05521,0.362460653166199,3.46298180864707e-06,0.000410282412278085,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.795,26,0.388,0.8,30,0.112,0.824,9,0.191,0.263,30,1,55,59,0.338094305849467,0.0753059445237989,0.506980454203232,0.429589257167251,357165242.645545,226021357.535451,752333634.946394,1017114383.24444,0.000143222036161178,0.000173179652726126,7.54105731684722e-05,0.000238855655657986,-2,-15,-15,15,59.8041006906695,172.527592346226,416.049254244901,505.499843907554,40.7481057503216,9866564.03593074,10.079116627959,0.357086165836424,341.800000000001,46.7181802324698,23793160,7.06028704660232e-05,0.000530400670332929,80.79226,0.357086165836424,2.90441612368159e-06,0.000412530255532007,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.683,30,0.101,0.831,30,0.1,0.85,30,0.1,0.174,30,1,64,61,0.389838231312367,0.0771130413981744,0.41850531859255,0.396936051043072,783490105.256236,217180685.281268,558273621.982337,1469430161.43863,0.000111757455279389,0.000169294922160355,0.000102280733907242,0.000244013721847941,-10,-15,-2,-14,68.8114200503765,151.414644658092,426.43757914345,518.121658659292,51.4529398214402,8647293.85566762,7.03895730914743,0.366238617351583,329.900000000001,47.0420674558907,24353860,7.05062013707904e-05,0.000520252795725897,79.82807,0.366238617351583,3.6215753770022e-06,0.00042961072940062,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.85,30,0.101,0.831,30,0.1,0.803,24,0.1,0.174,30,1,62,63,0.415631912484877,0.0770680800605598,0.43341264667712,0.396794076942296,549798614.258224,216565650.370195,675390178.503616,1466082690.22443,0.000101005316439592,0.000168600625572993,9.58209858814257e-05,0.000243377706558014,2,-15,-2,-14,63.4988683384472,142.636586918054,427.483646317644,519.392630275938,48.6792679735086,8120810.07199945,7.235288522236,0.368022724303161,322.400000000001,46.8459264445794,24338170,7.02883577316159e-05,0.000517370097488435,80.46682,0.368022724303161,3.57468087199914e-06,0.000426601555632622,Cascode_Null_Pin_1,22,0.9,0.3,1,1
6,0.483,1,0.277,0.662,15,0.336,0.709,1,1,0.26,17,0.705,10,4,0.604557698632062,0.0635838143987553,0.49860505329613,0.457155521097331,3252117377.72951,202111680.640976,1016347400.938,1334793324.55262,3.2581643169023e-05,0.00011931584459099,4.73272749671988e-05,0.000135742928846071,2,2,-1,10,44.3876779622309,112.44676320241,393.837288921819,478.51230604001,37.3789244308239,3825486.11727368,5.66355789235,0.394707963687909,457.500000000001,45.2903119995168,13398510,4.20005185787627e-05,0.000254932507631117,85.38775,0.394707963687909,3.47268493592262e-06,0.000564206233148012,Cascode_Null_Pin_1,22,0.9,0.3,1,1
9,0.514,24,0.1,0.85,23,0.693,0.836,3,0.695,0.825,22,1,19,48,0.368116534898672,0.0597000112151156,0.485952738168149,0.52892055823693,1318048676.80218,108915770.988955,665348315.75116,227881461.246262,0.000109608457590796,0.000191690241928261,7.49890620073453e-05,0.00016409721716621,-6,-6,2,15,45.3243101993523,120.060164457531,287.864350295285,349.755185608771,39.1595214550226,6196393.04032521,12.0204812715631,0.362773119109223,352.400000000001,45.1414219539917,14856890,6.37169537921531e-05,0.000302518229594901,80.84889,0.362773119109223,3.76906411704098e-06,0.00065067282039083,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.662,12,0.478,0.85,30,1,0.85,27,0.1,0.85,18,1,15,54,0.362898525394021,0.055348256071211,0.430216614143937,0.552967732057203,634994672.893209,82322223.4562458,588181611.533579,252262337.369654,0.000128765057379268,0.000226007921559059,9.8696468770819e-05,0.000167547473215936,-11,-12,-11,12,45.0012407865858,105.0896745712,256.417503171923,311.547266353886,39.1340908330931,6009423.97458094,15.6226712184568,0.353083811645543,335.900000000001,44.9060574531042,14662920,7.05972491988314e-05,0.000330083201851243,79.19785,0.353083811645543,5.10651483308894e-06,0.000891376342306238,Cascode_Null_Pin_1,22,0.9,0.3,1,1
6,0.808,1,0.68,0.677,9,0.34,0.712,1,0.696,0.155,28,0.839,11,55,0.576897185903918,0.0707533489946474,0.548986593491356,0.383223751096198,933932930.281212,255689557.606957,1157082854.66752,1240821956.03537,3.58006630498014e-05,0.000108279725170764,3.93760469163751e-05,0.000145878534751664,0,1,0,-2,44.4160960655079,139.586767319418,429.156994132027,521.425747870413,32.9366453841207,4749626.22024085,5.21253143875411,0.396278687906528,326.500000000001,45.8379393049182,14602640,4.20078219947122e-05,0.000206357045437771,85.42109,0.396278687906528,2.60573517859936e-06,0.000738394344439897,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.85,23,0.732,0.85,29,0.979,0.85,30,0.1,0.55,14,1,15,59,0.311807319529558,0.055738882448999,0.41902539792498,0.533774366093075,255511656.146261,84868696.4203083,559601134.704156,580556696.818925,0.000161858292397017,0.000224461514456094,0.000102606921499786,0.000181863096359783,-7,-8,-3,-2,50.8862958739889,128.857361728125,282.001219096286,342.631481201988,43.3132520474191,7369169.86951164,17.4330505075847,0.365818712344463,323.800000000001,45.6290763076745,16127250,7.06031883443279e-05,0.00032900518414446,78.90094,0.365818712344463,5.28085182547627e-06,0.000847193177133887,Cascode_Null_Pin_1,22,0.9,0.3,1,1
10,0.85,19,0.478,0.85,20,1,0.85,27,0.1,0.85,18,1,25,63,0.352302414753761,0.0584085851265772,0.429248076574014,0.549854262935317,338400487.699953,102938639.199653,585707623.413129,252196059.70614,0.000134522054692751,0.000215084419590831,9.81445813198321e-05,0.000167493177122083,-12,-15,-15,12,45.4153592937798,97.6447696426579,266.055112359141,323.256961516356,39.4372814636378,5570764.7047627,14.6951556643678,0.346717035052639,323.400000000001,45.1890582671425,15178800,7.04337499591574e-05,0.000286023493179441,80.41802,0.346717035052639,4.81362678513286e-06,0.000851243724660999,Cascode_Null_Pin_1,22,0.9,0.3,1,1
7,0.485,18,0.79,0.85,24,0.705,0.732,5,0.1,0.322,24,0.974,24,44,0.261530743344585,0.0571934379911499,0.589487388679494,0.456660989080344,575755688.180028,93194061.2126625,1361327125.31143,761816327.376086,0.0001405326827689,0.000157897241863672,4.22423769079207e-05,0.000167291763877065,-1,9,-4,-15,48.4030938447237,135.912051082916,378.16161108411,459.466357467194,21.819293747939,5530949.27021985,13.1009062281966,0.359475454144521,-16.3796161668951,46.4763819594708,15389310,5.02408166013508e-05,0.000265605749585059,79.59777,0.359475454144521,9.71197718035693e-06,0.00270473811548799,Cascode_Null_Pin_1,22,0.9,0.3,1,0
9,0.357,2,0.79,0.85,20,0.981,0.85,13,0.1,0.524,17,0.952,13,5,0.394168061429007,0.0577314740563484,0.507925308979441,0.515051566654816,3068235289.80931,99212901.3191537,784502354.021599,552992511.634697,0.000102326824075218,0.000199187317881575,6.91262020664841e-05,0.000174952425463144,-6,2,-4,-15,42.3700700509608,102.843104204216,307.421700454122,373.517366051759,34.0710402256867,5326983.73219933,11.8499920675079,0.364430048743737,-17.5028783922133,46.1802043369,15923580,6.39471472303384e-05,0.00026161480056863,80.27133,0.364430048743737,3.21076994081793e-06,0.000609027261459283,Cascode_Null_Pin_1,22,0.9,0.3,1,0
9,0.357,2,0.905,0.85,20,0.981,0.85,13,0.1,0.524,17,0.952,16,44,0.382790033720722,0.0577429951267589,0.508189989306186,0.51512437762334,2877926670.28654,99305918.8842192,785157851.693735,553409212.73231,0.000107362512248069,0.000199496109338971,6.91997707273761e-05,0.00017515697372944,-6,2,-4,-15,42.9579791878047,103.295982055076,307.41070443383,373.504005887103,34.5459525074465,5356738.38996378,11.8776762037025,0.369414901748316,-18.6025935623065,46.1739768528526,15941750,6.40224057121034e-05,0.000261787126891843,80.26696,0.369414901748316,3.36316885831495e-06,0.000597835767859378,Cascode_Null_Pin_1,22,0.9,0.3,1,0
8,0.832,20,0.272,0.79,24,0.533,0.85,1,0.77,0.387,9,0.926,15,46,0.36882302710158,0.0598670087409335,0.621486573114936,0.519642342297688,395699025.499104,123400370.89403,924162186.223166,1152998718.4791,9.97434952069616e-05,0.000168385182334337,4.31710848885637e-05,0.000149627211914637,1,-5,0,-6,22.7811599103477,97.0457232541319,313.014878423652,380.313077284737,13.6356436780335,4427127.06989588,10.7101781497788,0.370890674929019,-18.9224946658905,44.8766292396385,14279420,5.63197304518764e-05,0.000330993218565302,82.3345,0.370890674929019,9.25481034922154e-06,0.00356569281963637,Cascode_Null_Pin_1,22,0.9,0.3,1,0
8,0.85,14,0.272,0.79,24,0.17,0.85,3,0.702,0.66,19,0.926,10,63,0.401670122720059,0.0710239309594314,0.470732294389797,0.506820631524625,451173392.876141,221133582.748601,607281819.968113,343317940.505664,8.70863460968808e-05,0.000144901277077883,6.90618331464595e-05,0.000151531532900567,4,-5,0,-15,47.1948445522553,126.835791534253,323.476137931413,393.023507586667,39.9368233209828,5780888.21525798,8.67531440352452,0.384876215606695,-21.8323320702405,45.2656656590765,14743310,5.62688098118999e-05,0.000499840707423496,84.33456,0.384876215606695,3.58706046017732e-06,0.000552601819393095,Cascode_Null_Pin_1,22,0.9,0.3,1,0
