RESISTOR_0,RESISTOR_2,MOSFET_0_1_L_LOAD_NMOS,MOSFET_0_1_M_LOAD_NMOS,MOSFET_0_1_W_LOAD_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_2_1_L_gm2_PMOS,MOSFET_2_1_M_gm2_PMOS,MOSFET_2_1_W_gm2_PMOS,MOSFET_4_1_L_gm3_NMOS,MOSFET_4_1_M_gm3_NMOS,MOSFET_4_1_W_gm3_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS14,VDS2,VDS4,VDS6,ft0,ft10,ft14,ft2,ft4,ft6,gm0,gm10,gm14,gm2,gm4,gm6,gmid_offset0,gmid_offset10,gmid_offset14,gmid_offset2,gmid_offset4,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
5,5,0.31,22,0.333,0.1,30,0.612,0.574,1,0.728,0.236,30,0.1,0.761,6,1,0.06,8,6,0.133,10,100,2,0.259496284463843,0.259496284463843,0.533785041635718,0.329891897207061,0.533785041635718,0.234945236123661,11436389567.6607,11436389567.6607,1823714686.78044,8772215637.00055,1823714686.78044,40643624258.7394,0.00109859438376592,0.00109859438376592,5.20798629250052e-05,0.000479885759806598,5.20798629250052e-05,0.000167866832112189,-15,15,13,-3,-9,12,83.2168772925851,120.301540676185,876.951909897973,1065.49657052604,65.1511851164788,18873891.264338,7.75770404178968,0.00455012556112586,415.100000000002,63.1098786804897,137583400,0.000193689126468152,0.00020442879539846,54.4199,9.11841891085704e-09,3.56524770031563e-07,5.94096803241961e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
5,5,0.31,22,0.299,0.1,30,0.612,0.574,1,0.728,0.236,30,0.1,0.761,6,1,0.06,8,6,0.133,10,100,4,0.259499138756565,0.259499138756565,0.537537189661076,0.328258523979249,0.537537189661076,0.234945236122896,11436292862.6371,11436292862.6371,1843259691.89106,8769089403.76614,1843259691.89106,40643624258.3559,0.00109858209168938,0.00109858209168938,5.27948613053024e-05,0.000479788413914097,5.27948613053024e-05,0.000167866832110342,-15,15,13,-4,-15,12,82.9536335390715,120.38665971266,878.555587881096,1067.44503927553,65.0928820309593,18892219.8050926,7.74274447466788,0.00480245640104212,412.350000000002,63.0419124336366,137871300,0.000193740138733849,0.000208021652191705,53.92993,9.12386791407806e-09,3.41899250819455e-07,5.92718644099044e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
5,5,0.325,30,0.338,0.1,24,0.761,0.456,1,0.475,0.0956,26,0.1,0.584,7,1,0.06,10,8,0.108,10,100,5,0.266047345529347,0.266047345529347,0.588479460913193,0.234962312619556,0.588479460913193,0.224703486446879,11218656719.1926,11218656719.1926,3556422704.08361,32792910571.593,3556422704.08361,37617327608.5304,0.00106403137505974,0.00106403137505974,5.57306320749061e-05,0.000682364860455651,5.57306320749061e-05,0.000173938179882092,0,-12,15,-8,-6,15,82.5910790996569,107.130374361408,1205.7635348471,1465.00269483923,64.231286883283,17491992.5329946,7.75844443171439,0.00451505567723369,409.350000000002,62.8187042770712,196874200,0.000201577308383319,0.000231469549837797,53.74639,9.87727591101606e-09,7.96111213327844e-07,7.17058032533857e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
5,5,0.282,27,0.347,0.1,20,0.634,0.85,9,0.114,0.0956,15,0.104,0.462,6,0.896,0.06,11,7,0.15,10,100,10,0.241618773918333,0.241618773918333,0.563729130090209,0.331475020017597,0.563729130090209,0.223565796204024,16014282229.1188,16014282229.1188,896923431.903241,46239586266.6962,896923431.903241,33998320197.7017,0.00116442564985457,0.00116442564985457,6.29598140349805e-05,0.000615730428101298,6.29598140349805e-05,0.000175694735513468,7,-15,15,10,15,15,78.144394456992,96.0633740712589,1140.19610878945,1385.33827217918,63.5950116046394,17876593.8742365,7.62286074908889,0.00481812952221413,394.950000000002,63.3010859855077,212181000,0.000229742804621537,0.000220543319629662,52.66203,9.52160632572006e-09,8.05750144415585e-07,7.7702265740387e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
5,5,0.31,22,0.299,0.1,30,0.634,0.574,1,0.728,0.24,30,0.1,0.727,6,1,0.06,8,6,0.133,10,100,15,0.257270233522429,0.257270233522429,0.543999624598793,0.330656734189547,0.543999624598793,0.234945236182259,11170130033.1862,11170130033.1862,1876704677.2648,8542772531.88033,1876704677.2648,40643624288.1247,0.0011058341297545,0.0011058341297545,5.40209523142204e-05,0.000475530817591425,5.40209523142204e-05,0.000167866832253755,-15,15,13,-2,-15,12,82.4850849827232,120.864470669161,912.842190452758,1109.1032614001,64.7932243361539,19011136.9508592,7.73460354510818,0.00492932383911593,390.550000000002,62.8244788855906,143583700,0.000194188906926589,0.000211230700067153,53.57496,9.18951244070099e-09,3.96322363939439e-07,5.89032497432251e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
5,5,0.322,30,0.38,0.1,24,0.634,0.456,1,0.475,0.0956,26,0.1,0.493,7,1,0.06,11,8,0.127,10,100,20,0.257361872387053,0.257361872387053,0.625283933564647,0.259423976539553,0.625283933564647,0.220865404715683,13402160304.1613,13402160304.1613,3844439358.16907,34381838855.1995,3844439358.16907,34262789745.7316,0.00110990852384042,0.00110990852384042,6.14189866594986e-05,0.000719146610681417,6.14189866594986e-05,0.000176956791028159,0,-12,15,-8,-6,13,78.2361438165267,101.826127887332,1496.25456168589,1817.94929244836,63.0053851783679,18052620.0622639,7.73169580363842,0.00490551688725981,373.100000000002,62.6785026187732,265269000,0.000218874916727801,0.00027515543255586,49.35558,9.38050990624795e-09,1.48678050020029e-06,9.26456084273664e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
5,5,0.382,30,0.178,0.1,13,1,0.85,10,0.307,0.147,21,0.267,0.471,6,0.428,0.06,11,7,0.1,10,100,21,0.242571604046318,0.242571604046318,0.468255592592955,0.272800685965693,0.468255592592955,0.233631325840082,15562392366.9279,15562392366.9279,599061010.735109,14596400916.647,599061010.735109,42909202646.0866,0.00115039786202208,0.00115039786202208,0.000101994427073155,0.000763942710978256,0.000101994427073155,0.000167531267491304,8,12,9,15,-2,12,85.1423565712545,188.49096616109,1316.58597851934,1599.65196390099,66.2178736246143,35455705.8543694,7.64494192260478,0.00516982975866409,372.950000000002,62.658698940249,247653700,0.000232225858113591,0.000213694694338607,45.7815,5.02037238853608e-09,5.22197623098186e-07,6.83350311802e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
5,5,0.266,30,0.1,0.1,13,1,0.85,14,0.197,0.147,21,0.241,0.45,4,1,0.06,9,6,0.128,10,100,26,0.25445795446693,0.25445795446693,0.425083034070243,0.297902389813277,0.425083034070243,0.235950249610588,15141151629.6821,15141151629.6821,511223150.023677,15155302208.833,511223150.023677,41550880224.2629,0.00110694844755804,0.00110694844755804,7.66034817208863e-05,0.000724580382515278,7.66034817208863e-05,0.000167030803610105,6,15,15,15,9,15,85.1809414256425,207.913485801348,923.951190478327,1122.60069643117,67.4774236905553,36137452.7744529,7.57634390718901,0.00553801982708844,364.500000000002,64.6881182334835,160592000,0.000214580305148394,0.000194322844160007,45.5819,4.86062161009298e-09,4.72947786440414e-07,8.06842385278062e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
5,5,0.3,30,0.483,0.1,18,0.93,0.85,2,0.511,0.105,21,0.14,0.501,7,1,0.06,10,8,0.1,10,100,28,0.270933583136533,0.270933583136533,0.584845340111192,0.261684364281351,0.584845340111192,0.226464092579394,11847148461.8713,11847148461.8713,847814386.83028,29072394478.8711,847814386.83028,39222605168.0123,0.00104147415904612,0.00104147415904612,5.18349564660914e-05,0.000670425576734125,5.18349564660914e-05,0.000172477534115864,8,12,9,-7,13,13,82.2014001170461,103.169035092584,1141.01752471369,1386.33629252713,65.2937559467269,16580040.0713193,7.82210968984711,0.00483069520757181,363.100000000001,64.5270996340296,183370100,0.00019840434927849,0.000211275866590019,49.29283,1.0036117572259e-08,3.85098052347876e-07,5.62396541812782e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
5,5,0.322,29,0.38,0.1,24,0.634,0.456,1,0.475,0.116,30,0.14,0.493,7,1,0.06,9,8,0.126,10,100,34,0.294879276514203,0.294879276514203,0.603676892666898,0.219192637727099,0.603676892666898,0.221057284157614,11949720547.3926,11949720547.3926,3677696706.18209,20662673361.1806,3677696706.18209,34424844564.617,0.000952486108099858,0.000952486108099858,5.81182481021315e-05,0.000692839886364849,5.81182481021315e-05,0.000176811514483354,0,0,15,-8,-6,13,78.6605182543403,114.83638394085,1366.10407905805,1659.81645605553,62.4273584298223,17488559.8260123,7.73105167490167,0.00497621518484591,358.500000000002,62.0279294662387,208045500,0.000188013710107209,0.000262474187209834,52.70804,9.89334241443701e-09,1.06577899838756e-06,8.93310068114661e-05,"HSOTA_COMP_Pin_2",22,0.9,0.3,1,0
