RESISTOR_0,MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av17,av21,av23,av8,ft0,ft10,ft17,ft21,ft23,ft8,gm0,gm10,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.189,0.5,3,3.7,0.5,14,4.2,0.5,2,3.87,1.5,50,5,0.5,2,5.23,1.26,50,5,2.50247916173783,3.32,56.8,19,14,1000,1000,423,1000,547,1000,414000000,55700000000,353000000,180000000,100000000000,100000000000,0.364,0.000715,6.28318530717959e-06,0.628,0.0043,0.000499,42.5589967262965,31.4357513150858,22.2929048501631,26.9764690835267,41.788845832898,17515117.0739778,100.254300691454,0.0584453251563531,-9.72001800000001,121.092647825785,12420980,0.00253259951448575,0.000360630140165092,40.58181,3.1412466696344e-08,7.85271527653952e-06,0.00245931242281494,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,2
23.2,1.5,1,0.727,1,2,2.75,1,2,2.61,1,50,5,1.5,50,5,1.5,50,5,6.76,4.5,0.301,1,0,911,444,792,790,603,887,1800000,591000000,1660000,1440000,905000000,329000000,0.00153,6.06e-06,0.00376,0.00522,5.34e-05,4.57e-06,80.2511886048248,0.327532648162232,32.4923654100031,0.0517581556715709,71.6649987119892,1000,133.308111516682,0.503263860625694,-9.68097765918295,131.175104674225,99203.44,1.38778670491594e-05,0.000180857284149882,41.24985,5.49092162716853e-07,9.51663917072021e-06,0.00155374519946805,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
0.148,0.5,2,3.7,0.5,12,4.6,0.5,2,3.85,1.5,50,5,3.49,2,1.52,2,50,5,5.43,2.45,56.8,14,0,399,369,268,872,746,1000,260000000,47000000000,223000000,180000000,100000000000,100000000000,0.628,0.000715,6.28318530717959e-06,0.508,0.0088,0.000496,45.5839848387448,4.21376463375434,15.4152969232362,6.02310512196695,45.1186644382319,2344172.0235798,112.673542590974,0.0814150163301774,-14.100273,131.086404617052,8575730,0.00252869543176516,0.000271146710948551,58.13123,4.44798117124689e-08,4.930713367991e-06,0.00151690265803195,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,2
0.21,0.5,3,3.7,0.5,9,4.67,0.5,3,4.2,1.5,50,5,0.5,3,3.57,2.5,50,5,5.43,4.6,47.2,10,0,1000,1000,268,1000,711,1000,183000000,47000000000,167000000,223000000,100000000000,100000000000,0.386,0.000715,6.28318530717959e-06,0.628,0.00708,0.000808,59.7611516830758,6.99224337044867,16.3785880603551,2.02555038912816,57.3121223627847,3241209.37695115,123.492388429409,0.0387829417931745,-33.03138465,127.945962776763,7592189,0.0021070161770252,0.000242993528654073,46.7659,6.51656215777711e-08,5.59089628685561e-06,0.00149770613012001,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,2
0.285,0.5,3,3.7,0.5,12,4.2,0.5,2,3.87,1.5,50,5,0.5,2,5.23,2,50,5,3.51,3.32,56.8,16,0,1000,1000,423,1000,1000,1000,260000000,55700000000,353000000,180000000,100000000000,100000000000,0.364,0.000715,6.28318530717959e-06,0.508,0.0043,0.000499,42.5266257642368,5.47242544589492,18.8875396357865,25.0713576057308,41.7556439213127,3049824.46981466,107.30514899109,0.0521166145777342,285.5,123.655494136678,10526170,0.00253321651180403,0.00031785683753565,52.6773,3.4544691728953e-08,7.89520216922468e-06,0.00246765797631299,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,2
0.179,0.5,9,5.52,0.5,8,4.75,0.5,2,3.17,0.607,50,5,0.5,2,4.51,1.23,50,5,2.50247916173783,4.6,34.7,15,0,796,836,889,757,746,1000,292000000,47000000000,242000000,272000000,100000000000,100000000000,0.113,0.00096,6.28318530717959e-06,0.508,0.00682,0.000577,53.2413154108964,11.1448180757682,30.2493170215804,7.42702083681844,52.7787088272208,3945737.84558546,98.2152982336891,0.0639454968879701,-4.97060437500001,112.530770539019,10709540,0.00160928351664926,0.000349630033983893,45.08395,5.06623479707901e-08,8.13576521513482e-06,0.0021236258434929,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,2
0.275,0.5,1,1.24,0.5,1,4.32,0.5,1,2.29,8,50,5,2,50,10.1,3,9,1.23,5.44,2.61,5.99,14,0,77,941,1000,1000,1000,341,19600000,10000000000,34900000,24100000,5670000000,1450000000,0.049,8.17e-05,0.0628,6.28318530717959e-07,0.000821,2.74e-05,82.3216521040174,19.3855805182159,15.0672653160775,0.0183824021727373,72.972384384805,1128689.7571565,178.631786085232,0.025601942636844,-13.9822958,145.411601112251,877263.8,0.000264650727495839,0.000244533191680309,44.16754,6.00259157719289e-07,1.23262024127491e-06,0.000658764970739023,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,1
11.6,10,5,4.94,2,2,3.17,0.5,1,0.781,1,50,5,2,50,5,2,50,5,5.95,4.24,0.314,4,0,942,1000,1000,1000,1000,546,1630000,1000000,1930000,1570000,589000000,1000000000,0.00497,5.77e-06,0.00628,0.00361,6.8e-05,3.95e-06,82.7868446164791,12.688581502064,34.4549254533252,0.0335452971311092,70.9610945712826,40388.9231650584,133.848313399908,0.0194575628595853,-4.17728024999999,134.579770904981,109673.2,1.4468600320435e-05,0.000204680733416369,50.20126,1.35129374746702e-05,6.96808808077987e-06,0.0013460079247769,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
17.5,10,5,4.94,2,2,3.17,0.5,1,0.781,10,50,5,2,50,5,2,50,5,5.01,3.18,0.312,3,0,352,1000,1000,1000,1000,554,1630000,1000000,1930000,1700000,589000000,1000000000,0.0021,4e-06,0.00628,0.00219,8.19e-05,4.09e-06,113.023742597459,18.7490405441334,29.7914612192207,0.000435705584861198,77.9286967231778,56981.0336880192,183.757642017958,0.0160622686756314,-9.36486540000001,139.634857088579,90540.54,1.38142908151611e-05,0.00019741175171989,55.68063,1.01084056785294e-05,1.24319690666508e-06,0.000233967225594878,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
2.6,0.5,1,2.2,1,6,4.87,0.5,1,1.23,8.5,50,5,10,1,0.5,10,50,5,5.49,3.32,3.18,7,0,10,151,343,525,541,81,23900000,2300000000,17000000,17700000,1620000000,4370000000,0.0518,4.34e-05,6.28318530717959e-07,0.04,0.00073,5.2e-05,103.542469933811,27.2682572240407,23.7423230505076,0.000217975670434914,96.7783142914142,842430.559587939,177.970896497152,0.0258045700897371,-72.789965325,156.661861120566,733499.7,0.000140428109682522,0.000407639059743119,57.28714,7.86519576415101e-07,3.90337635304272e-07,8.23602064579099e-05,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,1
3.99,0.888,2,0.997,3.18,36,4.74,0.5,1,3.79,7.32,50,5,0.5,1,0.5,10,9,5,5.49,2.21,5.59,22,0,1000,655,1000,1000,541,10,18000000,10000000,17000000,10000000,720000000,1910000000,0.0197,4.34e-05,0.0625,0.0323,0.000744,5.04e-05,87.003979263862,22.1298142279813,22.7274207879852,0.0310230567337209,68.5708545726871,1203576.89930085,156.509411448641,0.0158277624980991,628.5,159.68638101441,1236079,0.000247214189480803,0.000396828305303714,60.58092,5.3937242226625e-07,1.80187874692983e-06,0.000708368443951057,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,1
4.41,0.888,2,0.997,3.18,31,4.32,0.5,1,2.29,7.41,50,5,2.03,1,0.5,10,9,5,5.49,2.96,5.59,21,0,1000,131,1000,556,541,10,18000000,10000000,13900000,10000000,1620000000,1460000000,0.0518,4.34e-05,0.0625,0.0323,0.000693,5.47e-05,89.3325164929823,22.396407595308,20.7171518355398,0.00175870015274052,82.4165865842102,1216454.28199051,159.314567042691,0.0313311562084995,628,160.852436124785,1125246,0.000246885024836296,0.000243854787774555,56.53313,5.6935058038264e-07,7.13840206699734e-07,0.000243529826847055,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,1
4.41,0.888,2,0.997,3.18,31,4.32,0.5,1,2.29,8.01,50,5,2.03,1,0.5,10,9,5,5.49,2.96,5.59,16,0,1000,151,1000,556,541,10,18000000,10000000,17000000,10000000,1620000000,1460000000,0.0518,4.34e-05,0.0625,0.0323,0.000693,5.04e-05,89.4493094768883,24.4926654698533,20.121749506667,0.00157667770416327,82.5169718415142,1329952.95441286,163.037208244008,0.0275481829186865,494.5,160.894847860436,1092612,0.000246818408119664,0.000242978018452068,55.68475,5.75357674344897e-07,6.73314103889489e-07,0.000230249385428927,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,1
2.6,0.5,1,0.997,1,6,4.62,0.5,1,1.19,9.5,50,5,10,1,0.5,10,50,5,5.49,3.32,3.76,8,0,10,151,343,525,541,81,18000000,5250000000,17000000,17700000,1620000000,4370000000,0.0518,4.34e-05,6.28318530717959e-07,0.04,0.000693,5.04e-05,94.0695919437154,25.8020581442119,21.6485514069404,0.000541160621077182,88.103630240677,941993.678110945,183.497952304651,0.0320447642922418,-64.51764825,157.315780929536,790355.5,0.000165947593096148,0.00030222339239037,43.24983,7.11133257976787e-07,5.33255831389745e-07,0.000122318875223959,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,1
0.03,0.5,4,4.07,0.5,37,4.47,0.5,11,2.96,2.93,50,5,1.5,1,1.52,1.1,50,5,4.83,2.58,49.8,20,0,1000,1000,603,1000,10,68,214000000,6240000000,226000000,206000000,100000000000,72500000000,0.628,0.00101,6.28318530717959e-06,0.628,0.00928,6.28318530717959e-06,94.8753656322658,25.7926455956347,26.1252914358567,0.00128825238343057,86.1357705773738,12491735.0185176,120.909036056037,0.0410864042430998,624.5,146.504860317391,12652840,0.00220142650780052,0.00021719660188916,47.42307,5.4752541014786e-08,4.52947964979522e-07,0.000121318630911915,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,2
15.3,1,1,0.687,2,3,4.23,0.5,1,0.687,10,50,5,2,50,5,2,50,5,4.09,2.64,0.397,11,0,628,1000,1000,1000,1000,828,1700000,604000000,1930000,1860000,589000000,1000000000,0.0021,6.14e-06,0.00628,0.00122,0.000122,4.23e-06,108.301192118501,22.0628371143363,32.6954569516953,0.00122283102800749,76.2092030171155,85309.7491645937,178.695898106252,0.0171313860493134,657,142.76448717678,126422.6,1.75757807167881e-05,0.000233406194291232,49.00088,7.58843400085277e-06,1.62173085191508e-06,0.000362956611377863,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
27,10,7,4.87,1.09,2,5.47,0.5,1,0.681,10,50,5,2,50,5,2,50,5,2.62,1.99,0.312,14,0,1000,1000,1000,1000,1000,564,1630000,1000000,1580000,1800000,394000000,1000000000,0.0021,5.81e-06,0.00628,0.00107,9.29e-05,5.63e-06,114.530529300592,34.443430966274,49.033677524399,0.000347525926015531,78.6299507800663,104707.482459736,173.230469606244,0.0153267927989815,713,144.843957118405,149061.6,1.3818109541867e-05,0.000280728791684339,46.80108,5.687350984118e-06,1.14723186093402e-06,0.000205193031684869,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
11.1,0.5,5,0.5,1.64,8,8.78,0.5,1,0.767,10,50,5,0.906,50,5,2,50,5,2.54344789722349,1.87,0.684,22,0,1000,1000,571,1000,849,674,1000000,1000000000,2420000,2540000,68700000,1000000000,6.28318530717959e-08,4.21e-06,0.00628,0.00289,8.85e-05,4.42e-06,120.313477483263,33.6364775165225,42.0886936216793,0.000206783636381504,90.3328841844541,224297.055575605,166.025465998673,0.0188071567426639,635,149.160842575462,280658.7,3.03103102962373e-05,0.000276019742820571,57.11873,2.5833796435974e-06,9.64506896194983e-07,0.00014271167926494,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
0.03,0.5,4,9.72,0.5,37,5.41,0.5,16,4.58,2.88,50,5,1.5,50,0.5,1.1,50,5,4.83,2.58,40,27,0,1000,1000,603,1000,10,1000,371000000,81300000000,488000000,108000000,100000000,72500000000,0.628,0.000803,6.28318530717959e-06,0.365,0.000341,0.00102,130.435309683316,23.9023190060918,32.8425626438816,1.74354270828994e-05,105.396143513687,9309648.92979583,121.798788992338,0.0252133464416622,645,148.120398005129,12791760,0.00177039667296473,0.00020104918227372,47.45119,6.5010378049847e-08,8.9256381864411e-08,3.255480414599e-05,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,2
22.5,10,7,8.81,2,3,6.2,0.5,1,1.52,10,50,5,2,50,5,2,50,5,2.54344789722349,1.72,0.441,19,0,1000,1000,1000,1000,905,1000,2940000,1000000,1900000,1880000,457000000,894000000,0.00628,3.49e-06,0.00544,0.00628,9.29e-05,5.78e-06,117.598924202616,33.3255527151291,52.0899999119354,0.00017359498155809,81.4774988339664,143138.527245427,172.947433516882,0.0189368092282323,638,148.723521452467,223734.8,1.95234472135859e-05,0.000325111878914305,45.90027,3.66929396902433e-06,7.08034266390101e-07,0.000148409501216973,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
3.085,0.5,1,10.2,1.38,14,10.7,0.5,1,0.5,10,50,5,10,1,0.5,2,50,0.5,2.54344789722349,1.52,0.668,29,0,86,1000,394,246,932,1000,4430000,1000000000,1860000,3290000,665000000,1000000000,0.00628,3.07e-06,0.00628,0.00628,0.000188,7.48e-06,134.865161890195,40.5197270223656,48.1202339425773,4.44442735009416e-07,113.168030915514,263268.152113345,157.441556649051,0.0499696853212027,607.5,152.034968366221,312650.8,2.95331066281987e-05,0.000232063217933122,62.46426,2.42494652170703e-06,7.06462111343953e-08,1.10544033640192e-05,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
17.9,0.5,4,5.65,1.69,8,6.75,0.5,1,1.2,10,50,5,8.3,15,1.8,7.71,50,1.8,2.54344789722349,1.51,0.43,27,0,188,296,257,519,1000,1000,2120000,765000000,1850000,2850000,153000000,1000000000,0.00628,6.51e-06,0.00623,0.00411,0.000187,7.52e-06,127.651017502219,43.2530450425863,51.8748037443786,1.10639452065886e-05,96.0627399027423,181087.156111661,166.023988507915,0.0134560219026098,645,149.06567576301,217183.8,1.90304159177868e-05,0.00066648407922654,59.53601,3.04323976928956e-06,2.23530091809643e-07,2.43065584870639e-05,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
19.2,7.7,1,11.2,0.5,8,8.21,0.5,1,2.21,10,50,5,7.68,15,1.8,7.68,50,1.8,2.91,1.51,0.581,24,0,10,296,537,519,1000,619,3530000,1000000000,1000000,2080000,668000000,1000000000,0.00628,4.82e-06,0.00577,0.00489,0.00015,8.25e-06,116.366043012579,39.6816614227036,52.0865801460873,0.000175938978066122,87.625118193636,224423.328042373,166.926900168906,0.0241732049783695,626.5,150.595865045853,294580.5,2.57072410776782e-05,0.000297351523426015,47.30894,2.84770703201178e-06,8.29864177199768e-07,0.000141980028663058,"Leung_NMCNR_Pin_3",40,2.5,1.2,10,0
