RESISTOR_0,MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS17,VDS21,VDS23,VDS8,ft0,ft10,ft17,ft21,ft23,ft8,gm0,gm10,gm17,gm21,gm23,gm8,gmid_offset0,gmid_offset10,gmid_offset17,gmid_offset21,gmid_offset23,gmid_offset8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
1.22,0.806,18,0.969,0.85,30,1,0.0967,30,1,0.85,5,0.821,0.85,1,0.677,0.85,9,0.785,8,2,5.09,24,18,0.185357818636875,0.681125596891777,0.110532571306265,0.308846244048344,0.299959719599162,0.110547202582123,554124677.295308,199726054.427593,392151423.723571,345672302.921484,540263825.94062,392193750.077953,0.000149058332067393,9.99251175775346e-05,6.13127388559148e-05,8.79431517076714e-05,0.000717244562375604,6.13172432733939e-05,-9,-11,1,8,-9,7,95.7767345168001,39.4210194981125,390.577640606946,47.4551833337439,96.9497620181629,334759.328601366,104.811320485909,0.00930909897938542,325.4,149.741963000025,3316746,0.000104838263188467,0.000172391716154136,72.67731,6.04025621180927e-07,5.85295432745103e-08,1.41361237471216e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.468,0.835,30,0.975,0.453,30,1,0.523,30,1,0.771,9,0.988,0.85,1,0.92,0.786,10,0.984,8,2,9.2,15,19,0.202920630812336,0.66368948782204,0.121660051423306,0.326276159693497,0.299903270917777,0.121674555784949,645057968.84962,196373218.395484,455177010.117048,446019617.504294,1809736730.22295,455222057.414975,0.00024666404570912,0.000176798268190746,0.000101680256576516,0.000153321788865111,0.00132509120469765,0.000101687086833589,14,-3,-4,8,-5,-3,65.3961966767345,39.380426994776,411.324363282622,49.9759101388386,65.3503073878408,604429.144333814,105.059612059059,0.00983284702298997,319.300000000001,148.605025194109,6313198,0.000189487234423382,0.000199140879391712,67.39055,3.13778276885045e-07,1.28378572614996e-07,7.10716602730921e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.776,0.812,13,0.969,0.85,30,1,0.0967,30,1,0.85,5,0.82,0.748,1,0.753,0.85,9,0.785,8,2,5.09,25,21,0.171199143788959,0.681122634233202,0.102555418586306,0.308846104056932,0.299947553089528,0.102568465705849,629968570.648976,232111562.74532,448810589.910233,345671867.334257,540262563.240727,448856605.014533,0.000159354535463445,9.29707272182741e-05,6.54908665841767e-05,8.79429844679065e-05,0.000717243165130817,6.54954621482984e-05,-4,-4,-5,2,-6,6,97.5881265716898,41.2874725377527,407.680336877084,49.5331609305658,100.535163231454,351056.045960787,104.781887614225,0.00871188296115518,317.8,149.102832297938,3466394,0.000104971919867756,0.00019173197052139,56.50433,5.53548216050172e-07,1.29919002955781e-08,4.27705594696626e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.985,0.85,30,0.975,0.453,30,1,0.523,30,1,0.85,9,1,0.85,1,0.92,0.786,10,0.984,8,2,11.4,14,25,0.219822772792793,0.650642880909547,0.131059346499406,0.339314700080435,0.299885749335961,0.131076003039449,723384076.093836,211813364.95801,508156277.085718,497536162.222029,2020920202.1991,508210422.254985,0.000285289673104361,0.00020730286676255,0.000117782844220911,0.000180240225125109,0.0015441756773473,0.000117791332042857,14,-4,6,-1,13,2,60.6674988706072,37.3479433615427,391.818479137335,47.6059452151862,60.0474675647096,707801.559155207,105.10423388237,0.0105998352167023,315.7,150.520820779429,7425569,0.000233969800403141,0.000148004940311796,83.05112,2.67368240422939e-07,2.09464484401678e-07,5.53863949631639e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
1.22,0.85,30,0.986,0.505,30,1,0.44,30,1,0.786,6,1,0.85,1,0.958,0.85,22,1,8,2,7.42,16,27,0.186090772435642,0.71506854422062,0.11178632347586,0.274915822472424,0.29993763436569,0.111802215038834,563208106.723371,170059838.066655,399460832.46784,232901336.356649,1387320407.01558,399507374.379334,0.000214583849123806,0.000148065994800426,8.8368630146067e-05,0.000147858151568421,0.00109339239658285,8.83756328240344e-05,2,-4,0,-1,-14,11,67.4569859074859,40.9332055408224,423.947292743095,51.5095960682861,67.4216004480553,506863.494001784,105.088634494887,0.0105090698475429,315.6,149.344455797876,5249611,0.000152872806254604,0.000163824234272727,81.50601,3.75059619082832e-07,1.6324758202263e-07,4.47303348033445e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.536,0.85,10,0.966,0.734,30,1,0.196,30,1,0.849,3,1,0.559,1,1,0.745,1,0.966,8,2,5,17,26,0.142592381038935,0.538774523745819,0.0862175313123161,0.451055143663293,0.299952903528322,0.0862295097537353,813860705.565706,243389423.485998,591572067.550416,1170272506.8477,662308500.911108,591635739.903935,0.000182628819203171,8.51666369709956e-05,7.51353156105487e-05,5.27457727117855e-05,0.000736366202806782,7.51409373375559e-05,14,13,8,13,-10,12,82.1678906468491,47.4964803037862,474.438848146686,57.6443200498223,82.5093197438068,397462.832657324,104.691925858683,0.0149533305769445,315.1,149.532559860108,3970227,0.000103311835317907,0.000183993092440626,49.70756,4.8996240527917e-07,1.23604063045901e-08,2.06042220729508e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.906,0.85,30,0.978,0.48,30,1,0.384,30,0.994,0.786,2,0.941,0.85,1,0.902,0.85,2,0.985,8,2,6.72,16,29,0.183821096916659,0.56414985146329,0.110250969183101,0.425750357221748,0.299989677891381,0.110268147835084,550690922.760074,162250073.561315,390694926.308262,776757720.460698,1410441651.20059,390744674.560362,0.000196078519534181,0.00013689542532358,8.07237289028436e-05,7.73374390176516e-05,0.00102686534191026,8.07307215158358e-05,15,6,-14,0,5,-1,57.7156558891381,41.6296334417242,440.311796526996,53.49788327803,56.8163589526909,465541.560461418,104.772709595581,0.00988932823797047,314.100000000001,149.731939700591,4923979,0.000138060948348459,0.000144976135461857,74.31315,4.08858780426898e-07,3.34788983687717e-07,3.78416055231146e-05,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.419,0.833,30,0.962,0.453,30,1,0.517,30,0.999,0.849,4,0.985,0.85,1,0.92,0.786,10,0.984,8,2,9.2,17,28,0.203327445363863,0.66402037782094,0.121566703079845,0.325945451049607,0.299937222147312,0.121584399470333,644260920.159011,197894660.315091,454304360.469056,444751727.969354,1803910362.55553,454359221.718327,0.000245893481177065,0.000175624490076013,0.000101352310799812,0.000152672289062721,0.00131913863555365,0.000101360611949305,-4,9,4,14,10,5,55.6282396702116,38.8692693346028,413.887918536887,50.2873821022318,54.4736137231264,594237.944478258,104.921005141964,0.00958268726453871,312.7,150.576684257878,6327567,0.000188742187467714,0.000197178315962367,65.99249,3.17431229210005e-07,2.88478522216529e-07,3.15335762171021e-05,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
1.22,0.85,29,0.982,0.731,30,1,0.432,30,1,0.85,8,0.985,0.85,1,0.92,0.85,30,0.981,8,2,11.9,13,43,0.223615061225444,0.70667235120942,0.133064278882864,0.283306354909271,0.299884828575236,0.13308127539974,740390643.963446,218511432.940532,519513568.567811,255568411.148678,1036074233.84845,519569313.576856,0.000293641020702998,0.00021161238082796,0.000121263691042393,0.000228651381809377,0.00136857338853739,0.000121272484193219,-4,9,2,-7,3,12,61.3569095579337,36.8187087517803,495.767602658052,60.2357637229533,60.514621651901,727576.984418209,105.248493100852,0.0107591605869104,306.1,149.935422927453,9796897,0.000243963794791237,0.000174531990207508,86.73637,2.55349749662178e-07,1.58379539706155e-07,5.6674075188945e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.835,0.835,9,0.965,0.715,30,1,0.575,30,1,0.85,3,0.856,0.737,1,0.939,0.85,1,1,8,2,5,19,31,0.157347656264084,0.527959952878552,0.0951238225685245,0.461884962954764,0.299953396219754,0.0951399904717991,566753139.878144,263601799.137843,407766391.067183,946157361.715451,687772308.101932,407821506.726318,0.000166890455690325,8.32943294894679e-05,6.87123034349231e-05,5.0907955335363e-05,0.000741391050126949,6.87186732510452e-05,2,6,-5,10,-15,-13,64.0570738131331,44.9805897707561,417.928516444315,50.7783147479843,63.9569682121718,375592.755734416,104.792097392885,0.0118003066618545,305,150.604398724185,3489748,0.000103087745743035,0.000164089363642089,63.60449,5.13964156529734e-07,1.25476174411832e-07,5.5222299080171e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.305,0.85,30,0.979,0.505,30,1,0.585,30,0.994,0.85,10,0.985,0.85,1,1,0.85,12,1,8,2,7.42,16,53,0.183304514488435,0.682758971678675,0.110301171491273,0.307216807753939,0.299922514922318,0.110317754937545,550601938.935754,170850929.114229,391123718.667542,321403424.068827,1387691254.06372,391171822.330459,0.000217249404005151,0.000148219235287736,8.94838252704008e-05,0.000132669297714462,0.0010938085187332,8.94913117482539e-05,2,-15,-5,-9,0,4,67.5346419476051,41.0347822227477,422.990191817624,51.3933083058414,67.570221936308,508425.659050686,105.165863758161,0.010300710576307,302.9,149.952734283499,5240897,0.000152964379199276,0.00021250669894466,61.99807,3.74300896688025e-07,1.04506018721306e-07,5.61413519856169e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.669,0.85,29,0.968,0.51,30,1,0.156,30,1,0.85,5,1,0.85,1,1,0.639,1,0.968,8,2,6,21,40,0.172103709137609,0.536264786209377,0.103156911402521,0.453541490152626,0.299959434658483,0.103175399871096,493148308.384981,156910570.890278,351254495.466492,1610033268.06017,1223449877.57739,351305391.904203,0.000186562564799308,0.000124331080415342,7.67586471396818e-05,6.3028742057628e-05,0.000929588707745376,7.67662238286263e-05,-2,-12,1,-5,11,-2,86.6142575878031,41.132330924907,460.906396471701,56.0001271713117,86.9497544751508,412123.012337401,104.800063473263,0.0141782290304414,302.1,149.530802229332,4618025,0.000123696817309169,0.000171031193040539,64.7538,4.64045419387802e-07,1.10404835439171e-07,4.04461622810492e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.835,0.828,8,0.965,0.514,30,1,0.575,30,0.999,0.85,5,0.891,0.85,1,0.96,0.85,1,1,8,2,5,21,47,0.163684713432954,0.527539075648846,0.0988392739873476,0.462303182187992,0.299926360705228,0.0988577421512889,456595756.786937,283351437.374527,327317281.407474,948199196.416517,1100200773.53303,327366314.379536,0.000161524468954719,8.11730503316119e-05,6.65548573511655e-05,5.10506895462971e-05,0.000808415247201609,6.65616573825246e-05,-3,-11,10,3,12,-3,76.0608988001091,43.5560652628722,409.352217164331,49.7362943854662,76.402417657331,364045.441929774,104.824418243079,0.0108303736883693,299.1,149.691626265233,3421402,0.000103186276006515,0.000158763912296928,64.06828,5.29420482296098e-07,1.25125535658521e-07,1.42931879844044e-05,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
1.22,0.85,30,0.998,0.8,30,1,0.84,30,0.992,0.85,7,0.99,0.85,1,0.51,0.85,30,1,8,2,8,10,44,0.238279795674388,0.726944528568075,0.141371837416356,0.263041387356814,0.299925524385669,0.141384685954527,815990356.965945,175116754.0203,571093686.712608,204198294.557713,743279692.757993,571137191.998107,0.000187580858535785,0.000156945720788616,7.76763879260492e-05,0.000164394770702705,0.00100998339447645,7.7680401707125e-05,-11,0,-13,11,4,-9,55.2226254839517,36.0310646148901,351.25921116205,42.6779941561891,54.2656624289642,478655.49944712,105.340895667352,0.0122120277996721,298.700000000001,150.252482250527,4666311,0.000164006454342347,0.000193197912243073,82.93262,3.92321110204066e-07,3.55787732805035e-07,1.68822108166933e-05,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
1,0.85,28,0.986,0.749,30,1,0.424,30,1,0.85,8,0.964,0.85,1,0.92,0.85,23,0.986,8,2,10.2,14,49,0.211178005589899,0.70088063411238,0.126026957258706,0.289097916015649,0.299901215941794,0.12604361043442,681676633.138697,205875202.324609,479615687.027576,270733515.440726,925571785.677579,479668537.068256,0.000264439970895872,0.000186918737211102,0.000109056293620162,0.00019262752164672,0.00122157600699984,0.000109064434797344,-12,4,11,10,3,-12,64.8014935228171,37.8534973433855,490.967027992727,59.6524939011163,64.4604150627585,642075.668839622,105.180059897302,0.0110954639033325,297.7,150.02618406336,8327843,0.000209408922964849,0.000208129653918717,75.41639,2.88219741453963e-07,1.83517823209578e-07,3.57949532220347e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.978,0.85,28,0.987,0.551,30,1,0.169,30,1,0.85,8,0.982,0.85,1,0.836,0.693,9,1,8,2,5.17,21,53,0.173637397108977,0.698127767435061,0.104124647524844,0.291851566276547,0.299950541363681,0.104140200677797,500661581.534582,146284343.636394,356441195.886145,412783783.745985,1017249274.80399,356484259.710397,0.000159891044640099,0.000109044456958957,6.57933724506701e-05,9.77757121768739e-05,0.000816574381740731,6.57987889194204e-05,4,11,0,5,-9,-12,95.5377164889046,40.8914322328127,462.985748464591,56.2527684384478,97.2827807216727,353589.824878957,104.95675109301,0.0117129956406666,296.1,149.562821710265,4003456,0.000106753572609869,0.000175199808852244,70.63867,5.28019383230121e-07,1.16220584925331e-08,2.80673163638445e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
1.06,0.85,23,0.961,0.823,30,1,0.16,30,1,0.85,6,0.88,0.85,1,0.713,0.639,2,0.946,8,2,5.54,27,51,0.187063776633595,0.601546901305245,0.111756869871434,0.388359836997686,0.299951041055057,0.111771580780027,563880973.753422,170085932.663465,399106847.788166,1087628463.86805,591627787.767235,399149784.783804,0.000160595545954399,0.000110997765211867,6.60862862921014e-05,7.29773457311829e-05,0.000770287061434518,6.60911240213277e-05,1,-13,13,10,-13,3,90.0874761270414,39.6154235564661,490.862706209075,59.6398188044027,90.7368966080922,366262.04589918,104.837693011626,0.0142455556535736,293.4,150.884772475345,4538242,0.000114141242151082,0.000186066402005379,68.46174,5.30212209225124e-07,3.45769181200883e-08,9.69727376287643e-07,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
1.01,0.837,13,0.951,0.619,30,1,0.554,30,1,0.85,3,0.87,0.714,1,0.935,0.85,1,1,8,2,5,18,52,0.156058192293051,0.527878765077594,0.0943264030943248,0.461970917936905,0.299967894483841,0.0943418740380706,594571107.337781,221254393.273715,428069278.550025,946576913.350853,845822770.030214,428125001.896187,0.000168193251378459,9.09437680569872e-05,6.92328234830418e-05,5.09372801443931e-05,0.000770162471795714,6.92390126203993e-05,-5,4,6,1,10,10,62.9931170919195,45.4593384164825,408.350587083677,49.6145963306667,62.8761805046551,379681.058572219,104.791836328027,0.0104002398991739,290,150.225341358732,3410586,0.000103112377774963,0.000151674978269904,70.24969,5.08071742357039e-07,1.20126395299069e-07,1.24276865032247e-05,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.419,0.85,30,0.962,0.453,30,1,0.477,30,0.999,0.849,4,1,0.85,1,0.809,0.745,1,0.972,8,2,8.08,18,56,0.20328336846121,0.48924017898084,0.121445710320277,0.50049968234846,0.299944330646662,0.12146228218235,643725503.380465,179785777.380701,453803387.819047,1490075293.89195,1685262287.72285,453854696.999525,0.000216421252051876,0.000158771472292702,8.91929592093472e-05,7.23584144811252e-05,0.00119924830830348,8.91998019808331e-05,14,1,-4,-10,-3,11,59.4462411960494,39.1230700982152,430.484581610897,52.303876665724,58.7256787972509,525716.748349509,104.843870636294,0.00997149444947685,286.1,149.459490479409,5784642,0.000165895217585014,0.000168121997769828,64.38912,3.67382430673099e-07,1.74414069984974e-07,1.94972821715989e-05,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.855,0.847,30,0.998,0.505,30,1,0.279,30,0.994,0.782,4,0.973,0.85,1,0.948,0.85,13,1,8,2,5,14,57,0.164856504522888,0.70825367117906,0.0992093586065462,0.281731404826911,0.299980466242767,0.0992264980771089,460425273.643224,138423159.428999,329422686.487756,250292537.586171,1128225186.73693,329468352.23486,0.000161217779407088,0.000107416886537333,6.63744105783458e-05,9.77161679575393e-05,0.000812627049381489,6.63806868059659e-05,-5,7,-9,-6,4,14,76.7956730997092,43.0507824421624,474.386502841624,57.6379600952574,76.9291901977518,359990.557769832,104.89762958237,0.0195227409805198,285.4,149.351728476057,3966819,0.000103234543522466,0.000186201433097583,69.55773,5.31180011512002e-07,1.92561205620834e-07,8.20450969912789e-06,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
0.305,0.85,26,0.973,0.553,30,1,0.715,30,1,0.85,5,0.99,0.85,1,0.92,0.85,13,1,8,2,11,11,57,0.107505416549712,0.331955874219271,0.0944304756567641,0.478009218174357,0.300008665886287,0.0944324112274649,740297716.852037,271819817.117795,663128203.67659,494519016.319454,1995201390.32295,663139977.182607,0.000333696217160523,0.000269412316587092,0.000155680878068767,0.000250447363912678,0.00193518961107933,0.000155682719450739,11,-13,-4,2,12,13,49.45991145067,37.511766521899,312.764426587713,38.0008778304071,47.2697205339361,684960.12766778,105.041669350787,0.0127575338585564,281.3,149.588002786617,5711039,0.000225430542374084,0.000245515614679012,64.25581,2.74125795743808e-07,6.66751488029027e-07,5.40358110882044e-05,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
1.43,0.85,30,0.99,0.85,30,1,0.85,30,0.99,0.85,5,0.84,0.85,1,0.42,0.85,9,0.98,8,2,9,0,7,0.127,0.324,0.112,0.486,0.3,0.112,962000000,228000000,863000000,545000000,969000000,863000000,0.000227,0.000243,0.000106,0.000196,0.00147,0.000106,2,-11,-1,-6,-9,-11,42.3219811860691,33.4091208118052,317.102855697459,38.5279969672413,38.269671335316,497578.595277323,105.092521142087,0.0366092200690116,1.21509868211414,149.356387341752,4722770,0.000183870316591422,0.000169581570185486,89.18494,3.84006393175814e-07,1.50977665788504e-06,0.000100213008945638,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
1.43,0.85,30,0.99,0.8,30,1,0.84,30,1,0.85,7,0.99,0.85,2,0.51,0.85,11,0.98,8,2,8,0,34,0.185,0.673,0.111,0.317,0.3,0.111,558000000,176000000,397000000,352000000,743000000,397000000,0.000233,0.000157,9.59e-05,0.000137,0.00101,9.59e-05,12,3,-15,-15,10,-2,55.7482051990114,41.4467673202507,345.759795846274,42.0098151953223,55.5201186301519,552904.230196176,105.206054958828,0.0228734829957921,0.918607900549073,148.798340200846,4612472,0.000164692654986266,0.00016651433112052,87.2226,3.29213124045907e-07,3.32815279271981e-07,1.99720916387869e-05,"Leung_NMCNR_Pin_3",22,0.9,0.3,10,0
