RESISTOR_0,MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS17,VDS21,VDS23,VDS8,ft0,ft10,ft17,ft21,ft23,ft8,gm0,gm10,gm17,gm21,gm23,gm8,gmid_offset0,gmid_offset10,gmid_offset17,gmid_offset21,gmid_offset23,gmid_offset8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.5,0.5,134,0.99,0.5,200,1,0.5,133,1,0.5,200,1,1.11,1,1,1.5,15,0.85,63,25,5,60,49,0.476401156386731,0.231227170483368,0.476401156386731,0.393089366456792,0.314241637114042,0.476401156386731,406838540.543632,84622495.4418688,331611836.416264,137536890.418484,386378691.703733,331611836.416264,0.000136614031955691,0.000122469819927489,5.75865957118739e-05,8.42076798841028e-05,0.00105522567309219,5.75865957118739e-05,3.00306082592949,12.156881039572,1.97661197379221,6.74663518579022,10.2352810316369,3.13196551993479,85.7489925026708,24.3480926489937,291.837278867031,7.09164587646886,95.6848166122563,48380.3798382905,311.41587949236,0.00105863883810026,-41.5909593,130.497238428707,579889.3,0.000122656145717349,5.29685315664541e-05,45.39399,5.14829931848289e-06,7.01780370047089e-07,9.45823304335236e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
0.5,0.5,154,1,0.5,200,1,0.5,104,1,0.5,200,1,1,1,0.999,2.26,107,0.888,63,25,5,60,58,0.469741960038266,0.2227979657952,0.469741960038266,0.28642486302393,0.31424149503043,0.469741960038266,470832998.368895,73974453.4389417,385004354.948058,20427715.4871858,386378658.351903,385004354.948058,0.000141512948424128,0.000123004675136061,5.97243057729836e-05,0.000103353833945672,0.00105522464369971,5.97243057729836e-05,3.3514597107608,12.4033607840361,3.07650527076088,9.93873540488819,10.2352838869627,2.37783297614419,88.8055053276434,25.5900348721473,291.132869284718,7.07452872361865,96.1559698989943,50859.827096077,312.012764674781,0.00106926987150894,-41.7163824,130.738613515603,578622.4,0.000122684299394016,5.78788021851807e-05,45.84168,5.05366282540845e-06,6.68665694593951e-07,8.9082627370507e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
0.5,0.5,156,1,0.5,200,1,0.5,103,1,0.5,200,1,1.52,1,1,1,26,0.96,63,25,5,55,46,0.504254820797345,0.222578384843757,0.504254820797345,0.328721232870804,0.314241374347975,0.504254820797345,257975974.47945,73291648.9595196,210122585.070208,150255937.463107,386378665.91012,210122585.070208,0.000121549157214619,0.000123521788006571,5.14385909998275e-05,0.00010096769768542,0.00105522383912463,5.14385909998275e-05,1.95611517799958,12.4140378508815,1.75591918461967,9.4952809632344,10.2352862728489,1.05724689000297,87.4165600506279,21.6605599440326,283.084745458861,6.87895931465032,96.6262537843059,42929.9316740654,311.409794322529,0.000998626464327841,-43.455357,129.840623610801,561057,0.000122341979579331,5.1448783393309e-05,47.35045,5.85928539804504e-06,6.5214710667505e-07,8.42940550310201e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
0.5,0.5,200,1.02,0.5,200,1,0.5,185,1,0.5,200,1,0.5,3,1,2.2,68,0.429,63,25,5,105,18,0.355934844521012,0.20958835540821,0.355934844521012,0.336044636979387,0.314241061702466,0.355934844521012,583620430.175275,57690970.1301111,501431070.224684,47411587.6864394,386378614.766788,501431070.224684,0.000217696804730959,0.000125855368194529,9.48907737253304e-05,8.91836778631299e-05,0.00105522161726795,9.48907737253304e-05,5.52336064745715,12.7945197430701,4.31875402223112,7.60978270941434,10.2352925313025,3.26552945863249,101.96320815855,35.3098510914293,301.717032532884,7.33172389054909,96.1301394423962,70781.1136210493,311.70556106685,0.000888038724312636,-39.1234833,129.231510360499,604813.3,0.000123738968289497,5.80117020208234e-05,45.03749,4.41001304092119e-06,5.47581627724503e-07,7.30794795332779e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
0.5,0.5,200,1,0.5,200,1,0.5,174,1,0.5,200,1,0.5,5,0.906,2.35,99,0.417,63,25,5,86,32,0.328521262450053,0.209976673211293,0.328521262450053,0.315003622773856,0.314241172321855,0.328521262450053,433583297.033801,58619800.068585,378076973.858122,34651386.3200491,386379096.908738,378076973.858122,0.000227905533494415,0.000125417971058866,0.000100590337119299,9.31768547682331e-05,0.00105522330553269,0.000100590337119299,12.2993367214687,12.7513599610301,7.53878470324348,8.27045404977594,10.2352898081867,-0.602892199527513,102.547296201863,36.1006666320778,300.403811208285,7.29981261236133,96.1539224461778,72439.1665319528,311.798629086146,0.00115806211168234,-39.3241167,129.189958989123,602786.7,0.000123863460339911,5.7471680425061e-05,45.04628,4.20101684702103e-06,5.50936481610032e-07,7.39956919604823e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
0.5,0.5,200,1,0.5,200,1,0.5,168,1,0.5,200,1,0.5,2,0.975,2.35,99,0.417,63,25,5,85,47,0.382467933668131,0.209976673522691,0.382467933668131,0.315003623158939,0.314241141190458,0.382467933668131,783535263.1692,58619800.3979592,665235203.393087,34651386.4523223,386378827.595378,665235203.393087,0.000203149104466476,0.000125417971790075,8.76597710786321e-05,9.31768552293566e-05,0.00105522257063241,8.76597710786321e-05,7.65095422461666,12.7513599530373,5.49043332902174,8.27045403723212,10.2352907210547,-2.64232195051927,100.332255969318,34.2335332993693,300.982278545682,7.31386936866008,96.1240030756697,68517.9016014491,311.7745260601,0.00127053133088277,-39.3612615,129.423608454338,602411.5,0.000123548453554831,6.05581619908896e-05,45.09812,4.67419802967599e-06,5.60368066177541e-07,7.41784236625853e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
0.5,0.5,200,1.19,0.531,200,1,0.5,200,1,0.5,200,1,0.5,3,1.05,1.88,104,0.545,63,25,5,192,52,0.354188382712058,0.204528817757854,0.354188382712058,0.292319498222603,0.316634499624553,0.354188382712058,563982686.031472,50500407.8653018,484594445.161573,37368136.8619708,362441599.270769,484594445.161573,0.000219655111662619,0.000127613069467788,9.57508686505976e-05,9.95268670725151e-05,0.0010473960326309,9.57508686505975e-05,5.24260680203269,13.148654764735,4.05190108046849,9.32528755577561,8.55565132362779,2.50111506209691,99.7961217042359,34.9028524419721,304.330919355916,7.39524134034876,96.5797555367598,69973.8203693822,311.903577728759,0.00110458224483752,-38.5973577,129.108046433022,610127.7,0.000123754115366956,5.9640675784285e-05,45.0162,4.32966930766202e-06,4.8768217608991e-07,6.64077506072891e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
0.5,0.5,200,1.19,0.531,200,1,0.5,200,1,0.5,200,1,0.5,3,1.05,1.87,104,0.545,63,25,5,189,17,0.354188382712058,0.204525713608305,0.354188382712058,0.29203318006816,0.316634497397323,0.354188382712058,563982695.852943,50499369.5582774,484594445.161573,37626948.6563961,362441589.299097,484594445.161573,0.000219655114904212,0.000127609586275239,9.57508686505976e-05,9.95925634242338e-05,0.00104739599710662,9.57508686505975e-05,5.14577933755246,13.1487099406512,4.01292536483129,9.33634428452807,8.55565138060992,2.35631773696264,99.7917957450789,34.9013672399738,304.312987466821,7.39480559544376,96.5804585394938,69970.7568120942,311.901760495192,0.00108762837179953,-38.600991,129.094018659639,610091,0.000123753963263599,5.96153399810545e-05,45.02138,4.32984724968529e-06,4.87647287348014e-07,6.64044030634914e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
0.5,0.5,200,1.19,0.531,200,1,0.5,200,1,0.5,200,1,0.5,3,1.06,1.87,101,0.545,63,25,5,187,17,0.353845785794531,0.204543291821131,0.353845785794531,0.293861987069709,0.316634507071399,0.353845785794531,560203194.627815,50503867.2065291,481371951.417813,38409224.600555,362441633.094567,481371951.417814,0.000220021316858832,0.000127626287475153,9.59148928817811e-05,9.93050031503252e-05,0.00104739615240098,9.59148928817814e-05,4.47575302575429,13.1484140381112,4.03877292137098,9.28772648834387,8.65563053313131,2.38216529350234,99.7887434235172,34.935177113924,304.207618689289,7.39224513414973,96.5718506151836,70042.3341922024,311.892126062842,0.00106389153954194,-38.6186328,129.089236463689,609912.8,0.000123760668565171,5.9491555803459e-05,45.05281,4.34112878784747e-06,4.87655088721173e-07,6.64292201185135e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
0.5,0.5,200,1.18,0.531,200,1,0.5,200,1,0.5,200,1,0.5,3,1.06,1.87,101,0.545,63,25,5,184,5,0.353845785794531,0.204802934743579,0.353845785794531,0.29386198687615,0.316634523323736,0.353845785794531,560202377.746456,50870365.8704646,481371951.417813,38409224.517162,362441665.856827,481371951.417814,0.000220021044969823,0.000127511815006826,9.59148928817811e-05,9.93050028738227e-05,0.00104739632939284,9.59148928817814e-05,5.17021319483491,13.1299830284004,4.03877292137098,9.28772649352618,8.55565076711808,2.38216529350234,100.184514737055,34.9378676606857,304.202434427386,7.39211915658549,96.5505726086461,70047.7278469019,311.890522940342,0.00106644912590796,-38.6196624,129.086750903197,609902.4,0.000123760667356799,5.94635278973117e-05,45.01506,4.34134865857169e-06,4.90554358155149e-07,6.6748029784014e-05,"Leung_NMCNR_Pin_3",180,1.8,0.4,100,6
