MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS12,VDS13,VDS14,VDS15,VDS18,VDS21,VDS22,VDS28,VDS29,VDS4,VDS6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,gmid_offset0,gmid_offset10,gmid_offset12,gmid_offset13,gmid_offset14,gmid_offset15,gmid_offset18,gmid_offset21,gmid_offset22,gmid_offset28,gmid_offset29,gmid_offset4,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
7.26,12,0.225,2.57,15,1,7.49,17,1.07,7.88,15,3.39,0.18,20,0.545,0.18,2,4.25,1.25,9,1.51,7.83,1,0.22,7.93,6,2.88,7.45,14,1.71,7.29,9,1.61,10,14,2.19,7.2,6,20,51,60,3.71,9.75,22,39,0.585998300585613,0.585998300585613,0.50741959541886,0.596429633431178,0.357413249831929,0.681025667562424,0.633932384725013,1.3609534377759,0.532656553798057,0.591508994685885,0.502247006606889,0.357413249831929,0.532656553798057,39658191.2328326,39658191.2328326,12490534.444721,7101487.62911757,1440448733.21743,418222083.819813,88438219.7263934,51148356.2867778,657829.658147787,4914144.4868794,12867595.1329696,1440448733.21743,4086574.47401139,6.24720557489118e-05,6.24720557489118e-05,6.41268281720623e-05,8.80766527990613e-05,0.000118896990912555,3.49127700428254e-05,5.14017363082818e-05,4.00912852795856e-06,4.25419896607217e-06,3.47130255445966e-05,5.09661906586449e-05,0.000118896990912555,8.27431384690419e-05,-4,-14,-13,13,4,-4,-8,7,-15,-11,-15,-3,5,97.011860834194,10.3679362258911,9.48034968317168,241.748916920878,84.2641626148023,11702365.4200781,71.4517368578259,1.07578316535635,-95.3804854552339,115.219962902217,10700540,6.63945477168498e-05,0.000261981576948458,112.4096,1.07578316535635,2.04723307002874e-05,0.00109050073808581,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
0.18,1,5,3.95,1,4.9,3.05,1,3.4,0.18,17,1.18,0.18,10,1.13,1.55,15,0.22,2.29,14,3.8,0.59,14,0.9,4.77,20,1.32,10,20,2.17,0.32,20,3.5,5.4,8,3.73,2.35,19,12,18,32,0.703,5.4,25,25,1.05830014039155,1.05830014039155,0.496894374931696,0.266270962461262,0.324260221143586,0.593817750870938,0.456557016753363,0.526151498713597,0.654783922540449,1.46887989579629,0.420516897260082,0.324260221143586,0.654783922540449,42158760.694277,42158760.694277,63205539.923898,476826607.797668,573845628.181082,54521620.2772275,2.79240776761917e-07,99427704.9536724,14586786.2103898,9324541.48061033,2367369034.43739,573845628.181082,59539924.8968361,3.51357200853867e-05,3.51357200853867e-05,2.53996565255206e-05,5.76754511837229e-05,4.83407395477919e-05,1.32681727953264e-05,3.88846091881412e-19,2.8224892588487e-05,7.56547597842281e-05,0.000173054355407756,0.00187103734667361,4.83407395477919e-05,5.07051821585776e-05,-2,5,7,-7,-12,11,-13,6,-10,-9,11,-3,-14,58.1207157149003,2.97599748388808,6.85940165922566,174.914742310254,45.5885290633326,9238436.46585575,39.2527476745259,0.0128602501425799,-80.2992355,92.5645488937704,21293750,0.000182606820775264,0.00148418999930531,43.91816,3.96324879453229e-08,4.43591116819875e-05,0.00095565704503997,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
10,4,2.35,7.29,1,5,10,1,4.69,1.63,6,0.22,4.18,11,5,2.11,18,0.381,5.65,17,1.57,8.04,9,0.9,6.58,11,2.08,0.18,16,5,0.18,9,2.5,4.02,1,3.76,2.35,20,9,49,34,1.09,10,19,11,1.0850439506134,1.0850439506134,0.659817071618882,0.646308552994548,0.432010086814547,0.788200230700242,0.722017825711422,0.603276346359111,0.660309472920623,0.752264303070623,0.849953804939883,0.432010086814547,0.660309472920623,12874769.5179645,12874769.5179645,12982849.9223867,369401873.075795,7455759.68398254,16977864.4257043,5765377.78183986,5662944.07666049,7604077.10486582,17676531593.598,41644366403.3083,7455759.68398254,58981413.2289493,2.0076104422316e-05,2.0076104422316e-05,2.51887556255174e-05,3.34308966966856e-05,5.42149992486765e-05,1.32227064443186e-05,3.11342405063346e-05,1.08353036412539e-05,4.71859813081861e-05,0.0130554797100821,0.00934053665313043,5.42149992486765e-05,5.78660636564612e-05,-15,-15,1,-9,3,15,-10,-11,7,-15,11,-9,-15,54.5772532113213,0.0308934260329918,0.444368821601874,11.3314049508478,54.691048693907,1419210.36662161,41.2308146899864,0.0104184746032201,-94.0335022,102.946352268573,20413820,0.00270228891587791,0.00110359362464315,38.07128,1.10479275896051e-07,1.01719921557297e-05,0.000475363703134501,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
5.73,6,0.22,5.01,6,2.43,7.52,1,4.12,1.63,1,1.18,10,17,2.49,0.18,16,0.381,0.18,14,2.15,0.59,18,0.9,9.56,13,2.48,7.66,15,2.17,0.32,19,4.65,4.02,6,2.78,2.35,3,8,80,27,1.09,7.04,21,35,0.685449635557229,0.685449635557229,0.479685237664441,0.662535245839811,0.412889432630942,0.771806735693863,0.722712448340183,0.411922753467968,0.621642924316608,1.47140296968197,0.406334908621166,0.412889432630942,0.621642924316608,14139985.8706452,14139985.8706452,10832917.1624223,202724784.081746,1228458.86897752,65096827.2261064,1.89789433654058e-07,91160385.2758073,3269096.82747403,15805791.4395607,1994027311.19051,1228458.86897752,52382437.7927716,4.27843446534198e-05,4.27843446534198e-05,1.23281732720486e-05,1.34850433984692e-05,1.54574939416163e-05,4.27149915421823e-06,2.8334986637144e-20,2.10877235217162e-05,4.04337547284502e-05,0.00016918887373837,0.00191601465507409,1.54574939416163e-05,4.50077667609889e-05,-9,15,-13,-9,-15,-11,-2,-4,-14,-15,11,-3,-3,67.0481747118594,5.27083489335612,6.97791138323542,177.936740272503,65.6642458723747,14079290.339453,42.4527676365158,0.0200256331106979,-97.1031578,95.4639349941065,18639180,0.000157127583416344,0.00135442579393468,37.47457,4.77632684969982e-08,7.13787063449545e-06,0.000635044589196165,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,4.18,8.42,11,2.49,1.07,1,5,0.18,10,1.18,0.18,14,0.22,3.6,11,5,5.41,14,1.2,0.59,1,1.46,2.01,7,1.95,7.55,18,2.99,0.23,1,3.36,0.249,3,2.41,2.35,20,11,74,15,1.09,6.14,27,11,0.934668110513386,0.934668110513386,0.487387028681453,0.504650524097818,0.593587742544711,0.66938621726113,0.567533240645397,0.70373682424085,0.659676855928378,1.0555874683062,0.619419076701162,0.593587742544711,0.659676855928378,8308679.26864072,8308679.26864072,378942492.811279,1609332154.28609,3089338659.61567,9814316.15478225,81213.0241294556,1559491469.70162,61681048.5380588,12223039.4732653,17233721277.4565,3089338659.61567,46209170.8668076,7.93798406337921e-05,7.93798406337921e-05,7.36513750047386e-05,0.000122680288784518,7.36199678801414e-05,6.4094492525314e-05,7.2379062398454e-08,5.57886370426193e-05,6.80954642176709e-05,0.000208169822282608,0.000656468359708998,7.36199678801414e-05,5.18999000518356e-05,7,9,-13,2,-15,11,-15,4,15,6,11,-3,-4,46.4651952672958,5.64155314542003,11.5381598418663,294.223075967591,46.7152485229406,15124350.4870603,44.7259473907485,0.019147151971445,-68.3768547,98.0059330507356,30932470,0.000157699068461615,0.000916277984009287,64.60446,3.2552861973317e-08,3.35134869519921e-05,0.0012072607992234,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
8.45,1,4.18,8.42,4,2.49,2.33,1,5,0.18,10,1.18,0.18,14,1.69,2.66,11,5,7.45,18,0.22,0.59,1,1.46,2.01,7,1.95,7.55,19,2.99,0.23,1,3.36,2.49,3,2.41,2.35,16,10,34,15,1.09,6.14,28,22,1.05259607434262,1.05259607434262,0.574011211111645,0.425728948481002,0.355896018659131,0.544870305585385,0.846337860150447,0.705064399684666,0.570695895065836,0.945323905389941,0.568934938184312,0.355896018659131,0.570695895065836,9443163.62251501,9443163.62251501,161988827.695214,2668948202.91331,1021160611.65273,18146916.8593396,6381142.34896975,2129262782.68784,58448026.3534828,10242417.738064,15221810546.9299,1021160611.65273,43895424.7995213,3.3762113799377e-05,3.3762113799377e-05,7.7278495930498e-05,0.000204925304248025,0.000183074422093262,9.46087326000464e-05,7.90005946349199e-06,7.63490997372408e-05,6.46758659001799e-05,0.000186934956016773,0.000562212067608149,0.000183074422093262,4.57698859280304e-05,13,15,-13,2,-15,11,-15,4,15,-9,4,-3,-15,47.4388251847066,0.815889089573389,13.6241099219789,347.414803010462,48.182227471242,1780528.22949944,37.9979986315069,0.00891810692454831,-69.5652012,90.6421892688159,29732120,0.000128371559339275,0.00127357996007418,58.9493,8.73350847405031e-08,4.60997523219564e-05,0.000504172883391329,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.63,1,4.18,8.42,4,2.49,2.33,1,5,0.18,10,1.18,0.18,14,1.69,3.6,11,5,7.45,18,0.22,0.59,1,1.46,2.01,7,1.95,7.55,18,2.99,0.23,1,3.36,2.49,3,2.41,2.35,16,10,34,15,1.09,6.14,27,21,1.05251735588717,1.05251735588717,0.574039398385823,0.417691278154821,0.356681942162118,0.56433622031096,0.840059656590413,0.705975778781681,0.570877163490997,0.960937816187612,0.568344711319434,0.356681942162118,0.570877163490997,9442378.75971062,9442378.75971062,161652853.054757,2665798156.15448,1017156351.0769,11643206.2025095,6180621.46712952,2133015339.28316,58485536.4732304,10454500.5636461,15183404068.6756,1017156351.0769,43924847.1126205,3.37592077615181e-05,3.37592077615181e-05,7.71680730584076e-05,0.000204542297299473,0.000182757827704167,8.5807779027697e-05,7.62877498679872e-06,7.65883032783832e-05,6.47272461593046e-05,0.000180917585907789,0.000560524788687831,0.000182757827704167,4.58066456611838e-05,13,15,-13,2,-15,11,-15,4,15,-9,11,-3,-15,49.6637680965663,0.87608767484601,13.1558868266957,335.475114080739,50.6837208544321,1907502.87172122,38.2800966560953,0.00682085617039734,-70.6421727,91.368305950142,28644270,0.000128076281061072,0.00127721380370755,58.54492,9.14006024407832e-08,4.06934344072268e-05,0.000495399718398737,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.52,7,4.9,8.42,6,2.23,0.18,1,3.01,0.18,1,1.86,0.18,1,0.22,5.18,20,5,5.41,4,0.516,0.59,1,0.9,2.01,7,0.787,3.03,12,4.02,0.293,7,3.38,0.18,3,0.621,2.38,15,6,50,15,1.99,7.79,100,0,1.06665866633026,1.06665866633026,0.453726842992044,0.534279759028344,1.03415824692556,0.640081440056186,1.1562853785219,0.802400967420764,0.601084272087641,0.727604248582778,0.435335622043699,1.03415824692556,0.601084272087641,9626526.81376033,9626526.81376033,10480761013.6379,14908060384.5537,15580070818.1783,7648460.36222034,20803012.2449518,3551571264.13381,67703183.1704419,42123773.5175177,3329265324.19242,15580070818.1783,46800953.4729853,4.6219154780194e-05,4.6219154780194e-05,0.000267308450505184,0.000236997329446676,3.72574437487458e-05,0.000147110890330554,9.87169366580006e-06,8.5227577985909e-05,3.15406083413185e-05,0.000259102016318457,0.000860511078045978,3.72574437487458e-05,5.45023228043084e-05,8,-3,-15,4,-15,-8,-14,2,15,13,13,-3,0,45.4940047889338,0.976680415767985,41.1397881680976,1049.06459828649,51.1550153215633,2483798.4512037,40.9850588629564,0.0070544059440235,439.700000000002,87.7744185206087,104622700,0.000149594267365739,0.00227555980157819,53.00966,2.089135204673e-07,1.28907249271454e-05,0.00144486642904251,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.37,9,4.55,8.42,6,2.23,0.18,1,3.01,0.18,1,1.11,0.18,1,0.22,4.88,20,5,5.41,4,0.547,0.59,1,0.9,2.01,7,0.787,2.26,14,4.02,0.306,7,3.35,0.18,3,0.621,2.38,8,6,55,15,1.99,7.79,100,1,1.03553722285747,1.03553722285747,0.447436030367715,0.560286459185415,0.964982453039859,0.635438616678378,1.18565573560544,0.780481752021406,0.601143497658797,0.698465307785171,0.457345296463558,0.964982453039859,0.601143497658797,9304892.62236702,9304892.62236702,9814746297.64611,18319108600.5366,17861772916.9318,7963388.59638788,21677671.2400125,3289241215.25759,67716403.1784325,69805017.6754406,3823016666.60106,17861772916.9318,46810436.8817862,4.46378163743433e-05,4.46378163743433e-05,0.000248238238467105,0.00018039720082065,4.24944043036849e-05,0.000141285212398162,1.09146723521009e-05,7.80883214470979e-05,3.1547880457465e-05,0.000372911975746006,0.00106001822033792,4.24944043036849e-05,5.45152175830968e-05,8,-9,-15,1,-15,8,-14,7,15,12,14,-3,0,50.3419854766781,0.24877569042826,43.3952529310889,1106.57894974277,54.2726672519939,680825.070074081,38.4047511383683,0.00715436245918869,436.450000000002,87.8225146226466,118759900,0.000160982503816298,0.00261059851728056,48.41513,1.75732342293572e-07,1.51441733673635e-05,0.00164720100380533,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
2.02,7,4.77,8.42,6,1.51,0.18,1,4.77,0.18,1,1.9,0.18,1,0.22,5.43,20,5,5.41,4,0.317,0.59,1,0.9,2.01,7,0.787,3.12,14,4.02,0.324,7,3.42,0.18,3,1.13,2.38,11,6,55,15,1.99,7.79,100,2,1.06996372144903,1.06996372144903,0.40946060633998,0.515492530348836,0.892330417529665,0.629434057729112,1.11010936977451,0.773709679779103,0.602271938678092,0.780382285081529,0.46584050461917,0.892330417529665,0.602271938678092,9760292.05382357,9760292.05382357,6278748453.61779,12697567483.8227,17920138530.4459,6195926.34076833,20624887.946437,3167629782.39581,67968370.4203435,44632829.8874778,3690449888.56698,17920138530.4459,46991219.6483367,3.17105114545498e-05,3.17105114545498e-05,0.000237015899710484,0.000197303388578418,4.24871302298006e-05,0.00012071861168966,6.10859057439413e-06,7.50457141079993e-05,3.16864574450941e-05,0.00033272640074064,0.00111133382945037,4.24871302298006e-05,5.47609724002152e-05,8,-3,-15,-5,-15,-8,-14,6,15,11,15,-3,0,54.222143793578,1.21144897480028,48.6861111339205,1241.49583391497,54.8774844238132,3170773.7075388,39.4079526238042,0.00771742345481661,400.450000000002,90.367356688671,127428100,0.000153961169082015,0.00284267944800974,46.03405,2.37855569202105e-07,1.71528312424418e-05,0.00205658019658617,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.24,7,4.9,8.42,6,2.23,0.18,1,3.01,0.18,1,1.11,0.18,1,0.22,6.27,20,5,5.41,4,0.516,0.59,1,0.9,2.01,7,0.787,4.45,13,3.73,0.293,7,3.38,0.18,3,0.631,2.38,5,6,55,15,2.08,7.79,100,6,0.99541149289193,0.99541149289193,0.438686358743136,0.552510490241508,0.92023088348464,0.644450494996739,1.02859403499765,0.78216703497806,0.595134028358261,0.855702157344483,0.446470449412322,0.92023088348464,0.595134028358261,8879201.86487854,8879201.86487854,9069040247.80443,17260806908.986,17415473537.1101,5138431.73295086,16016040.5390777,3269740056.4489,66377359.5131526,25438568.3337603,3748104753.4737,17415473537.1101,45805909.2064071,4.25384543990307e-05,4.25384543990307e-05,0.000226577682471768,0.000167495787696338,4.1369048083804e-05,0.000118843885711144,7.47149025211785e-06,7.79900496264704e-05,3.08105914068864e-05,0.000233799170205685,0.000991816393010751,4.1369048083804e-05,5.55226740083352e-05,8,-3,-15,4,-15,-14,-13,6,15,12,13,-3,0,53.2090632703132,9.15581393376215,42.1989998999026,1076.07449744752,52.7302048275563,22930671.9375865,39.9488266410917,0.00804904892592192,394.050000000002,87.6860286382044,105687100,0.000147323117847361,0.00259011791495567,51.45077,2.68723928353999e-07,1.68846215170526e-05,0.00180879543170431,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.24,7,4.9,8.42,6,2.23,0.18,1,3.01,0.18,1,1.11,0.18,1,0.22,6.27,20,5,5.41,4,0.516,0.59,1,0.9,2.01,7,0.787,3.89,13,3.73,0.293,7,3.38,0.18,3,0.631,2.38,5,6,55,15,2.08,7.79,100,10,0.995386710551384,0.995386710551384,0.438692668023019,0.55251804250499,0.920269222370112,0.644459069578833,1.05217551796493,0.77947989685332,0.595134028358261,0.8321206743772,0.449157587537063,0.920269222370112,0.595134028358261,8878939.78760001,8878939.78760001,9069618720.28174,17261581662.431,17415228850.8652,5138671.88378769,16932464.1579393,3246614079.79115,66377359.5131526,31872536.7342895,3852376214.68633,17415228850.8652,45805909.2064071,4.25371530630583e-05,4.25371530630583e-05,0.00022659417066657,0.000167505431820168,4.13685506223349e-05,0.000118850924853582,7.93164574503725e-06,7.73086373196347e-05,3.08105914068864e-05,0.000256021676434387,0.00102502381474381,4.13685506223349e-05,5.55226740083352e-05,8,-3,-15,4,-15,-14,-13,6,15,12,13,-3,0,53.1370293971252,9.22405772223308,42.3093342491036,1078.88802335214,52.9323326093594,23547268.632967,39.6075037082622,0.00818944659420497,387.600000000001,87.7079066081415,108007700,0.000150165305845758,0.00264536262387045,50.93866,2.60295465937982e-07,1.6623535355671e-05,0.00179254742577783,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
2.53,6,3.64,8.42,4,2.51,0.18,1,3.01,0.18,1,0.927,0.18,1,0.22,5.18,20,5,5.41,1,0.744,0.59,1,0.9,2.01,7,0.612,4,12,3.98,0.293,7,3.33,0.18,3,0.621,2.38,5,6,45,15,1.61,7.79,100,11,1.01731231365891,1.01731231365891,0.423462598498107,0.526289372085675,0.82401889732572,0.596182813129347,0.957391430042631,0.761731748244951,0.631574514858317,0.937078510138248,0.471922875797639,0.82401889732572,0.631574514858317,9095217.26410756,9095217.26410756,7332809158.18636,16556306854.8784,16724489076.0773,6013146.44169109,12556766.2263253,2962604505.20425,76267979.4610043,35426947.5800811,4772555505.23889,16724489076.0773,52016390.7261998,3.27233264158107e-05,3.27233264158107e-05,0.000179286282190739,0.000130941076232347,3.95104837702014e-05,0.000106887948996661,2.04637333087272e-06,6.99274913900917e-05,2.82612041947983e-05,0.000290555832012579,0.00130710621102252,3.95104837702014e-05,4.99330458515852e-05,4,-9,-15,5,-15,-1,-15,15,15,13,13,-15,0,54.8758952814985,14.33641650768,38.5950907702296,984.174814640854,48.5403851456888,39287000.680868,35.8450318733294,0.00848043751144151,386.700000000001,91.7658824293032,105764600,0.000161197886432294,0.0030921477530899,49.97788,2.43580716609518e-07,2.02564438971792e-05,0.00231606189751221,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.24,7,5,8.42,5,2.23,0.18,1,3.01,0.18,1,1.11,0.18,1,0.22,5.61,20,5,5.41,2,0.516,0.59,1,0.9,2.01,7,0.787,4.3,14,4.02,0.31,7,3.38,0.18,3,0.621,2.38,11,6,55,15,1.94,7.79,100,12,1.06220331944596,1.06220331944596,0.439304900580453,0.552749005445791,0.919514390343405,0.637841524250696,1.08177898891565,0.792056226623042,0.60457442955423,0.810668639362675,0.451007502356254,0.919514390343405,0.60457442955423,9582825.68488494,9582825.68488494,9118386497.55764,17348129512.0852,17875753143.3896,6101030.73190172,17986935.7689607,3375930038.72765,68482961.046124,25131672.6675653,3502300449.18053,17875753143.3896,47388384.3790118,3.83349732596763e-05,3.83349732596763e-05,0.000228013861287633,0.000168430208855172,4.24444132771252e-05,0.000124646799801872,4.23045082513622e-06,8.07234941578085e-05,3.19693182060173e-05,0.000257909272479733,0.000977137913004203,4.24444132771252e-05,5.39273753952886e-05,8,-1,-15,4,-15,-8,-13,7,15,13,12,-3,0,52.5315710398959,1.37417698591507,42.6184170296054,1086.76963425494,50.0950261061632,3404954.63968826,41.1176428069509,0.00787497243136785,379.650000000001,90.7278352541668,105600500,0.000145753750387584,0.00247771944211448,52.54045,2.70945661068333e-07,1.8321801160418e-05,0.0019873708168171,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
1.21,8,3.95,8.42,5,2.6,0.18,1,3.71,0.18,1,0.22,0.18,1,0.22,9.36,20,5,5.41,1,0.604,0.59,1,0.9,2.01,7,0.811,2.49,16,3.38,0.261,7,3.3,0.18,3,1.23,2.38,5,6,62,15,2.45,7.79,78,13,1.00636525770115,1.00636525770115,0.41576276169384,0.585420008811818,0.843218068760765,0.671223814332775,1.16022272957543,0.756390766131262,0.576521596162805,0.736404376840488,0.449175191930956,0.843218068760765,0.576521596162805,8973720.34497432,8973720.34497432,6673858915.31211,35680745235.1668,17217949103.5009,2524852.54370927,20500246.8426553,3049163331.71669,62116234.8816024,63410656.252467,4925917957.92922,17217949103.5009,42736843.5864808,4.17900173951446e-05,4.17900173951446e-05,0.000198369200840734,7.81422814775661e-05,4.07169299413183e-05,8.87231241541823e-05,2.82955788764992e-06,7.17557892552452e-05,2.93150216213775e-05,0.000361619262661678,0.00117479044987937,4.07169299413183e-05,6.0121624889847e-05,12,10,-15,10,-15,8,-15,7,15,14,15,-1,0,51.7196630485051,19.2253231863892,43.7334735050707,1115.2035743793,45.2211718429152,48813408.0264431,42.437423460903,0.0110687464679394,354.700000000001,88.1332216962393,111040000,0.000149353897195589,0.00260466748664351,49.23671,4.60009717745883e-07,2.71786674322499e-05,0.00253102914528625,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
2.53,8,3.64,8.42,4,2.51,0.18,1,3.01,0.18,1,0.927,0.18,1,0.22,5.05,20,5,5.41,1,0.637,0.59,1,0.9,2.01,7,0.612,4,12,3.98,0.241,7,3.28,0.18,3,0.621,2.38,5,6,45,15,1.61,7.79,100,23,1.01748183712717,1.01748183712717,0.423469860239423,0.52110152244225,0.819105020849576,0.593445381736638,0.876771408273003,0.763751055425875,0.631860041616971,1.01884215490262,0.470298902882963,0.819105020849576,0.631860041616971,9097000.9145218,9097000.9145218,7223975909.96195,16468286298.0895,16692002923.9587,6210582.27534588,9396654.94253702,2937797485.19174,76333796.1561741,39194339.8953157,7258660799.08732,16692002923.9587,52063235.20967,3.27299377248312e-05,3.27299377248312e-05,0.000176652616402514,0.000129820961967491,3.9417822645336e-05,0.000106851209098774,1.27249811285904e-06,6.95405179123071e-05,2.82892226114292e-05,0.000322865156635288,0.00168771964809967,3.9417822645336e-05,4.99841104622952e-05,4,-9,-15,5,-15,-1,-15,15,15,13,13,-15,0,54.5010564423715,11.6817992264849,35.582896034632,907.363848883117,48.0086697799202,37186036.8947152,35.8944197612944,0.00931564406830479,349.700000000001,89.262653632279,113269100,0.000187249745743272,0.00342053294368938,49.80605,2.28901830686374e-07,2.07698990378324e-05,0.00236502994267185,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
3.24,7,4.9,8.42,6,2.23,0.18,1,3.01,0.18,1,0.601,0.18,1,0.22,6.27,20,5,5.41,1,0.516,0.59,1,0.9,2.01,7,0.691,4.45,16,3.73,0.293,7,3.38,0.18,3,0.631,2.38,5,6,63,15,1.65,7.79,100,25,0.988535655367313,0.988535655367313,0.437047883066301,0.595250519705984,0.903756840394463,0.664862158575927,1.06729645776861,0.797633709021784,0.627123415195855,0.828959543213949,0.45319380244804,0.903756840394463,0.627123415195855,8804823.56903649,8804823.56903649,9059861270.01091,22787305776.1883,18818736529.2508,5102220.89539442,17401984.9346596,3417011407.25448,74378985.3738466,24301870.2973435,4010492642.3703,18818736529.2508,51251414.1965776,4.21710873415423e-05,4.21710873415423e-05,0.000225751795319749,0.00012703904290742,4.46065188509281e-05,0.000117713429123627,2.04200342481583e-06,8.18680620255429e-05,3.09489390684405e-05,0.000274155010226426,0.00107582727643867,4.46065188509281e-05,5.03011406408443e-05,8,1,-15,0,-15,-15,-13,6,15,12,13,-3,0,55.1156454787813,11.5796369328293,41.5383522421125,1059.22798217387,46.6983474673543,29717080.5802375,40.5608830032089,0.00860580362364679,334.800000000001,91.7267041140927,106600800,0.000150960135769669,0.00261777192080974,48.24586,2.72548683520985e-07,2.20523755262914e-05,0.00211980846000981,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
1,1,3.31,8.42,6,2.68,0.18,1,3.72,0.18,1,0.606,0.18,1,0.22,10,20,5,5.41,1,0.364,0.59,1,0.9,2.01,7,0.709,5.32,13,3.7,0.261,7,3.38,0.18,3,1.28,2.38,5,6,47,15,2.1,7.79,88,23,0.9740737788484,0.9740737788484,0.420850360442972,0.58501190244063,0.917928527323376,0.665781794917973,1.02928309304182,0.780693396982167,0.59514768497059,0.866352605999999,0.428304029678556,0.917928527323376,0.59514768497059,8618377.35505523,8618377.35505523,7366078418.72162,21767659245.7105,14193598376.4726,2443384.2349557,16979152.8030321,3296373211.19653,66974489.5454944,18187491.8126218,3917276852.70526,14193598376.4726,45798662.6401743,4.9585259456148e-05,4.9585259456148e-05,0.0002210895543688,0.000121513545828231,3.3835342695573e-05,9.37285148622268e-05,1.41627615860659e-06,7.87512703713154e-05,2.80825664210701e-05,0.000197884716758225,0.000917366464747522,3.3835342695573e-05,5.60400389293603e-05,15,-10,-15,-8,-15,9,-14,15,15,15,15,15,0,58.3435747808234,13.8249300941521,45.0377496723302,1148.46261664442,51.7761276181248,32318647.3135459,43.2977621823576,0.0104907830477904,330.900000000001,89.4027978302034,105285100,0.000137512225222823,0.00219991883884209,50.85958,4.13894866995072e-07,2.04670795754408e-05,0.00189793184957154,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
